,prob0,prob1,pred_class,class
162,0.0776514864990039,0.922348513500996,1,1
163,0.0255921233665705,0.9744078766334294,1,1
164,0.2924618700406181,0.707538129959382,1,1
165,0.2915320673352954,0.7084679326647045,1,1
166,0.0023288872694087,0.9976711127305912,1,1
167,0.5601549912469171,0.4398450087530827,0,1
168,0.0868695350429742,0.9131304649570258,1,1
169,0.9891309487404903,0.0108690512595095,0,1
170,0.2822340396319044,0.7177659603680956,1,1
171,0.7016074524539748,0.2983925475460252,0,1
172,0.0845885978266871,0.9154114021733128,1,1
173,0.1870390683455019,0.8129609316544979,1,1
174,0.6313301339119091,0.368669866088091,0,1
175,0.1190794628096567,0.8809205371903431,1,1
176,0.0028487869218569,0.997151213078143,1,1
177,0.8591146176788819,0.1408853823211182,0,1
178,0.0376295321788459,0.9623704678211542,1,1
179,0.6361244703933094,0.3638755296066905,0,1
180,0.0018427008331828,0.9981572991668172,1,1
181,0.295918533779797,0.7040814662202031,1,1
182,0.455538982287819,0.5444610177121809,1,1
183,0.0124265180315781,0.987573481968422,1,1
184,0.4289215399067682,0.5710784600932319,1,1
185,0.163359439580849,0.8366405604191509,1,1
186,0.2090247648404462,0.7909752351595538,1,1
187,0.6028513186841169,0.3971486813158831,0,1
188,0.0607471516386551,0.939252848361345,1,1
189,0.0314098142936407,0.9685901857063592,1,1
190,0.485139619398645,0.5148603806013551,1,1
191,0.4336229970036884,0.5663770029963116,1,1
192,0.7946412857366741,0.2053587142633258,0,1
193,0.0038366921583176,0.9961633078416824,1,1
194,0.0195528814705593,0.9804471185294408,1,1
195,0.0576427868559411,0.942357213144059,1,1
196,0.9358319029685298,0.0641680970314701,0,1
197,0.1101814880905728,0.8898185119094272,1,1
198,0.01686185654756,0.98313814345244,1,1
199,0.3720235459412905,0.6279764540587095,1,1
200,0.056474401081477,0.943525598918523,1,1
201,0.2402019720470722,0.7597980279529277,1,1
202,0.0481397020396725,0.9518602979603276,1,1
203,0.4133974088697797,0.5866025911302204,1,1
204,0.0229690132814385,0.9770309867185616,1,1
205,0.0739377086813291,0.9260622913186708,1,1
206,0.0305555802957215,0.9694444197042784,1,1
207,0.0107643666183892,0.9892356333816108,1,1
208,0.0623691914554868,0.9376308085445132,1,1
209,0.0256048926402304,0.9743951073597696,1,1
210,0.7067827028268994,0.2932172971731007,0,1
211,0.0009046208542666,0.9990953791457332,1,1
212,0.017276989148471,0.9827230108515288,1,1
213,0.3679513530373735,0.6320486469626264,1,1
214,0.0538039413067802,0.9461960586932197,1,1
215,0.0138710187081565,0.9861289812918436,1,1
216,0.9680687473860324,0.0319312526139674,0,1
217,0.3559246028885116,0.6440753971114885,1,1
218,0.0232571585554663,0.9767428414445336,1,1
219,0.1204346479146603,0.8795653520853396,1,1
220,0.046062910636959,0.9539370893630408,1,1
221,0.4411995089754235,0.5588004910245765,1,1
222,0.3690291030160454,0.6309708969839545,1,0
223,0.1718432345202619,0.8281567654797382,1,1
224,0.0550215429205311,0.9449784570794688,1,1
225,0.1342309228900476,0.8657690771099524,1,1
226,0.2118063296019729,0.7881936703980271,1,1
227,0.0156202963073527,0.9843797036926472,1,1
228,0.0509984091427102,0.94900159085729,1,1
229,0.0246038981784268,0.9753961018215732,1,1
230,0.0095153820312255,0.9904846179687744,1,1
231,0.3125827082031612,0.6874172917968387,1,1
232,0.0986676767191876,0.9013323232808124,1,1
233,0.7755402316522378,0.2244597683477621,0,1
234,0.0157369226702135,0.9842630773297864,1,1
235,0.0480985695527827,0.9519014304472172,1,1
236,0.0642194730779251,0.9357805269220748,1,1
237,0.0034922485705826,0.9965077514294172,1,1
238,0.1320222905997562,0.8679777094002438,1,1
239,0.008440645810655,0.991559354189345,1,1
240,0.0495967372521971,0.950403262747803,1,1
241,0.2445255335143032,0.7554744664856967,1,1
242,0.1525723285977763,0.8474276714022236,1,1
243,0.0114200127868718,0.988579987213128,1,1
244,0.0024326401438648,0.997567359856135,1,1
245,0.2151774193860533,0.7848225806139466,1,1
246,0.0122700842058976,0.9877299157941024,1,1
247,0.0138216309886013,0.9861783690113988,1,1
248,0.0579989196074777,0.9420010803925224,1,1
249,0.2131410555002175,0.7868589444997824,1,1
250,0.0005142728676064,0.9994857271323936,1,1
251,0.9973364036155332,0.0026635963844666,0,1
252,0.2839156692673653,0.7160843307326348,1,1
253,0.3003233568585113,0.6996766431414887,1,1
254,0.1255191086573111,0.8744808913426889,1,1
255,0.0787482712597642,0.9212517287402358,1,1
256,0.0172009409645715,0.9827990590354286,1,1
257,0.0434078143492261,0.956592185650774,1,1
258,0.0951196077700238,0.9048803922299762,1,1
259,0.3268968458799691,0.673103154120031,1,1
260,0.0317320754808738,0.968267924519126,1,1
261,0.0010200073115802,0.9989799926884196,1,1
262,0.3941276803819628,0.6058723196180372,1,1
263,0.007248547670325,0.992751452329675,1,1
264,0.3983731693378564,0.6016268306621436,1,1
265,0.5109100530216751,0.4890899469783248,0,1
266,0.4799161540972273,0.5200838459027727,1,1
267,0.9855989741441424,0.0144010258558574,0,1
268,0.3424781005649625,0.6575218994350374,1,1
269,0.0354726426523327,0.9645273573476671,1,1
270,0.4683353599210983,0.5316646400789018,1,1
271,0.5310799735366472,0.4689200264633529,0,1
272,0.7199696500290634,0.2800303499709365,0,1
273,0.0034579592211056,0.9965420407788944,1,1
274,0.0905852748209896,0.9094147251790105,1,1
275,0.0512483201016972,0.9487516798983028,1,1
276,0.3441428633512141,0.655857136648786,1,1
277,0.5856936126385565,0.4143063873614435,0,1
278,0.2179200219023688,0.7820799780976311,1,1
279,0.0018426548331836,0.9981573451668164,1,1
280,0.1561171509849025,0.8438828490150975,1,1
281,0.0155339682498333,0.9844660317501668,1,1
282,0.0047505768442179,0.995249423155782,1,1
283,0.775467717989027,0.224532282010973,0,1
284,0.3177330517859863,0.6822669482140137,1,1
285,0.0167129386695004,0.9832870613304996,1,1
286,0.410290331254801,0.589709668745199,1,1
287,0.4723224520481167,0.5276775479518833,1,1
288,0.010236520391703,0.989763479608297,1,1
289,0.7354283248072152,0.2645716751927847,0,1
290,0.0069228773414496,0.9930771226585504,1,1
291,0.0126025026529686,0.9873974973470312,1,1
292,0.0030515884727318,0.9969484115272682,1,1
293,0.1136278336439985,0.8863721663560014,1,1
294,0.0008385897859636,0.9991614102140364,1,1
295,0.0003513898389606,0.9996486101610392,1,1
296,0.0217645374713705,0.9782354625286296,1,1
297,0.6926432717167643,0.3073567282832357,0,1
298,0.0316932049764892,0.9683067950235108,1,1
299,0.1223309300396726,0.8776690699603276,1,1
300,0.0019823911032383,0.9980176088967616,1,1
301,0.0012696714861304,0.9987303285138696,1,1
302,0.2145460934076851,0.7854539065923148,1,1
303,0.6562840729773609,0.3437159270226391,0,1
304,0.2947136909411207,0.7052863090588793,1,1
305,0.3234075426851222,0.6765924573148778,1,1
306,0.6128167582281433,0.3871832417718567,0,1
307,0.0005312330811486,0.9994687669188512,1,1
308,0.8644987214181887,0.1355012785818113,0,1
309,0.0097359950877489,0.9902640049122512,1,1
310,0.191066159070937,0.808933840929063,1,0
311,0.335119722819125,0.664880277180875,1,1
312,0.0574706115713766,0.9425293884286232,1,1
313,0.043956544120178,0.956043455879822,1,1
314,0.0033809956146849,0.9966190043853153,1,1
315,0.7835677839434813,0.2164322160565187,0,1
316,0.0274062237408267,0.9725937762591734,1,1
317,0.9493089131712372,0.0506910868287625,0,1
318,0.1122980324612893,0.8877019675387107,1,1
319,0.5000808420271231,0.4999191579728769,0,1
320,0.3106400071929256,0.6893599928070744,1,1
321,0.3487929728078091,0.6512070271921909,1,1
322,0.0442637444429398,0.9557362555570602,1,1
323,0.0096019477187615,0.9903980522812385,1,1
324,0.0751112510121065,0.9248887489878936,1,1
325,0.0030052437689047,0.9969947562310952,1,1
326,0.9945156843492692,0.0054843156507305,0,1
327,0.0100026323757604,0.9899973676242396,1,1
328,0.0728943969101819,0.9271056030898182,1,1
329,0.0026770357116923,0.9973229642883076,1,1
330,0.169659837030288,0.8303401629697118,1,1
331,0.0018624060709543,0.9981375939290456,1,1
332,0.0029697619842576,0.9970302380157424,1,1
333,0.6016344887038383,0.3983655112961617,0,1
334,0.0030044771159617,0.996995522884038,1,1
335,0.0223052841955684,0.9776947158044316,1,1
336,0.0034038813313941,0.996596118668606,1,1
337,0.5174528542804809,0.482547145719519,0,1
338,0.0052921064790054,0.9947078935209944,1,1
339,0.0073596495463514,0.9926403504536486,1,1
340,0.3421645825771264,0.6578354174228735,1,1
341,0.0164910844227071,0.9835089155772928,1,1
342,0.9888863049860726,0.0111136950139273,0,1
343,0.0016725048606665,0.9983274951393336,1,1
344,0.8922743379839586,0.1077256620160414,0,1
345,0.0002645642633794,0.9997354357366206,1,1
346,0.7008065801987509,0.2991934198012491,0,1
347,0.2220404069066464,0.7779595930933537,1,1
348,0.018297452620466,0.981702547379534,1,1
349,0.1974419235117644,0.8025580764882354,1,1
350,0.0052867406380605,0.9947132593619396,1,1
351,0.2510442676467851,0.7489557323532148,1,1
352,0.1364034677755641,0.8635965322244358,1,1
353,0.0024258855207552,0.9975741144792448,1,1
354,0.0544254632353241,0.9455745367646756,1,1
355,0.1708984893994912,0.8291015106005087,1,1
356,0.8583664698708233,0.1416335301291767,0,1
357,0.0794662917202623,0.9205337082797378,1,0
358,0.0037161216967594,0.9962838783032404,1,1
359,0.3360685283105587,0.6639314716894413,1,1
360,0.0508798542643545,0.9491201457356452,1,1
361,0.1502156651661278,0.8497843348338721,1,1
362,0.0202737086741726,0.9797262913258272,1,1
363,0.5276146612695427,0.4723853387304572,0,1
364,0.0128704486988207,0.9871295513011792,1,1
365,0.0198753392129221,0.9801246607870778,1,1
366,0.6961205810450821,0.3038794189549178,0,1
367,0.5124578892357257,0.4875421107642744,0,0
368,0.4517760440399584,0.5482239559600416,1,1
369,0.0423797017850966,0.9576202982149036,1,1
370,0.2324289830347173,0.7675710169652827,1,1
371,0.0025197427803373,0.9974802572196626,1,1
372,0.0328132352048577,0.9671867647951424,1,1
373,0.0148109371646945,0.9851890628353054,1,1
374,0.0228403908533229,0.9771596091466772,1,1
375,0.9193089016034832,0.0806910983965167,0,1
376,0.5532864427214814,0.4467135572785185,0,0
377,0.5472272125309745,0.4527727874690255,0,1
378,0.8203250480472665,0.1796749519527335,0,1
379,0.1473641321993209,0.852635867800679,1,1
380,0.0530413063805354,0.9469586936194644,1,0
381,0.0256897133444057,0.9743102866555944,1,1
382,0.9800447852715096,0.0199552147284904,0,0
383,0.0694530751768145,0.9305469248231856,1,1
384,0.857624169530973,0.142375830469027,0,1
385,0.2127165145760204,0.7872834854239795,1,1
386,0.1996772758756164,0.8003227241243834,1,1
387,0.3736785933857089,0.6263214066142911,1,0
388,0.0830420828445981,0.9169579171554018,1,1
389,0.7077120842753206,0.2922879157246794,0,1
390,0.0314212573315707,0.9685787426684292,1,1
391,0.000420397427456,0.999579602572544,1,1
392,0.0196830159244029,0.980316984075597,1,1
393,0.0798592743337934,0.9201407256662064,1,1
394,0.0535378850170091,0.9464621149829908,1,1
395,0.0004184845372501,0.99958151546275,1,1
396,0.211779076331426,0.788220923668574,1,1
397,0.0210645760630991,0.9789354239369008,1,1
398,0.1584679061237184,0.8415320938762815,1,1
399,0.1752599825908058,0.8247400174091941,1,1
400,0.0586733757403063,0.9413266242596936,1,1
401,0.010882074170046,0.989117925829954,1,1
402,0.0326781866147733,0.9673218133852266,1,1
403,0.0095970798690431,0.990402920130957,1,1
404,0.0677491861833403,0.9322508138166598,1,1
405,0.0648739835833824,0.9351260164166176,1,1
406,0.5972533004743619,0.4027466995256381,0,0
407,0.0289930087421025,0.9710069912578976,1,1
408,0.0043893491116948,0.9956106508883054,1,1
409,0.5284344839685529,0.4715655160314471,0,1
410,0.0262257826016811,0.9737742173983188,1,1
411,0.310631879720271,0.6893681202797289,1,1
412,0.2582453727999887,0.7417546272000113,1,1
413,0.6249327289278135,0.3750672710721866,0,1
414,0.0152365261291675,0.9847634738708324,1,1
415,0.7367453539178823,0.2632546460821176,0,1
416,0.1038627715499685,0.8961372284500314,1,1
417,0.0500564068808849,0.9499435931191152,1,1
418,0.0617365232849431,0.9382634767150568,1,1
419,0.1321500267389214,0.8678499732610785,1,1
420,0.0001191615762417,0.9998808384237584,1,1
421,0.0018286736677266,0.9981713263322736,1,1
422,0.050806748042582,0.949193251957418,1,1
423,0.9955397847611692,0.0044602152388309,0,1
424,0.0736641301315027,0.9263358698684974,1,1
425,0.0015217442996434,0.9984782557003566,1,1
426,0.0121593090639196,0.9878406909360804,1,1
427,0.0238435548459172,0.9761564451540828,1,1
428,0.0108594327587175,0.9891405672412824,1,1
429,0.0426930870171595,0.9573069129828404,1,1
430,0.9207908540020622,0.0792091459979379,0,1
431,0.5298613192198778,0.4701386807801223,0,1
432,0.0547953346016671,0.9452046653983328,1,1
433,0.0017002703955737,0.9982997296044264,1,1
434,0.7981139438194444,0.2018860561805555,0,1
435,0.7716879663730445,0.2283120336269555,0,1
436,0.0007012321312553,0.9992987678687448,1,1
437,0.0016267176255642,0.9983732823744358,1,1
438,0.1071163528493697,0.8928836471506303,1,1
439,0.0225960773058833,0.9774039226941168,1,1
440,0.1237886856156651,0.8762113143843347,1,1
441,0.92890765122383,0.0710923487761699,0,1
442,0.0028388756385774,0.9971611243614223,1,1
443,0.0215184255201689,0.978481574479831,1,1
444,0.2273654398089293,0.7726345601910707,1,1
445,0.0015514019449043,0.9984485980550956,1,1
446,0.3214162882555803,0.6785837117444197,1,1
447,0.8932001460160404,0.1067998539839596,0,1
448,0.003270517608334,0.996729482391666,1,1
449,0.0752994747165372,0.9247005252834628,1,1
450,0.0473653690467593,0.9526346309532407,1,1
451,0.919367991655232,0.0806320083447679,0,1
452,0.091518970866209,0.9084810291337908,1,1
453,0.392490177772734,0.6075098222272659,1,1
454,0.0531558296671574,0.9468441703328428,1,1
455,0.0283591332061695,0.9716408667938304,1,1
456,0.0683636653640604,0.9316363346359396,1,1
457,0.4463289861135676,0.5536710138864323,1,1
458,0.1069692386730076,0.8930307613269924,1,1
459,0.001747882551932,0.998252117448068,1,1
460,0.0054620528647817,0.9945379471352184,1,1
461,0.5253634557946797,0.4746365442053203,0,1
462,0.6132219646573335,0.3867780353426664,0,1
463,0.1249376152790228,0.8750623847209772,1,1
464,0.0189673795652386,0.9810326204347616,1,1
465,0.096179517638122,0.903820482361878,1,1
466,0.0052268909624658,0.994773109037534,1,0
467,0.0635416487364712,0.9364583512635288,1,1
468,0.1067351428100884,0.8932648571899117,1,1
469,0.9190044072133164,0.0809955927866835,0,1
470,0.0006130813898031,0.9993869186101968,1,1
471,0.2366930997654497,0.7633069002345503,1,1
472,0.7369694203207958,0.2630305796792041,0,1
473,0.1191935415986165,0.8808064584013835,1,1
474,0.2217619632734229,0.7782380367265771,1,1
475,0.1688903014419744,0.8311096985580256,1,1
476,0.0391486271148945,0.9608513728851056,1,1
477,0.0142496110014707,0.9857503889985292,1,1
478,0.3385626412888899,0.6614373587111101,1,1
479,0.2273038081268314,0.7726961918731685,1,1
480,0.6255847136202167,0.3744152863797833,0,1
481,0.1227423388775417,0.8772576611224583,1,1
482,0.5625511256666746,0.4374488743333253,0,1
483,0.0249723892312054,0.9750276107687944,1,1
484,0.1200667672360698,0.8799332327639302,1,0
485,0.1447472668899862,0.8552527331100137,1,1
486,0.1619862074096919,0.8380137925903082,1,1
487,0.1628932455698447,0.8371067544301554,1,1
488,0.1352011765961728,0.8647988234038273,1,1
489,0.1042166237929555,0.8957833762070445,1,1
490,0.4252385847951568,0.5747614152048431,1,1
491,0.1374558460875396,0.8625441539124605,1,1
492,0.7609898610094599,0.2390101389905401,0,1
493,0.8586724537004482,0.1413275462995519,0,1
494,0.0821351258862976,0.9178648741137024,1,1
495,0.7773879789989708,0.2226120210010291,0,1
496,0.2077476378903045,0.7922523621096955,1,1
497,0.2199240858810902,0.7800759141189098,1,1
498,0.0111838127190661,0.988816187280934,1,1
499,0.0993387253587743,0.9006612746412257,1,1
500,0.9872068163866636,0.0127931836133365,0,1
501,0.5096388898900808,0.4903611101099193,0,1
502,0.4102101993829529,0.5897898006170472,1,1
503,0.3436419017338276,0.6563580982661724,1,1
504,0.1609913622587098,0.8390086377412901,1,1
505,0.1994939122522304,0.8005060877477694,1,1
506,0.3392547227462165,0.6607452772537835,1,1
507,0.0545130529790245,0.9454869470209756,1,1
508,0.2665089357597812,0.7334910642402188,1,1
509,0.0169530644329065,0.9830469355670935,1,1
510,0.1106333557451839,0.8893666442548159,1,1
511,0.7177963033992318,0.282203696600768,0,1
512,0.0176015136434108,0.982398486356589,1,1
513,0.3039650761917933,0.6960349238082066,1,1
514,0.153294908558815,0.846705091441185,1,1
515,0.6234793367438977,0.3765206632561022,0,1
516,0.3777528067081367,0.6222471932918634,1,1
517,0.005996723971395,0.9940032760286048,1,1
518,0.4479861483672243,0.5520138516327757,1,1
519,0.4476610297574251,0.5523389702425747,1,1
520,0.0363261489079046,0.9636738510920952,1,1
521,0.2930503141852744,0.7069496858147256,1,1
522,0.3976743358248751,0.6023256641751249,1,1
523,0.1430973800022066,0.8569026199977934,1,1
524,0.4051161570168643,0.5948838429831357,1,1
525,0.6538840137149867,0.3461159862850133,0,1
526,0.1923044026861946,0.8076955973138056,1,1
527,0.038923726123793,0.961076273876207,1,1
528,0.2780595712050386,0.7219404287949615,1,1
529,0.1363142908566364,0.8636857091433635,1,1
530,0.4265055911951346,0.5734944088048655,1,1
531,0.0216424519598703,0.9783575480401296,1,1
532,0.1795932936817385,0.8204067063182613,1,1
533,0.2626668256152763,0.7373331743847238,1,1
534,0.633899157223366,0.366100842776634,0,1
535,0.0315624750303787,0.9684375249696212,1,1
536,0.7566017798609644,0.2433982201390356,0,1
537,0.0449850264731765,0.9550149735268236,1,1
538,0.3464330111441959,0.653566988855804,1,1
539,0.51088803877748,0.4891119612225199,0,1
540,0.0542700945072156,0.9457299054927844,1,1
541,0.5319585533009992,0.4680414466990008,0,1
542,0.1831246893825572,0.8168753106174428,1,1
543,0.1901339608912022,0.8098660391087978,1,1
544,0.0021632959026047,0.9978367040973952,1,1
545,0.1368974748595389,0.863102525140461,1,1
546,0.0063037981435446,0.9936962018564554,1,1
547,0.133273007037166,0.866726992962834,1,1
548,0.1395968663961981,0.8604031336038019,1,1
549,0.5325655692697847,0.4674344307302153,0,1
550,0.2379439902492479,0.7620560097507522,1,1
551,0.1056502122564803,0.8943497877435196,1,1
552,0.8254065132723065,0.1745934867276933,0,0
553,0.7521349195440321,0.2478650804559678,0,1
554,0.0665399239204837,0.9334600760795162,1,1
555,0.066481293343767,0.933518706656233,1,1
556,0.8312395083508965,0.1687604916491035,0,1
557,0.6584795362418203,0.3415204637581797,0,1
558,0.0955185072969799,0.90448149270302,1,1
559,0.0784956226140742,0.9215043773859256,1,1
560,0.0987765835858075,0.9012234164141926,1,1
561,0.4465709120457255,0.5534290879542745,1,1
562,0.2420132750057312,0.7579867249942687,1,1
563,0.8011984760718294,0.1988015239281707,0,1
564,0.0244121290924411,0.9755878709075588,1,1
565,0.0012619152671226,0.9987380847328772,1,1
566,0.2950322858883306,0.7049677141116694,1,1
567,0.0144928896888736,0.9855071103111264,1,1
568,0.3459902851848165,0.6540097148151836,1,1
569,0.0347951367052033,0.9652048632947968,1,1
570,0.651415683178294,0.348584316821706,0,1
571,0.33593496219082,0.66406503780918,1,1
572,0.230922555446914,0.7690774445530859,1,1
573,0.0866860495779675,0.9133139504220325,1,1
574,0.2969489027531976,0.7030510972468024,1,1
575,0.01297820820219,0.98702179179781,1,1
576,0.2366108529826007,0.7633891470173992,1,1
577,0.0202910603835309,0.979708939616469,1,1
578,0.1142580354400356,0.8857419645599645,1,1
579,0.2376091730406897,0.7623908269593103,1,1
580,0.0772247715259374,0.9227752284740623,1,1
581,0.8859979194491382,0.1140020805508618,0,1
582,0.013655776419359,0.986344223580641,1,1
583,0.5116095646630886,0.4883904353369114,0,1
584,0.5037184184443839,0.496281581555616,0,1
585,0.3323136244397821,0.6676863755602179,1,1
586,0.0873155106086946,0.9126844893913052,1,1
587,0.4606239693231929,0.5393760306768071,1,1
