,Accuracy,ROC AUC,ROC Weighted Av,Logarithmic Loss,F1 Score,CMatrix11,CMatrix12,CMatrix21,CMatrix22
0,89.10891089108911,0.8811749911151207,0.8811749911151207,3.925546408715729,0.8411552346570397,487.0,47.0,41.0,233.0
