,Accuracy,ROC AUC,ROC Weighted Av,Logarithmic Loss,F1 Score,CMatrix11,CMatrix12,CMatrix21,CMatrix22
0,89.08145580589255,0.8807010058909437,0.8807010058909437,3.9354422244616654,0.8459657701711492,682.0,63.0,63.0,346.0
