,Accuracy,ROC AUC,ROC Weighted Av,Logarithmic Loss,F1 Score,CMatrix11,CMatrix12,CMatrix21,CMatrix22
0,90.04329004329004,0.8868635676412342,0.8868635676412342,3.5887620257562536,0.847682119205298,288.0,23.0,23.0,128.0
