,Accuracy,ROC AUC,ROC Weighted Av,Logarithmic Loss,F1 Score,CMatrix11,CMatrix12,CMatrix21,CMatrix22
0,90.18286814244466,0.8969983152983866,0.8969983152983866,3.5384529794898456,0.864,613.0,58.0,44.0,324.0
