,Accuracy,ROC AUC,ROC Weighted Av,Logarithmic Loss,F1 Score,CMatrix11,CMatrix12,CMatrix21,CMatrix22
0,92.24137931034483,0.9049060210258044,0.9049060210258044,2.796490349155641,0.8888888888888888,71.0,2.0,7.0,36.0
