,Accuracy,ROC AUC,ROC Weighted Av,Logarithmic Loss,F1 Score,CMatrix11,CMatrix12,CMatrix21,CMatrix22
0,88.52813852813853,0.8765109890109891,0.8765109890109891,4.134877986197423,0.8515406162464987,257.0,23.0,30.0,152.0
