,Accuracy,ROC AUC,ROC Weighted Av,Logarithmic Loss,F1 Score,CMatrix11,CMatrix12,CMatrix21,CMatrix22
0,89.60138648180242,0.8889601164839626,0.8889601164839626,3.7480402137730144,0.8598130841121496,666.0,61.0,59.0,368.0
