,Accuracy,ROC AUC,ROC Weighted Av,Logarithmic Loss,F1 Score,CMatrix11,CMatrix12,CMatrix21,CMatrix22
0,91.37931034482759,0.9167479674796747,0.9167479674796747,3.1072114990618234,0.8837209302325582,68.0,7.0,3.0,38.0
