,Accuracy,ROC AUC,ROC Weighted Av,Logarithmic Loss,F1 Score,CMatrix11,CMatrix12,CMatrix21,CMatrix22
0,89.31665062560154,0.8805786244116415,0.8805786244116415,3.8506694188565973,0.8438818565400844,628.0,54.0,57.0,300.0
