,Accuracy,ROC AUC,ROC Weighted Av,Logarithmic Loss,F1 Score,CMatrix11,CMatrix12,CMatrix21,CMatrix22
0,89.17748917748918,0.8866292660121553,0.8866292660121553,3.9008282888654926,0.8648648648648649,126.0,12.0,13.0,80.0
