,Accuracy,ROC AUC,ROC Weighted Av,Logarithmic Loss,F1 Score,CMatrix11,CMatrix12,CMatrix21,CMatrix22
0,89.65517241379311,0.8714618714618714,0.8714618714618714,3.7286537988741877,0.8378378378378378,73.0,4.0,8.0,31.0
