,Accuracy,ROC AUC,ROC Weighted Av,Logarithmic Loss,F1 Score,CMatrix11,CMatrix12,CMatrix21,CMatrix22
0,90.04329004329004,0.8852356933806588,0.8852356933806588,3.5887620257562536,0.8525641025641026,283.0,20.0,26.0,133.0
