,Accuracy,ROC AUC,ROC Weighted Av,Logarithmic Loss,F1 Score,CMatrix11,CMatrix12,CMatrix21,CMatrix22
0,90.1213171577123,0.8878686783183123,0.8878686783183123,3.5606382030843635,0.8553299492385787,703.0,52.0,62.0,337.0
