,CLASS1,Frac_Variability,HR_24,Signif_Avg,Pivot_Energy,HR_35,HR_37,LP_Flux_Density,HR_36,HR_47,HR_57,PLEC_ExpfactorS,HR_46,PL_Index,ASSOC_PROB_LR
0,1.0,0.42913482,0.01851024928641103,37.876296073538796,2065.1467,0.020899713230386974,0.040747093529818,1.9293433277512898e-12,0.04097622598453508,0.028990196727500354,0.030268245610074213,0.10416990636126289,0.03561623408741735,2.127998398142079,0.7341649823785561
1,1.0,0.0,0.019911672148145022,5.2516475,2869.2637,0.0121208635351016,0.0776408867611737,-1.4638655282849024e-12,0.0185291310108307,0.0732240360791376,0.0655817405358666,0.0037641454063552793,0.0103749252731014,2.05515580402159,0.81771594
2,2.0,0.737085520914091,0.029729990291179353,46.425827,340.91953,0.033913776773010496,0.0806409041219577,6.9226957263735366e-12,0.0678220675131216,0.06204982345566638,0.04631692823678789,0.1599256720659945,0.0482750769613915,2.4373182892374587,0.95818156
3,1.0,0.0,0.007400959471042676,11.489131935675346,4774.865169417296,0.009861125505868,0.0946628564309273,2.6206439e-14,0.0226785522440008,0.0893014451945616,0.07954319073108546,0.18185906,0.0172735499335092,1.8179636,0.9044934
4,1.0,0.28671616419261703,0.0120396429817975,5.5522084,2954.297222529319,0.022610843910745873,0.0799019896882325,-1.477386826878977e-12,0.0792222169841547,0.07110846235728062,0.0625457745981504,0.28895559880281585,0.07870370993278789,2.172289191110024,0.6198906342301802
5,1.0,0.4931635677506545,0.0185198934980351,27.302029448862726,1446.4923,0.0190923126382786,0.10815359847253936,8.959727969595764e-13,0.04036717208436022,0.08888559957636369,0.1082160455005213,0.18503946,0.03287871447467164,2.20638126293548,0.97085786
6,1.0,0.45170566,0.0029474737704344,-0.20924293047690412,4490.199948793329,0.029468648425730354,0.08262213218300261,-3.2558305349023695e-13,0.0318932295895246,0.07237936464447567,0.05017939787197796,0.5594674,0.013554048675383665,2.046519936912788,0.0
7,2.0,0.8213998976926487,0.0255843199019954,21.19652420973557,683.055,0.0990691061865308,0.11302410026275361,6.643408471921885e-12,0.0943989817201087,0.07602443440913208,0.025196158522707714,0.5526155335271348,0.05756101826841645,2.766946504734044,0.87434393
8,2.0,0.84219086,0.02562438725369513,32.6835226164944,618.5398102953213,0.029180922970139148,0.1207987569539891,1.6288045e-12,0.06099984751973364,0.09805426928540537,0.0930663275746682,0.17460651423634443,0.040372592194563336,2.4049885,0.8556278955530408
9,2.0,0.7203700765739196,0.02994036619781164,28.463168730419966,598.2377,0.041796174050795415,0.0746430155245302,4.805876692511159e-12,0.10593334478256632,0.05242793319941476,0.03938231293782875,0.21780252957824997,0.0930943612440176,2.638379,0.9090593
10,1.0,0.3856889158313255,0.01924455245983477,12.417722103720934,2107.099329125306,0.02477349855983034,0.1187514391117052,3.2884438e-14,0.03294301902926911,0.1092915384344568,0.08576979470370454,0.15310608169662676,0.0178658547264893,2.16472796264002,0.6969644159610668
11,1.0,0.2928507549049524,0.019987736364522574,7.125673,2084.9785,0.0199374544490211,0.07489870480103969,-8.047957965496947e-13,0.04615371351416632,0.06906610760941151,0.05619108848650871,0.12755872691324144,0.03771863517161422,2.162846544361415,0.6181075057333993
12,1.0,0.42980448877435684,0.024806804208127586,11.379934289457339,1916.4846463500935,0.023138623541125503,0.06921214806568601,3.728723069721583e-13,0.042140555348755285,0.0584657787805113,0.0509619416431148,0.04236748,0.03444678933246145,2.3892572,0.7295467195581802
13,1.0,0.0,0.011089441419278378,19.756097749310612,4015.6790311228224,0.0139543524634866,0.0986848658594581,1.0624387e-12,0.0294934578000062,0.09285691605590148,0.0823872483301985,0.12067354816801235,0.028237813714594856,2.0390635,0.9736737
14,1.0,0.2860556341081004,0.0133883073567224,33.45932399545849,2810.7806031292994,0.005568796801513856,0.07904878575968918,9.907614713877141e-13,0.03268778725046085,0.07265695374997382,0.0737011823972696,0.17989486,0.02716575088336179,1.8102539,0.7106611472912556
15,1.0,0.10027631,0.0208817838460008,17.559975724710256,2573.0153390792193,0.01757896609936,0.0972814211683829,3.97895912709724e-13,0.027165985397739574,0.08525628451656056,0.0798389882661465,0.11031268685551021,0.0167168197385269,2.148399729128344,0.86640173
16,1.0,0.4491723586252103,0.0157661665828008,35.310069453897995,1330.3015,0.029612028947464564,0.07907026967360997,1.3861759e-12,0.03192221829161826,0.06829088238645876,0.0531894340759148,0.1230665643524147,0.0182842877068414,2.157053517708411,0.92810774
17,3.0,0.47500834,0.0222123526288927,9.9780035,4817.594994945835,0.015517295271732526,0.08620993810381472,5.875657968209293e-12,0.0314179945876897,0.0748334262686494,0.0666354954298523,-0.0031198562031033994,0.0188484688428293,2.357300272383187,0.94048434
18,1.0,0.388117015010641,0.0197122189984201,30.97048168729998,1811.7891,0.0136300785946963,0.07165965599665287,8.0521276e-14,0.037969313131202345,0.06567739633216961,0.05748861120553336,0.055817317,0.03237942077077849,2.1274744011633118,0.7256047488376334
19,2.0,0.6937046434602738,0.017223882640163782,29.05989524498648,-848.8139986719589,0.113724419045806,0.10210724570852864,8.51221321869216e-12,0.0296378597810184,0.06791892189962795,0.013894019327149648,0.048083626,-0.009755692273141416,2.701188767966279,0.8280813437855388
20,2.0,0.6172484195759598,0.029157372799068045,24.288837,571.9983,0.03761786323636865,0.08956700739669682,4.800575035131026e-12,0.06539940346618713,0.07150247650254574,0.051137916774035896,0.17569969212457237,0.0423780709431479,2.4492016,0.7814377333033873
21,2.0,0.5808868984298794,0.0219532988305228,28.245321,1947.0864721444214,0.0265346197532081,0.0796354202611266,4.358286734590192e-12,0.08844727461689067,0.07150517194551083,0.05576778065143091,0.15580017327044682,0.0862031678792195,2.3675154379968646,0.8289102846327543
22,2.0,0.538780141991678,0.022176072845797524,32.483003431011355,2096.794391295646,0.017861206185711,0.07788725994091013,4.935718462193965e-12,0.04920185737876921,0.06833415859438315,0.05638555141079954,0.110207915,0.03650978299859928,2.2566066,0.8415096748417534
23,1.0,0.31255382,0.015402749008265507,28.102030568441364,2844.6717258520175,0.0179446013705735,0.0897554906141281,1.4682552297797025e-12,0.0330873558181911,0.0801076028746953,0.07301509513319891,0.1060256809365534,0.027282182547409634,2.082388573607308,0.9994357
24,2.0,0.8896143,0.019526256117407628,9.183543,2385.9421,0.031782112997500306,0.08581829663408008,3.3528445512265254e-12,0.0758920089003265,0.07237999593711242,0.053550350661937744,0.21226255378607517,0.0618978763410959,2.4241161831447444,0.7885442449195201
