,Frac_Variability,HR_24,Signif_Avg,Pivot_Energy,HR_35,HR_37,LP_Flux_Density,HR_36,HR_47,HR_57,PLEC_ExpfactorS,HR_46,PL_Index,ASSOC_PROB_LR,CLASS1
0,0.2978279246955007,0.013188784826916,24.49722,3627.5184474509306,0.0188253839877285,0.040747093529818,1.2889003507577133e-12,0.025215777985028727,0.029274364763682628,0.03991062514884276,0.12615829325097894,0.0180447590635915,2.0816336,0.7659876548880709,
1,0.3690629874772069,0.016305521087132912,32.37504174460605,2869.2637,0.017825097084530367,0.07185971666373175,2.2246648713392527e-12,0.03562168289721611,0.06486441521419058,0.05237831726622838,0.032804377,0.031278669792005574,2.1089518,0.81771594,
2,0.587454545303647,0.0198571563970678,22.609470339176823,2146.915308885639,0.027885043146409452,0.0806409041219577,4.368817e-11,0.0678220675131216,0.0611263734495873,0.051120876180845376,0.18742781194979363,0.0482750769613915,2.384350638316806,0.7079143956740008,
3,0.2691388982893297,0.0077435723052986,16.230762439236628,3416.7928245170533,0.011213052911309682,0.10235249739640659,-3.8116650393787174e-14,0.0226785522440008,0.0893014451945616,0.0848809658049249,0.1572001734518469,0.0172735499335092,2.0535411196657014,0.9044934,
4,0.3582609022307903,0.014593252503620046,5.5522084,3122.2628000931,0.0174433889818639,0.07919591139732496,2.0622496e-14,0.04079122514522671,0.06899445592658329,0.0625457745981504,0.1548534635039921,0.033829388127260517,2.1385322,0.7315259039152906,1.0
5,0.0,0.02083168931435923,11.42685257053921,1446.4923,0.02098499996923188,0.08653807825122227,1.699001223649184e-12,0.0985977142788294,0.07010641071020979,0.058937471977438954,0.30438464682297195,0.09822360110074939,2.3291319164855224,0.97085786,1.0
6,0.4632813012615098,0.0029474737704344,6.878327,3488.4216872645065,0.030681829133107727,0.0813857543252932,9.147342065614673e-13,0.05781651746706331,0.0692413658163951,0.052988701553031564,0.5594674,0.039564711842575685,2.158387694049676,0.5748064455798998,2.0
7,0.9457461,0.034287593983118744,11.245723,239.3503302754889,0.0990691061865308,0.0991534172981501,1.6769217e-12,0.10099098751697833,0.055641805276767695,0.029924999945204575,0.460262990711506,0.05182869513034745,2.7258777165224375,0.87434393,
8,0.22745703338187906,0.02148809141366922,23.338678,691.1044,0.0280477505119311,0.14374652584796185,4.460417486316089e-12,0.047436122468192,0.1102741751927897,0.0930663275746682,0.080881566,0.0273159710675705,2.4971176859390383,0.8045528315229111,
9,0.48839205188345125,0.023003153394143657,34.867145667529144,598.2377,0.031094364661407317,0.08337360240901184,2.8355265e-12,0.09319653468908529,0.07092601964577178,0.052561948827641786,0.16883449689566676,0.0930943612440176,2.297344175570853,0.9090593,
10,0.5239794653920311,0.0194491965146008,28.925717090232524,2339.4084678820973,0.0210122720237984,0.10145849525220973,2.7063028346495436e-12,0.047234226614051404,0.08072459184080316,0.0979836595938113,0.15475902163670352,0.036741332198289636,2.1667000572658552,0.778419858350893,1.0
11,0.32860963955882494,0.016484127185659923,27.907005644155504,2084.9785,0.0199374544490211,0.10164152562290046,2.8598569948161934e-12,0.04483593431113394,0.0859242173517414,0.0751559215592135,0.14294671787744206,0.03567035367104671,2.218783799083715,0.8214364,
12,0.4561753497046055,0.023299241163437342,39.837685535958656,1199.5168,0.025894855113895096,0.07670044688834393,1.2143986e-13,0.07290814610536242,0.06728162191174458,0.0509619416431148,0.04236748,0.0741395669015876,2.223936504995579,0.9662905,
