,Frac_Variability,HR_24,Signif_Avg,Pivot_Energy,HR_35,HR_37,LP_Flux_Density,HR_36,HR_47,HR_57,PLEC_ExpfactorS,HR_46,PL_Index,ASSOC_PROB_LR,CLASS1
0,0.4464407573967971,0.0179322891037212,25.00553790554517,2538.938093260071,0.0217995325071416,0.0777532360293309,1.720456051095019e-12,0.0323640845194791,0.0663672293610343,0.0487719124962669,0.1398447641399984,0.0180447590635915,2.1974906116463124,0.93293214,1
1,0.4464389658026232,0.020496334127111,29.333587883112774,2153.1766605207745,0.0274136765324606,0.0779009438321904,2.027234100092328e-12,0.0496474259431048,0.0664852533672583,0.0527655085710591,0.1472086244378361,0.0351080831180047,2.206186901650952,0.803310528990103,1
2,1.0881721,0.0217542775573249,56.96324305953969,-309.46762631835645,0.028740092434336,0.0779516889147158,4.124092697336361e-12,0.0574830685336464,0.0659597395309065,0.049749972087483,0.1464381571778914,0.0375550829621647,2.205902212321481,0.8098486534647744,2
3,0.4376033227661241,0.019144660004468,16.672523,2477.512523899534,0.0196251149642016,0.0946628564309273,1.3272465255544257e-12,0.0492941544382237,0.0893014451945616,0.0848809658049249,0.1340322792482727,0.0380492493540329,2.2130776685104343,0.7780025646491353,1
4,0.4463797456814008,0.0149319530732689,24.98684339355043,2540.594323718929,0.0224034859292249,0.0778416719157933,1.6689954904375178e-12,0.0423665321786873,0.0662507900852172,0.051741302844551,0.1413000074085673,0.0336349493114442,2.1385322,0.7840890234371667,1
5,0.5482296931161802,0.0214786411716219,37.26297287258946,1446.4923,0.0201446272780106,0.0795604876891087,2.744219875660344e-12,0.0461382511617676,0.0686974655047917,0.1082160455005213,0.2225539003171019,0.0432845252668709,2.210888418379898,0.7769175138106963,1
6,0.4454649231944824,0.0189118806907826,22.05354208611345,2801.9798519292967,0.0470266328346782,0.0813857543252932,1.8085728261942659e-12,0.0559080319736441,0.0646493510391134,0.0383557901774995,0.5594674,0.0267374484523755,2.0532787,0.8782103524942437,1
7,0.4457421019827045,0.0362759178717108,41.09001815278638,1105.2057370026664,0.0990691061865308,0.0862390261123208,3.662201310419722e-12,0.0943989817201087,0.0632084981927411,-0.0539694933404714,0.3251669381683419,0.081264042100273,2.6151664,3.548430106117353,2
8,0.4458365801371183,0.019729752915055,27.664642746070648,2301.971966157496,0.0256290205748174,0.1207987569539891,2.610016257219021e-12,0.0555005017218225,0.1102741751927897,0.0970632664853095,0.1657808634994706,0.0379972222723884,2.216670906718249,0.7640710436208291,2
9,0.44942507,0.0329128341468774,29.68576203964522,2121.775672026225,0.0407417145344287,0.0785549697471215,2.207754281682604e-12,0.0641223245075033,0.066921574453043,0.0525587431196439,0.1377905743158787,0.0424161775139337,2.638379,0.823154185091898,2
10,0.4749635945355334,0.0194491965146008,29.37395395243897,2149.5942,0.053399187807452,0.0788197483751683,2.3147604014484308e-12,0.0274454458572409,0.0653970312578396,0.025868526494402,0.53097296,-0.0050049990192887,2.170768481329148,0.813414216730421,1
11,0.4463260853196312,0.0179209770288096,25.7406558107857,2473.3999004962966,0.0254056069878318,0.0949510995940188,4.8990854e-14,0.0466116062539256,0.0668896206584729,0.0610901430489656,0.143879642868282,0.0354436657392616,2.2090402729672203,0.7911441376765573,1
12,0.48748028,0.0249243030581262,29.27737414997967,2158.1691699953403,0.0314073596004879,0.0707141115046266,1.990812546458065e-12,0.0524913374280352,0.0584657787805113,0.0442928990663981,0.1349436234132985,0.0380379068062929,2.3892572,0.9662905,1
13,0.4721889046382833,0.0163348838035844,56.51904,2186.3862512774854,0.0226155666252937,0.0776988324683762,4.263376731724456e-12,0.032068025579906,0.0663435978540157,0.0508114392804838,0.1331714138762111,0.0226546577357566,2.1988936410289157,0.7981553543631392,1
14,0.0,0.0017639787842803,11.07414,4897.291185736565,0.0077101218604885,0.077551167408324,6.601675072239207e-13,0.0227757094215239,0.0662756752269476,0.0534782111685026,0.17989486,0.0254467126199846,1.8102539,0.91516817,1
15,0.4462748388339138,0.0183417647570489,26.594116424164092,2397.3721679083487,0.0250959034272422,0.0784105513605836,2.0210722271166038e-12,0.0493974332159754,0.088584065912235,0.0630254599312371,0.1494800823127089,0.0358781425623286,2.2194188,0.7974108053303173,1
16,0.4793652450992803,0.0167793629614133,64.89692,1972.1733763490124,0.0243888789572702,0.078153762989701,5.105707780595269e-12,0.0435253726348546,0.0850919044887944,0.0628134743541266,0.1388867021160063,0.0352803153412897,2.2036456319936053,0.7908358620451335,1
17,0.4463779686898627,0.0173814248669748,25.607232129292917,2485.298626258031,0.0249017873484456,0.0779606226669509,1.7421669070049169e-12,0.0453257315902073,0.0663581971394461,0.0518538246811034,0.140817584492856,0.0348307104421279,2.206132347523668,0.795422533950612,3
18,0.4463697894978121,0.0182060935236035,27.7959091083422,2290.202652594573,0.0318702834209412,0.0784779649992661,1.9191710849764557e-12,0.0775553366005959,0.066673521626534,0.0595083163818121,0.142026499328234,0.0756190427739732,2.2214595921689524,0.7982401931293843,1
19,0.5590390570253317,0.0210885665240854,38.39781060098224,1345.3511,0.0304402596274028,0.0782236620680945,2.7005785581261785e-12,0.0502292126047646,0.0680183127940169,0.0527162008224195,0.1309191436515251,0.0349926688529421,2.2024512602984383,0.8070721566507881,2
20,0.4463205053417604,0.0176613522610859,26.092024919188177,2442.108209090809,0.0247504332928581,0.0781779219529483,1.8885214797458007e-12,0.0472832683916178,0.0786932838525572,0.0580566902014855,0.1456864205502674,0.0352892022822328,2.207043548356184,0.7896143274451255,2
21,0.4464411219141627,0.0219532988305228,30.453505741484943,2053.35558687632,0.0255510535724903,0.0951425056392152,2.247102708249263e-12,0.0507710522370247,0.067324975437596,0.0687815296868185,0.1397384478915968,0.0366433883883607,2.2098516416939527,0.8001525235578573,2
22,0.4463660583228298,0.0185049780166813,28.589382772293742,2219.4732947799357,0.0343958118170817,0.0786642474009067,1.0164886e-13,0.0892358446866145,0.0667811191195449,0.0622823459006834,0.1424646403259777,0.0904369240387432,2.2271884262021944,0.7994022161747179,2
23,0.4463953405817354,0.0122465910213105,23.6279032939064,2661.71771701462,0.0179446013705735,0.0777324124203425,1.5450896709306154e-12,0.037836801879473,0.0661753082214374,0.0542444748957227,0.1401713153583564,0.0317582140092738,2.0667396,0.7877863547436323,1
24,0.8896143,0.0214055422661343,26.722057415944672,2385.9421,0.0138995524666873,0.0762465317507323,4.2377133e-14,0.063245805517942,0.0650166878788544,0.0511175571677003,0.2442305710286603,0.0412634931740819,2.2256303899588503,0.95783323,2
25,0.3584323133510089,0.0123477487187292,16.475450690279807,3299.1636,0.0168748996850143,0.0772692131493427,2.5842525e-14,0.0186452614312079,0.019926605349382,0.0360706857904851,0.096013544339651,0.0212082150474944,2.20422854168718,0.8073251009873257,1
26,0.5647676191570835,0.0204378346321885,9.59528,1146.0089,0.0382985552210297,0.0790528851340097,2.6981341e-13,0.0731351033703944,0.0668420283626484,0.0556073570711086,0.1099423200697879,0.0661408246764219,2.2143700720704915,0.8091462280889132,1
27,0.23754619,0.0171391509229019,15.696146169712591,3368.6608886485237,0.0247599631328591,0.1154045295026114,1.2875002564686138e-12,0.0441944817538808,0.0679144887127295,0.0728294902995961,0.1457157268204696,0.0352907412827439,2.212595583388641,0.7813288246525776,1
28,0.4462501333354763,0.0169277058857643,25.058380045628684,2534.217589124681,0.022897168587096,0.0916823381219789,2.1680566e-13,0.0237705050972458,0.0667145850348688,0.0536928297653245,0.1542752437591457,0.0087023213719936,2.211210737968661,0.7955418669420347,1
29,-0.0153289505562365,0.0023090942380154,-24.26148192901464,6929.809,0.0037418555502894,0.0772009880514254,-1.9577665680399057e-12,0.0254031950950686,0.0654411496552492,0.0514700349302043,0.1729089293938008,0.0340146058615103,2.2193755593584403,0.7457325246735138,1
30,0.4465630345172181,0.0143331731337887,25.273613621138487,2515.0537319177038,0.0139804178329919,0.0777391586093,1.616790250461327e-12,0.0184915850060865,0.0661563481308752,0.0522337082782932,0.027777655,0.0121192321109165,2.214550309512083,0.7949444776067853,1
31,-0.0588689917777759,-0.0126351883919459,16.470945,7268.966,0.0126709188330811,0.0770249009301553,1.306919446545506e-12,0.0347078148047994,0.0646560747263144,0.0067837672275671,0.2295579333995654,0.038437620717808,1.820141,0.7538419926992255,1
32,0.4676420673790237,0.0163775463195424,12.1987915,2113.031,0.0263642652748818,0.0781147334008169,5.452049371558668e-13,0.0443415284093542,0.0663751762093226,0.0506317221304645,0.1265323736163364,0.0331949680940701,2.137794,0.757573973877502,1
33,0.6514161917516373,0.0448491093331884,48.51947109934429,443.26532,0.0572169964078826,0.0739554209425667,3.629307020215985e-12,0.0905955405288035,0.0656839040834124,0.0388038589411572,0.1671718755147022,0.0510296315072061,2.737509,0.8260545688873853,2
