,CLASS1,Frac_Variability,HR_24,Signif_Avg,Pivot_Energy,HR_35,HR_37,LP_Flux_Density,HR_36,HR_47,HR_57,PLEC_ExpfactorS,HR_46,PL_Index,ASSOC_PROB_LR
0,1.0,0.42913482,0.0159968080752423,24.49722,2065.1467,0.0188253839877285,0.040747093529818,-7.724005712906844e-13,0.0245816578741839,0.03420617044577774,0.0219385381489581,0.040948223,0.0180447590635915,2.0819364866300125,0.93293214
1,1.0,0.31469018602574483,0.017784445328379125,5.2516475,2869.2637,0.0121208635351016,0.07759357960253402,-1.622780310062118e-12,0.0185291310108307,0.0695291405172081,0.0655817405358666,0.032804377,0.0103749252731014,2.1089518,0.81771594
2,2.0,1.0881721,0.03396652308504926,42.753424925827915,-601.7332302878422,0.075212660940992,0.0806409041219577,4.368817e-11,0.06724163156464635,0.0611263734495873,0.005910797064583112,0.18454067,0.0482750769613915,2.6942431506238096,0.95818156
3,1.0,0.0,0.0077435723052986,16.672523,3402.819,0.009980344134362273,0.0946628564309273,-4.605755869670137e-13,0.0226785522440008,0.0893014451945616,0.0848809658049249,0.12488358746515693,0.0172735499335092,1.9691728438017386,0.9044934
4,1.0,0.19115235200161906,0.0067501227023639004,5.5522084,2935.824,0.0174433889818639,0.0799019896882325,2.0622496e-14,0.0857141816710495,0.0720512867600152,0.0625457745981504,0.57662684,0.0778436549240467,2.1385322,0.4256658091743154
5,1.0,0.0,0.0185198934980351,13.404971,1446.4923,0.0190923126382786,0.127045869357576,1.7970576e-13,0.0985977142788294,0.11679702536623557,0.10896265322053955,0.18503946,0.0893953012490365,2.1607301,0.6400861546733597
6,1.0,0.1676415032681856,0.0029474737704344,6.878327,4730.451286132169,0.0210346247881861,0.0813857543252932,2.6746307e-14,0.0318932295895246,0.07583562503183174,0.060789575520019595,0.5594674,0.0267374484523755,2.0532787,0.0
7,2.0,0.696537904783865,0.0255843199019954,11.245723,683.055,0.0990691061865308,0.0991534172981501,1.6769217e-12,0.0943989817201087,0.0860298466293054,8.514751914209923e-05,0.16206774,0.081264042100273,2.708357006946987,0.87434393
8,2.0,0.84219086,0.0223745862964559,23.338678,691.1044,0.0280477505119311,0.1207987569539891,1.6288045e-12,0.037971579593932,0.1102741751927897,0.0930663275746682,0.080881566,0.0273159710675705,2.429886031745008,0.97325
9,2.0,0.6493420700145344,0.0294281274808776,16.086971,598.2377,0.0467561067477842,0.0746430155245302,2.8355265e-12,0.10671229919109625,0.0609522275018943,0.0279845754151373,0.23886833,0.0930943612440176,2.638379,0.9090593
10,1.0,0.49450755,0.017656200089645677,30.06623372323449,2149.5942,0.0210122720237984,0.1187514391117052,3.2884438e-14,0.027096427585151822,0.1092915384344568,0.09823289736775613,0.09055396811349803,0.0178658547264893,2.1678643,0.9994688
11,1.0,0.0,0.0122153455937874,7.125673,2084.9785,0.0199374544490211,0.0949510995940188,-2.1191725434483067e-12,0.1035128302687302,0.0859242173517414,0.0751393495122372,0.3561921,0.0945007231580651,2.1267276,0.8214364
12,1.0,0.48748028,0.0249866558746433,7.211533,1199.5168,0.0198236087638773,0.0707141115046266,1.2143986e-13,0.0863600009305534,0.05862556159737448,0.05090905100234287,0.04236748,0.0741395669015876,2.3892572,0.9662905
13,1.0,0.0,0.0149446895275618,34.73544185221914,1430.0842,0.016431209416122,0.0986848658594581,1.0624387e-12,0.0294934578000062,0.08458034902845223,0.08292705772488636,0.1527227858404422,0.015962525825909193,2.0390635,0.7278444172970862
14,1.0,0.0,0.0133883073567224,11.07414,4481.3696,0.012136906546882549,0.08220612033873559,-2.7569398209213393e-12,0.0192509369805395,0.0761816319380314,0.07073733187092363,0.17989486,0.0140365792968628,1.8102539,0.91516817
15,1.0,0.10027631,0.0208817838460008,17.501923094172952,1420.2627,0.01757896609936,0.0972814211683829,3.038242e-13,0.0254860390075617,0.088584065912235,0.0798389882661465,0.03428638,0.016636361724542845,2.2194188,0.86640173
16,1.0,0.4184122,0.0157661665828008,64.89692,1330.3015,0.0173453742833363,0.09098218262573772,1.3861759e-12,0.0259273528942085,0.08116639136790488,0.0754542129298194,0.05106355,0.0182842877068414,2.071987996383589,0.92810774
17,3.0,0.5625761535396169,0.0222123526288927,9.9780035,1586.7131,0.0208138320249826,0.08668584759175872,-6.773130674521242e-13,0.02987750659547471,0.0748334262686494,0.0666354954298523,0.044191033,0.0188484688428293,2.261954,1.0355292489554209
18,1.0,0.22463594,0.021192886285145193,13.523349,1811.7891,0.0136300785946963,0.039146865532893836,8.0521276e-14,0.0839516429565059,0.0304897205508453,0.025699908908875375,0.055817317,0.0756190427739732,2.177542971115033,0.9318478
19,2.0,0.6118623936291033,0.0209420464574075,35.07665577680075,1345.3511,0.113724419045806,0.0768408025283944,1.165011e-13,0.0296378597810184,0.08189486365607335,-0.03854854225880472,0.13036266877274238,0.03261820828704125,2.3850918,0.8766490665871713
20,2.0,0.72519034,0.028265969858401616,24.288837,571.9983,0.0273658043383669,0.093385559993667,3.2138688709623498e-12,0.0826844448582783,0.07867222200755415,0.0661889061017943,0.14526900444097668,0.0679665771503947,2.4492016,0.9643442
21,2.0,0.9433384,0.023323902881320177,50.34172346700879,724.0235,0.027538742633492104,0.09610539379367371,2.541146e-12,0.05097199355674116,0.0844844866070341,0.0687815296868185,0.10074445,0.03932309996831364,2.3666093,0.9197632
22,2.0,1.2962931,0.022598505918820774,13.935910459722095,1677.0107,0.018198105078070195,0.09550630505638256,1.0164886e-13,0.100078055549136,0.0857255707719471,0.0776462775006114,0.110207915,0.0904369240387432,2.4837043585983047,0.0
23,1.0,0.31255382,0.020151550775777946,24.767956,1412.678,0.02251732617203038,0.0897554906141281,3.089228e-13,0.035345297273701615,0.07741999832422199,0.06766650013075518,0.115646675,0.0233771130034589,2.0667396,0.9994357
24,2.0,0.5550771337570127,0.02696982774320293,24.596686790903448,2385.9421,0.0138995524666873,0.093474842701574,4.2377133e-14,0.068575514823985,0.07560002819954664,0.08032781645394,0.18920070825127555,0.05144765844968284,2.3454510008196,0.95783323
25,1.0,0.0,0.0123477487187292,14.7916355,4162.97601034969,0.0168748996850143,0.02676629064933534,-2.0180502362155137e-12,0.0186452614312079,0.019926605349382,0.009852679102058,0.004903145,0.0118466120105039,1.9045731,0.8002278380246298
26,1.0,0.73931456,0.0204378346321885,9.59528,1146.0089,0.0360756132152545,0.0766258298025643,2.6981341e-13,0.0757436716661501,0.0670241992108521,0.0406626212388998,0.3078175,0.06618557268491812,2.3580613147452714,0.8200502
27,1.0,0.3460996478274071,0.016897182383753415,13.948918,2240.8513,0.019166438368442285,0.1154045295026114,5.6527757e-14,0.0234875046680891,0.1059186959047469,0.0968757179535683,0.08596778332523175,0.014456375368346847,2.1333655246646246,0.9081001
28,1.0,0.31550595,0.0248056997970231,5.9672127,1091.1918,0.0835138516503564,0.0916823381219789,2.1680566e-13,0.0237705050972458,0.0821559286334848,0.008231513069683,-0.013347367,0.0141750300153646,2.3820772635270817,0.9370092
29,1.0,0.2576234,0.000922932466841,23.542742394666845,6929.809,0.0028820169798976,0.0165545352632777,7.59911e-15,0.0111689089851525,0.0210624736017292,0.0136731706365275,0.14722097,0.0156776300729227,1.6756315904064294,0.9859474
30,1.0,0.0,0.0178188263001802,6.9896655,2028.201103277719,0.0098996054411863,0.1702171657350915,4.687125e-15,0.0184915850060865,0.1662360784369505,0.1605881646448351,0.0704205995591719,0.0143956581626819,2.124393480697158,0.6894912375473481
31,1.0,0.0,0.0131010691472524,16.470945,7268.966,0.0126709188330811,0.022095058131025,1.1814576480987407e-12,0.0187840090104202,0.0153344933677303,0.0094267784630369,0.02880469,0.012190811455823389,1.820141,0.8556030605185059
32,1.0,0.35010580267399105,0.0161053019704575,12.1987915,2113.031,0.0207421956346172,0.0340547517419825,6.413591e-14,0.02164941780466201,0.033533102046540614,0.012488828854691957,0.007412234189958455,0.0200333374492426,2.137794,0.7277531495210237
33,2.0,0.65228546,0.0391180612241817,19.939705,443.26532,0.0352527287213804,0.0739554209425667,7.258816e-12,0.0898991585195214,0.0500267236152075,0.03937692415019581,0.2214726822606632,0.0667231661456605,2.737509,0.97896254
34,2.0,0.5252061,0.02620490306508287,-5.954882311635544,428.839827753769,0.06639115066067344,0.1025532603869072,1.7502838287299693e-12,0.0788567531262397,0.0876275255480409,0.0362889688296155,0.35092477265266253,0.063871530225854,2.7106428,0.0
35,2.0,0.90885466,0.0280232877978365,35.09522667475244,851.2023,0.0250757809010884,0.07891909370312815,2.1009665e-12,0.0997125390792284,0.0638512652566227,0.054250426408546756,0.15271719,0.0850273780580828,2.4869554666223976,0.93868506
36,1.0,0.4249573296779833,0.016622745906768085,33.422081741378776,1596.9047,0.0212336777189115,0.08735968982144011,1.1699035e-13,0.0255028342705885,0.080966909564715,0.0662758732346478,0.030496497,0.0190405643405235,2.12379766313414,0.7734140299847655
37,1.0,0.10265498,0.0037031241047047886,30.24707266186465,5258.510570363225,0.0117555196114059,0.0292857547633182,2.1489472e-14,0.0117122905494216,0.026953290971763293,0.0175362723514959,0.09381978,0.0094779865331133,1.7408901,0.98570234
38,2.0,1.0447963,0.0331571619270337,7.9100785,406.54874,0.07307975092709934,0.0681004795548455,3.6782435e-12,0.0708206388646117,0.0532586603120676,-0.0049466554674124,0.41114354,0.0559838525093814,2.8122284,0.0
39,1.0,0.25407124,0.026302001693548502,22.789745,1554.9595599724416,0.0140281738949986,0.1285910684277724,1.7216443884989592e-12,0.0276924414263413,0.1213936423822602,0.1147699277609155,0.042256515,0.0203850083646936,2.1713829461870415,0.9766397
40,2.0,1.3735869,0.026209313925954,18.718227,1445.7444,0.0350015037035905,0.10281168029047208,5.3134645e-13,0.1382554992406738,0.0915857702178871,0.06828021866339867,0.19722515,0.127451564838867,2.60885,0.99271715
41,1.0,0.34476462,0.0191262323132705,14.484995,2002.1382959696384,0.02134604716516375,0.106515120161865,3.5630399103400667e-13,0.0300702656940429,0.0975784017443745,0.0853681836074495,0.05159616,0.0210454021996231,2.1834295,0.9856926
42,1.0,0.4631552,0.014515832451954,8.11823,3655.1777,0.0115354037281175,0.0905112231667568,1.38172605e-14,0.0256237112198026,0.08600284627933391,0.0790583629710456,0.0659327926102834,0.0209976923354662,1.9573873,0.7220487380270817
43,1.0,0.34275222,0.0178152660524711,29.602173,1968.408995785032,0.0210821593283753,0.1295990270655027,8.6834945e-13,0.0281997259834786,0.1207236740101351,0.10877030097376783,0.06340823,0.0191881837733011,2.1219785,0.853463
44,1.0,0.3042920163181423,0.017389538459918,7.882179,2153.0115,0.0246608340145095,0.08710604241279607,4.6829717e-14,0.0326867168721138,0.0776157587751484,0.062443569949972896,0.19011996157627065,0.022953380595961,2.1330051,0.0
45,1.0,0.40308410765159797,0.0160750499629742,45.45807812734472,1939.0461,-0.03988974161667189,0.1199071875088311,1.6362279e-13,0.0226319916071152,0.11135584677376496,0.1609286242484976,-0.043657880033081686,0.0149912090854632,1.9238937741332232,0.8697138992643525
46,1.0,0.3237484339613733,0.0118957227262477,30.91691725895322,3832.6407426722344,0.0145014156442499,0.0149001155114112,2.4267435e-15,0.023272039637381683,0.0063466152602897,0.0003987860339635,-0.0029124906,0.0148273199049085,1.9254268176847003,0.9400744
47,1.0,0.18697871,0.017762623286292897,32.22765,1482.6697,0.0184089424164553,0.0889635078005851,3.880967e-13,0.0246417390562352,0.08164381403836156,0.0706703038433418,0.053561362716266436,0.017208051877585256,2.1130416895498945,0.922496
48,1.0,0.43549657,0.0186630726236681,34.85503349369512,2700.8921101719807,0.0193871523501876,0.047418338574817,1.7451591806909591e-12,0.03284534563854179,0.0386274364322979,0.0284434220654826,0.04447557,0.0246004301335391,2.05653581230396,0.98650587
49,2.0,0.46483153,0.0292115398660575,-4.725429385947905,404.76788,0.0702584870779077,0.0757091544432085,5.145898e-12,0.0828495674343995,0.0636464647564055,0.0054798156591099,0.18045777,0.07075277138405156,2.8291116,0.97795117
50,2.0,0.5883020052549278,0.0250431557203076,24.017208,917.8061,0.0313070275166469,0.1052970640948689,3.6822664219397865e-12,0.042751072397027995,0.0922240065629832,0.07407672626288066,0.15733433,0.029441403584621,2.432750446156143,0.8584
51,1.0,0.28340095,0.0137850818624747,9.318911,3256.717509487449,0.0217409318925282,0.1250209477497492,5.266643699993909e-13,0.0314413214941964,0.1181227120854773,0.1035615034707796,0.34768698,0.0244450683511014,2.1264398,0.5632008563270021
52,2.0,2.0824275,0.0228968392546411,5.2781134,1318.8574,0.0190472136423783,0.0908050632189521,1.9816253098213097e-12,0.0866221018256805,0.0806011002174915,0.071882175797388,0.039937455,0.0764109422398309,2.536013369036752,0.7834361161610917
53,2.0,0.0,0.0197667402055746,3.57752,3138.620903814979,0.05533450951028846,0.0750926020057295,7.460176e-15,0.0102076461272884,0.0832436042728998,0.0196942808148787,0.1339911,0.018408379380494,2.1473312,0.9310918
54,1.0,0.3896722,0.0165557161741782,13.241903,3330.713838393909,0.0180828574892396,0.0803794896820007,-1.2252191173996228e-12,0.0173607437075721,0.0737258012168401,0.06240481924438257,0.011269279,0.0106686298580376,1.9971744,0.9883211
55,2.0,1.6535703,0.0213238734743761,82.6907056657661,1218.669451848902,0.035356330275,0.1118524711561029,1.5294375e-11,0.04953295162315985,0.1011900976036768,0.07678119719950553,0.07071620219155517,0.03889635614277724,2.2192743,1.0392881120008894
56,1.0,0.26373813,0.005697742368561617,31.153296574080173,3903.0642,0.013765632965929378,0.0842814603649797,5.069518e-15,0.017994058668296217,0.0811957967238343,0.0697524436141503,0.24662805,0.0136112615715624,1.9407625729991174,0.92317766
57,1.0,0.27852362,0.0157435218867695,2.638114997709806,1897.7698,0.0191348674693652,0.0998867915230275,-9.470794122284643e-13,0.0312629868586904,0.0968617817217179,0.0809065624264472,0.0731528,0.0282111175218559,2.183843,0.0
58,1.0,0.4917453,0.017664326168428876,19.135262,1398.9402,0.0259589540968764,0.0790144944178063,2.4648244e-13,0.03435135922031704,0.0715692167443617,0.0531645879954828,0.10108407588504753,0.0267931680340099,2.3062565,0.6742363102548701
59,1.0,0.34903395,0.0211273770583693,5.1196513,2622.5342,0.0123227004694206,0.0908124649678043,1.6025613e-14,0.1196148430565347,0.073438569320476,0.07925250423152633,0.1278705,0.10310062360053657,2.1695535,0.9224234
60,1.0,0.7461387,-0.0021071294589939,14.667213,3260.5798,0.0114542139435384,0.105235654989713,2.8693536e-14,0.034163040773048534,0.1011495130803437,0.0938946208434468,0.11870131,0.02987457182936358,1.7697825,0.9006456
61,2.0,0.70863044,0.0245162968944926,52.35371,644.55035,0.0310154838779969,0.08733587039398616,5.876119e-12,0.0358735851379003,0.0761478098998315,0.05642327539372213,0.0650643,0.024550809821713038,2.3689797548239793,0.9721535
62,2.0,0.75941986,0.023470323407359,53.71871,580.7013,0.03121374469851243,0.1048903620020501,9.980944e-12,0.1150025199184437,0.0941278498859338,0.0740920270632635,0.12655683,0.10453737568010756,2.4723415999267524,0.96144694
63,1.0,0.21634284194458975,0.0022080168835287,3.2825563495812276,4253.291116309036,0.0152022920128501,0.0784140461451829,1.6054945e-14,0.01425743032164864,0.07801283414119624,0.0632871971056401,0.16258188,0.0137232183864948,1.9382379,0.0
64,1.0,0.66033083,0.0228540579371318,42.39207810104347,1139.5641,0.03138380017369174,0.08000252355792918,1.484273e-13,0.0289371007848199,0.0667504358802773,0.0486099808192785,0.055638097,0.0154369595980376,2.2139161887563166,0.9183363
65,1.0,0.0,-0.0448889350253297,6.026091,8707.792715774103,0.0155530380133093,0.0214133834067865,1.6884806e-15,0.0155972108152131,0.0175564392383221,0.0058622977916945,0.5509176950439495,0.011571059361950034,1.6612482,0.5696157601860959
66,1.0,0.26706934,0.023126244772346635,76.817635,1674.1256,0.01826780078344516,0.04086837478146402,8.4164446e-13,0.04225160476374494,0.0292008032143588,0.0227018073843875,0.05817273,0.030734470317848803,2.054396253190843,0.9957444
67,1.0,0.27859876,0.010922121041567132,58.57221474846159,2297.5273,0.0133588882871046,0.0407657405216142,2.1648705e-13,0.020989975980539227,0.0355133230236574,0.0274217857269648,0.08306574,0.0157688321766755,1.844213,0.9807465
68,1.0,0.99467087,0.0121859993897785,9.021272,2044.897,0.0188925638717857,0.08714741075853186,6.346496e-14,0.046496483684900766,0.0810972931892367,0.0674212841782223,0.40362477,0.03907387172948146,2.1166365,0.4903088213406267
69,1.0,0.3800316921854233,0.011373893420757,69.93408,3312.808,0.0104277779494247,0.0243449333239943,2.8358793e-13,0.029045136789333046,0.0200614979043734,0.0139206893303052,0.036669333,0.02489289474896622,1.7666059,0.9384567920216916
70,2.0,0.3447841,0.0195842543475,7.0520163,1569.24506893316,0.0225247266302891,0.1119364085712103,1.3960606e-13,0.0791175538836459,0.104799764007429,0.0896376887624652,0.18673797,0.0719372966072277,2.403634986049897,0.7714513228939924
71,1.0,0.491668,0.0192679942900207,23.327469,2075.0193515836236,0.0179847713419477,0.0335521115380925,3.1431926e-13,0.0273971089680755,0.0253566185229156,0.015576569276201761,-0.0007124397,0.0191989520172893,2.1779027,0.9106481
72,1.0,0.0,0.0239951005821965,7.230222,1499.258697631969,0.021427048976858855,0.0938183559864636,2.762044e-13,0.1073375160523172,0.08143949540566435,0.0724541256645109,0.3242620460985812,0.0948612422373546,2.3345459238978536,0.0
73,1.0,0.28351049955002583,0.0140550888725049,18.241486,2534.6191,0.0147836636071171,0.07637032127126318,7.0205655e-14,0.022996658312273197,0.0708026305058204,0.06160452438445847,0.07126599,0.0172792333391162,1.9738592,0.7340134259716538
74,2.0,0.7994469616751801,0.0208645536186623,97.55795,651.15216,0.026452003876408,0.09482890943555382,1.2351523e-11,0.0345604806375442,0.0853644941511349,0.0684914043253253,0.07873454,0.024910479825558246,2.266476678892963,1.090418557885184
75,3.0,0.3409177,0.0323453057309152,24.689669229486412,532.5513,0.05036053550482121,0.0699026689081409,5.703638116650668e-12,0.0363627474079691,0.054863677088075796,0.019034651201139,0.5039378,0.0205229640023088,2.7632873,0.98065263
76,2.0,0.6703767971631073,0.022826896084647427,12.125998,429.48755,0.0615378644139011,0.09964053636526128,3.4375745437929018e-12,0.11007358218196117,0.08399007009682039,0.0416340864380874,0.12992641,0.0990942928617827,2.6197609343214774,0.9033875
77,1.0,0.2510968629390361,0.00860606551489633,37.236453151711856,4434.8145,0.0149468379838474,0.0192013138413443,1.9402469071895103e-13,0.0281934196721441,0.013716712477481553,0.0042556972380381,0.11516018797858191,0.0228802797676424,1.784351,0.8168692733368936
