,CLASS1,Frac_Variability,HR_24,Signif_Avg,Pivot_Energy,HR_35,HR_37,LP_Flux_Density,HR_36,HR_47,HR_57,PLEC_ExpfactorS,HR_46,PL_Index,ASSOC_PROB_LR
0,1.0,0.35419308325445087,0.0159968080752423,24.49722,3013.517655480666,0.012700241037875797,0.053841686624420244,1.7783626e-13,0.03561116035248589,0.0342164117747929,0.042735232092566564,0.040948223,0.0180447590635915,2.0816336,0.7636270597592607
1,1.0,0.0,0.020496334127111,5.2516475,2869.2637,0.0121208635351016,0.0776408867611737,-2.826856829973965e-12,0.0185291310108307,0.0695291405172081,0.0655817405358666,0.06791472505521123,0.0103749252731014,2.0695658648004946,0.81771594
2,2.0,0.7492408839908558,0.0349080076786325,46.425827,340.91953,0.03678725713937826,0.0806409041219577,4.368817e-11,0.0678220675131216,0.06279359975805071,0.04406494130416341,0.18454067,0.050037434433063445,2.670351,0.8681369214039667
3,1.0,0.0,0.0077435723052986,16.672523,3402.819,0.009861125505868,0.0946628564309273,2.6206439e-14,0.0226785522440008,0.08921959570777122,0.08503118713820985,0.18185906,0.0172735499335092,1.8179636,0.9044934
4,1.0,0.0,0.0120396429817975,5.5522084,2935.824,0.0174433889818639,0.0799019896882325,2.0622496e-14,0.0792222169841547,0.0785235763867378,0.0625457745981504,0.57662684,0.0778436549240467,2.172416122464775,0.0
5,1.0,0.0,0.015977757153991128,16.90077193801298,2087.916536348621,0.0190923126382786,0.127045869357576,1.7970576e-13,0.0985977142788294,0.1179006902069755,0.1082160455005213,0.18503946,0.0893953012490365,2.1607301,0.97085786
6,1.0,0.45170566,0.0029474737704344,6.878327,4817.259267706348,0.0210346247881861,0.0813857543252932,5.839617384829903e-13,0.0318932295895246,0.0762575984186521,0.0604546229429927,0.5594674,0.0267374484523755,2.024863107140054,0.0
7,2.0,0.9457461,0.0255843199019954,11.245723,683.055,0.0990691061865308,0.0991534172981501,1.6769217e-12,0.0943989817201087,0.0860298466293054,8.514751914209923e-05,0.16206774,0.081264042100273,2.6151664,0.87434393
8,2.0,0.6309351432764603,0.0223745862964559,23.338678,691.1044,0.0280477505119311,0.1207987569539891,1.6288045e-12,0.037971579593932,0.1102741751927897,0.0930663275746682,0.080881566,0.0273159710675705,2.4049885,0.97325
9,2.0,0.44942507,0.02871650587291623,11.948707082536913,598.2377,0.0467561067477842,0.0746430155245302,2.8355265e-12,0.106711093701767,0.0609522275018943,0.0279845754151373,0.23886833,0.0930943612440176,2.638379,0.7296576772675091
10,1.0,0.49450755,0.0194491965146008,5.414082,2149.5942,0.0210122720237984,0.1187514391117052,3.2884438e-14,0.0274454458572409,0.1092915384344568,0.0979836595938113,0.1023543116943868,0.0178658547264893,2.1678643,0.9994688
11,1.0,0.0,0.0122153455937874,7.125673,2084.9785,0.0199374544490211,0.0949510995940188,4.8990854e-14,0.1035128302687302,0.0859242173517414,0.0751559215592135,0.3561921,0.0945007231580651,2.1267276,0.8214364
12,1.0,0.48748028,0.0249866558746433,7.211533,1199.5168,0.027998308569601667,0.07861611909991678,-5.998907679844767e-13,0.0863600009305534,0.06608422563750647,0.0509619416431148,0.04236748,0.0741395669015876,2.3892572,0.9662905
13,1.0,0.0,0.01682715472745215,38.14668152603218,1430.0842,0.016431209416122,0.0986848658594581,1.0624387e-12,0.0313097717379507,0.09016476149228382,0.0823872483301985,0.06972993609922118,0.0226546577357566,2.0390635,0.9736737
14,1.0,0.0,0.0133883073567224,11.07414,4152.336122990871,0.0077101218604885,0.0813650689562123,1.222227e-14,0.0192509369805395,0.07630044654506009,0.0737011823972696,0.17989486,0.0140365792968628,1.9576434753694458,0.91516817
15,1.0,0.10027631,0.0208817838460008,18.235521,1420.2627,0.01757896609936,0.0972814211683829,3.038242e-13,0.0254860390075617,0.088584065912235,0.07987535465603485,0.06275950888179987,0.0167168197385269,2.159388930247268,0.86640173
16,1.0,0.4184122,0.016838014876350768,64.89692,1330.3015,0.01726727653921559,0.0926782915737127,1.3861759e-12,0.0259273528942085,0.08529817941766787,0.0754542129298194,0.05106355,0.0182842877068414,2.08142737060721,0.92810774
17,3.0,0.47500834,0.0222123526288927,9.9780035,3331.1154241148906,0.0208138320249826,0.08760335176767357,9.3502476e-14,0.0314179945876897,0.07558169724881501,0.0666354954298523,0.044191033,0.0188484688428293,2.261954,0.94048434
18,1.0,0.22463594,0.0197122189984201,13.523349,1811.7891,0.0136300785946963,0.0388656196659828,8.0521276e-14,0.0839516429565059,0.0304897205508453,0.0252489164689248,0.055817317,0.0756190427739732,2.1778726769292924,0.9318478
19,2.0,0.7932924,0.0209420464574075,6.997116,1345.3511,0.11401420510293785,0.0768408025283944,1.165011e-13,0.0296378597810184,0.0680183127940169,-0.0372087719055566,0.048083626,0.0207744769560843,2.6183923201369694,0.0
20,2.0,0.6362462575062255,0.0272037425103934,24.288837,571.9983,0.0273658043383669,0.093385559993667,3.1576564e-12,0.0826844448582783,0.07871989424620845,0.0661889061017943,0.1442938,0.0679665771503947,2.4492016,0.9643442
21,2.0,0.9433384,0.0219532988305228,42.366783104031896,724.0235,0.0265346197532081,0.0951425056392152,2.541146e-12,0.0968578412501161,0.0844844866070341,0.06882383226709003,0.17673992759540635,0.0862031678792195,2.3666093,0.9197632
22,2.0,1.2962931,0.0209035542806579,29.112573877447176,1677.0107,0.017962390824888635,0.0953752119849262,1.0164886e-13,0.100078055549136,0.0857255707719471,0.0776462775006114,0.110207915,0.0904369240387432,2.2566066,0.0
23,1.0,0.31255382,0.0163016438135141,24.767956,2894.9604085063675,0.0179446013705735,0.0897554906141281,3.089228e-13,0.0330873558181911,0.0801076028746953,0.07195865447469027,0.115646675,0.0233771130034589,2.0667396,0.9994357
24,2.0,0.5439851357828842,0.0191450719675453,9.183543,2385.9421,0.0138995524666873,0.093474842701574,4.2377133e-14,0.068575514823985,0.0868231642362035,0.0796788136091802,0.00025475587,0.0618978763410959,2.298243100924065,0.95783323
25,1.0,0.2752415302058395,0.0123477487187292,14.7916355,3299.1636,0.0168748996850143,0.026762220601543332,2.5842525e-14,0.0186452614312079,0.019926605349382,0.009852679102058,0.044548719220268373,0.0118466120105039,1.9045731,0.98459005
26,1.0,0.73931456,0.0204378346321885,9.59528,1146.0089,0.0360756132152545,0.0766258298025643,2.6981341e-13,0.04945256000221546,0.0670241992108521,0.040483282233109506,0.3078175,0.039647705083709205,2.356777,0.8200502
27,1.0,0.23754619,0.0183304518736105,13.948918,2446.204785474558,0.018738303849489,0.1154045295026114,5.6527757e-14,0.02382003338072887,0.1059186959047469,0.09665010128126678,0.0055246055,0.0138874185405528,2.1073663,0.9081001
28,1.0,0.31550595,0.0248056997970231,5.9672127,1091.1918,0.0835138516503564,0.0916823381219789,-1.4951316150240835e-12,0.0237705050972458,0.0821559286334848,0.008231513069683,-0.013347367,0.0141750300153646,2.37999996680847,0.9370092
29,1.0,0.2576234,0.000922932466841,11.777328,6929.809,0.0028820169798976,0.0165545352632777,7.59911e-15,0.011042655481619798,0.0210624736017292,0.0136731706365275,0.14722097,0.0156776300729227,1.7710534,0.9859474
30,1.0,0.0,0.0178188263001802,3.678681434495161,4967.872,0.0098996054411863,0.1702171657350915,4.687125e-15,0.0184915850060865,0.1662360784369505,0.160759262658012,0.027777655,0.0143956581626819,1.9551985,0.91047436
31,1.0,0.0,0.006786253765154959,16.470945,7268.966,0.012406177655790142,0.022095058131025,8.2622223393488e-13,0.0187840090104202,0.015595463919553364,0.0094267784630369,0.02880469,0.0120226801634777,1.820141,0.98932874
32,1.0,0.19884299,0.019648908818549554,12.1987915,2113.031,0.02069073133813082,0.0340547517419825,6.413591e-14,0.0284588353733395,0.0256318061712667,0.0133219663490372,0.05094392,0.0200333374492426,2.137794,0.8603775
33,2.0,0.65228546,0.0391180612241817,19.939705,-35.101882480284985,0.0352527287213804,0.0739554209425667,4.751959542305041e-12,0.0905955405288035,0.0500267236152075,0.03885249318004151,0.28113157,0.0667231661456605,2.737509,0.97896254
34,2.0,0.5252061,0.02877245019543164,4.9909987,592.02905,0.0665118187540256,0.1025532603869072,3.6032933598535326e-12,0.0788567531262397,0.0876275255480409,0.03613522161328686,0.32846856,0.063871530225854,2.7106428,0.0
35,2.0,0.90885466,0.0280232877978365,30.839930447464695,851.2023,0.0250757809010884,0.0915826717891565,2.1009665e-12,0.0997125390792284,0.0769157232649855,0.066699541152696,0.15271719,0.0850273780580828,2.4955323469772277,0.93868506
36,1.0,0.2706897,0.0166902578006398,4.6052670549522645,1938.7128063250802,0.0212336777189115,0.0873713823916655,1.1699035e-13,0.0255028342705885,0.080966909564715,0.0662758732346478,0.030496497,0.0190405643405235,2.2390501,0.0
37,1.0,0.10265498,0.0021833167285863243,15.602418,5579.169743486698,0.0117555196114059,0.0292857547633182,2.1489472e-14,0.0117122905494216,0.026974049472728537,0.0175362723514959,0.09381978,0.0094779865331133,1.7408901,0.98570234
38,2.0,1.0447963,0.0331571619270337,2.79646957474597,406.54874,0.0730225359490864,0.0681004795548455,3.6782435e-12,0.0708206388646117,0.053285678070299346,-0.0049466554674124,0.41114354,0.0559838525093814,2.8122284,0.0
39,1.0,0.25407124,0.015418975034205966,24.511837362815214,2267.393,0.0140281738949986,0.12854489528212032,1.2047839e-13,0.0276924414263413,0.1213936423822602,0.1147699277609155,0.042256515,0.0203850083646936,2.0810044,0.7242689703531461
40,2.0,1.3735869,0.024311269600236288,21.87349827671997,1445.7444,0.03503960619275913,0.1024802724717158,5.3134645e-13,0.1382554992406738,0.0915857702178871,0.0677216839859831,0.19722515,0.127451564838867,2.60885,0.99271715
41,1.0,0.34476462,0.019484702023748246,14.484995,1725.0594,0.0213409902283923,0.106515120161865,-7.441601023423974e-13,0.0300702656940429,0.0975784017443745,0.0853681836074495,0.08993214598854837,0.0210454021996231,2.1834295,0.9856926
42,1.0,0.4631552,0.014515832451954,8.11823,3655.1777,0.0115354037281175,0.0905112231667568,-1.0661733426755342e-12,0.0256237112198026,0.0859187080635861,0.0790583629710456,0.13736467018477416,0.020887785659073947,1.9573873,0.0
43,1.0,0.34275222,0.0178152660524711,29.602173,969.3571,0.0210821593283753,0.1295990270655027,8.6834945e-13,0.0281997259834786,0.12067582308204022,0.1088141727947334,0.09493540655654614,0.0191881837733011,2.19405404412308,0.853463
44,1.0,0.34925744,0.017389538459918,7.882179,2153.0115,0.0246608340145095,0.0872904092205729,-2.2667715492875403e-13,0.0326867168721138,0.07760893105777941,0.06275004601538979,0.13983154,0.022953380595961,2.195050562597304,0.0
45,1.0,0.31218225,0.0160750499629742,27.131353,1939.0461,0.0158872281876792,0.1763649384739489,1.6362279e-13,0.022545590133345242,0.1689493103410526,0.1609286242484976,0.11049229406989913,0.0149912090854632,2.0184522,0.98146844
46,1.0,0.0,0.003758735605305201,9.646608,8737.983,0.0145014156442499,0.0149001155114112,2.4267435e-15,0.0233786638060706,0.006199352602140308,0.0003987860339635,-0.0029124906,0.0148273199049085,1.655009,0.9400744
47,1.0,0.34557295942730626,0.0101938275969183,32.22765,3351.6858129575703,0.0184089424164553,0.0889635078005851,1.9792062215169483e-12,0.0246417390562352,0.0833680079988804,0.0706703038433418,0.09329797,0.0190070692893088,1.9541789,0.922496
48,1.0,0.43549657,0.0186630726236681,61.90344,880.4098,0.0193871523501876,0.0478042134057007,3.5510807e-12,0.0337865423593512,0.0386274364322979,0.0284434220654826,0.02844352199022382,0.0246004301335391,2.1359894,0.98650587
49,2.0,0.46483153,0.0292115398660575,14.539717,404.76788,0.0702584870779077,0.0757091544432085,5.145898e-12,0.0828495674343995,0.0636464647564055,0.0054798156591099,0.18045777,0.0707995696714322,2.610997671928587,0.97795117
50,2.0,0.5585473,0.0250431557203076,30.10721820310323,917.8061,0.03125219136499109,0.1052970640948689,1.2857135e-12,0.0426260901953987,0.0922240065629832,0.0742347542727672,0.15733433,0.029441403584621,2.445408,0.8584
51,1.0,0.28340095,0.0137850818624747,9.318911,2089.8809,0.0217409318925282,0.12505700141687703,6.479953e-14,0.0314413214941964,0.1181227120854773,0.1035615034707796,0.34768698,0.0244450683511014,2.1264398,0.5846787935171743
52,2.0,2.0824275,0.0228968392546411,54.237486444491,1318.8574,0.0190472136423783,0.0908050632189521,9.132995e-14,0.048074536609786944,0.0806011002174915,0.07201538181439901,0.039937455,0.03781337008270768,2.4535725,1.0681667192448494
