,Frac_Variability,HR_24,Signif_Avg,Pivot_Energy,HR_35,HR_37,LP_Flux_Density,HR_36,HR_47,HR_57,PLEC_ExpfactorS,HR_46,PL_Index,ASSOC_PROB_LR,CLASS1
0,0.4570639388488394,0.0187260993281653,36.96014525350472,2065.1467,0.0173949574324687,0.040747093529818,1.7783626e-13,0.0261033710343921,0.0342164117747929,0.0219385381489581,0.040948223,0.0180447590635915,2.127762331078493,0.93293214,1
1,0.0,0.0149638837533606,5.2516475,3443.280222886868,0.0196501795231331,0.0776408867611737,1.3973058e-14,0.0185291310108307,0.0695291405172081,0.0582350716522688,0.1123380269109066,0.0103749252731014,2.1089518,0.81771594,1
2,1.0881721,0.0349080076786325,46.425827,340.91953,0.075212660940992,0.0806409041219577,8.996412681264603e-12,0.0675003394356375,0.0611263734495873,0.0054613675602243,0.18454067,0.0482750769613915,2.678567294937494,0.9043485741472248,2
3,0.223409734819192,0.0046629171181554,16.672523,3402.819,0.009861125505868,0.0952357330771397,2.6206439e-14,0.0226785522440008,0.0893014451945616,0.0859610285167732,0.18185906,0.0172735499335092,1.8179636,0.6531109990173549,1
4,0.2982120976137036,0.0120396429817975,5.5522084,2935.824,0.0174433889818639,0.0799019896882325,2.0622496e-14,0.0796134052276067,0.0785235763867378,0.0625457745981504,0.2738357197662067,0.0778436549240467,2.205178095323234,0.0,1
5,0.4065333399808203,0.0185198934980351,13.404971,1446.4923,0.0190923126382786,0.127045869357576,1.7970576e-13,0.0985977142788294,0.1179006902069755,0.1075652841797691,0.18503946,0.0893953012490365,2.1607301,0.6969627747365696,1
6,0.45170566,-0.0231718330549605,6.878327,2795.2131,0.0210346247881861,0.0813857543252932,2.6746307e-14,0.0318932295895246,0.0762575984186521,0.0604546229429927,0.5594674,0.0267374484523755,2.0532787,0.0,1
7,0.9457461,0.0243911597145568,11.245723,394.1906376555999,0.0990691061865308,0.0991534172981501,1.6769217e-12,0.0943989817201087,0.0856234470432224,8.514751914209923e-05,0.16206774,0.081264042100273,2.6151664,0.7328924377113164,2
8,0.5810257448927222,0.0223745862964559,23.338678,691.1044,0.0280477505119311,0.1205700994348114,1.6288045e-12,0.037971579593932,0.1102741751927897,0.0927783771347537,0.080881566,0.0273159710675705,2.4049885,0.97325,2
9,0.44942507,0.0294281274808776,16.086971,598.2377,0.0467561067477842,0.0746249026757625,2.8355265e-12,0.106711093701767,0.0609522275018943,0.0279845754151373,0.23886833,0.0930943612440176,2.638379,0.7230210680108029,2
10,0.49450755,0.0194491965146008,44.8623991199888,2149.5942,0.0210122720237984,0.1187514391117052,3.2884438e-14,0.0274454458572409,0.1092915384344568,0.0990790714665797,0.53097296,0.0178658547264893,2.1678643,0.9994688,1
11,0.0,0.0122153455937874,7.125673,3261.0702201251843,0.0199374544490211,0.0949510995940188,-1.6442777589616e-13,0.1035128302687302,0.0859242173517414,0.0751559215592135,0.3561921,0.0946232416904481,2.234702720983613,0.8214364,1
12,0.4800422908833398,0.0249866558746433,7.211533,1199.5168,0.0198236087638773,0.0707141115046266,1.2143986e-13,0.0863600009305534,0.0584657787805113,0.0509619416431148,0.04236748,0.0744437434891166,2.358182495560932,0.9662905,1
13,0.4929354852689903,0.013987754316017,49.26927893118992,1430.0842,0.0171607809540697,0.0986848658594581,1.0624387e-12,0.0294934578000062,0.091903559200535,0.0823872483301985,0.07838052,0.0230997396464933,2.0390635,0.9736737,1
14,0.0,0.0047086796516643,20.28247711687274,4481.3696,0.0077101218604885,0.0813650689562123,-4.742871531204685e-13,0.0192509369805395,0.0750732314409145,0.0748321062231746,0.17989486,0.0140365792968628,1.8102539,0.6807198421713475,1
15,0.10027631,0.0208817838460008,18.235521,2513.019146366205,0.01757896609936,0.0970276486729567,3.038242e-13,0.0254860390075617,0.088584065912235,0.0798389882661465,0.1715153795716997,0.0167168197385269,2.2194188,0.86640173,1
16,0.5838939409721443,0.0157661665828008,64.89692,1541.7051556742954,0.0173453742833363,0.0926782915737127,1.3861759e-12,0.0259273528942085,0.0850919044887944,0.0756898504381869,0.05106355,0.0182842877068414,2.139523589472205,0.92810774,1
17,0.47500834,0.0222123526288927,9.9780035,1586.7131,0.0208138320249826,0.0873282084686149,9.3502476e-14,0.0314179945876897,0.0748334262686494,0.0666354954298523,0.1168388151072807,0.0188484688428293,2.261954,0.94048434,3
18,0.22463594,0.0197122189984201,13.523349,3083.7104493389343,0.0131239713733545,0.0388656196659828,8.0521276e-14,0.0839516429565059,0.0304897205508453,0.0252489164689248,0.1691492519867434,0.0753279918437959,2.124825,0.9318478,1
19,0.7932924,0.0204675678678843,0.7305645137249712,1345.3511,0.1135658221729919,0.0768408025283944,1.165011e-13,0.0298675914206256,0.0680183127940169,-0.0372087719055566,0.048083626,0.0207744769560843,2.5822754986003744,0.0,2
