,Sqrt_TS_Band_3,Sqrt_TS_Band_4,Sqrt_TS_Band_5,Flux_History_0,Flux_History_1,Flux_History_2,Flux_History_3,Flux_History_4,Flux_History_5,Flux_History_6,Flux_History_7,Sqrt_TS_History_0,Sqrt_TS_History_1,Sqrt_TS_History_2,Sqrt_TS_History_3,Sqrt_TS_History_4,Sqrt_TS_History_5,Sqrt_TS_History_6,Sqrt_TS_History_7,CLASS1
565,8.3185453414917,10.521915435791016,4.277097225189209,1.0291621999058975e-09,8.21577084142433e-10,3.4822906780362924e-09,6.658883222598888e-09,1.8377722454943072e-08,5.381536549720067e-09,2.240421181909369e-09,3.9565667409036104e-10,1.2818795442581177,1.2402994632720947,3.742032289505005,6.995484352111816,15.496655464172363,5.3242597579956055,2.3385612964630127,0.5298004150390625,1
568,120.916748046875,74.92203521728516,26.80614852905273,1.2550519556953077e-07,4.4822257905252634e-08,1.279994705782883e-07,6.262798279976779e-08,5.046239692774179e-08,6.70702675620305e-08,4.2227107144299225e-08,1.1786033837779541e-07,45.65956878662109,22.18292808532715,53.26203918457031,29.932226181030277,24.24565315246582,29.811418533325195,21.19652557373047,47.52335357666016,2
570,64.78816986083984,56.910003662109375,35.290122985839844,2.7966487792241423e-08,3.9490604564207394e-08,9.862750971478819e-08,6.85617891349466e-08,7.176027594368861e-08,4.7722540585937174e-08,5.832507454783809e-08,4.811413845118295e-08,18.23211479187012,21.100366592407227,42.07868957519531,31.233007431030277,33.50602722167969,23.47755622863769,26.53899574279785,24.97631072998047,1
577,12.22698211669922,11.8183012008667,7.969527721405029,8.039696908213045e-09,4.122134189543658e-09,3.038161944246553e-09,4.8565396149058415e-09,3.170358642279325e-09,2.55942045335189e-09,8.295225839560771e-09,4.581877544040935e-09,10.469544410705566,5.12743091583252,3.2559902667999268,6.199326038360596,4.595897197723389,3.8601109981536874,8.494223594665527,5.967158794403076,1
593,5.656818389892578,7.162299633026123,6.227345943450928,3.079781984993701e-09,2.374062058052573e-09,3.184267516331829e-09,8.20082113328624e-10,2.7802125046605397e-09,1.9671277939892207e-09,2.483050431933975e-09,3.463556774718768e-09,5.103850841522217,3.340911865234375,3.995162963867188,2.088230609893799,4.554427623748779,2.127868890762329,4.622608184814453,5.095990180969238,1
595,18.17759704589844,20.043636322021484,14.03583812713623,4.464566050188523e-09,3.015341532019988e-09,2.4761699357611633e-09,4.366995653981576e-09,4.57324444980145e-09,3.763119149624572e-09,5.393864022096295e-09,1.0069131084478043e-09,8.141311645507812,6.825168609619141,7.622591972351074,10.542119026184082,9.921789169311523,8.831125259399414,10.80100917816162,3.580937147140503,1
597,11.9220609664917,7.143159866333008,2.8055014610290527,7.677711799658482e-09,3.9100629400934395e-09,3.524229796880718e-09,5.522526436152475e-09,6.2634479824907885e-09,4.261259789473115e-09,7.482134023462095e-09,6.9258523360815624e-09,6.773914813995361,3.314222574234009,3.0848305225372314,3.9117605686187744,4.453113079071045,2.7658960819244385,4.698151588439941,5.214064598083496,2
598,28.707603454589844,23.149858474731445,11.655543327331545,1.6063674834754238e-08,2.6950431220029717e-08,1.626441914481802e-08,2.848881308636919e-08,2.8350783054520438e-08,2.566000922854528e-08,1.7353004366782443e-08,2.9222460895539374e-08,8.5767240524292,13.810622215270996,8.73263931274414,12.61446475982666,13.148225784301758,10.628067016601562,7.913774013519287,12.534795761108398,1
600,53.26622009277344,44.18974304199219,22.193761825561523,6.820314979449904e-08,7.426059056570011e-08,2.144750688160002e-08,5.5459402403812426e-08,2.390992115408608e-08,1.3148143906960286e-08,1.973041463543268e-08,4.121582364291498e-08,37.72891998291016,32.752098083496094,13.263550758361816,27.051633834838867,14.721049308776855,7.840027809143066,11.280251502990724,20.10321044921875,2
606,5.921955108642578,9.92599868774414,9.17806625366211,4.220226834661389e-09,7.891571840445977e-09,4.2959893420402295e-09,9.181018167936371e-10,2.775433882717948e-09,1.603336130528987e-09,8.85133688566242e-10,2.377202878989237e-09,4.414717197418213,6.9520111083984375,4.658073425292969,1.2061152458190918,4.360585689544678,1.4852815866470337,1.0328245162963867,2.2947144508361816,1
612,80.9219741821289,62.49134826660156,28.69287872314453,1.1104850017318313e-07,7.90272736139741e-08,5.1900471476074024e-08,9.908053044682674e-08,4.902506702819664e-07,7.898137965867137e-08,8.199074130743612e-08,9.091550623452349e-08,36.74713897705078,27.58318901062012,20.40886116027832,31.99750328063965,94.91927337646484,30.961694717407227,29.57706451416016,31.576072692871094,2
615,5.230043888092041,6.930988788604736,4.870197772979736,1.4241094969946744e-09,9.465651595874647e-10,7.977536964354214e-10,4.695004940380443e-10,5.877095476947146e-10,4.088249738742888e-10,9.093241160051945e-10,2.664775344829451e-10,6.4986982345581055,4.282303810119629,3.3858771324157715,2.061638355255127,3.1143176555633545,1.9413751363754272,4.24523401260376,1.179245114326477,1
619,105.98828125,106.81743621826172,72.22711944580078,1.927202220031177e-07,1.787424395160997e-07,1.3765809114829608e-07,7.346769592686543e-08,9.869181383237446e-08,9.119519717160075e-08,1.0164253438915695e-07,6.779053052241579e-08,82.79785919189453,80.06179809570312,67.4302978515625,43.05171203613281,54.31656265258789,49.61167144775391,52.76632690429688,44.20548629760742,1
623,5.911101818084717,10.186253547668455,6.627040863037109,7.598479179193873e-09,7.769314969152674e-09,5.602874164623017e-09,9.77652625522296e-09,9.851245152958654e-09,2.68649902324114e-09,5.025737603858715e-09,4.02503985696967e-09,3.287813186645508,5.226550102233887,3.8982319831848153,6.497056007385254,6.345971584320068,2.6077651977539062,3.556140661239624,2.177616596221924,1
624,4.809097766876221,10.470040321350098,10.2730712890625,1.3084231476057082e-09,8.5314766362643e-10,1.8740103913117423e-10,5.039830774933306e-10,4.5759798728006723e-10,2.809786570079353e-10,7.151743086630802e-10,4.4421114009374207e-10,8.08480453491211,6.2074055671691895,0.6751837134361267,3.489818811416626,3.283691883087158,2.500781536102295,4.260570049285889,3.312023878097534,1
630,7.153877258300781,5.655209064483643,6.851971626281738,2.153064171395158e-09,6.276247965786297e-09,6.669977903328572e-09,5.407736924922801e-09,3.6275658032991483e-09,5.8588556228755814e-09,5.2178470433261745e-09,3.7980457667785567e-10,1.2852041721343994,3.714242458343506,5.515501499176025,4.220025062561035,3.3959200382232666,3.597323179244995,4.405378818511963,0.3697146773338318,1
648,5.287055492401123,4.038352966308594,0.5512930154800415,1.882514411022385e-08,1.6855812745575353e-08,1.6742891517651515e-08,9.57056478512186e-09,1.9249391414177808e-08,5.5062470138977915e-09,4.381047524759651e-09,5.7890958693462835e-09,4.596503734588623,4.20570707321167,4.43491268157959,2.596577882766724,4.633902072906494,1.568604588508606,1.2799279689788818,1.7595778703689575,2
650,12.537249565124512,16.013713836669922,11.938819885253906,3.99861965760806e-09,4.315665158571846e-09,6.210983727328312e-09,7.721146388917077e-09,6.6151182309681644e-09,3.873241727347931e-09,6.939132823902128e-09,4.182740376279526e-09,6.203322887420654,6.250893592834473,7.155627250671387,7.627296447753906,6.4656081199646,4.730206489562988,7.779466152191162,4.862074851989746,1
655,55.76830673217773,44.798709869384766,20.07526588439941,2.7481779074634e-09,4.710101197957783e-09,3.184016961199632e-08,4.754586502286884e-09,4.1031348985143274e-08,8.295486253473427e-08,5.345544096257981e-08,6.051751455515841e-08,1.843434810638428,3.7582521438598633,15.7824125289917,3.924182415008545,19.835372924804688,29.605377197265625,21.93303108215332,24.955955505371094,2
657,7.983477115631103,5.579301834106445,3.775221824645996,7.779892285952883e-09,1.71997047715422e-08,3.613469301555483e-09,8.417805119620425e-09,1.4680367144137564e-08,1.643647529192549e-08,2.345640659484616e-08,8.436197518335575e-09,1.719019889831543,4.7574005126953125,0.8967728614807129,2.4181389808654785,3.935857772827149,3.928082466125488,5.645711421966553,2.228553533554077,2
662,22.712358474731445,13.44660472869873,4.08022403717041,2.8104537364015414e-08,3.4898405942840334e-08,9.465283667964286e-09,1.0145254414339888e-08,5.0878632862350066e-08,6.557514087290883e-09,3.7039100675428926e-09,8.7832532358334e-09,12.487005233764648,14.814671516418455,5.556714057922363,5.384857177734375,21.84355735778809,3.50984525680542,2.0805492401123047,5.015732288360596,2
664,10.017539024353027,11.021930694580078,6.099060535430908,3.2495883761640702e-09,5.73333380771146e-09,1.1420222545410752e-09,1.085461831529244e-09,3.037098350588962e-09,4.130296993309912e-09,5.182171580742079e-09,2.841203938785952e-09,2.588806629180908,6.568256378173828,1.0304700136184692,1.389625906944275,4.015264511108398,4.965853214263916,6.222568988800049,3.307468891143799,1
665,26.941207885742188,12.923589706420898,4.736022472381592,9.08372210783881e-10,4.062974401364272e-09,9.775138920531392e-09,1.5453931467845905e-08,1.5024758326376286e-08,2.4575786738978426e-08,1.3809267507269853e-08,1.814672323519062e-08,0.4193303883075714,2.008531093597412,4.562623500823975,6.874374866485596,6.917055606842041,10.199629783630373,6.0632805824279785,8.475360870361328,2
666,7.296021461486816,7.815006256103516,1.925144910812378,2.9585416339017452e-09,6.43123065913187e-09,1.6668817437448524e-08,2.638502394347597e-08,2.1158529150966388e-08,1.0878469680619672e-08,1.8887931219069287e-08,6.38371560057749e-08,0.8860946297645569,1.6117477416992188,4.207655429840088,6.254889488220215,5.447423458099365,3.2434117794036865,4.055702209472656,13.891401290893556,2
668,4.549641609191895,9.401756286621094,7.320582389831543,1.0851669562939035e-09,1.0930608640435935e-09,2.200615023539853e-09,2.409430210903452e-09,8.70056082735715e-10,1.6876322561643062e-09,1.718381104076627e-09,1.8567845039285653e-09,3.306547880172729,2.4122674465179443,5.102519035339356,5.014156341552734,3.0768356323242188,3.641270399093628,5.028595924377441,4.932187557220459,1
669,4.049308300018311,5.896522045135498,5.632412910461426,6.892673654057545e-10,1.774080438110559e-09,3.845295193372067e-09,4.248580598442686e-09,1.8954602332144077e-09,3.730912023769406e-09,2.2654456088844203e-09,1.470220389876431e-09,1.9347668886184688,1.5570353269577026,4.458622932434082,3.141276359558105,1.8179813623428345,3.617522954940796,3.558149576187134,2.0100314617156982,1
674,7.990516662597656,8.173999786376953,6.22664737701416,8.871041123903466e-10,7.980857641420869e-10,1.1813012790184983e-09,9.62296575757193e-10,5.924010171298733e-10,1.0100715819305606e-09,7.90458309918307e-10,1.2636863777615304e-09,3.0247914791107178,3.349275588989258,4.621979713439941,2.1439132690429688,1.8241487741470337,3.557206630706787,2.6693921089172363,4.655084133148193,1
677,21.36267471313477,17.32678985595703,8.691405296325684,1.5470138947648593e-08,8.015926766802296e-08,2.5923434066044138e-08,6.9768049115737085e-09,9.018283009254446e-09,8.214299462849795e-09,1.389153347908234e-09,6.173478173110425e-09,7.778185844421387,37.57927322387695,15.765055656433104,4.896607875823975,6.522989749908447,5.805896759033203,1.0420619249343872,5.212073802947998,2
684,104.51509857177734,73.82105255126953,33.64875793457031,9.328297778665728e-08,7.821231662319407e-08,1.986939679454736e-07,4.246516596140282e-07,7.45873336427394e-08,1.6861771712228801e-07,1.2073142841018125e-07,4.4451436309600474e-08,32.19950485229492,26.817136764526367,56.36351776123047,99.32654571533205,27.172273635864254,48.59443283081055,36.85955810546875,16.922237396240234,2
685,11.886366844177246,12.803059577941896,7.63129186630249,3.375015378281887e-09,5.002227521089253e-09,3.350870469986944e-09,1.381438963221626e-09,2.2574730973445867e-09,1.6854163620294571e-09,1.0862341026651734e-09,5.174068729019154e-09,5.292265892028809,7.611534595489502,4.735633850097656,2.041433811187744,3.4009218215942383,2.388162851333618,2.7828290462493896,7.408899784088135,1
688,17.508195877075195,22.074012756347656,17.406475067138672,5.7142890419470405e-09,6.55533050064605e-09,3.1192917138156413e-09,3.518622282427941e-09,6.318589651499451e-09,1.0252420246104066e-08,8.069226176132815e-09,8.547684338111594e-09,10.352229118347168,11.05986785888672,6.281158447265625,7.390934944152832,10.097661972045898,15.001153945922852,12.419031143188477,14.201656341552734,1
689,92.62042236328124,72.29605102539062,35.57185363769531,3.694305235057982e-07,2.6005659847783136e-08,1.4958942529119668e-08,3.2765886004426654e-08,2.8256030404349985e-08,5.3953051804001007e-08,2.0743163986480797e-07,3.113756008588098e-07,101.9656753540039,12.45137882232666,8.561500549316406,15.241294860839844,14.393827438354492,21.10369682312012,57.71858596801758,82.85000610351562,1
699,7.738025665283203,6.098623275756836,3.845668315887451,1.3607873716736663e-09,3.403783255251369e-09,3.112517577008589e-09,4.394701935694911e-09,5.087711585360921e-09,2.998066017667611e-09,3.5491041217028396e-09,4.545336551586843e-09,1.3816304206848145,2.5807485580444336,2.784995555877685,4.190497875213623,3.3632636070251465,1.999998927116394,2.9849655628204346,3.8741989135742183,1
702,10.193793296813965,12.054405212402344,10.78249454498291,1.4455728170048589e-08,1.1757747664375984e-08,2.116157915565964e-08,1.4220066013592714e-08,1.2217728162511321e-08,9.596460515126637e-09,1.2362833423651411e-08,7.771713939064284e-09,6.522658824920654,6.723208904266357,9.546180725097656,8.351149559020996,6.335270881652832,4.931058883666992,5.733323097229004,3.4719903469085693,1
712,16.53617286682129,19.270586013793945,13.842281341552734,8.639685411537812e-09,4.715237533758909e-09,2.337775750760329e-09,6.420862064260291e-09,2.7227391452555594e-09,1.2611691690977975e-09,6.7677703441404455e-09,2.274884280950573e-09,7.346736907958984,5.508111000061035,3.540707588195801,5.439761638641357,3.227989435195923,1.4254285097122192,6.029500961303711,3.2899537086486816,1
715,13.33293914794922,17.258201599121094,12.838674545288086,7.46937844908757e-10,4.4652651021159773e-10,1.1739342831162958e-09,1.8156416370374014e-09,1.76699810339187e-09,2.0350883200848102e-09,3.0048492583034662e-09,3.38298744573251e-09,3.564159393310547,4.359641551971436,6.306948661804199,8.729239463806152,6.373687744140625,8.521326065063477,9.787819862365724,12.703454971313477,1
720,5.416226387023926,5.056939601898193,2.5050501823425293,3.679290117020173e-08,5.01994215085233e-08,2.398440202000529e-08,1.646674085975519e-08,7.313824657018131e-09,8.250071736881637e-09,6.017593534579646e-09,7.543303759405262e-09,9.644454956054688,11.244976997375488,5.720625400543213,3.643116235733032,1.72223961353302,1.984684944152832,1.5051467418670654,1.84908127784729,2
722,43.2911262512207,22.38860321044922,8.78934097290039,6.99065054732273e-08,1.1136883415474585e-07,1.0421768337209869e-07,9.060688199724609e-08,6.234327543097606e-08,1.0514281001405834e-08,2.0602747952125355e-08,3.8806714286465656e-08,28.68332290649414,43.7999153137207,40.90738296508789,37.44632339477539,28.04275131225586,5.956153869628906,10.922548294067385,18.48603057861328,2
734,7.503076553344727,10.49352741241455,8.054272651672363,6.100043581369618e-09,5.911622746879175e-09,3.409090343353682e-09,1.0715837106545223e-09,3.574546880713569e-09,2.008334609726603e-09,1.5278047715838736e-09,2.063645476724218e-09,8.690441131591797,7.125761032104492,4.636569499969482,1.1546465158462524,5.909530162811279,2.6112990379333496,1.958802938461304,3.281128406524658,1
740,11.158195495605469,10.858114242553713,5.869739532470703,1.961193873967204e-09,9.102074094435864e-10,4.2364181607190687e-10,3.0446598575650796e-09,3.573556450753301e-10,3.91595511572973e-09,6.261331453316643e-09,1.582622810580858e-09,2.459355354309082,1.5887210369110107,0.7630199193954468,4.8085784912109375,0.7990381717681885,5.164909839630127,7.712196350097656,2.3122923374176025,2
745,57.45842742919922,32.00164031982422,14.217796325683594,1.1381386144648788e-07,1.027038578627071e-07,1.557533408913514e-07,6.967555776782319e-08,1.4923165281288678e-07,6.17877446984494e-08,5.070228326076177e-08,1.857556597428811e-08,43.10308837890625,37.9611930847168,53.70981979370117,27.66451072692871,51.22857666015625,23.808351516723636,20.46913719177246,9.879402160644531,2
746,5.534608364105225,2.3592255115509038,1.6613893508911133,9.207020146284605e-10,4.250593654830936e-09,7.586120176483746e-09,7.463454743117381e-09,1.4231155809341091e-08,7.145379843365163e-09,7.918600886114291e-09,5.051560503233077e-09,0.3504418730735779,1.6591631174087524,3.0466175079345703,3.085651159286499,5.487963199615479,2.9293034076690674,2.8819868564605717,1.8333925008773804,2
747,21.91578865051269,11.781688690185549,5.520723819732666,5.154495497095013e-09,1.065326138416367e-08,5.8162590299559724e-09,1.2226543333326845e-08,6.082727210809935e-09,3.255034908278276e-09,7.01077107478909e-09,1.0568321329174069e-08,2.660707235336304,6.128170013427734,3.12689208984375,7.441627979278564,3.7360153198242183,1.723116159439087,4.152082920074463,5.4321064949035645,2
748,7.5290093421936035,7.729200839996338,5.207906246185303,4.403521991491743e-09,2.8144280239672526e-09,2.788178354862225e-09,5.115331713767546e-09,3.397645054192821e-09,3.988600116855423e-09,3.446454455158232e-09,2.0773140985141936e-09,4.815295219421387,2.8975532054901123,3.9957566261291504,3.7820868492126474,3.571472406387329,4.2609076499938965,2.826064348220825,2.6278624534606934,1
750,6.488062858581543,4.744454860687256,5.055466651916504,3.413788585149291e-09,2.8859419742843784e-08,5.595413909986746e-09,2.28324559259363e-09,2.949752442304998e-09,3.6158180893863805e-09,3.4155693828807902e-09,3.5668126230348203e-09,1.82142186164856,13.395161628723145,2.907127857208252,1.334960699081421,1.461694598197937,1.6496559381484983,1.992436647415161,1.6440117359161377,2
751,9.328531265258787,9.50542449951172,4.166988372802734,5.8147360704197126e-08,4.22159338597794e-08,2.0915489784556485e-08,1.3040641455575042e-08,1.9354077451794183e-08,1.5233931449643023e-08,2.3053758013702463e-08,2.819500011241871e-08,10.216339111328123,9.790079116821287,4.742706775665283,3.866956233978272,4.518070697784424,3.194183826446533,5.159902572631836,7.4853196144104,2
756,10.048794746398926,12.821681022644045,12.270708084106444,7.233664334194145e-09,2.2959263379362933e-09,3.2487543766279714e-09,2.7748305875263672e-09,1.6804019287164351e-09,7.17888504198072e-09,6.399173635429633e-09,5.772300415429754e-09,7.183460235595703,2.231449842453003,2.7218234539031982,4.276008129119873,1.9870007038116453,6.213905811309815,6.045351505279541,4.44575834274292,1
759,6.955256462097168,3.467742681503296,0.1542626321315765,2.306066626545089e-08,1.5949051856978258e-08,1.3338616877689444e-09,5.751493725725253e-10,7.652521283318947e-09,7.288595504917339e-09,6.2200271599976994e-09,7.60891438744693e-09,8.607185363769531,5.19457483291626,0.524591863155365,0.2531117796897888,2.60062837600708,2.142087459564209,2.085268020629883,2.4842801094055176,2
760,4.702356815338135,5.998960494995117,3.222462654113769,3.356666500309302e-09,1.283403716634268e-09,4.746477433315022e-09,2.2157804480116283e-09,1.9358359359955557e-09,6.901897942057643e-10,4.4362666318242816e-10,6.00537619632746e-10,5.470944404602051,1.9501017332077024,6.548264026641846,3.6957294940948486,2.910006046295166,1.2580045461654663,0.9711035490036012,0.9305366277694702,1
765,25.509164810180664,21.513038635253903,14.53642463684082,1.434011842604832e-08,4.958513599717662e-09,5.6219682242897315e-09,2.7741050345753138e-08,2.6560586618984416e-08,6.026431975669766e-08,3.244146995484698e-08,2.6517916751345183e-08,8.087300300598145,2.970132827758789,3.823131799697876,12.490045547485352,13.660645484924316,24.339881896972656,13.625347137451172,11.905942916870115,2
772,4.5011091232299805,4.101644515991211,2.8434531688690186,1.2555739781205943e-10,2.8612483493617447e-09,1.2257149073491293e-08,6.551877262950256e-09,3.2776341640783357e-09,2.757421846411034e-09,1.1309496672495811e-09,1.60033586382724e-09,0.1249501556158065,1.4091531038284302,6.3782806396484375,3.12467360496521,1.8440872430801392,1.2668330669403076,0.5303406715393066,0.8210326433181763,1
774,5.889486789703369,8.101286888122559,2.593595266342163,2.708275159690743e-09,3.291389827353441e-09,5.5031992296505905e-09,4.643982975949257e-09,7.165293247624049e-09,2.7051507700548427e-09,5.6102660295209725e-09,3.4811507010346077e-09,1.5470253229141235,2.2059988975524902,3.9161136150360103,3.5854275226593018,4.932247638702393,1.6560519933700562,3.21950364112854,2.668102264404297,2
775,41.25014877319336,28.49991798400879,14.003273010253906,1.2048724240543152e-09,7.429596937669203e-09,2.907889706804667e-09,1.4396090541879404e-08,3.8935237256509936e-09,2.806469501237529e-09,3.545423288286997e-09,8.452968991434773e-09,1.178094506263733,5.721343040466309,2.156454563140869,8.628375053405762,2.9386229515075684,1.7873297929763794,2.3173723220825195,5.783598899841309,2
784,65.82691192626953,58.17148208618164,44.77656555175781,3.3800613863377293e-08,6.842252275873761e-08,2.9537464030227056e-08,3.7205879266366544e-08,2.7193463481012262e-08,5.536366032288242e-08,2.9551960878393402e-08,4.0872862427931984e-08,31.6009578704834,50.33600234985352,27.742982864379883,33.48186492919922,27.25682640075684,43.053993225097656,26.745153427124023,37.06122970581055,1
786,37.91785430908203,34.96711730957031,18.97739791870117,1.2157906681409258e-08,2.9271737034264333e-08,3.7207303904551736e-08,1.8593400596955693e-08,2.955938604998209e-08,2.519388431210245e-08,1.9555958630235185e-08,2.6994595003770886e-08,7.655431270599365,17.338415145874023,21.72638893127441,12.117751121520996,18.121723175048828,15.844335556030272,12.575987815856934,17.79842185974121,1
788,28.23652648925781,21.10068893432617,8.00515365600586,2.5631141653548184e-08,1.9130574457904004e-08,1.0129368455125132e-08,6.200637781006435e-09,8.619924329877904e-09,1.3171184143345728e-08,9.52474543680637e-09,3.2991053444675345e-08,11.493396759033203,10.743796348571776,6.369266986846924,4.970122337341309,5.886080741882324,8.210192680358887,5.623558044433594,17.02097511291504,2
789,2.7565789222717285,7.576089382171631,5.796533584594727,3.275377746803088e-10,5.59176760450697e-10,2.0452323168385078e-10,9.14005260366224e-11,3.9813205510164096e-10,2.1239400516126492e-10,1.3446599389510538e-10,2.7704966099051376e-10,2.667792558670044,6.204721450805664,2.648557186126709,0.7135396599769592,3.9983372688293457,1.3825660943984983,1.4510493278503418,2.968746900558472,1
795,5.577835559844971,7.461559772491455,9.129329681396484,2.5161959182895544e-09,1.288657180964492e-09,3.402065851254576e-10,1.472010180414429e-09,2.301955515093823e-09,1.4306773543637519e-09,8.348683966374891e-10,1.952254136128317e-09,6.302165985107422,4.110199451446533,1.328065037727356,3.809499979019165,4.7811279296875,2.874023199081421,2.1571080684661865,5.182058334350586,1
797,19.101037979125977,19.42926406860352,16.80668830871582,1.1254966736373715e-08,1.0565142538609962e-08,9.887672014485815e-09,8.343697288637486e-09,1.2758499146059421e-08,9.19319642633809e-09,1.2592154874369044e-08,1.0421800311632978e-08,9.67679500579834,11.539141654968262,9.953755378723145,8.3343505859375,12.720040321350098,8.923880577087402,10.84388542175293,10.34426498413086,1
803,18.435571670532227,10.95968246459961,5.479948997497559,5.2793232008241375e-09,7.011865221784319e-08,9.455917648892864e-08,1.9482726543174067e-08,1.3776295659795323e-08,2.9266036261077492e-09,1.6953409343045678e-08,2.264495613246709e-08,2.227794647216797,20.17331886291504,28.065675735473636,6.675159454345703,4.665823936462402,1.24464750289917,5.837986946105957,7.636237144470215,2
804,4.277256488800049,4.79420804977417,3.681324243545532,5.560172322560675e-10,2.932914577868928e-09,7.025821591177817e-10,3.5206995652181656e-10,1.0611540535165884e-09,5.240314293608606e-10,1.5172403333707507e-09,1.3686662914125234e-09,0.8929136395454407,4.554575443267822,0.944832980632782,0.6670193076133728,1.7813612222671509,0.6242800951004028,2.502089023590088,3.981669187545776,1
805,7.481014728546143,9.33026123046875,5.071239948272705,5.303833372494182e-09,4.042627566036572e-09,1.7039523125816911e-09,3.4151932393200472e-09,7.362712217684475e-09,4.3141188399431485e-09,2.066098847564035e-09,2.0726760308065195e-09,5.561423778533936,3.626484870910645,1.3462092876434326,3.76266884803772,6.087068557739258,3.24038314819336,1.7860193252563477,2.6101057529449463,1
807,53.79517364501953,29.53597640991211,9.998140335083008,3.972819229147717e-08,3.2030460062060235e-08,4.1676855744299246e-08,5.071107977983048e-08,9.314884152900049e-08,4.39384031380996e-08,1.340818300832325e-07,2.8550690700512863e-08,14.763240814208984,14.3980073928833,17.9864559173584,22.609888076782227,34.894004821777344,17.85011863708496,44.60243225097656,13.308197975158691,2
808,8.473381042480469,10.307751655578612,12.786327362060549,8.296843212463044e-10,5.409424019831022e-09,2.435610824136347e-09,1.2739632682112754e-09,2.6545434739233542e-09,2.750781824545356e-09,1.94553795296315e-09,3.33675331809502e-09,2.4973416328430176,10.282254219055176,5.244716644287109,4.7014689445495605,6.938681602478027,6.424396991729736,5.651670455932617,7.1850666999816895,1
811,7.214460372924805,6.810021877288818,2.018587589263916,1.6948932923810392e-08,1.1251574782988882e-08,1.0009001627508953e-08,5.241074685358171e-09,1.499968860230183e-08,1.382321990206492e-08,5.943574077349467e-09,4.062740810439891e-09,6.560770511627197,4.19710111618042,3.3800759315490723,2.1855921745300293,5.20236873626709,4.350636959075928,2.050424575805664,1.3914271593093872,2
818,9.53803539276123,12.768052101135254,11.9202299118042,4.725910773828446e-10,4.5053835662223207e-10,1.6303743910484059e-09,6.026213417165137e-10,1.7819103970140302e-09,5.391035395874154e-10,7.297073501000283e-10,1.189481957375449e-09,4.275097846984863,2.331349372863769,8.339155197143555,3.7689554691314697,7.537720680236816,3.5518481731414795,2.917686700820923,5.051315784454346,1
828,3.934394598007202,8.852575302124023,8.618523597717285,2.119350472895576e-09,1.1905397778733118e-09,2.6291180343918086e-09,1.88243443055569e-09,3.739448306561144e-09,4.2516155041028014e-09,2.592480674579178e-09,1.715108610689242e-09,4.3137311935424805,1.4589195251464844,3.40682053565979,1.6817452907562256,5.097320556640625,5.053605556488037,2.557842493057251,1.8856581449508667,1
829,16.703563690185547,17.292591094970703,10.87761116027832,5.245166079248521e-09,4.175526591154721e-09,4.348687188127087e-09,2.602051907274472e-09,1.41071232473422e-09,2.928369546850717e-09,4.0386503030731555e-09,5.493622001750964e-09,7.397323131561279,7.273913860321045,7.965630054473877,3.981712818145752,3.706096887588501,5.580393314361572,7.021544933319092,9.737438201904297,1
834,10.35025405883789,7.948783874511719,3.6383988857269287,2.357260164842501e-08,3.0246138926770527e-09,2.5746675902382772e-09,1.5885938398074728e-10,1.6614681186410962e-08,1.5694244126507332e-08,3.2201356248151576e-08,1.0380999171388794e-08,11.392498016357422,1.2701953649520874,1.2076470851898191,0.0312518253922462,7.250531196594238,6.374444007873535,12.647860527038574,4.377479076385498,2
836,14.789789199829102,18.40757369995117,15.315287590026855,1.958460282835972e-09,2.48475395814296e-09,8.455074973490183e-10,1.7790038331355616e-09,1.956671269454091e-09,1.544203431791402e-09,1.2662260129303602e-09,1.6799807101008923e-09,6.709005355834961,8.413858413696289,4.594413757324219,7.550716876983643,7.217067241668701,7.556159496307373,5.990477085113525,9.100363731384276,1
837,19.555347442626957,27.25252914428711,21.32779693603516,1.6826952276005613e-08,6.691152076854223e-09,8.665344886082949e-09,1.2876794741600861e-08,4.298307487715647e-09,8.538089346643574e-09,6.005961949995253e-09,7.28130489235923e-09,20.109207153320312,9.011138916015623,10.927170753479004,14.997526168823242,6.358177661895752,10.064208030700684,7.350782871246338,9.6951904296875,1
838,11.906585693359377,18.328746795654297,10.722825050354004,3.171264140178209e-09,3.579218477156587e-09,2.7777036226694918e-09,2.2233828111950515e-09,2.264864962242541e-09,1.4569160322608352e-09,2.05565831024046e-09,1.60645252655911e-09,8.368322372436523,8.40748119354248,7.459888935089111,6.247302532196045,7.128764152526856,4.650323867797852,6.096474170684815,6.773107528686523,1
846,11.596030235290527,14.500911712646484,10.293423652648926,6.4075647010497505e-09,4.342944226465306e-09,1.3262979159378574e-08,9.347176366247822e-09,7.250081424103881e-09,7.349333586148532e-09,1.5748243598068257e-08,7.461149920118261e-09,3.837578296661377,3.4916040897369385,9.216132164001465,6.500870704650879,4.257817268371582,4.657167911529541,8.835968017578125,5.315569877624512,1
850,9.250009536743164,10.79131031036377,10.671172142028809,5.414324988350927e-09,4.170146450377388e-09,9.37497968145351e-10,1.2108798408405619e-09,7.760447839899597e-10,1.4656352798070316e-09,3.536543724536045e-09,1.7240689986763866e-09,12.216192245483398,7.28199291229248,3.4644269943237305,4.598051071166992,2.714439630508423,2.936875820159912,7.122700214385986,4.768773555755615,1
