,Signif_Avg,Pivot_Energy,Flux1000,Energy_Flux100,PL_Flux_Density,PL_Index,LP_Flux_Density,LP_Index,LP_beta,LP_SigCurv,CLASS1
404,39.958965,1711.7299,1.1423046e-09,1.1563675e-11,3.601853e-13,1.908023,3.8093346e-13,1.8122023,0.051281027,2.6590743,1
405,41.689476,1316.024,1.0006056e-09,7.958262e-12,5.4303204e-13,2.053189,6.1329425e-13,1.8644754,0.1294502,5.685634,1
406,30.333746,1935.0239,9.799505e-10,1.090723e-11,2.6627545e-13,2.0261562,2.8517808e-13,1.9870318,0.042304937,1.7396699,1
407,13.369087,5906.1167,4.0047377e-10,4.718e-12,1.39389165e-14,1.7827995,1.6337453e-14,1.6811829,0.0940548,2.0533135,1
408,33.522633,979.7549,1.7435758e-09,1.8242796e-11,2.2905863e-12,2.3235216,2.4801992e-12,2.2631469,0.06625167,3.262005,2
409,29.126858,3359.345,4.6633336e-10,5.9179445e-12,4.2400382e-14,1.7032793,4.6579822e-14,1.5597303,0.07278599,2.6939673,1
410,17.09506,727.67114,5.434457e-10,7.905029e-12,1.8905676e-12,2.588281,2.145229e-12,2.5545223,0.10453587,2.5787368,2
411,43.294113,863.3683,1.229438e-09,1.2597052e-11,1.992482e-12,2.2113616,2.0811326e-12,2.153365,0.04215978,2.375129,1
412,39.272427,591.90216,1.4564346e-09,1.6343414e-11,6.79364e-12,2.3940082,7.426631e-12,2.2889779,0.09077837,4.362533,2
413,23.24747,929.95215,6.8414135e-10,6.4530564e-12,1.0410666e-12,2.4150872,1.2679878e-12,2.3100166,0.19924133,5.254492,2
414,59.528973,1470.1066,2.2870803e-09,2.0573652e-11,9.76046e-13,1.9696792,1.0644905e-12,1.8376907,0.08329119,5.7933064,1
415,9.103139,3059.4285,2.0763423e-10,1.6397872e-12,2.1148678e-14,2.0147045,2.5914314e-14,1.8609363,0.16855507,2.0819886,1
416,92.253296,765.29,4.087897e-09,3.7281556e-11,8.053277e-12,2.169475,8.889737e-12,2.0622802,0.090614274,9.146752,2
417,15.572915,2380.5884,4.986052e-10,5.6226946e-12,8.9241555e-14,2.1589866,9.988442e-14,2.0928957,0.08212327,1.7932671,1
418,25.743517,480.37427,9.1158014e-10,1.3256326e-11,9.1774765e-12,2.5725534,1.0223876e-11,2.4670777,0.10569587,3.5933075,2
419,318.78537,1606.1707,2.2192728e-08,2.0815824e-10,8.460496e-12,2.0652099,9.3360415e-12,2.059193,0.058609664,17.599577,1
420,75.831154,597.1089,3.3545404e-09,3.4916632e-11,1.3593035e-11,2.2922227,1.4669864e-11,2.1993358,0.07511145,6.5783854,2
421,20.650263,1112.9417,9.734883e-10,1.2036602e-11,1.0458599e-12,2.505689,1.2062627e-12,2.518825,0.10868293,4.0277166,2
422,134.91803,688.5124,1.0801771e-08,1.11938576e-10,3.1902498e-11,2.3083932,3.5303295e-11,2.2272675,0.08641022,12.715157,2
423,15.722685,2242.509,3.813123e-10,3.133948e-12,7.071415e-14,1.9593034,8.240413e-14,1.7551745,0.14981993,2.727471,1
424,28.018559,1521.0173,1.0583587e-09,1.2175472e-11,5.0876236e-13,2.2104354,5.384661e-13,2.1835647,0.040056985,1.7239048,1
425,15.766313,6450.779,2.6959227e-10,3.4319902e-12,7.913828e-15,1.7649366,8.944538e-15,1.7132939,0.06418799,1.534911,1
426,8.528998,2416.8494,4.4088047e-10,2.6071077e-12,6.225576e-14,2.2114205,9.041374e-14,2.080945,0.3292267,3.4422963,1
427,5.0836277,2594.0796,1.1736923e-10,1.3102686e-12,1.7523618e-14,2.1176615,2.0316873e-14,1.9460965,0.14385979,0.89332324,1
428,6.3647194,2367.091,1.4183292e-10,1.5937506e-12,2.5704678e-14,2.146712,3.1341856e-14,1.9465944,0.17018878,1.4745592,1
429,16.33907,2801.1086,3.4789024e-10,3.89018e-12,4.4787748e-14,1.9972551,4.845323e-14,1.918625,0.05637264,1.0933359,1
430,30.680183,805.6224,8.2564283e-10,8.1067045e-12,1.750883e-12,2.3763947,1.98965e-12,2.2465696,0.1362178,4.699455,2
431,19.618368,3272.6353,4.89213e-10,5.498893e-12,4.6380417e-14,1.97577,4.9827425e-14,1.9376075,0.04374245,1.3644812,1
432,88.16355,1654.7288,6.085154e-09,5.7383664e-11,2.1777471e-12,2.0301056,2.3456168e-12,1.9869814,0.056288425,7.0854397,1
433,107.73347,599.7917,5.8119554e-09,6.705101e-11,2.7069054e-11,2.3910236,3.0211125e-11,2.3210616,0.10087655,11.184526,2
434,12.911283,1178.2853,4.1746992e-10,5.987598e-12,4.1917476e-13,2.5958025,4.8656294e-13,2.7068665,0.14851728,2.5883653,2
435,11.868536,1740.0431,2.5686636e-10,3.0955889e-12,9.342297e-14,2.290283,1.0198515e-13,2.2116933,0.080906264,1.1777858,2
436,62.214603,634.7083,1.7182303e-09,1.8669191e-11,6.4607937e-12,2.3447015,6.9296734e-12,2.2578912,0.07399232,5.0698934,2
437,10.843475,2080.763,2.785539e-10,3.2791413e-12,6.7167294e-14,2.2538865,6.91772e-14,2.2427638,0.019474398,0.29266948,1
438,21.24519,6047.0054,3.2456174e-10,3.992886e-12,1.0394493e-14,1.8062041,1.079265e-14,1.7849542,0.021504639,0.5863638,1
439,11.237037,1442.6187,2.9014552e-10,3.7197827e-12,1.66899e-13,2.367811,1.8975269e-13,2.293448,0.10047393,1.8566906,1
440,18.529352,2637.6602,4.7659054e-10,4.7493376e-12,6.611324e-14,1.8799608,7.309027e-14,1.7567923,0.08009976,2.132113,1
441,17.299553,465.77213,2.5123664e-10,6.774189e-12,4.7799043e-12,2.81253,6.2084786e-12,2.8011785,0.2881778,4.7638216,2
442,51.73621,1888.5891,1.9360602e-09,1.8995281e-11,5.1754494e-13,1.9508995,5.488305e-13,1.8547896,0.05606978,3.517793,1
443,21.965317,2081.761,1.458166e-09,1.7648919e-11,3.5178764e-13,2.2964206,3.7077446e-13,2.2854376,0.03339075,1.3309723,1
444,11.926907,2900.7522,2.529653e-10,2.8136445e-12,3.0237653e-14,2.0328708,3.1639808e-14,2.0107703,0.028524177,0.5477382,1
445,9.031821,1143.3765,1.944878e-10,2.8994997e-12,2.0993712e-13,2.5101695,2.169593e-13,2.4816132,0.028575614,0.2688306,1
446,25.254816,1136.637,7.898482e-10,9.878768e-12,7.8527354e-13,2.3390906,8.2683133e-13,2.3201385,0.038984284,1.5203347,2
447,10.466968,2424.9937,2.855201e-10,3.2534932e-12,4.9024783e-14,2.1884034,5.2196366e-14,2.1440291,0.05382106,0.8515975,1
448,11.337212,2678.8457,2.125597e-10,2.4097144e-12,2.9415675e-14,2.1748505,2.988135e-14,2.1692393,0.011097764,0.0,1
449,32.13813,896.3043,9.984339e-10,1.1713979e-11,1.8058849e-12,2.438016,2.0500617e-12,2.4234695,0.10659679,4.3181233,2
450,44.90694,1087.1627,1.1632211e-09,1.1055214e-11,1.0487115e-12,2.126698,1.1062153e-12,2.0426676,0.05578684,3.0108054,1
451,41.87455,1044.7502,1.8853914e-09,1.6457884e-11,1.8148216e-12,2.1521056,2.0256641e-12,2.0340767,0.09613105,5.2675004,1
452,52.797146,1116.0048,1.6242474e-09,1.3696789e-11,1.3004641e-12,2.0878875,1.4300088e-12,1.9425544,0.10259343,5.6207733,1
453,45.08811,1146.4551,1.5845013e-09,1.5889668e-11,1.320044e-12,2.149592,1.3787566e-12,2.1034365,0.038921893,2.2725554,1
454,18.425447,1303.8625,4.6670995e-10,3.884155e-12,2.7295538e-13,2.11582,3.0384072e-13,1.9705538,0.10865326,2.3962517,1
455,14.185967,4711.216,2.8107414e-10,3.2344988e-12,1.3430446e-14,1.9128444,1.4724079e-14,1.8186877,0.06895342,1.0701745,1
456,15.122711,1363.8147,3.4203473e-10,2.7771327e-12,1.8683092e-13,2.1824503,2.1094495e-13,2.0277865,0.1253203,2.4523778,1
457,4.354326,2409.0889,1.1483315e-10,1.3638343e-12,1.9873314e-14,2.2683117,2.0771337e-14,2.2215729,0.041690495,0.22187036,1
458,17.367416,3424.3276,2.8704175e-10,3.258914e-12,2.5072946e-14,1.9448395,2.6522367e-14,1.8983428,0.0369514,0.79137576,1
459,13.654581,2396.0388,3.062161e-10,3.4045436e-12,5.4084456e-14,2.085778,5.894341e-14,2.0427644,0.05825636,1.1861157,1
460,30.648434,2013.3102,8.9468755e-10,9.989774e-12,2.2318599e-13,2.0048573,2.3483618e-13,1.9755851,0.031043889,1.404534,2
461,26.133951,3626.4182,1.170089e-09,9.975759e-12,9.373736e-14,1.9576306,1.1655133e-13,1.6872739,0.2170746,5.527831,1
462,19.368418,604.53705,4.854417e-10,6.1307934e-12,2.4689e-12,2.509555,2.8346021e-12,2.4068313,0.1307879,3.28869,2
463,11.910328,388.74786,2.1950333e-10,5.0072732e-12,5.700822e-12,2.7992215,6.604879e-12,2.7075555,0.1309232,2.6966426,2
464,62.330997,1659.1713,1.4531166e-09,1.6109291e-11,4.758329e-13,1.8428278,4.924439e-13,1.776121,0.031615194,2.5522616,1
465,10.71027,2449.1992,2.0267145e-10,2.2620165e-12,3.4176963e-14,2.1163216,3.600155e-14,2.0930889,0.033575792,0.5360431,1
466,35.12758,1173.8939,1.3774556e-09,1.1834951e-11,1.072394e-12,2.1994562,1.2203092e-12,2.1071928,0.11590522,4.769283,1
467,127.96069,638.7271,8.037615e-09,7.6354985e-11,2.5324036e-11,2.2246165,2.8108058e-11,2.1106455,0.096915334,13.320474,2
468,46.2827,834.84247,1.2672208e-09,1.1479975e-11,2.2522951e-12,2.274525,2.5134434e-12,2.1352725,0.1219913,5.926175,2
469,105.44142,1325.8129,3.8010852e-09,4.1348803e-11,1.948495e-12,1.8824737,2.00219e-12,1.83099,0.02526186,2.9033842,1
470,68.88323,1725.0938,2.544176e-09,2.402883e-11,7.9221693e-13,1.9345775,8.550721e-13,1.814104,0.073186666,5.5615163,1
471,72.8428,1261.7032,3.59221e-09,3.096791e-11,2.266523e-12,2.0930293,2.5402213e-12,2.0148573,0.09536273,8.148867,1
472,11.851293,2282.9924,2.1510951e-10,2.4366347e-12,4.2148373e-14,2.1725512,4.2949622e-14,2.159592,0.012388886,0.0,1
473,32.128048,1425.1322,1.2366118e-09,1.1962969e-11,6.21063e-13,2.0900736,6.499021e-13,2.0151126,0.04647936,1.9392445,1
474,9.457214,4643.6143,1.7015572e-10,1.932615e-12,8.224084e-15,1.9437864,9.812759e-15,1.8903623,0.11546862,1.5661061,1
475,54.69822,960.60803,1.5973567e-09,1.68282e-11,2.0799517e-12,2.220246,2.158086e-12,2.1814632,0.033155456,2.4779775,1
476,5.2509675,1660.4757,1.2181496e-10,1.5096738e-12,4.9773445e-14,2.327789,5.746085e-14,2.2888837,0.10014145,1.1527195,2
477,44.93436,1250.847,1.1868323e-09,1.0940554e-11,7.500544e-13,2.0555658,8.012133e-13,1.9552996,0.06474302,3.6888468,1
478,44.322044,2137.5396,1.5202288e-09,1.6015878e-11,3.0793862e-13,1.8400195,3.3043568e-13,1.7224683,0.062489998,3.413249,1
479,14.360656,2533.3125,3.4033998e-10,2.7571e-12,4.866758e-14,1.944367,5.9934256e-14,1.7383469,0.17157014,3.087302,1
480,10.344735,4160.2046,2.3026936e-10,2.565156e-12,1.33121655e-14,2.0194027,1.5599006e-14,1.8968105,0.13206644,1.6751255,1
481,39.74739,1265.1254,1.6288084e-09,1.3999576e-11,1.0187646e-12,2.101814,1.1139586e-12,1.9689145,0.09384382,4.072851,1
482,123.624344,805.6974,5.772373e-09,5.28321e-11,9.461454e-12,2.098439,1.02012305e-11,1.9959115,0.07218713,9.641841,1
483,10.847583,2194.0493,2.6610505e-10,3.0209472e-12,5.685716e-14,2.1786828,6.2722024e-14,2.1403434,0.073089615,1.3562872,1
484,11.487505,2149.9285,2.982793e-10,2.0860418e-12,5.9029475e-14,2.0970085,7.3465336e-14,1.9295418,0.20396197,2.8789988,1
485,10.357139,5915.091,2.0050434e-10,2.4673174e-12,6.6838273e-15,1.8058727,7.774838e-15,1.6963848,0.0946485,1.2361646,1
486,16.016642,1733.3641,3.684864e-10,4.215511e-12,1.3226009e-13,2.1979496,1.4417024e-13,2.1656396,0.05966795,1.4792373,1
487,12.001809,888.4054,3.3146616e-10,3.1967343e-12,5.438385e-13,2.373311,6.1340174e-13,2.233704,0.121268705,2.0185874,1
488,24.357399,782.50916,6.1137595e-10,6.6487592e-12,1.4848291e-12,2.4167066,1.6394531e-12,2.3227093,0.10740386,3.1315434,2
489,23.845493,1503.9662,6.513501e-10,7.3896445e-12,3.1662626e-13,2.1769197,3.3063534e-13,2.146453,0.03181492,1.0112562,1
490,102.10135,1146.164,5.314049e-09,5.007287e-11,3.879526e-12,2.0073147,4.1449864e-12,1.9208462,0.057467896,6.107363,1
491,16.54088,4017.0173,3.2640846e-10,3.4796992e-12,2.1716636e-14,1.766033,2.7211545e-14,1.5596449,0.17060967,3.2542834,1
492,6.2785883,4871.977,1.2457224e-10,1.4621766e-12,5.6970335e-15,1.8752886,6.7547405e-15,1.7715131,0.12646796,1.2344065,1
493,11.9816885,2011.6924,2.9956432e-10,3.3678021e-12,7.700405e-14,2.148508,8.904081e-14,2.0612228,0.111474946,1.850988,1
494,41.470356,598.9155,1.1596791e-09,1.4687255e-11,6.399615e-12,2.5274982,7.393694e-12,2.408809,0.1759642,6.841146,2
495,78.87547,590.86707,2.9862668e-09,3.088503e-11,1.2393313e-11,2.2867577,1.339828e-11,2.1933184,0.07936134,6.3693123,1
496,20.415203,1220.0295,4.240522e-10,5.069255e-12,3.4543863e-13,2.2783687,3.619195e-13,2.2532365,0.033702716,1.0064445,1
497,22.861046,706.8989,5.0993393e-10,5.804e-12,1.5999874e-12,2.4205287,1.735942e-12,2.3322647,0.08649206,2.5038867,2
498,14.421297,1342.1178,2.9578795e-10,3.535911e-12,1.9389138e-13,2.278355,2.1407782e-13,2.202694,0.08825536,1.593457,1
499,8.153221,2072.5503,1.9067004e-10,2.1643319e-12,4.6121652e-14,2.1783795,5.0807276e-14,2.1524472,0.059977077,0.8957579,1
500,20.394627,1757.0621,4.7393633e-10,4.227013e-12,1.4390134e-13,1.9883952,1.5743155e-13,1.8316122,0.091173254,2.325453,1
501,47.70662,611.017,1.6100049e-09,1.6851553e-11,6.5184906e-12,2.339644,7.1460195e-12,2.2253652,0.098271795,5.188672,2
502,38.432007,3503.839,1.3732651e-09,1.359741e-11,1.1718142e-13,1.8228648,1.433974e-13,1.5522588,0.18887036,6.881691,1
503,73.21124,388.3529,1.2431276e-09,3.6826587e-11,4.2063766e-11,2.8266335,5.349311e-11,2.7728395,0.26358327,15.99891,2
504,9.137579,4496.9375,1.6835913e-10,1.9182264e-12,8.696305e-15,1.9356909,8.898226e-15,1.9031588,0.015914196,0.0,1
505,37.773808,1258.8734,8.7313334e-10,8.340673e-12,5.4233245e-13,2.0324063,5.7098277e-13,1.9473515,0.05197138,2.4619184,1
506,44.07962,1630.0175,1.8813535e-09,1.7054398e-11,7.128633e-13,2.1179607,7.663084e-13,2.0224688,0.07147242,3.9466753,1
507,38.479702,2714.001,1.2724671e-09,1.4601915e-11,1.7464276e-13,1.9189488,1.7774156e-13,1.9106138,0.008915793,0.48487136,1
508,20.82915,4666.9316,4.0398393e-10,5.118292e-12,2.0953877e-14,1.7704111,2.184422e-14,1.7486047,0.021176735,0.6290496,1
509,20.041275,1326.2517,5.071611e-10,5.9146993e-12,3.3468898e-13,2.2374485,3.6728343e-13,2.181099,0.07425957,1.9150773,1
510,16.33451,2406.0278,2.7925748e-10,2.0296347e-12,4.6298363e-14,2.0666418,5.514713e-14,1.8509163,0.19853698,3.0933695,1
511,25.395576,2267.128,4.8323007e-10,4.507307e-12,8.995243e-14,1.9317013,9.856437e-14,1.7801125,0.09248344,2.726537,1
512,14.502377,2289.5947,5.4241217e-10,4.221179e-12,9.3217345e-14,2.0601573,1.1449202e-13,1.9814878,0.14155214,3.223013,1
513,37.701553,1490.4508,1.4399557e-09,1.37057934e-11,6.9626656e-13,2.2220922,7.5277886e-13,2.1856775,0.07112687,3.7571893,1
514,53.00068,624.2219,1.7996414e-09,1.8922664e-11,6.8585463e-12,2.3246624,7.443818e-12,2.226916,0.085977875,4.7752028,2
515,26.415112,955.14465,6.0320743e-10,5.5644547e-12,7.611805e-13,2.2209835,8.258281e-13,2.1080542,0.08532558,2.8272276,1
516,8.996871,1121.6204,1.8733395e-10,2.5264645e-12,2.0178339e-13,2.420543,2.2251368e-13,2.3502882,0.08502367,1.1518598,2
517,17.51718,2268.0046,3.3383946e-10,2.8948705e-12,5.903782e-14,1.8969656,6.954173e-14,1.6800134,0.14661123,3.044537,1
518,108.08605,718.81854,5.1112363e-09,5.330797e-11,1.2563229e-11,2.21031,1.3147933e-11,2.1646564,0.039876997,5.1388593,1
519,13.462445,909.9999,2.5373867e-10,4.3199077e-12,5.233937e-13,2.6121194,5.492591e-13,2.5631592,0.052819353,0.5957041,2
520,62.685207,1057.801,2.444758e-09,2.2145664e-11,2.166909e-12,2.0537148,2.3235287e-12,1.9430676,0.07151652,5.159044,1
521,16.496159,2525.6794,4.3260706e-10,4.8261716e-12,6.8365676e-14,2.1137023,7.188099e-14,2.0719275,0.038216874,0.7672484,1
522,6.347662,1468.5795,1.5525937e-10,1.915861e-12,8.42659e-14,2.3223085,1.01871e-13,2.3732066,0.1665239,0.713921,1
523,17.154495,801.4267,5.40311e-10,7.880815e-12,1.4001932e-12,2.4918113,1.5219587e-12,2.4600391,0.059877686,1.6795504,2
524,12.181055,5489.4756,3.0148575e-10,3.5131921e-12,1.093155e-14,1.8881328,1.2009914e-14,1.8351264,0.056023963,1.0418615,1
525,5.3237705,2339.5806,1.1515992e-10,6.558508e-13,1.6791271e-14,2.1970494,2.5503515e-14,2.100623,0.36638948,2.4881964,1
526,42.528454,1075.4205,1.369953e-09,1.3125644e-11,1.2640766e-12,2.1237278,1.3279124e-12,2.0423844,0.052454326,2.6318164,1
527,11.769186,1605.7522,2.361269e-10,2.8432142e-12,1.0318706e-13,2.2890477,1.104627e-13,2.2266426,0.058364335,0.7614815,2
528,35.320652,2341.6575,9.932235e-10,9.723537e-12,1.6278264e-13,1.809566,1.887033e-13,1.6258049,0.117434695,4.925285,1
529,21.688337,1644.3534,5.969136e-10,5.4268035e-12,2.1407057e-13,2.054687,2.3344887e-13,1.961768,0.07084908,2.11582,1
530,21.675596,3477.0518,4.875176e-10,5.1151743e-12,4.212541e-14,1.8324612,4.753206e-14,1.6714754,0.104749024,2.6686156,1
531,42.802067,995.7679,1.6854771e-09,2.2545209e-11,2.509495e-12,2.4898105,2.854935e-12,2.5565624,0.10591141,5.818168,2
532,30.902176,1672.1273,1.1357344e-09,9.963962e-12,4.1094707e-13,2.132778,4.4048586e-13,2.0065336,0.084636144,2.764235,1
533,60.772793,683.06116,2.185374e-09,2.187914e-11,6.4420296e-12,2.2862413,7.1089805e-12,2.1923513,0.09497517,6.164411,2
534,7.1640835,3990.2354,1.1915509e-10,1.3537713e-12,7.735768e-15,1.942968,8.493213e-15,1.8865072,0.057302635,0.6181944,1
535,44.079483,2207.259,1.5370756e-09,1.5236354e-11,3.051125e-13,1.9372755,3.2483537e-13,1.8678677,0.05325039,3.119892,1
536,16.825396,2328.0774,3.1805228e-10,3.5340478e-12,5.951607e-14,2.0472147,6.373702e-14,1.9798409,0.052721854,1.0771623,1
537,8.358484,6918.5303,7.945118e-11,1.0059477e-12,2.0513334e-15,1.7711713,2.4273792e-15,1.6651797,0.101985075,1.1078076,1
538,61.32,1594.3237,2.0080486e-09,1.917315e-11,6.826619e-13,1.8607405,7.5252266e-13,1.7179404,0.0845029,5.8934226,1
539,18.511412,782.5557,4.076495e-10,4.259877e-12,9.820188e-13,2.427222,1.0869879e-12,2.2957385,0.124008514,2.478454,2
540,8.571514,7355.828,1.384504e-10,1.7877985e-12,3.2656995e-15,1.7491083,3.687787e-15,1.6375537,0.075279914,0.775484,1
541,69.09253,1211.0056,3.858647e-09,4.049957e-11,3.2579941e-12,2.3546586,3.695628e-12,2.4089105,0.12420862,12.146834,2
542,107.42688,605.3166,3.3031153e-09,3.3854197e-11,1.3256956e-11,2.308424,1.4438376e-11,2.1974933,0.09457504,9.330036,2
543,15.470137,2301.237,3.2485517e-10,3.6092566e-12,6.226223e-14,2.0496953,6.8501784e-14,1.9740891,0.0734492,1.3913515,1
544,24.831177,1484.769,7.097601e-10,6.011391e-12,3.1340967e-13,2.0801084,3.4719016e-13,1.9488907,0.09969858,3.012193,2
545,31.86828,1033.4694,8.655084e-10,7.2701146e-12,9.377672e-13,2.2746627,1.0806722e-12,2.141829,0.15742163,5.0625815,2
546,12.358333,3711.9106,1.7097727e-10,1.9704659e-12,1.29015374e-14,1.9097222,1.5209276e-14,1.7901963,0.11740905,1.8212303,1
547,14.604819,1660.3705,2.8801736e-10,3.2521457e-12,1.1237222e-13,2.1631038,1.2572225e-13,2.0901175,0.08411828,1.6970247,1
548,9.204538,3023.3767,1.3934251e-10,1.551753e-12,1.5340983e-14,2.0218182,1.6278503e-14,1.9810843,0.038326748,0.51805073,1
549,13.585436,789.3817,2.9691188e-10,4.842353e-12,8.642012e-13,2.5806003,9.438346e-13,2.5265195,0.082845785,1.5373567,2
550,14.127581,2774.27,2.56608e-10,2.862391e-12,3.364603e-14,2.0105007,3.7091407e-14,1.9108742,0.08166652,1.2189685,1
551,37.131557,1260.5793,1.0618771e-09,1.0080787e-11,6.879827e-13,2.1025352,7.3500017e-13,2.037086,0.054733984,2.9136255,1
552,7.631705,868.57513,1.2323234e-10,2.0368043e-12,2.8240515e-13,2.5905194,3.0222984e-13,2.5277615,0.06944366,0.68533945,1
553,40.072815,1510.7345,1.2084113e-09,1.0296397e-11,5.336373e-13,2.1508694,5.9509163e-13,2.0505588,0.10097419,4.771995,1
554,11.394455,1559.5995,2.2795968e-10,1.7837668e-12,9.135538e-14,2.1432235,1.0551454e-13,1.9990435,0.13886796,2.0449717,1
555,24.450735,613.45593,4.422795e-10,5.550044e-12,2.1486573e-12,2.4900098,2.3316301e-12,2.398604,0.09233486,2.6096833,2
556,15.427487,1130.2739,2.8626443e-10,3.7174157e-12,2.9590368e-13,2.3818429,3.1912038e-13,2.3351192,0.06470319,1.3289952,1
557,15.407728,4584.958,3.8257703e-10,4.3949913e-12,1.9220008e-14,1.916544,2.108538e-14,1.8504889,0.06594799,1.3539395,1
558,16.599703,3950.146,3.2372813e-10,3.2022384e-12,2.2345742e-14,1.7950339,2.939784e-14,1.5241542,0.23431867,3.83257,1
559,12.376102,2150.897,2.680786e-10,2.9804447e-12,5.9300255e-14,2.0854194,6.7039554e-14,1.9772005,0.09636569,1.3391218,1
560,14.326554,5752.33,1.9897141e-10,2.4267045e-12,6.9240975e-15,1.8176072,7.392765e-15,1.7811664,0.034123864,0.6353477,1
561,26.106943,582.6046,7.0321465e-10,8.562229e-12,3.6803655e-12,2.4515662,4.03425e-12,2.3619354,0.08726137,2.9783418,2
562,13.644668,915.2231,2.7707397e-10,3.7440576e-12,4.889855e-13,2.422454,5.5824486e-13,2.3924787,0.11011759,1.823751,1
563,7.4689765,2826.892,1.414525e-10,1.5712644e-12,1.7765307e-14,2.057632,1.8568165e-14,2.0449378,0.02764782,0.31626245,1
564,27.802893,941.3066,8.2157064e-10,7.1067765e-12,1.0283289e-12,2.1957095,1.140943e-12,2.0511305,0.109993115,3.5413415,1
565,48.67475,516.68756,1.6015674e-09,1.8902083e-11,1.0842123e-11,2.408398,1.1846517e-11,2.3125257,0.091305785,5.049842,2
566,33.391163,2311.738,9.408485e-10,9.354744e-12,1.6049719e-13,1.8301417,1.8168363e-13,1.6774867,0.09619521,4.143221,1
567,12.737674,2087.9905,3.0810193e-10,2.4954015e-12,6.6085646e-14,2.0562499,7.693256e-14,1.928516,0.12427841,2.2001274,1
568,21.571068,2211.8384,3.944615e-10,4.3896362e-12,8.17685e-14,2.0279412,8.196879e-14,2.0282931,0.0025729083,0.0,1
569,7.8303056,3342.52,1.5147773e-10,1.1794561e-12,1.2492848e-14,1.9676696,1.6463849e-14,1.8443475,0.19282809,2.036899,1
570,62.957996,1431.3417,2.3581535e-09,2.4174022e-11,1.0244299e-12,1.8856523,1.0793358e-12,1.7906989,0.048229203,3.4746015,1
571,16.243816,5783.5776,1.6275323e-10,2.4734776e-12,6.68628e-15,1.6232836,9.353654e-15,1.27291,0.259194,4.0265484,1
572,4.1294956,1887.5258,9.3406e-11,1.1161177e-12,2.8150473e-14,2.2777088,3.3096278e-14,2.0513299,0.1669052,0.65557444,1
573,8.956284,1496.1675,1.5863212e-10,1.8996146e-12,8.125837e-14,2.2809615,9.64258e-14,2.223676,0.1368789,1.8112261,2
574,26.74015,526.1724,6.21794e-10,8.1923825e-12,4.6125725e-12,2.5145156,5.1269345e-12,2.4083123,0.11213955,3.5665717,2
575,22.794302,525.61847,5.8612304e-10,7.345948e-12,4.1909276e-12,2.503206,4.813076e-12,2.362035,0.14064914,3.8152442,2
576,210.69171,809.3663,1.0088313e-08,8.909033e-11,1.4781861e-11,2.0169811,1.6144704e-11,1.8936765,0.08196546,15.476059,2
577,21.080597,865.77124,4.9315046e-10,6.6156763e-12,1.1101618e-12,2.5689898,1.4191142e-12,2.6440923,0.2571148,6.2269793,2
578,12.473578,646.40515,2.137567e-10,3.0071267e-12,1.0024054e-12,2.5694966,1.1637011e-12,2.5114138,0.13644302,2.3196208,2
579,12.656609,593.81616,1.7328339e-10,3.1801259e-12,1.1566711e-12,2.6646607,1.2764715e-12,2.6060615,0.09257382,1.5182141,2
580,137.74771,698.45703,5.587553e-09,5.5131347e-11,1.4073548e-11,2.1909375,1.4960581e-11,2.1130092,0.05872487,8.538135,1
581,7.0520597,800.6824,1.103698e-10,1.9098906e-12,3.2115237e-13,2.6237674,3.9698548e-13,2.4988244,0.24249756,1.9336866,1
582,33.293285,994.76086,8.10404e-10,9.612107e-12,1.0411816e-12,2.266205,1.08652e-12,2.2440805,0.03219283,1.4143153,1
583,12.609257,4742.5645,2.4209917e-10,2.882502e-12,1.1777338e-14,1.8521171,1.2784895e-14,1.7721474,0.0542035,0.8406988,1
584,10.118636,1344.2725,2.2181654e-10,2.7649196e-12,1.4867546e-13,2.3349586,1.6196044e-13,2.2631397,0.08302173,0.85506546,1
585,10.345217,6240.046,1.2012795e-10,1.4773145e-12,3.6337366e-15,1.8066819,3.9893727e-15,1.7507201,0.054786537,0.6227795,1
586,66.50545,625.19653,2.7161395e-09,3.1144455e-11,1.0772589e-11,2.3427281,1.1405797e-11,2.2966142,0.05022477,4.119619,2
587,14.274531,4314.1636,2.1047653e-10,2.5561627e-12,1.233115e-14,1.8233615,1.4332014e-14,1.7208424,0.094715826,1.7398779,1
588,32.438484,660.6185,1.0302366e-09,1.1248979e-11,3.841561e-12,2.4429245,4.523465e-12,2.312044,0.16707651,5.7972546,2
589,31.332073,1136.7112,9.765057e-10,9.600707e-12,8.2827473e-13,2.1622732,8.726516e-13,2.1028602,0.04733026,2.061827,1
590,12.157741,1892.5978,3.9868656e-10,4.6953158e-12,1.1904308e-13,2.2545934,1.2703978e-13,2.239189,0.04644199,1.025618,1
591,26.93348,5920.5435,6.300919e-10,8.018752e-12,2.1514622e-14,1.7652917,2.3160591e-14,1.7177339,0.041015487,1.2926259,1
592,34.563465,1393.8301,1.194426e-09,1.00618324e-11,6.0461694e-13,2.0814273,6.614415e-13,1.934938,0.10207694,3.8259861,1
593,18.047733,2750.0564,3.1752423e-10,3.4365286e-12,4.0762454e-14,1.7966027,4.5081475e-14,1.6220957,0.093609,2.0943916,1
594,59.64281,634.4398,2.0285926e-09,1.9847537e-11,7.332072e-12,2.3248775,8.264165e-12,2.1775832,0.1364595,7.922659,2
