,CLASS1,Frac_Variability,HR_24,Signif_Avg,Pivot_Energy,HR_35,HR_37,LP_Flux_Density,HR_36,HR_47,HR_57,PLEC_ExpfactorS,HR_46
1320,2,0.0,0.0247502885002584,15.130138,897.68317,0.0249435439230622,0.0866333983613219,8.364111e-13,0.1013508031363333,0.0740339508935895,0.0618234514533292,0.1760883,0.0887841295248629
1321,0,0.0,0.0033883157044582,4.4534206,3289.8586,0.0126107445324592,0.0425998361758891,8.76829e-15,0.1266553410417708,0.0366551882956308,0.0300052109123477,0.38794658,0.1207924855310992
1322,1,0.63675,0.0197157770553589,9.614018,3338.8547,0.0134118728968622,0.0315132049866259,2.1492506e-14,0.0211181814104272,0.0237476572932231,0.0181089858725599,0.040404975,0.0133490087023077
1323,1,0.42126828,0.0148781068592599,135.02632,1565.2386,0.0164679802692316,0.0358515383832139,4.684456e-12,0.0231778649594808,0.0289065929120791,0.0193950089743468,0.024789048,0.0162283296245395
1324,0,0.0,0.0265113563702301,4.4649734,1034.7322,0.0777627145160948,0.0445635401500937,3.2876238e-13,0.0710160104145274,0.0364610416154571,-0.0333146222533146,0.29239038,0.0629365983506256
1326,0,1.0953606,0.0256819573843098,12.5107765,956.6478,0.0209811045697013,0.1039746355512432,4.4978732e-13,0.0855707277818804,0.0929397136559469,0.0831749774194461,0.07829989,0.0744991642905111
1329,0,0.0,0.0213759218884981,6.31301,1306.2402,0.0261111797426484,0.0863305489091765,9.9637495e-14,0.1021006272821831,0.074796350315486,0.0603554219047038,0.29018125,0.0905988529571213
1332,0,0.27082425,0.013525522814665,21.57898,2521.0642,0.0164423083336788,0.0948456061740534,1.5000148e-13,0.0239158141379587,0.0885160773759457,0.0785257572433118,0.06748108,0.0175353736705123
1333,0,0.52760005,0.0220841136107503,6.3998528,2554.0146,0.0186876911583667,0.0231049100844441,1.7271932e-14,0.0267896067663961,0.0116071296212375,0.0044191270053516,-0.029030424,0.015293453950786
1334,0,0.99849606,0.0274326864549211,5.9369516,711.8747,0.1184792319334449,0.0433223726988935,5.0215843e-13,0.0721101405372602,0.0279080777278728,-0.0755446147421028,0.27277094,0.0567403311970416
1339,2,0.21031582,0.0164146586250874,10.133104,2076.7922,0.0179778017149806,0.1472015493288931,6.29896e-14,0.0369776023376556,0.1386196700541381,0.12956662758896,0.17957662,0.0282261057065675
1340,1,0.38820568,0.0168462519919637,7.855156,1530.7094,0.0235603362016905,0.1651640515445669,1.0004519e-13,0.1231565583458934,0.157194228634674,0.1421568933881077,0.34746796,0.1150902771484072
1341,0,0.1923989,0.0132456075236716,24.931097,3558.026,0.01359446347657,0.0902375213233957,4.020184e-14,0.0159627175139982,0.0860495716441371,0.0767371937172579,0.05238954,0.0117427855020544
1342,1,0.72789097,0.0169281520062561,11.687562,1948.3816,0.0192454690739877,0.0964332996599613,1.2856507e-13,0.0354865972069132,0.0889499521073721,0.0773313501547254,0.19132355,0.0279459895987346
1343,0,0.0,0.0134283805404284,7.248971,2293.1665,0.0364840195385966,0.0905980740023796,4.3708933e-14,0.0305072464887676,0.0840190160092445,0.0542935152665443,0.35975584,0.0238825550449258
1344,2,0.7200915,0.0213689683324845,93.77892,860.0025,0.0240430046386203,0.1015466703374003,7.000153e-12,0.038419276252953,0.091306959317968,0.0776933530152778,0.07858482,0.0280948909773158
1345,0,0.6418744,0.0142599863346704,7.901838,4184.7754,0.019320164413944,0.0328648883463766,1.57575e-14,0.0259169849759033,0.023924748029249,0.0135533296875118,0.037575126,0.0169737455731899
1347,1,0.09590281,0.009778299652904,19.097061,2138.5198,0.0172390378574571,0.0354288629380478,1.2035079e-13,0.0255222958203314,0.02846835067464,0.0182009414786794,0.10564999,0.0185580562221201
1350,1,0.0,0.0129345575213385,6.603601,3938.591,0.0153299047681733,0.0867101692422012,7.693214e-15,0.0241971474237163,0.0814285248482635,0.0714752735987849,0.14104155,0.0188803759271731
1355,1,0.18835746,0.0159018985303232,17.091045,2621.1262,0.011838496962249,0.0861136271185937,5.1366284e-14,0.0278211992231209,0.0817610537423468,0.0743509276491775,0.1158922,0.0234406218508593
1357,0,0.0,0.0287665127423265,5.138465,2240.3945,0.0211332563683413,0.1027497645589743,5.2187164e-14,0.0376069162704038,0.0847539203727935,0.0817941189764663,0.10812111,0.0194662694043397
1358,0,0.21496153,0.0202394745660288,9.666152,4222.542,0.0108186896328235,0.078916255883835,1.8018917e-14,0.0223530316246556,0.0703420402045905,0.0681557556231632,0.05020181,0.0137336005370436
1359,0,0.94834584,0.0203176163489145,10.13335,2238.0845,0.0199243764573738,0.079076293339009,5.2677724e-14,0.0318992915593746,0.0732292991147545,0.0592452605052063,0.14041081,0.026023123904309
1360,2,0.33104116,0.0284235549857992,7.294941,939.1377,0.0464239622588838,0.0351877644349536,6.6555545e-13,0.0430660737466478,0.0200312579617027,-0.0112545828089939,0.4435768,0.0279171118196235
1363,0,0.0,0.0211201063526036,6.2196283,6468.2197,0.0154168776038047,0.1266356454801837,5.5083933e-15,0.0178189566163103,0.1216024559752429,0.1114363279442545,0.035239212,0.0127082053528434
1364,2,1.0391853,0.0311648069294145,27.482376,698.3393,0.0351684580498859,0.0666902006566899,7.985531e-12,0.0404875598303838,0.0504301136266795,0.0315958472391164,0.34228283,0.0241885802618074
1370,1,1.732129,0.0196520842417793,75.35938,1016.3238,0.0212187415816816,0.0911938759104906,3.4373524e-12,0.037163876621973,0.0814748462424294,0.0701108000791735,0.08307657,0.0273820582874004
1372,2,0.5235435,0.0234362281618595,79.96186,625.76685,0.0257354908081201,0.1860950965442344,2.0758426e-11,0.0465485805161313,0.1756763526168435,0.1611313036138638,0.077251114,0.0357956566376405
1373,0,0.080868766,0.0285019493390395,6.2115417,1130.8318,0.0226756007572905,0.0780456090861199,2.8683487e-13,0.0949301069626255,0.0649939573649412,0.0554681720764877,0.20806299,0.0819139216469632
1374,0,0.42767477,0.0274136290452295,18.513454,683.8623,0.0229842090744765,0.0944975331969781,1.5194129e-12,0.0370308591992277,0.0818506206403918,0.0716689856518587,0.008438702,0.0242968318326706
1375,2,1.7166674,0.0188320118185676,7.9966693,3849.4316,0.0155409890011717,0.086349764502332,1.5063402e-14,0.0264024026940916,0.078043791985503,0.070903925785904,0.16592936,0.0180440597969816
1376,0,0.11159146,0.0212233814581772,5.5688143,2359.7285,0.0146827360370967,0.0783216899894677,1.797425e-14,0.0202372851273441,0.0764408098542317,0.0637122215226332,0.0031217262,0.0183457789066895
1377,0,1.1399268,0.0213346707884921,5.2128277,2822.1538,0.016041659461819,0.0320246539859743,1.6814173e-14,0.0912634613248316,0.0243936693958878,0.0159912096658072,0.15213434,0.0836848369589301
1378,0,0.0,0.0277489373317268,5.3067274,442.073,0.0630208282928816,0.068180661928119,1.8903561e-12,0.0497739083405555,0.0597844818646818,0.0051821000921804,0.17234509,0.0413607199841793
1380,0,0.21484143,0.0527996110068198,5.980134,678.0689,0.0629192198251696,0.072594512742249,7.060007e-13,0.0549672296908297,0.0355186452672932,0.0097196884699617,0.71031964,0.0178319511948969
1381,2,0.44013086,0.023556248103888,59.144497,760.4456,0.0246218458083327,0.0516365375932679,7.838225e-12,0.047004200497654,0.0398276260532666,0.0270490816320785,0.071823426,0.0351905265709013
1385,2,0.7621923,0.0252112541416606,8.6001835,1334.0428,0.023235959129887,0.0332389773222489,1.4190491e-13,0.0290698105535183,0.0172132624459753,0.0100107498901126,0.17157544,0.0130410001124112
1387,1,0.18792966,0.0079293832665163,4.0922785,2280.3843,0.0277023049126631,0.0792533320752492,2.6790487e-14,0.0959083805567251,0.0663842203707257,0.051664456475253,0.59192663,0.0830742813682939
1397,0,0.0,-0.0365444485194449,5.1772623,7312.2407,0.0069552313139141,0.0915546228275887,3.723532e-15,0.016738697947434,0.0918870480857512,0.0846532973433839,0.38651967,0.0170738477095101
1398,0,0.1274173,0.0246139941498252,7.5166893,1172.5071,0.020169549043868,0.0810815691275912,1.6764234e-13,0.0752725775999551,0.0701413317327539,0.0610117974768548,0.05607366,0.0643230383358451
1400,1,0.2717615,0.0113353274238639,14.119129,2607.9622,0.0177019957927695,0.1127639352025663,1.004663e-13,0.028164502098593,0.1055579817884951,0.0952520765286498,0.18474759,0.0208760298609523
1401,2,0.7417449,0.0291774248040848,21.570189,281.0474,0.0373998785927528,0.0420017137153522,4.9975198e-11,0.0949215411750342,0.0285813108358049,0.004609075330034,0.11625614,0.0815890682579426
1402,1,0.14297648,0.0079892765112575,30.270435,4207.4043,0.0117494295843854,0.035676350758321,6.135169e-14,0.0168275610677802,0.0302301478040205,0.023936954989437,0.103352025,0.0113765217764829
1403,0,0.0,0.0123448929579509,9.307778,3218.9863,0.0135204738642098,0.0781896448622735,1.897502e-14,0.0244228752031602,0.0699048489306928,0.0647376090768377,0.09665505,0.0160958217739322
1406,1,0.0,0.0114881901326683,20.878815,2184.4753,0.0135409148695705,0.111934797482095,9.824656e-14,0.0232232616674393,0.1068338003533382,0.0985432445653125,0.11469952,0.0180626920192356
1408,1,0.96364325,0.0114096053880101,10.60397,3298.4612,0.0172787405801015,0.0304618559890945,1.9306671e-14,0.0293046474677428,0.0235750547775467,0.013190057897137,0.06891499,0.0224174244452091
1409,0,0.0,0.0142576133430008,4.602253,8366.019,-0.020169415345126,0.0771717943469507,2.8441437e-15,-0.0106996311873748,0.1032577692369126,0.0971899325927101,0.66450757,0.0156002709662012
1410,1,0.75329214,0.0196540607869825,249.87148,653.401,0.0219302982671769,0.0585064935827778,4.749829e-11,0.0341175826568911,0.0490930875566238,0.0366231852374512,0.051685043,0.0246850116968277
1412,0,0.7683326,0.0074114994207809,8.605903,4996.547,0.0065021524019124,0.0814345651728459,1.5421094e-14,0.0217380204609744,0.0833864200970367,0.0749721104999598,0.3751206,0.0237022075984024
1414,2,1.0900371,0.026302509370081,16.56795,681.25714,0.0354859813803103,0.0955130085952827,3.5523511e-12,0.039621635642971,0.0824379626045805,0.0602311731175347,0.17558093,0.0264566357730774
1415,0,0.0,0.0221830615712913,5.0754404,2284.4673,0.0116561151331757,0.0647672388895026,3.3108136e-14,0.0139241975239594,0.0651266140820585,0.0531512494625959,-0.020747934,0.0142850232225047
1416,0,0.0,0.0430381379540868,4.704865,986.9944,0.0865128634386784,0.0794924162133996,8.149629e-13,0.0338118186673972,0.0522440476214152,-0.0070690619884604,1.0402998,0.0064557881548126
1417,2,0.7851708,0.0317792177948688,49.626972,449.3913,0.0367331428754544,0.0814269846478484,1.848414e-11,0.1000721659971465,0.065782752299152,0.0448279251925055,0.16672358,0.0844766490046111
1419,0,0.0,0.0233302071959827,8.511999,1697.3977,0.0184018511001772,0.0752056429465863,1.3313574e-13,0.035061275207507,0.0652823159157628,0.0568825128667315,0.029984854,0.0250977634607468
1424,1,0.2482548,0.0157846049327643,25.662888,4575.322,0.0123870026681964,0.027900004616181,3.3471764e-14,0.0180234413920852,0.023635019026211,0.0155183650550906,0.02689421,0.0137566997131455
1427,2,1.0177257,0.0322639485528144,12.975497,957.7873,0.0310063859060146,0.0698318091591861,5.9736867e-13,0.0331066319078028,0.0526266305238889,0.0389096717203968,0.33395928,0.0158470506576198
1429,0,0.24636085,0.0208471895116239,8.687546,3258.9458,0.0133037676910113,0.0804446616811875,1.529621e-14,0.0290613897819524,0.0668097423189542,0.067212826305622,0.12054732,0.0153589125972117
1431,0,0.17421721,0.0183287181737198,7.7567325,1851.0446,0.0200144854673979,0.0798256840806426,6.628911e-14,0.08534978796769,0.0704800117222163,0.0599069100859196,0.20045511,0.0760122125639082
1433,2,0.09358869,0.0296600463549499,7.580756,1372.3969,0.0528762590532435,0.1205947862147254,3.8655342e-13,0.0702725365046735,0.1050495909689766,0.0681531123766726,0.56690115,0.0545882785401725
1434,0,0.20656979,0.0279861607422504,6.141145,1473.9847,0.0280106007591299,0.0439670935539737,3.6765263e-13,0.0930847044866754,0.0304088481143982,0.0159761681601329,0.52355504,0.0796089137127041
1435,0,0.0,0.0129691752671961,5.8217936,3478.902,0.0148305651732801,0.070608900134573,8.986508e-15,0.0160777743927837,0.0646169369065861,0.0558368055831469,0.09000135,0.0100593208741287
1436,0,0.46031547,0.0287794444875704,15.842525,1255.8224,0.0288660127084925,0.078950810896936,1.2507342e-12,0.0473700187262788,0.0662758542451213,0.0501992019241896,0.32389817,0.0346493044147488
1437,0,1.130662,0.02599436411765,14.68312,941.49146,0.0263254127779999,0.0945656732677621,4.9615997e-13,0.041182860341421,0.0808660803539158,0.0684105672549609,0.15822162,0.0273932712644018
1440,1,0.5816141,0.0108846911658061,76.43496,1981.5234,0.0120743523643768,0.0283368851680875,5.779974e-13,0.0192530856316825,0.0236330573082836,0.0162680989262168,0.03697506,0.0145474239115803
1444,0,0.2850491,0.0752866272618747,7.6192822,671.8118,0.0308455853315646,0.0881014173292264,2.5148525e-12,0.041490578591092,0.027644462150115,0.05741185098691,0.9372687,-0.0191621635871675
1448,1,0.0,0.0184006796515155,5.924904,3239.5044,0.0189270763618523,0.1009084158602865,1.24655315e-14,0.0215605906923997,0.0926833686092098,0.0821382153821595,0.09077012,0.0132602659232645
1449,0,0.62032557,0.0058750842816775,11.148114,2486.8203,0.0209641162793813,0.0847792415881555,4.4782195e-14,0.0312284055927887,0.0796476981350092,0.063928747269977,0.51570946,0.026066181472193
1451,0,0.18495792,0.0132257077302501,9.531918,4591.076,0.0158476954183842,0.1677089608981556,1.8182037e-14,0.0248476145527829,0.1599253258539259,0.1522659580238983,0.13748693,0.0168528110145525
1455,2,0.48197055,0.0197427971512447,9.553469,1668.7797,0.0278407267576347,0.1018068979142059,9.5841703e-14,0.0256939959382259,0.0917520281309449,0.0741764151578066,0.087403245,0.0155483729170345
1456,1,0.0,0.0122379454550662,16.323015,4082.0757,0.0130550519833624,0.022006842759066,1.962596e-14,0.021363496580364,0.0179081189064215,0.0089543633685635,0.01021498,0.0172646691225594
1458,0,0.0,0.0231121698838978,5.862156,1203.071,0.0808295400241343,0.0376815516782415,5.589341e-13,0.0988128084238799,0.0256589071435065,-0.0432798092309995,0.49228248,0.0868818430985206
1459,0,1.205594,0.0139676258626109,5.5506325,1620.3438,0.0355989481570282,0.0791285941250918,9.6382564e-14,0.0547978105544995,0.0671007827224858,0.0436526107768751,1.1906669,0.0427341118065135
1462,0,0.0,0.0159603746159663,5.0137625,2750.1821,0.0168796690625697,0.0814644064204988,1.3797927e-14,0.0213515087705504,0.072509769008289,0.0646736696179084,0.09555863,0.0123460368490154
1465,0,0.0,0.0255026273396349,9.406657,909.3968,0.0277537529566391,0.1546740589797669,9.778415e-13,0.0404620319275495,0.1442463875784228,0.1274674966600271,0.24189194,0.0298092619857856
1466,0,1.0477127,0.0238215801099873,4.4445486,2589.0303,0.0228302968951374,0.1216563380443715,6.2118964e-14,0.0972356649414356,0.1089874138477686,0.0991012900586957,0.31097358,0.084502000552267
1467,1,0.24483563,0.0149097222008606,27.388674,1593.9229,0.0176219008815899,0.0399599448673982,3.3166617e-13,0.0297751182278091,0.0311462433697491,0.0223537848546849,0.07939927,0.0209559398079939
1474,0,0.0,0.0355819444611479,6.405726,856.3,0.0351070640166091,0.0722832879803704,1.0760252e-12,0.0937336415827314,0.049827363158445,0.0372708043702425,0.6190521,0.0713472651886457
1475,1,0.0,-0.0400913460800242,6.060359,12823.48,-0.0089799077063158,0.0030883485208665,9.049481e-16,-0.0069592066649634,0.0167646771247941,0.0120679215464922,0.34311336,0.006718469542643
1479,0,0.2702246,0.030385708953286,8.549581,1333.7261,0.0328577291096266,0.0932114089085217,5.2974574e-13,0.0415846067529564,0.078848349547498,0.0605390938031235,0.68022823,0.0271315287231369
1480,2,0.67327636,0.0338839921094914,22.582521,473.3806,0.0438394672060785,0.0922657331727659,1.3177585e-11,0.1083799418046135,0.0750350500784543,0.0486229399524219,0.3229443,0.0912006371494894
1482,1,0.556782,0.0110245545068184,18.00206,2197.1323,0.0169685312500358,0.10153535924356,1.04155806e-13,0.0292730523046954,0.0942399654031233,0.0847127801436204,0.16180196,0.0219119013738107
1484,0,0.34938672,0.019013556994622,6.846141,2717.0823,0.0160289365502397,0.0763260142566105,2.0490178e-14,0.03159788688584,0.0669392056172317,0.0603709370103023,0.16778198,0.0221694821569338
1485,0,0.0,0.0229622491459372,9.132544,4319.259,0.0106758665759821,0.1630182015456227,1.3606097e-14,0.0130959146440496,0.1593890888229502,0.1526079277897066,0.011447229,0.0093704472451269
1486,0,0.0,0.0274346626729024,4.509168,1229.8822,0.0196460197699621,0.1443212285450814,2.533719e-13,0.0445749323065757,0.1361943779488099,0.1250297102272998,0.16423447,0.0362985526329176
1488,0,0.55205387,0.0144877475293431,5.9272385,7313.891,-0.0050285453589655,0.0871035108809261,3.3165387e-15,-0.0019677821184683,0.1003410286289921,0.0920917197024034,0.15379497,0.0113867516089902
1489,1,0.22191396,0.0112872606042005,28.699732,2395.201,0.0118268485632175,0.0369308574731252,1.1820452e-13,0.0212762330146641,0.0314787141502973,0.0251149785211931,0.08896014,0.0158195812265846
1491,0,0.22833796,0.0197884099001566,7.578428,1582.5116,0.0204608982831754,0.1035562423878585,8.163309e-14,0.122016964759167,0.0925953097356242,0.0832717848375963,0.13623308,0.1110999379254888
1494,1,0.20942451,0.0149610045544161,22.978104,1655.1942,0.0167116324870813,0.0529611121177439,2.2976513e-13,0.0298212088481092,0.045414084457698,0.0362815912567961,0.082234666,0.0222610076356492
1498,0,0.0,-0.0638137547566775,8.558101,13772.842,-0.0184873661959429,-0.0012983240998177,2.0424874e-15,-0.0118861731695519,0.0243976112303044,0.0171894546876112,0.29954585,0.0138131670131043
1499,0,0.0,0.025399392974049,5.250633,991.972,0.0150399663270501,0.099716977475388,1.9876386e-13,0.0821896780406543,0.0912709976779813,0.0848041953909312,-0.006099004,0.0737177659361206
1500,0,0.0,0.0170685154679437,9.896096,3135.7292,0.0130920849385046,0.1115101421044152,2.0267691e-14,0.0165317615379076,0.1099993921726821,0.0985619477783034,0.076466545,0.0150026299003826
1502,1,0.19373378,-0.1022935386916232,13.408011,11159.678,0.0013116370736957,0.0115019982732574,4.8412647e-15,0.0136777781940101,0.0119103374192731,0.0101905149382288,0.15279467,0.0140860946031203
1504,2,0.50838804,0.0360709700513115,16.757677,347.184,0.0648544148133427,0.0757880743882671,1.5305038e-11,0.0811402941389848,0.0568658088830042,0.0109876660545814,0.28988203,0.0622320875325962
1508,1,0.0,0.0166337898552988,22.023596,3591.774,0.0170604689628639,0.0297503382126003,6.2734384e-14,0.0216074748713664,0.0236916800890657,0.012696313323512,0.025720537,0.0155465800526301
1509,2,0.76090306,0.0239791494626668,60.79063,713.85504,0.0252136476265602,0.1021695095320209,6.455123e-12,0.0441737482213294,0.0903417990579741,0.0771546172927001,0.10183108,0.0322528570977184
1510,1,0.3681649,0.0217873252891359,8.908189,2584.269,0.0177564096048112,0.0871298379836406,2.7403425e-14,0.0241899956997273,0.075992914938223,0.0694809232247974,0.03158471,0.0129823615785167
1511,0,0.22749509,0.0027913643257672,7.3488936,9623.632,0.0106605354534464,0.0203012054187303,1.6834915e-15,0.0220707954314253,0.0183897112515755,0.0096427568673117,0.018842641,0.020159438181294
1513,2,0.04574248,0.0374212709901788,9.513901,819.5167,0.0301269408909639,0.0881204484615264,2.4489718e-12,0.0773128812531843,0.0692503762588431,0.0581478785318621,1.495711,0.0584126912735048
1514,2,0.22636685,0.0318120128032535,13.078906,581.13007,0.023454525319733,0.0838710416861958,2.1248357e-12,0.0408089410452261,0.0676511984253023,0.0605355993018087,0.058112867,0.0245128596219107
1515,1,0.47972074,0.01550313190394,31.036577,2987.4067,0.0147542937278082,0.1059943277484144,1.0077725e-13,0.0199412879080272,0.0995491432686772,0.0913829451991707,0.041181773,0.0134291152784507
1516,1,0.0,0.0227492027645036,7.155027,2509.2432,0.0200783508395504,0.0384551780981909,5.515108e-14,0.0400100115259365,0.0269709894793665,0.0183910272753084,-0.025008637,0.0285270207125934
1518,1,0.2075906,0.0120248845198517,42.19593,2076.5833,0.01359923096855,0.0422509503027978,3.0675088e-13,0.0278989693494002,0.0376489090066484,0.0286681915161083,0.13411824,0.0232925912648215
1519,0,0.52026767,0.0214937824683394,4.936681,1692.9718,0.0834057765942066,0.1117906546418605,5.2238785e-14,0.0249698761556595,0.1017953579832579,0.0286520291770699,0.13101839,0.0148632783379784
1520,0,0.0,0.0242239484254591,4.6984367,1026.0609,0.0333816373500221,0.0938755705581817,1.6612436e-13,0.1142818838325737,0.0842253293413098,0.0606841002019611,0.30144694,0.1046710892125139
1521,0,0.2744174,0.024461507423585,11.826188,1649.1415,0.0245496917412786,0.0795506458932376,3.0589206e-13,0.0260311847769159,0.0747917086977362,0.0551085781098065,-0.0068969764,0.0212464115002533
1523,1,0.55482936,0.0146734571022595,16.044662,4187.8467,0.0149456076349363,0.0712582276162016,1.90694e-14,0.016718235275962,0.0640075966503026,0.0563726567203446,0.066460565,0.0094355311560382
1524,0,0.5327918,0.0225006221622783,4.322339,2133.7136,0.0249075483726412,0.1130666987730599,2.03668e-14,0.0254477597314367,0.1026404755551697,0.0884081266281265,-0.000753175,0.0149031177819024
1526,0,1.1000298,0.02585991429791,10.685186,835.9306,0.0279867012580431,0.0811744039235963,1.0107616e-12,0.0818133757162705,0.0681808943232507,0.0533088098218753,0.078763336,0.0688211197119786
1528,0,0.0,0.0175876617415727,14.046578,2729.933,0.0135795896168666,0.1228688609349131,9.022179e-14,0.0590252768787257,0.1147944287918021,0.1094719261801801,0.19927858,0.0508599146834913
1530,0,0.29595006,0.0126352984256676,14.126873,2470.5635,0.0146678165943507,0.0908761002806305,5.262727e-14,0.0238075548548317,0.0847196766385431,0.076310001405736,0.08293706,0.0176059657119147
1531,0,0.0,-0.0109512336064436,4.903736,9404.026,0.0068892030333663,0.0596624228244503,1.5233514e-15,0.0485147641073591,0.0506313203800501,0.052794919904569,0.986245,0.0394736454211978
1532,1,0.35995728,0.0062435805782539,9.285021,3651.0706,0.018775313234672,0.0256823580295575,1.4697684e-14,0.0246552678837693,0.0191333346415494,0.0069103769393713,0.031034473,0.018105949762049
1533,1,0.31745616,0.0161840368347404,68.23372,1191.9451,0.0184694661086477,0.0501113849389656,2.1894355e-12,0.0295490432872005,0.0423097994427915,0.0316712315218806,0.052513417,0.0217359031149879
1535,2,0.65885615,0.024330218267274,16.701574,835.253,0.0300811043161829,0.09599370000348,9.932556e-13,0.0924731046016729,0.0822357297389519,0.0661034758530396,0.19292031,0.0787065938114339
1536,2,0.76043755,0.0243072401638586,32.646084,773.14886,0.0299627215678092,0.0459102697244775,5.05072e-12,0.0549891591963541,0.0340050160481619,0.0159695157687242,0.13562725,0.0430935459490245
1537,2,0.9388121,0.0306418912027904,6.6365814,963.96063,0.0716862998965213,0.0976085437983981,3.2760632e-13,0.0413944060299964,0.0829230094241425,0.0261049050217293,0.32382804,0.0266053424210317
1538,2,1.07923,0.0276352860350571,21.234486,464.88724,0.0304743182814717,0.040599887531073,9.063578e-12,0.1055518959779984,0.0277796243306299,0.010138112668987,0.10070832,0.0928429343253448
1542,0,0.41095772,0.0241131337414007,5.022601,1167.6997,0.0260878606114532,0.0812284855779212,1.5591667e-13,0.0825459273422857,0.0709110409459175,0.0552577203533657,0.30016342,0.0722305824773954
1544,0,0.6731528,0.0303647853952621,17.665691,488.67093,0.0631358490177237,0.1054430727386079,4.1349636e-12,0.0990912979100591,0.0896534112712315,0.0425907605470563,0.19796713,0.083282495898122
1547,2,0.50485533,0.0199256392634977,8.7503,1597.9011,0.0259933479513187,0.0997728754616764,1.0811008e-13,0.0754302815039023,0.0904731464156404,0.0739713671520707,0.16864365,0.066092626363729
1549,1,0.0,0.0025987714582139,26.778605,3053.8494,0.0123495210283051,0.1666891398669351,1.3218421e-13,0.0249254402008978,0.1617975244326255,0.1546579871053574,0.24715292,0.0199007354415013
1550,0,0.0,0.0338013902256933,7.935744,1155.9722,0.0277649238447147,0.0859094275690741,8.113444e-13,0.088468549806404,0.0680568827464074,0.0582835255945015,0.63264817,0.0706232096394398
1551,1,0.39377475,0.0211524139692304,15.486256,1229.1926,0.0229788067226851,0.0917998914076336,4.4415207e-13,0.0758486451550107,0.0804355257561578,0.0689665663436219,0.13387945,0.0644557134118049
1554,0,0.0,0.0335803269140332,5.942814,1056.2589,0.0766335422465337,0.0824731856862371,1.1349928e-12,0.089112699335245,0.0647643577627574,0.005876785975057,0.9097651,0.071422090031103
1557,2,0.5469602,0.0304972143711277,12.047324,939.27167,0.0289917440576373,0.0893554426390654,5.977986e-13,0.0859815390312565,0.0724644598142464,0.0605204811316864,0.38333383,0.0690814544456859
1559,0,0.080856256,0.0113925747493439,19.59982,3158.3657,0.0114277449112515,0.0879949883325278,5.691818e-14,0.0190568267929996,0.0839640365271327,0.0766443157403462,0.11416558,0.0149970315672675
1562,0,1.1211933,0.020903566651118,30.111454,904.40906,0.0260515619522784,0.0926296630188892,1.3225835e-12,0.0353767026094514,0.0829656867101744,0.0667391524792115,0.047193356,0.0256467186508895
1563,1,0.40142262,0.0223049492581211,10.706359,1627.1892,0.023503787259029,0.1722086159198839,2.4596669e-13,0.0375238942999031,0.1612079404470705,0.1493091656720556,0.06283089,0.0262202369188722
1565,2,0.7484529,0.0249800841204047,11.582193,1055.1176,0.0241954282357388,0.0530930001768494,3.9157132e-13,0.031282428605803,0.0400418735598519,0.0289347417382259,0.02467069,0.0182109477636955
1566,0,0.3228358,0.0219145422875946,6.432132,1076.129,0.0721684904690964,0.0994614341616067,2.0624484e-13,0.0277262983261621,0.08864914103165,0.0274902683317668,0.23760635,0.01682291142689
1568,1,0.19357546,0.0150243827992994,89.55751,1303.206,0.0177887147606151,0.0512822842621792,2.8051801e-12,0.029487580636062,0.0437472321258212,0.033524151772475,0.08675559,0.0219404718416264
1571,1,0.61358166,0.0184753751841768,8.484193,3603.572,0.0157372456931054,0.0705916396378573,1.2506728e-14,0.022239755050547,0.0624481483253718,0.0549154004503186,0.023412703,0.0140627638639565
1572,0,1.3351957,0.0133138188960297,4.6845293,1861.7556,0.0925292919557419,0.0847996078376785,1.8850144e-13,0.1071889426297665,0.0726468164902621,-0.0077908143350605,0.86227685,0.0950854512470249
1578,0,0.8015538,0.0275357613660256,6.1512904,994.3581,0.0269901304642247,0.0310260381655952,2.8327514e-13,0.1111679484657781,0.0195709696298427,0.0040392901901221,0.16571113,0.0998331284644988
1579,0,0.0,0.0157348610237713,7.4879537,2182.315,0.0236900373946232,0.0840594529783404,1.06096935e-13,0.1100437543217836,0.0755654975745816,0.0604898733987491,0.4451555,0.1015910653386881
1581,1,0.5497792,0.0202254734570385,13.36516,2011.1968,0.0217136315063371,0.0368133070804953,8.829356e-14,0.0255076809877118,0.0276269660708454,0.0151117551644813,0.028406458,0.0163158146409382
1583,1,0.0,0.0017180027456949,5.6307,9136.141,0.0010240278987249,0.0627670717458898,2.3418917e-15,0.0132077676331465,0.0662023989436647,0.0617470126507646,0.9355011,0.0166566703993887
1586,0,0.37747383,0.0342060841405711,7.18564,766.2273,0.082139414500072,0.0719881067303963,1.4311998e-12,0.0633394178593562,0.0570429597969268,-0.0102116901156072,0.54465806,0.0483786317650198
1587,0,0.0,0.019147222789142,5.501404,7384.678,0.0081569836084755,0.0265797963981205,2.2325199e-15,0.0166887357243316,0.0207337127123458,0.0184268079236258,0.07092523,0.0108404867195202
1589,1,0.3822409,0.0153782748859073,46.907944,1772.5565,0.0162810326222057,0.0452377337600821,4.796684e-13,0.0280091642393218,0.0380223126896422,0.0289780439604335,0.06754742,0.0207855188964155
1591,1,0.24864615,0.0133343108434688,29.062435,2054.5532,0.0130215592225958,0.0983056794321968,2.500842e-13,0.023424929678083,0.0924267006056088,0.0853934317632009,0.08136706,0.0174944755786377
