,Flux_History_5,Flux_History_6,Flux_History_7,Sqrt_TS_History_0,Sqrt_TS_History_1,Sqrt_TS_History_2,Sqrt_TS_History_3,Sqrt_TS_History_4,Sqrt_TS_History_5,Sqrt_TS_History_6,Sqrt_TS_History_7,CLASS1
1038,1.7396621032617077e-08,3.2380523151687164e-08,1.4448429119795492e-08,5.753711223602295,7.453733444213867,3.984562873840332,0.3874582946300506,5.485706329345703,5.8779120445251465,10.241689682006836,4.831951141357422,1
1046,1.7460944912173202e-09,1.4810009885124487e-09,1.231992174943741e-09,8.6925048828125,3.711305141448975,7.363409519195557,8.977057456970215,3.282238721847534,3.571132183074951,3.24910044670105,2.598912477493286,1
1068,1.2192185039339163e-08,5.5428315270944495e-09,5.949395198712182e-09,15.405166625976562,8.131394386291504,16.581716537475586,6.071096897125244,7.043015480041504,5.985987186431885,2.523329019546509,2.814675807952881,2
1084,3.923466351807292e-08,6.168312438603607e-08,7.159912485121822e-08,2.80294132232666,4.909282684326172,2.1713321208953857,0.819413959980011,4.61551570892334,7.815083503723144,10.65403652191162,11.906587600708008,2
1085,3.9689913577944935e-09,1.770955604385449e-09,4.95745000606007e-10,5.629431247711182,3.1650333404541016,1.324400544166565,5.035685062408447,4.293548107147217,4.267719268798828,1.3083548545837402,0.4937414228916168,1
1090,3.661240555175027e-08,1.011675454520855e-08,4.1105847614630875e-09,37.42908477783203,39.88024520874024,16.243568420410156,36.40544128417969,28.19459724426269,13.057974815368652,4.106064319610596,2.257803440093994,2
1092,1.1755142637071005e-08,1.516812808688428e-08,1.3096026485470702e-08,17.448135375976562,16.78818702697754,16.104549407958984,16.3176212310791,14.770705223083496,13.93094253540039,15.35362434387207,15.06588077545166,1
1093,1.6275015113365043e-08,2.188958703186472e-08,1.9383126215188892e-08,11.748974800109863,15.461414337158203,16.94551658630371,8.39689826965332,10.658740997314451,9.333569526672363,12.094548225402832,11.596932411193848,1
1095,1.0154657559269252e-08,8.692098596441156e-09,1.9807465889698506e-08,5.660224437713623,5.246469974517822,11.9065523147583,9.889492988586426,9.701215744018556,9.813124656677246,8.977851867675781,17.034364700317383,1
1109,2.922965904872399e-07,2.1504139624539678e-07,2.2887000739046925e-07,86.94000244140625,118.04261779785156,55.18050003051758,41.11043930053711,112.78436279296876,95.35843658447266,79.34062957763672,84.53605651855469,1
1115,4.687559673755004e-09,1.3233291129566283e-09,4.276048848339542e-09,4.892057418823242,3.437764883041382,3.3982300758361816,5.614692211151123,5.136576175689697,7.407471179962158,2.7872238159179688,6.509139060974121,1
1116,6.103811234225986e-09,3.194234210468494e-09,4.5242458668326435e-09,6.298220634460449,2.3767247200012207,3.315403461456299,3.854520559310913,6.499851226806641,5.70681619644165,2.985190868377685,3.6988394260406494,1
1121,3.000810711029089e-09,1.094751178598585e-09,7.563800696885892e-10,6.832507610321045,5.110400676727295,6.708967685699463,10.249920845031738,5.529741287231445,7.471646785736084,4.099488735198975,2.476489543914795,1
1127,1.3930951503482449e-08,3.4982413410489244e-08,2.6089862714684383e-08,3.6305763721466064,16.837881088256836,4.914571285247803,14.852945327758787,7.452733039855957,8.19123649597168,19.73854637145996,15.05329418182373,2
1128,1.5748836901252616e-08,4.104824213868597e-08,1.252735870593824e-08,21.961400985717773,13.601917266845703,23.642013549804688,14.91858959197998,10.633670806884766,8.287782669067383,18.42653083801269,6.844351768493652,1
1129,8.819626140521564e-10,1.001962179891791e-09,1.3140041277281964e-09,6.944855690002441,9.718389511108398,4.126640319824219,6.61152982711792,5.507349491119385,3.668255090713501,4.612559795379639,5.734292507171631,1
1130,3.788513058822218e-09,2.9673288270970492e-09,1.2635049673193064e-09,8.821537017822266,5.3719587326049805,4.550234317779541,3.124911308288574,1.3206963539123535,3.8599071502685542,2.784207820892334,2.05143404006958,1
1132,4.8012247511053374e-09,4.767425121343649e-09,3.709526685824471e-09,4.287107944488525,4.034748554229736,4.575389385223389,4.644064426422119,2.688469171524048,2.392315149307251,2.0400607585906982,1.769248366355896,1
1133,6.466569502094899e-09,6.641982519539624e-09,7.735851070833633e-09,3.387878179550171,3.5165905952453613,2.63204026222229,8.966638565063477,9.094073295593262,6.233339786529541,6.563119411468506,5.866706848144531,1
1143,4.6889239158076634e-09,2.255986730759218e-09,4.0695811165392115e-09,3.222256183624268,2.867717742919922,1.855400562286377,4.109190464019775,3.9499435424804688,3.806694984436035,2.401143789291382,3.662893772125244,1
1148,1.715027408977221e-08,1.616594147435535e-08,1.494581169936282e-08,9.530961990356444,13.184906959533691,7.090065002441406,8.324615478515625,5.540230751037598,9.83176326751709,9.694530487060549,9.744190216064451,1
1153,1.6202379438112755e-09,1.6428168825299851e-09,2.0156840641050167e-09,9.068519592285156,3.5956428050994877,3.973146915435791,3.58951735496521,6.301351070404053,4.332683563232422,4.4544596672058105,5.833340167999268,1
1155,1.5145195098043016e-09,1.290871076697897e-09,1.2544074667886207e-09,2.411695718765259,2.407318353652954,2.2423222064971924,5.229083061218262,5.4552507400512695,5.317110538482666,4.25661039352417,6.056347370147705,1
1159,2.133913490354189e-09,3.964058858940689e-09,4.297213695991786e-09,7.8308844566345215,8.45166301727295,5.08920955657959,3.918637752532959,5.230507373809815,2.8733458518981934,5.595302104949951,5.601932048797607,1
1163,3.035157458697313e-09,4.330761971260699e-09,2.796808118432636e-09,2.602557420730591,3.804492712020874,0.4304285943508148,1.4695477485656738,4.374807357788086,1.7225241661071775,3.0529825687408447,1.1717677116394043,1
1166,1.0311797637996278e-07,7.151103886826604e-08,4.5707363227620597e-08,45.04123306274414,36.53995895385742,8.740713119506836,17.49395751953125,41.838077545166016,29.957763671875,21.297197341918945,15.401551246643066,2
1170,3.769389689267655e-09,1.0765798030831776e-08,7.388196721080931e-09,0.9243000149726868,3.607752799987793,3.971264362335205,5.516373157501221,1.4609870910644531,2.735383987426758,6.890936374664307,5.259490489959717,2
1184,1.938041060967066e-09,2.5241155832134154e-09,2.845528701556077e-09,11.804373741149902,9.888689994812012,9.995917320251465,6.618012428283691,9.147604942321776,3.7950029373168954,5.064753532409668,6.300765037536621,1
1186,5.6911027002115595e-08,5.024923410701376e-08,6.463606183615411e-08,11.233086585998535,25.67868423461914,17.1143798828125,16.903289794921875,11.518926620483398,12.62726593017578,10.983933448791504,14.736138343811035,2
1187,5.9180567113514834e-09,1.5875319947511455e-09,6.6317453750741614e-09,2.6022915840148926,2.76596736907959,1.6520752906799316,2.032264232635498,15.532988548278809,2.964627504348755,0.7684606909751892,2.94732666015625,2
1189,4.862004843175782e-08,5.282546311491387e-08,4.192442304429279e-08,50.449668884277344,51.31954574584961,45.29868316650391,52.36806106567383,46.003509521484375,45.85469818115234,47.17725372314453,41.768550872802734,1
1201,5.92562585666201e-08,9.162781111626829e-08,4.4233953389039016e-08,25.561542510986328,19.39410972595215,15.52574348449707,7.339161396026611,11.37117862701416,17.839380264282227,27.48116111755371,14.640436172485352,2
1202,6.284214926211007e-09,1.765032897615981e-09,4.153171584420079e-09,3.841970920562744,2.267852783203125,4.93784761428833,7.488073348999023,3.518174648284912,4.889433860778809,1.4195353984832764,3.0385637283325195,1
1213,5.73099390166476e-09,1.4241195778197381e-08,8.080984770231225e-09,8.094646453857422,4.133650779724121,4.788881301879883,4.386105060577393,7.487088680267334,3.287379503250122,7.330042362213135,4.756029605865479,2
1215,2.553812237238162e-07,2.539639467613597e-07,2.8784148753402405e-07,106.3968276977539,58.58513259887695,25.94613075256348,89.1070785522461,95.12123107910156,76.28434753417969,74.92341613769531,83.32281494140625,2
1225,6.560747056738592e-09,2.9192399608746204e-09,3.186536368104953e-09,4.791848182678223,3.052557468414306,5.062150478363037,4.7731523513793945,5.834930896759033,7.24843692779541,4.0041093826293945,4.177146911621094,1
1233,1.2472838761823368e-07,1.0179545029131989e-07,1.1539294320073169e-07,10.08502960205078,8.137275695800781,32.423770904541016,23.332115173339844,31.87651824951172,37.559791564941406,29.050012588500977,34.08012771606445,2
1238,3.509552204405963e-09,1.5291982791154624e-08,6.981343059209166e-09,0.709886908531189,1.876803398132324,1.9827739000320437,0.8216162919998169,1.217655062675476,1.6608285903930664,5.634861946105957,3.514589786529541,1
1241,9.449031557196006e-10,8.94041618515473e-10,7.025490744716477e-10,1.976322889328003,2.5613293647766118,0.980435311794281,2.4770383834838867,1.9195886850357056,2.1732754707336426,2.710219621658325,1.852962613105774,1
1242,1.6603116659297255e-09,9.318587679274516e-09,5.602917241276373e-09,0.8956817984580994,2.687993049621582,5.284458637237549,0.9818401336669922,0.3635551333427429,0.4755768477916717,2.732629537582397,1.7703478336334229,2
1243,4.025745514724122e-09,5.171579275931038e-10,1.9592343303287407e-09,2.0573437213897705,1.5561273097991943,3.312072515487671,1.7125064134597778,1.8353815078735352,6.083741188049316,0.554813027381897,2.8130669593811035,1
1248,8.811090879135008e-08,4.71788126787942e-07,9.504722697784018e-08,7.083291530609131,14.462510108947754,12.005895614624023,27.43968772888184,17.819936752319336,23.34119987487793,70.47081756591797,22.66589736938477,2
1249,7.190652517863327e-09,3.4143881055825887e-09,3.6217269183680405e-09,8.086005210876465,4.256122589111328,5.945743560791016,5.295982360839844,4.000447750091553,8.148028373718262,3.3527863025665283,2.844135284423828,1
1256,4.460488423063681e-09,3.095708800415764e-09,4.8101456151528055e-09,9.839674949645996,8.258158683776855,3.9038102626800537,1.342307686805725,6.541253566741943,3.739016771316528,3.448636531829834,4.464781284332275,1
1262,6.055658641201944e-09,6.086199544341753e-09,2.9682132307584644e-09,4.966429233551025,7.345364570617676,3.03336763381958,3.1670081615448,1.5755213499069214,4.179648399353027,5.100261211395264,2.947181940078736,1
1263,2.693449019375293e-09,2.9764766207307503e-09,1.557829532039534e-09,4.36691427230835,0.5108969211578369,2.9680564403533936,4.221188068389893,5.393909931182861,2.9906704425811768,3.5580761432647705,1.7727768421173096,1
1264,1.0378806702959762e-09,6.854937173450536e-10,1.0275736928022636e-09,8.456887245178223,6.284351825714111,12.44963836669922,8.288000106811523,7.405055046081543,8.615071296691895,6.776531219482422,9.941027641296388,1
1266,1.0207123146699361e-08,8.106935567298024e-09,1.1970787028303675e-08,13.495648384094238,8.941394805908203,6.639331817626953,10.28597927093506,5.886947154998779,5.527731418609619,4.665563583374023,6.159060478210449,2
1268,3.4342129140441102e-09,3.029408057741989e-09,3.3299578650058943e-09,20.89405059814453,28.887975692749023,20.05593681335449,21.448415756225582,20.93305015563965,14.634390830993652,13.351432800292969,15.940635681152344,1
1276,2.3118712277891973e-08,1.3489331429639153e-08,1.4640605172644428e-08,11.61354923248291,6.006410598754883,3.5311999320983887,0.6931502223014832,1.6688708066940308,5.968080043792725,3.5430803298950195,3.6964290142059326,2
1277,5.9431780385921236e-08,3.4211211641377304e-08,5.3173049963106684e-08,23.91043472290039,27.72237014770508,44.24855422973633,24.090206146240234,25.947925567626957,27.36002922058105,16.34345054626465,23.73566055297852,1
1279,4.189865787651571e-09,1.320507925228753e-09,1.178551256586502e-09,2.158339500427246,0.7438664436340332,5.345536231994629,2.0286569595336914,3.3721301555633545,3.4233269691467285,1.8582682609558103,1.886305570602417,1
1282,1.1926481136015354e-08,2.0466462302692893e-08,2.3846832064577942e-08,8.282747268676758,8.871681213378906,7.55722188949585,6.807622909545898,62.37733840942383,6.669977188110352,10.00383758544922,11.602742195129396,2
1298,1.082282352626862e-08,8.633773695976288e-09,3.862857056446956e-08,3.99043869972229,3.3709089756011963,3.466138362884521,2.7310056686401367,7.180881977081299,5.664688587188721,4.86784029006958,17.84195327758789,2
1299,5.587638796100691e-09,4.957658283899491e-09,4.16365253386175e-09,10.530097007751465,9.07437515258789,7.376791477203369,12.414462089538574,13.055830001831056,8.8433198928833,7.251658916473389,7.2492170333862305,1
1303,1.895795520567844e-09,1.5089355320796471e-09,1.5839627387492783e-09,6.461497783660889,4.357666492462158,6.792836666107178,6.407073974609375,4.556625843048096,6.118427276611328,5.201186180114746,6.552154064178467,1
1305,2.0658033506038013e-08,1.3925302688733154e-08,2.8811408370188477e-08,25.450532913208008,22.05877113342285,17.492603302001953,25.222139358520508,21.11788749694824,14.07174015045166,11.36022663116455,18.54633903503418,1
1320,5.798454605354664e-09,7.3890382701335974e-09,5.823760140799551e-09,4.45929479598999,5.8379435539245605,4.008734226226807,3.709099769592285,3.368680477142334,3.4225170612335205,3.934447765350342,3.471832275390625,2
1322,1.637988744640495e-09,1.587788900359044e-09,1.2639936874947464e-09,6.921627998352051,6.387814521789551,2.9972949028015137,0.3665392100811004,0.933913230895996,1.6356643438339231,0.8781678080558777,1.1609175205230713,1
1323,1.4548253091106744e-07,7.826661629906084e-08,1.0252737325799901e-07,27.28684425354004,44.50576400756836,31.39797019958496,21.82507705688477,52.20124816894531,58.88711166381836,38.00265121459961,48.61152648925781,1
1339,3.6046496898478612e-09,3.4921512348518036e-09,6.657198348136717e-09,2.440246820449829,1.980928659439087,3.368758201599121,4.263875961303711,1.2304835319519043,2.1991097927093506,2.306297540664673,4.410139560699463,2
1340,1.5253506790990912e-10,1.7232636428943236e-09,1.1053794546356244e-09,0.2853610515594482,3.1159861087799072,5.347020626068115,3.5057733058929443,2.079800844192505,0.2146437913179397,2.578290700912476,2.611769437789917,1
1342,8.684876817710574e-09,5.430743410528294e-09,1.910921421099942e-09,3.8056540489196777,3.71334171295166,2.9738433361053467,1.2100954055786133,6.9196600914001465,8.308104515075684,4.887575149536133,2.3606765270233154,1
1344,2.9422993819139265e-08,2.1351358014953803e-08,5.8618962128775827e-08,12.326695442199709,16.34872817993164,8.887043952941895,15.989728927612305,19.580615997314453,14.956457138061523,12.212738990783691,28.243637084960938,2
1347,2.1626507251681915e-09,2.882418526084507e-09,2.419611400128474e-09,3.070693016052246,2.515687704086304,3.1981489658355717,2.9528396129608154,2.7486281394958496,6.535661697387695,5.869465351104736,5.904130935668945,1
1355,2.6921866957962944e-09,3.120640634790561e-09,1.5083583271291443e-09,2.0273358821868896,5.888697147369385,5.540043354034424,3.411474227905273,6.512962818145752,2.8609132766723637,4.059115409851074,2.7215092182159424,1
1360,1.61958304545351e-08,2.312295910300577e-09,2.212791549993653e-08,0.9017399549484252,1.941810131072998,2.9552156925201416,2.354909896850586,2.0593509674072266,3.7063255310058594,0.5058830976486206,4.731286525726318,2
1364,4.6149772003900586e-08,7.429746595732922e-09,1.833883622737176e-08,16.88678741455078,2.41506028175354,15.650460243225098,23.765628814697266,1.8437975645065308,7.666954517364502,1.2564235925674438,3.2600772380828857,2
1370,2.2386270615015743e-08,2.233275608887197e-08,1.8873271834252132e-09,4.069385528564453,33.12089920043945,78.97076416015625,29.738510131835938,13.669063568115234,13.827049255371094,14.077579498291016,1.3085776567459106,1
1372,6.777347039133019e-08,6.873418101349672e-08,1.0723108090360257e-07,19.87085723876953,24.657718658447266,19.97804832458496,47.64762878417969,31.5162410736084,18.513559341430664,16.82558250427246,25.75697898864746,2
1381,2.375659313713641e-08,7.229831311406087e-08,7.536639401450884e-08,12.820960998535156,22.62224769592285,22.63612174987793,9.55532932281494,16.516687393188477,8.10226058959961,21.251558303833008,22.226686477661133,2
1400,3.1588827109629847e-09,2.556777456419468e-09,6.262366181175594e-10,3.067535161972046,3.707152366638184,5.907323360443115,0.2988686263561249,4.330656051635742,4.612868785858154,4.738936901092529,0.8138595223426819,1
1401,8.679068486117104e-08,6.396477658654477e-08,1.1317411008349155e-07,14.868049621582031,9.610007286071776,3.560741424560547,4.447381496429443,12.837739944458008,21.43294334411621,17.60939598083496,26.670196533203125,2
1402,2.615359262492234e-09,1.8569639159693446e-09,1.8573453886006062e-09,10.94493007659912,8.265528678894043,10.848150253295898,6.115480899810791,8.839714050292969,8.875922203063965,8.726999282836914,7.199278354644775,1
1406,2.158555112430349e-09,1.0238806469331507e-09,1.417950201698659e-09,7.04577112197876,2.192088842391968,4.622110843658447,5.71304178237915,4.855888366699219,5.489907264709473,3.0003795623779297,5.026402473449707,1
1410,8.126531270136185e-08,8.262726680641208e-08,9.10590074454376e-08,97.1290054321289,153.8369598388672,137.69703674316406,75.96674346923828,64.84317779541016,39.105918884277344,39.61466598510742,44.263519287109375,1
1417,3.270507065167294e-08,4.0690707692192525e-08,3.832982287121922e-08,7.476653575897217,10.263843536376951,13.476678848266602,8.676102638244629,17.947607040405273,9.174184799194336,11.686580657958984,11.195290565490724,2
1424,2.117492847730773e-09,4.27996393881358e-09,2.8097091320233854e-09,7.237026691436768,7.282096862792969,9.450289726257324,8.490074157714844,6.272060871124268,3.5158145427703857,5.985504150390625,5.254900932312012,1
1427,2.630556217297908e-09,1.3776547902466518e-08,1.1910227470934842e-08,2.2650575637817383,12.093573570251465,9.29659938812256,1.5071322917938232,1.3149560689926147,0.9108309149742126,4.269105911254883,3.9879307746887207,2
1440,7.723314432439565e-09,3.4987983621448393e-09,3.277760729503143e-09,15.066959381103516,18.864421844482425,15.393266677856444,16.473072052001953,15.126526832580566,16.62447166442871,10.44264030456543,9.033589363098145,1
1467,3.304258644476476e-09,4.30279989416249e-09,3.1320599447326462e-09,6.071163177490234,4.333619117736816,6.720481872558594,9.012579917907717,6.965230941772461,4.701751708984375,7.671997547149658,5.406227111816406,1
1480,6.447340439308391e-08,4.69437360095526e-08,6.922667239450675e-08,5.255660533905029,6.680051803588867,3.6066019535064697,3.6658105850219727,6.368388175964356,11.881171226501465,8.978463172912598,13.197542190551758,2
1482,2.644393815032231e-09,8.48385028895393e-10,1.347238320903443e-09,3.4289207458496094,4.9369306564331055,3.91240906715393,2.6205596923828125,8.975130081176758,6.43438196182251,2.780132532119751,4.469364643096924,1
1489,1.935205551362173e-09,2.2561754686734052e-09,3.712376628328684e-09,5.778206825256348,6.362096309661865,4.379952430725098,9.842857360839844,4.651949882507324,6.539557933807373,6.89420223236084,10.53121280670166,1
1494,4.6307975232195994e-09,6.612492775559531e-09,4.599264524784985e-09,6.93113374710083,8.635672569274902,6.377019882202148,3.5449018478393555,4.640246391296387,6.79916524887085,8.232524871826172,6.009584903717041,1
1508,1.0386590254540806e-08,1.1481106731991986e-08,8.081872948650926e-09,6.964201927185059,5.4211039543151855,5.371370315551758,4.8534464836120605,6.007842540740967,7.341312885284424,8.229151725769043,6.172617435455322,1
1509,2.8091665882357123e-08,2.5574154349783385e-08,2.0024536695473216e-08,9.667978286743164,33.787113189697266,25.397157669067383,14.956969261169434,10.399104118347168,12.459834098815918,12.405985832214355,10.423266410827637,2
1513,1.4281620330791613e-08,1.4404687220803682e-08,2.5538369641253663e-08,3.7739856243133545,2.67261290550232,3.254363775253296,4.007882595062256,4.752320766448975,2.2641026973724365,2.1400341987609863,3.999711513519287,2
1514,2.13661817127786e-08,1.9272652806989757e-08,4.414627330362464e-09,4.784864902496338,2.838883876800537,2.595085620880127,2.573007345199585,3.490811586380005,5.874178886413574,4.828488826751709,1.232182502746582,2
1515,6.725425993892031e-09,1.3572081236645772e-08,7.0489281078778285e-09,0.943356156349182,7.149993896484375,5.07123613357544,6.90421724319458,12.74176025390625,6.443851470947266,11.92082977294922,8.928892135620117,1
1518,3.7053062840186604e-09,5.883713516396938e-09,3.826186034672219e-09,7.421295642852783,12.645742416381836,13.822131156921388,8.78724193572998,8.117677688598633,8.492072105407715,11.251802444458008,8.901907920837402,1
1523,1.1734564431264971e-09,1.6837313765449835e-09,1.947140670921499e-09,7.817134857177734,4.577686309814453,3.696115016937256,5.676374435424805,4.739346504211426,2.675736904144287,2.2095954418182373,3.12764835357666,1
1533,3.07441005986675e-08,2.15980850981623e-08,2.8301416321596665e-08,13.775644302368164,20.69865608215332,17.87799072265625,17.358686447143555,14.605805397033691,21.77088928222656,16.808759689331055,22.92036819458008,1
1535,1.0775244696503704e-08,1.5831533417554056e-08,1.6502541555496464e-08,0.4260429739952087,3.228522539138794,2.2551870346069336,5.207834720611572,2.746158599853516,6.125215530395508,8.76546859741211,8.89505386352539,2
1536,1.5598033087371732e-08,1.4213859422795851e-08,1.840669661135053e-08,8.659097671508789,6.515661239624023,5.899288654327393,20.97938537597656,19.061803817749023,3.365687847137451,3.872138738632202,4.351826190948486,2
1538,5.773618028115379e-09,8.337473822450647e-09,2.4725483882548364e-08,23.80155372619629,10.964715957641602,7.269917964935303,3.477879285812378,2.7738356590271,1.539585828781128,2.066640615463257,6.049949645996094,2
1549,2.125278175668654e-09,1.7826973230938847e-09,2.4023047995314073e-09,4.737472534179688,8.421489715576172,7.0345234870910645,4.903452396392822,5.08656644821167,8.244876861572266,5.747292995452881,9.619769096374512,1
1551,8.216953339967858e-09,4.243644102785993e-09,6.524984552669366e-09,5.217961311340332,2.6931583881378174,4.305440425872803,3.0413641929626465,5.829008102416992,5.121135711669922,2.3792569637298584,4.24542760848999,1
1557,6.7510779189206005e-09,7.833244275445851e-09,4.696600747200464e-11,2.5297696590423584,4.809723377227783,2.474072217941284,6.223814010620117,2.8495118618011475,2.226719379425049,2.356164693832397,0.012698907405138,2
1563,2.0588791116438188e-08,9.724843152980613e-09,7.139964175451041e-09,6.70872974395752,4.847513675689697,2.7128751277923584,2.534980773925781,2.974491596221924,5.579793453216553,2.12129282951355,1.6746896505355835,1
1565,7.997333462128609e-09,9.893274643957284e-09,5.323783636157486e-09,2.7666211128234863,4.489653587341309,3.4192497730255127,1.8417329788208008,9.3851957321167,3.2885212898254395,3.4971554279327397,1.7389978170394895,2
1568,3.05877101425267e-08,2.437509749597666e-08,2.432669710117352e-08,20.7673282623291,25.0219669342041,33.07802963256836,30.17539978027344,28.068443298339844,27.45963859558105,20.74216079711914,22.502685546875,1
1581,8.958410013804041e-09,2.4190969227788624e-09,7.393096357333206e-09,2.5375008583068848,2.203248977661133,4.337142467498779,7.245416164398193,4.007362842559815,5.203588008880615,2.0598814487457275,4.0057525634765625,1
1589,6.837285404515114e-09,3.545811866345616e-09,9.069293760433084e-09,10.608444213867188,11.39339828491211,10.70453643798828,12.128044128417969,10.01697826385498,8.551078796386719,6.684133052825928,11.319906234741213,1
1591,4.334862246935245e-09,3.4816844962648474e-09,4.5152979133433754e-09,11.709342956542969,6.518451690673828,5.789592742919922,4.547427177429199,7.861919403076172,7.560266494750977,5.766351699829102,7.294474601745605,1
1594,2.2117792042308793e-09,2.5276909454419183e-09,2.1812061046233566e-09,2.5366930961608887,3.745037078857422,2.6521964073181152,3.020740509033203,3.0790445804595947,2.8332440853118896,2.5193071365356445,2.802522897720337,2
1610,2.6618954263035727e-10,3.340905052606757e-10,2.2790867804101111e-10,0.6696576476097107,1.1533511877059937,0.807326078414917,1.436202049255371,0.1693334430456161,1.6757187843322754,3.6686666011810303,3.076003074645996,1
1614,9.64514068613198e-09,1.7528307694192335e-08,2.0610228190776073e-08,7.170899868011475,5.19885778427124,12.881329536437988,15.671595573425291,13.687542915344238,11.889190673828123,18.75360679626465,23.027482986450195,1
1621,1.2889935785409532e-09,2.021503187066287e-09,1.075138866823977e-09,3.67754864692688,4.087709903717041,2.729689598083496,2.5468106269836426,9.690933227539062,4.142451763153076,5.5959792137146,3.759389162063599,1
1629,1.8209495022958318e-09,7.711277838495791e-09,6.828042131701295e-09,10.300970077514648,7.020442008972168,7.965579032897949,8.491621017456055,7.610336780548096,1.82247006893158,6.793057441711426,6.163133144378662,1
1633,3.6382399870582555e-10,3.0813648854710607e-10,2.5298793615569077e-10,7.738391876220703,4.234752178192139,2.9984655380249023,2.1778347492218018,0.6205976605415344,3.5488202571868896,2.383148431777954,2.0001890659332275,1
1634,2.651107999795954e-09,3.5178633339683074e-09,8.45578218555687e-10,1.289497137069702,3.0279386043548584,3.042504072189331,2.691128253936768,1.9727972745895384,1.7988402843475342,3.624701738357544,1.1309195756912231,1
1641,4.9713735350565e-09,6.186238188377047e-09,8.790833838645541e-09,3.759680986404419,5.857810974121094,5.589922428131104,7.511818885803223,5.326014518737793,5.217313766479492,6.198064804077148,9.760536193847656,1
1643,1.6517370582391777e-08,8.994328837275134e-09,5.541926473284775e-09,7.541862964630127,10.414319038391112,8.99795150756836,16.784414291381836,7.001041412353516,5.292505741119385,3.488569736480713,2.929254531860352,1
1647,1.4746085241768014e-08,1.4866895270415624e-08,2.2079301942312668e-08,19.53871726989746,22.78628921508789,24.952810287475582,23.81855583190918,21.490816116333008,22.748348236083984,21.88235282897949,30.40022850036621,1
1663,5.5375326546425185e-09,2.3251358172160508e-08,1.3949728483453327e-08,2.3720335960388184,6.342049598693848,1.7584917545318604,3.170079469680786,1.4276647567749023,2.018510103225708,8.229913711547852,4.572300434112549,2
1664,7.321801831494667e-09,5.1643711529436595e-09,2.1771390024127868e-08,14.890823364257812,26.282546997070312,10.71497631072998,4.892770290374756,2.1762397289276123,2.3294014930725098,1.8426637649536133,6.6937785148620605,2
1677,4.265809483428029e-09,1.9749117896594726e-09,1.7329206958294206e-09,2.809572458267212,3.4902796745300293,6.191749572753906,6.055826663970947,5.317044258117676,6.699728012084961,3.162376880645752,4.132580280303955,1
1684,1.9061076272919308e-07,8.114986371765553e-08,2.5038419337874984e-08,1.801708698272705,1.6057233810424805,12.453614234924316,7.759493350982666,9.72258758544922,21.9322509765625,10.085945129394531,3.2007429599761963,2
1688,3.5672545806164635e-08,3.9215166225403664e-08,1.2812817473673022e-08,13.284284591674805,8.35873794555664,5.888396739959717,4.265769004821777,27.387842178344727,6.01837682723999,5.907977104187012,2.292322158813477,2
1690,8.547186070018142e-09,2.953481681444714e-09,6.011882547340974e-09,9.54387378692627,27.98230743408203,50.99254989624024,19.446752548217773,3.775744199752808,8.009376525878906,3.6816036701202393,6.3314361572265625,2
1705,3.8520127532137856e-08,1.4980162887923143e-08,3.02241858207708e-08,3.158226490020752,1.4304044246673584,1.3451727628707886,25.97590065002441,11.23621654510498,12.079869270324709,5.431458950042725,10.48305320739746,2
1711,3.893419808775889e-09,4.466643055422992e-09,4.611519610620007e-09,15.495543479919434,10.22927951812744,11.756040573120115,10.16525650024414,11.936361312866213,12.17312717437744,11.578520774841309,12.002817153930664,1
1713,3.5267966325136513e-10,2.6858457125022994e-10,4.648850748800726e-10,4.8429765701293945,8.874739646911621,9.06997776031494,4.12327241897583,5.141417980194092,4.188515663146973,2.784019947052002,5.065334320068359,1
1720,1.7200493473978895e-08,1.7734812729486293e-08,2.3798762072146932e-08,14.598590850830078,16.946870803833008,19.1721134185791,18.267770767211918,20.10511016845703,24.674116134643555,24.904645919799805,31.613893508911133,1
1721,9.946640844304966e-09,6.7464362984992485e-09,7.331536711063791e-09,2.2979066371917725,5.016502857208252,2.996396541595459,7.296090602874756,6.104893207550049,8.231240272521973,5.373580932617188,6.7380051612854,1
1722,3.224767564091735e-09,3.44734885082687e-09,3.821432059680774e-09,2.2846052646636963,1.2477742433547974,2.549340009689331,4.19563627243042,5.962777137756348,5.841946601867676,5.436624526977539,6.867742538452148,1
1731,3.918876778641334e-09,4.647680906799678e-09,2.840155000072286e-09,5.5569844245910645,7.77564811706543,4.952905654907227,4.120014190673828,3.3946192264556885,5.9950480461120605,6.73692512512207,5.044341087341309,1
1736,1.794668236243524e-08,1.335673172064844e-08,8.278559171515099e-09,28.111852645874023,16.151779174804688,5.9433207511901855,9.97065544128418,10.704875946044922,12.531219482421877,9.191692352294922,6.482275485992432,2
1737,8.583203481293822e-09,6.5843290819600506e-09,1.105657787547898e-08,33.03180694580078,4.624119281768799,9.742698669433594,24.48567771911621,9.671184539794922,6.254897117614746,5.888105392456055,6.731448650360107,2
1744,5.0451475885893167e-08,2.89770287764668e-08,1.510062652698707e-08,14.500086784362791,11.140578269958496,3.0316314697265625,11.736050605773926,8.090184211730957,7.266416072845459,4.440558910369873,2.470172643661499,2
1756,1.6055896612243712e-09,3.1383067256030013e-09,7.3095840491532735e-09,1.9798787832260127,2.896367073059082,3.298377513885498,6.034940242767334,3.068892002105713,0.5381969213485718,1.111189842224121,2.4892609119415283,2
