,CLASS1,Source_Name,DataRelease,RAJ2000,DEJ2000,GLON,GLAT,Conf_68_SemiMajor,Conf_68_SemiMinor,Conf_68_PosAng,Conf_95_SemiMajor,Conf_95_SemiMinor,Conf_95_PosAng,ROI_num,Extended_Source_Name,Signif_Avg,Pivot_Energy,Flux1000,Unc_Flux1000,Energy_Flux100,Unc_Energy_Flux100,SpectrumType,PL_Flux_Density,Unc_PL_Flux_Density,PL_Index,Unc_PL_Index,LP_Flux_Density,Unc_LP_Flux_Density,LP_Index,Unc_LP_Index,LP_beta,Unc_LP_beta,LP_SigCurv,LP_EPeak,Unc_LP_EPeak,PLEC_Flux_Density,Unc_PLEC_Flux_Density,PLEC_IndexS,Unc_PLEC_IndexS,PLEC_ExpfactorS,Unc_PLEC_ExpfactorS,PLEC_Exp_Index,Unc_PLEC_Exp_Index,PLEC_SigCurv,PLEC_EPeak,Unc_PLEC_EPeak,Npred,Flux_Band,Unc_Flux_Band,nuFnu_Band,Sqrt_TS_Band,Variability_Index,Frac_Variability,Unc_Frac_Variability,Signif_Peak,Flux_Peak,Unc_Flux_Peak,Time_Peak,Peak_Interval,Flux_History,Unc_Flux_History,Sqrt_TS_History,ASSOC_4FGL,ASSOC_FGL,ASSOC_FHL,ASSOC_GAM1,ASSOC_GAM2,ASSOC_GAM3,TEVCAT_FLAG,ASSOC_TEV,CLASS2,ASSOC1,ASSOC2,ASSOC_PROB_BAY,ASSOC_PROB_LR,RA_Counterpart,DEC_Counterpart,Unc_Counterpart,Flags
0,rdg,4FGL J0009.7-3217,1,2.4443,-32.2976,0.6727207,-79.58928,0.034968436,0.03009629,-26.07,0.0567,0.0488,-26.07,1763,,9.9780035,1586.7131,1.9930317e-10,2.6128485e-11,2.3576698e-12,3.0820824e-13,PowerLaw,8.8759864e-14,1.1301809e-14,2.261954,0.09896732,9.3502476e-14,1.3881194e-14,2.2376356,0.11635634,0.036889117,0.058817353,0.58545536,63.337276,367.61642,9.231153e-14,1.28031825e-14,2.2100453,0.12540661,0.044191033,0.06406121,0.6666667,,0.0,,,533.4513,"[9.576095472141333e-10,1.7143532149432872e-09,6.890411574644872e-10,1.7689302800327766e-10,2.882502569967471e-11,8.565756610956488e-12,1.742212710903468e-12,2.130795817415122e-16]","[[null,1.644648506271551e-08],[null,1.7440971999960198e-09],[-1.6754476972469234e-10,1.7325522960742745e-10],[-3.119738842261022e-11,3.4241474239360414e-11],[-9.080011048601122e-12,1.0655341192711276e-11],[-3.846799181278504e-12,5.214787802965137e-12],[-1.3561735285119725e-12,2.5181460649309484e-12],[null,2.7148294463180678e-12]]","[1.5182589885830156e-13,4.015401563767923e-13,4.588222705416423e-13,4.143233336712654e-13,1.9194155542311825e-13,2.0062934874640753e-13,1.160113536268978e-13,3.4216719776227565e-17]","[0.0,0.8131049275398254,4.373542308807373,7.361767768859863,4.810154438018799,3.673192262649536,1.6826926469802856,0.0]",26.521513,0.47500834,0.1806898,-inf,-inf,-inf,-inf,-inf,"[3.2317173381812836e-09,3.1285685153648046e-09,1.0775876857493927e-09,6.446701839024627e-09,2.959022471493711e-10,3.2536051630671636e-09,7.425734249721927e-09,2.2481823069853135e-09,8.139001694829062e-10,1.306777797083214e-09,7.313945005194e-09,6.708747779526902e-09,5.365136779289514e-09,4.705398293225471e-09]","[[-1.3949169597182731e-09,1.6036751926407078e-09],[-1.3928601605428526e-09,1.5923268259498968e-09],[null,1.6017386306188541e-09],[-1.7653747352852633e-09,1.95546023817883e-09],[null,1.6565694371806217e-09],[-1.6969713412251508e-09,1.9648918048176256e-09],[-2.1109316516998433e-09,2.1623134394133103e-09],[-1.3387025932232177e-09,1.5044019363585903e-09],[null,1.5613145221138325e-09],[null,1.54631285553819e-09],[-1.9599200040687492e-09,2.1058581545219113e-09],[-1.984388653397673e-09,2.195471804355975e-09],[-1.8297952042445331e-09,2.0349659735074965e-09],[-1.7283598996442606e-09,1.93894744704437e-09]]","[3.102308988571167,2.724949836730957,0.7428997159004211,4.819912910461426,0.11381851136684418,2.2437708377838135,4.7100510597229,1.8569742441177368,0.5540030002593994,0.9706857204437256,4.401689529418945,4.183955192565918,3.7010498046875,3.6451754570007324]",4FGL J0009.7-3217,3FGL J0009.6-3211,,,,,N,,,IC 1531,,0.99067837,0.94048434,2.39815735417,-32.2769248667,1.7e-07,0
1,rdg,4FGL J0038.7-0204,1,9.6899,-2.0722,115.48633,-64.760506,0.24644423,0.12790924,-6.85,0.3996,0.2074,-6.85,1204,,7.9600024,532.5513,1.6285688e-10,3.257999e-11,2.8995597e-12,5.6357593e-13,LogParabola,1.6428684e-12,2.1793013e-13,2.7632873,0.10897032,1.9892243e-12,2.9092167e-13,2.6070037,0.19577844,0.25156128,0.14099152,2.3595958,159.36647,146.81989,2.013153e-12,3.1640454e-13,2.5082731,0.21869195,0.5039378,0.3724979,0.6666667,,2.2978556,99.85584,314.20886,716.4027,"[8.179328048196766e-11,5.182014817251002e-09,1.3586862745995631e-09,1.3330735126881876e-10,1.3319762827423975e-11,6.188550106395185e-14,6.042869113084826e-13,2.8648521983789133e-15]","[[null,1.851802444718942e-08],[-1.9436472431522134e-09,1.969783447464124e-09],[-2.2110241415518317e-10,2.2784661657393457e-10],[-3.710817764179808e-11,3.997238304243034e-11],[-8.717554456083576e-12,1.10820016357982e-11],[null,4.522147847157987e-12],[null,4.007690880547532e-12],[null,2.8300549837628752e-12]]","[1.3318569032740642e-14,1.240096892361764e-12,8.687921259145637e-13,2.8656178992225723e-13,7.597167252931802e-14,1.2190943927972383e-15,3.166500874983609e-14,2.654359587607214e-16]","[0.0,2.7456107139587402,6.782137393951416,4.1432976722717285,1.6395026445388794,0.0,0.3458177447319031,0.0]",19.724367,0.3409177,0.19649918,-inf,-inf,-inf,-inf,-inf,"[4.6032555545139076e-09,2.2995900739175568e-09,3.371947387975638e-09,1.3694918088447139e-08,1.1152303969197419e-08,3.359362121813092e-09,3.3739480098660124e-09,8.879085022783784e-09,5.8439462158332844e-09,1.3878619142815296e-08,7.15027415054692e-09,3.3806744070830064e-09,4.925712726588927e-09,1.0296720809321869e-08]","[[-2.6565185606841624e-09,2.7376048095106853e-09],[null,2.820139677339739e-09],[-2.7215893982912576e-09,2.8904791893324955e-09],[-3.2238243186100135e-09,3.4138611937351016e-09],[-3.350511645905385e-09,3.4826732608905786e-09],[-2.954403166555153e-09,3.2924285520152807e-09],[-3.1675944089926134e-09,3.4358700329306657e-09],[-3.329106990079822e-09,3.5013487664770082e-09],[-2.9432225545633628e-09,3.114714708374322e-09],[-3.7100706951065376e-09,3.814771165622233e-09],[-3.1174229864205927e-09,3.32819483084279e-09],[-3.0716873489211594e-09,3.3017824030423526e-09],[-3.457710340271092e-09,3.725497688122914e-09],[-3.447609975282262e-09,3.559671002406617e-09]]","[1.7924048900604248,0.8252222537994385,1.2575688362121582,4.653940677642822,3.69252347946167,1.1416473388671875,1.0690211057662964,2.862689256668091,2.0949201583862305,4.286539554595947,2.398087739944458,1.0900503396987915,1.4480684995651245,3.3000433444976807]",4FGL J0038.7-0204,,,,,,N,,,3C 17,,0.0,0.98065263,9.5855389875,-2.12792973056,1.5e-07,2
2,rdg,4FGL J0057.7+3023,1,14.4498,30.397,124.55753,-32.45467,0.05575215,0.036078546,-11.47,0.0904,0.0585,-11.47,1321,,11.878226,1049.3574,2.848873e-10,3.2749418e-11,3.742804e-12,3.863196e-13,PowerLaw,3.5435584e-13,3.5424385e-14,2.3941336,0.08590684,3.472064e-13,4.0252727e-14,2.4002888,0.08467815,-0.012353154,0.038386088,0.045375854,,,3.566138e-13,3.705609e-14,2.3850489,0.095753424,0.0061859144,0.031373493,0.6666667,,0.0,,,877.89606,"[5.815697701194722e-09,4.528910135803699e-09,1.340900723789673e-09,2.0212172213707191e-10,5.004637676497836e-11,1.3865422698877694e-11,7.374970859702623e-14,5.79482329381728e-18]","[[null,1.0587965171282576e-08],[-1.5453714974356103e-09,1.5577890088991353e-09],[-2.059894754768976e-10,2.1134581584814072e-10],[-3.7199895941419925e-11,3.943895210412052e-11],[-1.289509124480226e-11,1.453247851918027e-11],[-5.262974517999952e-12,6.5994657655332745e-12],[null,4.495906251456017e-12],[null,2.469902320861861e-12]]","[9.172803575735466e-13,1.0473763783352963e-12,8.794777514760377e-13,4.674358773312792e-13,3.2824708662976265e-13,3.206580779981788e-13,4.837138769907398e-15,8.863311607833524e-19]","[0.5317515730857849,2.9856011867523193,7.149856090545654,6.60418701171875,5.499164581298828,4.406347274780273,0.0,0.0]",10.441587,0.0,10.0,-inf,-inf,-inf,-inf,-inf,"[9.273243506413564e-09,9.026202008044493e-09,4.363979400068274e-09,6.878402736276712e-09,5.3418713896746794e-09,8.13339440242089e-09,8.264596118578993e-09,4.783989204781847e-09,4.6992099100862106e-09,1.349374834092032e-09,7.065009466344918e-09,6.2557945490482325e-09,9.60658219639754e-09,5.365430766346435e-09]","[[-2.3808777172007467e-09,2.5675157555582473e-09],[-2.3280448679940946e-09,2.5037150130913233e-09],[-2.4981081647723613e-09,2.798782761104235e-09],[-2.6618323101246233e-09,2.7830477922208274e-09],[-2.1385615500690847e-09,2.357200212799171e-09],[-2.774616758571824e-09,3.023757466635857e-09],[-2.6706750144711577e-09,2.792485354063956e-09],[-2.2723740666918957e-09,2.434477286428205e-09],[-2.2823971601582116e-09,2.5096857925177574e-09],[null,2.445320612665114e-09],[-2.307171564908117e-09,2.474100035954052e-09],[-2.363836903995775e-09,2.4673190157642466e-09],[-2.68310773599012e-09,2.8713660338297586e-09],[-2.414993760524453e-09,2.5046891227731294e-09]]","[4.6882524490356445,5.031691074371338,1.8246532678604126,2.7491185665130615,2.9251456260681152,3.494779348373413,3.729703426361084,2.3384714126586914,2.2145884037017822,0.6056521534919739,3.7903847694396973,3.1465659141540527,4.064504146575928,2.3676841259002686]",4FGL J0057.7+3023,,,,,,N,,,NGC 315,,0.99627304,0.95945096,14.453680575,30.3524477861,8.2e-08,0
3,rdg,4FGL J0153.4+7114,1,28.3628,71.2411,127.92429,8.972914,0.017021673,0.016219927,-24.95,0.0276,0.0263,-24.95,1399,,9.926749,7582.211,2.1836852e-10,4.0401144e-11,2.5251468e-12,4.0181804e-13,PowerLaw,4.241058e-15,6.3506015e-16,1.9028385,0.10965481,4.1159952e-15,7.4268426e-16,1.9111617,0.11256556,-0.013374779,0.04825657,0.0,,,4.033145e-15,6.4932127e-16,1.9575278,0.11682971,-0.026693283,0.031025544,0.6666667,,0.0,,,339.39798,"[3.1413528028823023e-11,4.498266180114757e-13,7.617095287848485e-10,1.0273246142666892e-10,5.658025437060843e-11,1.923644923906842e-11,5.343263592000325e-12,2.1334141050988187e-12]","[[null,2.628630646483998e-08],[null,4.063830605360863e-09],[-3.1013591694772913e-10,3.1661895327772527e-10],[-4.1970420194825664e-11,4.467088851600742e-11],[-1.2926858368456084e-11,1.4141105821041666e-11],[-5.456243963586349e-12,6.370312697484559e-12],[-2.3462399557916402e-12,3.1550682205727654e-12],[-1.2575773755685304e-12,2.0160915038119898e-12]]","[5.051911173463777e-15,1.0913588067964152e-16,5.29011188153683e-13,2.4924710190742105e-13,3.929527872797295e-13,4.667102208172347e-13,3.7109242545171894e-13,3.952263863404859e-13]","[0.0,0.0,2.4912188053131104,2.5691936016082764,5.94783878326416,5.740031719207764,3.9330475330352783,2.726442337036133]",20.379269,0.4260531,0.23462737,-inf,-inf,-inf,-inf,-inf,"[4.683047727382927e-09,2.434991985822421e-09,2.186619330046824e-09,3.412926607992972e-09,2.345367455802716e-09,1.664584470262298e-09,1.508449920528676e-09,1.8617620778371702e-09,2.5824258287343582e-09,5.599433694492006e-10,2.48001508218465e-10,3.6002272127064194e-13,1.0619829460267738e-09,6.663437024378993e-10]","[[-1.426385010105946e-09,1.5993586455209652e-09],[-9.53675693970979e-10,1.1444418746009433e-09],[-9.308008253050559e-10,1.1288689982791311e-09],[-1.1094765106633986e-09,1.270103022754654e-09],[-9.145911250563188e-10,1.0936598293653788e-09],[-8.36854197050485e-10,1.060348808756828e-09],[-9.388846367031078e-10,1.2201756272034459e-09],[-1.0231799851823098e-09,1.1932315135965155e-09],[-1.1313029402160169e-09,1.3164667134191177e-09],[null,8.929855188632985e-10],[null,9.565845893177993e-10],[null,9.945381185261226e-10],[-6.478930170139563e-10,8.59953719345441e-10],[-5.519378287743848e-10,8.049400035403664e-10]]","[4.891622066497803,4.061276435852051,3.395869731903076,4.6637115478515625,4.060814380645752,2.9418110847473145,2.0906918048858643,2.0659356117248535,2.8277359008789062,0.9649578928947449,0.36225271224975586,0.0,2.031834602355957,1.277848243713379]",4FGL J0153.4+7114,3FGL J0153.4+7114,3FHL J0153.5+7115,,,,N,,,TXS 0149+710,,0.99989456,0.98669654,28.3577126667,71.2517953722,9.5e-08,0
4,rdg,4FGL J0237.7+0206,1,39.4414,2.1019,168.38545,-51.13739,0.0922624,0.060377605,-10.64,0.1496,0.0979,-10.64,1879,,6.523491,2312.1975,1.4081028e-10,2.6419388e-11,1.5790068e-12,3.0062771e-13,PowerLaw,2.683498e-14,5.035716e-15,2.1387382,0.13965853,3.0745067e-14,6.5125894e-15,2.0525625,0.21583009,0.10748486,0.104353085,1.1768484,1810.6519,2041.1047,3.1255248e-14,6.5330393e-15,1.9091471,0.26691678,0.22626576,0.18527324,0.6666667,,1.3842076,3300.224,2716.1152,262.28864,"[1.5328204483466834e-08,1.6168108518677116e-10,5.6184096264289e-10,5.705218242280097e-11,4.384391114053976e-11,1.0936092309510315e-11,2.0587192031297423e-17,1.3668451555834437e-16]","[[null,1.609326183427129e-08],[null,1.5612480197546574e-09],[-1.7519190265158358e-10,1.7989822131969646e-10],[-2.7373039598876936e-11,3.040381488239596e-11],[-1.1536209487683635e-11,1.3319373382003619e-11],[-4.9699680135240065e-12,6.65678883543519e-12],[null,2.810282822424126e-12],[null,2.8355744401825644e-12]]","[2.442094920382387e-12,3.832585900660941e-14,3.7950849060552905e-13,1.3523993665394418e-13,2.9615386206750804e-13,2.5923572099725845e-13,1.3906096203122706e-18,2.3015218592046776e-17]","[0.8170371055603027,0.11097955703735352,3.395317792892456,2.250880479812622,5.922335147857666,3.1855826377868652,0.0,0.0]",8.827092,0.0,10.0,-inf,-inf,-inf,-inf,-inf,"[2.3038619900717094e-09,1.9045831578523575e-09,2.6790611951099663e-09,1.2197181042949978e-09,3.523402902771977e-09,1.4283246807522687e-10,4.252920682290551e-09,2.104473262320994e-09,1.649134051540102e-09,1.1249222664488912e-09,1.4794839797716008e-09,1.55031143478368e-09,4.38531566615552e-09,1.7049288647541516e-09]","[[-1.2486529588073836e-09,1.429635854144351e-09],[-1.0359290092409879e-09,1.3068510718028392e-09],[-1.4949611548686903e-09,1.7173308330953319e-09],[-1.1157120782812058e-09,1.5033196909541857e-09],[-1.5769491268358138e-09,1.8139018065355117e-09],[null,1.3260961218009015e-09],[-1.6412281533817463e-09,1.871625965321755e-09],[-1.2324331555291224e-09,1.5992537294451381e-09],[-1.2303585927853078e-09,1.4828753780449233e-09],[-8.370165116566852e-10,1.2675733795930455e-09],[-9.603720041440056e-10,1.2949232797154764e-09],[-1.1321127368901784e-09,1.4911172296905306e-09],[-1.7652377337640246e-09,1.9859214273054704e-09],[-1.0013261331209833e-09,1.3231952200598585e-09]]","[2.061129331588745,2.285888433456421,1.9820603132247925,1.1217033863067627,2.8884809017181396,0.12988561391830444,3.1021742820739746,2.052704334259033,1.413358449935913,1.6528542041778564,1.8507050275802612,1.4958736896514893,2.9619522094726562,2.405313014984131]",4FGL J0237.7+0206,,,,,,N,,,PKS 0235+017,,0.90586954,0.0,39.4082220458,2.12848626389,8.334168e-07,4
5,rdg,4FGL J0308.4+0407,1,47.1105,4.1177,174.85263,-44.50769,0.015541527,0.015233165,17.38,0.0252,0.0247,17.38,358,,26.185318,2401.4055,8.322464e-10,5.168693e-11,9.280661e-12,5.837043e-13,PowerLaw,1.4588001e-13,9.050283e-15,2.012378,0.045739178,1.5468707e-13,1.14287996e-14,1.9770495,0.05756987,0.035955496,0.02724203,1.3532258,3304.2385,2389.9983,1.5176082e-13,1.0174367e-14,1.9589542,0.059644055,0.031617764,0.023008706,0.6666667,,1.2836363,6118.4824,5271.584,1199.7161,"[4.794894949838868e-12,1.9137684770242913e-09,1.913695646393876e-09,5.655391710490676e-10,2.1893013790741378e-10,4.660165656145132e-11,2.0412388793134006e-11,3.814871595703151e-12]","[[null,2.061496573446675e-08],[null,1.824172701780924e-09],[-2.599134241165757e-10,2.666603327039496e-10],[-5.761765370371208e-11,5.97463051255076e-11],[-2.4688655633764434e-11,2.6497234961730953e-11],[-9.731291293613165e-12,1.1173262835784126e-11],[-5.8259968030438536e-12,7.010440838950416e-12],[-2.10304755381141e-12,3.3713799980905623e-12]]","[7.677614101218161e-16,4.593129804449092e-13,1.3119557523699754e-12,1.3573190965274207e-12,1.500900423910545e-12,1.1184604674710497e-12,1.3993943807563691e-12,6.75607464938055e-13]","[0.0,0.8845126032829285,8.11226749420166,13.235516548156738,16.03230094909668,10.632948875427246,8.85477352142334,5.057163238525391]",39.855232,0.32150677,0.09631134,8.847333,1.45416506e-08,2.395453e-09,539150016.0,31560000.0,"[8.3150464291748e-09,2.224533446337773e-09,8.11435185710252e-09,7.0800720841646125e-09,3.426993133714973e-09,6.311529521241255e-09,8.872109269475459e-09,1.2587465292313027e-08,9.500100262016531e-09,1.4541650550370377e-08,1.1941488686773027e-08,1.0629323199395913e-08,6.482439474098101e-09,8.405543816536465e-09]","[[-1.6998117358113518e-09,1.8306340887619399e-09],[-1.1099703378647519e-09,1.4037714324288686e-09],[-1.90413196321515e-09,2.0717427773320196e-09],[-1.6834066363102806e-09,1.8736403539776347e-09],[-1.2876253396854054e-09,1.508439595454547e-09],[-1.6615364639704922e-09,1.8603554252649701e-09],[-2.021017797559921e-09,2.214179284365514e-09],[-2.0503263531423954e-09,2.1606481048763726e-09],[-1.7978094568604774e-09,1.966312890289146e-09],[-2.3954529471126307e-09,2.5946569337520486e-09],[-2.08955674985134e-09,2.241300922634082e-09],[-2.278725652615776e-09,2.4096460382594387e-09],[-1.7613955849427043e-09,1.9731494216301826e-09],[-2.0869193040340406e-09,2.248124575388033e-09]]","[6.7934980392456055,3.108438730239868,6.640322208404541,6.706422805786133,3.626210927963257,5.950225353240967,6.136810302734375,10.209851264953613,8.985501289367676,8.847332954406738,9.929483413696289,6.258992671966553,6.052379131317139,5.848154544830322]",4FGL J0308.4+0407,3FGL J0308.6+0408,3FHL J0308.4+0408,,,,N,,,NGC 1218,,0.99922305,0.9987712,47.10926585,4.11091688056,7.5e-08,0
6,rdg,4FGL J0312.9+4119,1,48.2438,41.3289,149.57016,-14.1079235,0.036695275,0.033981673,-38.32,0.0595,0.0551,-38.32,477,,5.332506,2272.877,1.9203356e-10,3.85921e-11,2.719599e-12,8.7182773e-13,PowerLaw,3.719858e-14,7.40206e-15,2.466134,0.19858283,3.4374193e-14,7.68456e-15,2.526331,0.14868687,-0.05083441,0.05853225,0.6252367,,,3.844683e-14,8.505221e-15,2.3066115,0.46517503,0.08933175,0.22179192,0.6666667,,0.0,,,502.9144,"[1.8236320786790827e-10,1.2209242505889506e-08,4.823752074861742e-12,2.068838156343844e-10,1.9323154187844693e-11,1.6078371273264835e-11,5.723648852338787e-16,1.2192737520238194e-15]","[[null,3.530368886117685e-08],[null,3.786443603104317e-09],[null,4.842051759545996e-10],[-4.945039516757177e-11,5.22244261724758e-11],[-9.968519065761683e-12,1.171006347444603e-11],[-5.467974163730904e-12,6.6841272100548466e-12],[null,2.947024135141474e-12],[null,2.309914846204686e-12]]","[2.8682246600584063e-14,2.8042837149633293e-12,3.138177236721904e-15,4.751817429121674e-13,1.2571019258108412e-13,3.6929658007826827e-13,3.7236210253454384e-17,1.8179808589914944e-16]","[0.0,0.8373978137969971,0.0,4.732996463775635,2.19499135017395,4.945702075958252,0.0,0.0]",18.975918,0.34850594,0.2742771,-inf,-inf,-inf,-inf,-inf,"[5.077789300145241e-09,4.718783586099562e-09,3.984251893251328e-13,4.641656392578852e-09,1.1073116645832215e-08,1.5793093055549434e-08,1.1455165704887804e-08,1.4583427798697812e-08,6.756575854360847e-10,2.267101173458741e-09,8.723532118892763e-09,4.593374125505534e-09,5.470466746260172e-09,1.0853844045755068e-08]","[[-3.4271072646419043e-09,4.1252814497738655e-09],[-2.7809423652769283e-09,3.2123734783340296e-09],[null,3.5407929921404957e-09],[-3.4420364336540388e-09,3.8797516310751234e-09],[-4.480928073036239e-09,4.59468774138827e-09],[-4.923188967609349e-09,5.255558210848221e-09],[-4.739026948641367e-09,5.145238901604898e-09],[-4.5761772149433e-09,4.780944529159115e-09],[null,4.489555394115996e-09],[null,4.7884380904861246e-09],[-4.952515730849427e-09,4.9606834195969896e-09],[-3.977925988607467e-09,4.202983294732121e-09],[-3.6258807067923726e-09,3.963043671006972e-09],[-4.169283585042649e-09,4.422076482768489e-09]]","[1.5827436447143555,1.892439603805542,0.0,1.383063554763794,3.0593910217285156,3.775200605392456,3.230074882507324,3.59578537940979,0.15684300661087036,0.5548275709152222,1.878279209136963,1.1216176748275757,1.5780175924301147,2.8418819904327393]",4FGL J0312.9+4119,,,,,,N,,,B3 0309+411B,,0.998839,0.96937853,48.2581755458,41.333662025,7.5e-08,0
7,rdg,4FGL J0320.6+2728,4,50.1676,27.4781,159.21724,-24.685158,0.1684899,0.106323786,-13.63,0.2732,0.1724,-13.63,865,,4.26307,1438.916,1.5998922e-10,3.587773e-11,2.1940253e-12,5.3556617e-13,PowerLaw,9.4793456e-14,2.0775084e-14,2.4366043,0.14690426,1.1418706e-13,2.8570625e-14,2.463622,0.2321743,0.12193941,0.13788563,1.0938722,214.9942,415.6705,1.07712694e-13,2.9120173e-14,2.3917763,0.19042191,0.14419895,0.2813008,0.6666667,,0.0,,,428.97037,"[8.595062161997902e-12,5.458443958872121e-14,1.054121900878613e-09,1.2753563483069996e-10,2.29769259174617e-11,1.6178514691128631e-12,2.320791779239495e-12,3.571809229268071e-17]","[[null,1.5702484645885306e-08],[null,2.774580787345826e-09],[-2.939104515320423e-10,3.1611832596034617e-10],[-4.726962918311095e-11,5.0136866880379216e-11],[-1.0933743493923842e-11,1.3405008006395214e-11],[null,4.6315143560626826e-12],[-1.7840489285533834e-12,3.0826621637281004e-12],[null,2.5588038632395893e-12]]","[1.3534013133424195e-15,1.2572446343188413e-17,6.880650563201307e-13,2.937531131969734e-13,1.499790553251626e-13,3.7264008339536053e-14,1.5148682818138387e-13,5.381163917959618e-18]","[0.0,0.0,3.6397459506988525,2.884688138961792,2.406146287918091,0.8797516822814941,1.6046091318130493,0.0]",9.454702,0.0,10.0,-inf,-inf,-inf,-inf,-inf,"[4.644913342843893e-09,7.058789108782548e-09,5.124042856685662e-10,4.214963045257036e-09,6.653675388434976e-09,6.417180120621424e-10,1.5704446632014424e-09,7.95416995615604e-14,3.4831679762703516e-09,7.604496587987342e-09,1.7109899053124877e-09,1.4331541162149186e-11,4.179324442077359e-09,5.931413138426933e-09]","[[-2.688466560485381e-09,3.1462896732392664e-09],[-3.723116259735093e-09,3.846358787029658e-09],[null,3.369930112739894e-09],[-2.9325548656089495e-09,3.5459584157848667e-09],[-2.9547808644281304e-09,3.346605881304754e-09],[null,3.821367222656136e-09],[null,3.0967173270113335e-09],[null,2.9794577915964737e-09],[-3.5326808145441646e-09,3.824025540666298e-09],[-3.984752972030492e-09,4.422906041412489e-09],[null,3.114813074134304e-09],[null,3.568076278881449e-09],[-3.570075790548799e-09,3.908422474552253e-09],[-3.6457636909403845e-09,3.903922074499633e-09]]","[1.9805052280426025,1.9670209884643555,0.1791047602891922,1.5458109378814697,2.4794528484344482,0.2046467810869217,0.5572117567062378,0.0,1.0054845809936523,2.0200929641723633,0.592746913433075,0.0,1.173519492149353,1.690537452697754]",,,,,,,N,,,2MASX J03204016+2727485,,0.9830443,0.0,50.16735076904297,27.463449478149414,5.2e-07,0
8,rdg,4FGL J0334.3+3920,1,53.5823,39.3389,154.18399,-13.450995,0.026025891,0.024299055,59.07,0.0422,0.0394,59.07,1436,,11.00312,6789.494,2.0775232e-10,3.5289233e-11,2.533613e-12,3.7712073e-13,PowerLaw,5.3484506e-15,7.9548475e-16,1.8177055,0.10240948,5.349449e-15,9.701771e-16,1.815887,0.10942382,-0.00041917272,0.048712153,0.0,,,5.323994e-15,8.631831e-16,1.8203152,0.12255429,-0.0024152836,0.037101906,0.6666667,,0.0,,,257.04855,"[6.076066316751394e-09,1.3864029924093302e-09,3.800534886799767e-10,1.0356365071073625e-10,5.784247039675172e-11,1.971346870466295e-11,7.61537274213131e-12,6.304592698597178e-12]","[[null,1.908118285598448e-08],[null,2.173411894901278e-09],[-2.1998285137936335e-10,2.2852388037453153e-10],[-3.462670081222363e-11,3.63848812190426e-11],[-1.3887183070160347e-11,1.5467616770736825e-11],[-5.72058329526004e-12,6.932360067934962e-12],[-3.32345956310931e-12,4.344672191458621e-12],[-2.682542989823622e-12,3.743889313151394e-12]]","[9.804705875318676e-13,3.3922230259150754e-13,2.6663664765697037e-13,2.533974549287499e-13,4.0580920243095397e-13,4.823451750859964e-13,5.342767244245761e-13,1.2103747908456808e-12]","[0.09994488209486008,0.5693007111549377,1.713322401046753,3.4066858291625977,5.81355094909668,6.59077262878418,4.019322872161865,4.962062835693359]",14.852923,0.115190186,0.5032096,-inf,-inf,-inf,-inf,-inf,"[1.6114902745556492e-09,3.594344821777895e-09,4.2040354530925583e-10,1.9689121444343982e-09,1.5742001036045394e-09,2.4692503597378845e-10,1.0505946113070763e-09,1.920045011871707e-09,7.362828680079758e-10,1.9629813330368506e-09,1.4360619360331839e-09,1.3766593420783124e-09,1.7999119972245126e-09,1.334250154805261e-09]","[[-8.086316061195475e-10,9.403235967653245e-10],[-9.791517596724475e-10,1.1061901394882057e-09],[-3.6613947984598383e-10,5.776744638197329e-10],[-8.230066073089404e-10,9.89897497305492e-10],[-7.89602772055531e-10,9.085008301212838e-10],[null,6.526797435846277e-10],[-6.779101169307467e-10,8.686569796800825e-10],[-8.065889622876909e-10,9.880954943142228e-10],[-4.093503591651171e-10,6.06454109153276e-10],[-8.882110602570492e-10,1.0374888725905862e-09],[-7.306983906829601e-10,9.732877837009823e-10],[-6.701159627198194e-10,8.434292708692226e-10],[-7.154313252932809e-10,8.691228847723664e-10],[-7.670620250088689e-10,9.634243403056075e-10]]","[2.772284746170044,5.904227256774902,1.2076784372329712,3.5809483528137207,3.1917028427124023,0.6810979247093201,1.8107377290725708,2.8781673908233643,3.17155122756958,3.1429693698883057,2.9279940128326416,2.5908589363098145,4.555567264556885,2.1284732818603516]",4FGL J0334.3+3920,3FGL J0334.2+3915,3FHL J0334.3+3920,,,,N,,,4C +39.12,,0.9962778,0.98463994,53.5767292667,39.3567794389,1.3e-07,0
