,Frac_Variability,HR_24,Signif_Avg,Pivot_Energy,HR_35,HR_37,LP_Flux_Density,HR_36,HR_47,HR_57,PLEC_ExpfactorS,HR_46,Photon Index,Variability_Index,CLASS1,y_pred,y_probs_bll,y_probs_fsrq
175,0.5323387512128228,0.18039041512349516,0.10260631382664345,-0.5267905405839874,-0.13988055463892413,-0.9837901301668929,-0.15114453855308768,-0.3248860342993433,-1.0178482498167591,-0.8798089787004357,-0.6161529654785622,-0.36573587343107694,0.07982098224139825,-0.0886349363939184,1.0,0.0,0.8221355415038692,0.17786445849613072
176,0.13027896809704625,-0.4832618334586754,-0.3269383763178256,0.04103724703895696,-0.44366377794319967,0.040607889519478496,-0.2491891668412007,-0.8448126862567116,0.16754948082980972,0.26840705992762337,-0.32634896357355714,-0.7598653957052148,-1.2109440562851905,-0.12433050767992967,0.0,0.0,0.9913959267160019,0.00860407328399829
177,0.8166183914481944,0.4488206239544046,-0.04147582753299893,-0.7390438515664306,0.024347468493828107,-0.8636338647023001,0.0707472351837282,-0.21109094423614566,-0.9693858901858652,-0.8488103811475656,-0.5938902147460194,-0.32912822173364537,0.6827321133608845,-0.0637535038381075,1.0,1.0,0.332123559969629,0.6678764400303709
178,0.0895832588477169,0.6645357291447518,0.2895347696204607,-0.6630850825699075,0.15615688712406944,0.3346061644975688,-0.04967600114539653,-0.2808333871981507,0.22211127992071744,0.24309490620436375,-0.5488588163577368,-0.43960019024652347,1.163493786212468,-0.07250549740390297,1.0,1.0,0.17647368149432532,0.8235263185056745
179,-0.5720733936403831,-0.12505847234018652,0.36133090858233563,0.10007215696133583,-0.5291379132031483,-1.3405008282948798,-0.23470633185582074,-0.6695529597262055,-1.3020640603342004,-1.022656148439347,-0.7987123456150073,-0.6438554109928666,-0.6256519747334236,-0.12279416225632715,0.0,0.0,0.9890244952572218,0.010975504742778034
180,-0.7046112428961132,0.211891478565471,-0.38689983069081735,0.48772033373554813,-0.4957617926801375,-1.1127747158983718,-0.251118982765112,-0.7569288567792842,-1.0872744199222086,-0.8199252252005103,-0.8237495993330117,-0.7574633232699426,-0.23304003832197417,-0.12842227115834393,0.0,0.0,0.9825926532245208,0.017407346775479057
181,-0.19620957897839855,-0.16110871195094753,0.197687197590615,-0.04868537861619216,-0.5138322852429487,-1.1226706108831428,-0.23390196123747672,-0.6778448643586729,-1.0882769801951444,-0.8201184886448131,-0.6478297284349647,-0.6621709057548941,-0.536852163052487,-0.11478029976089464,0.0,0.0,0.9846046284306844,0.0153953715693156
182,-1.19543743715472,-4.4628327026461925,-0.5288401020669123,4.525508794042671,-1.2040590835410996,-1.5906859675275964,-0.25354360360634165,-1.0331775748911607,-1.4113099519011276,-0.9143214212531442,1.8147879975215677,-0.8656169349719459,-1.826855818072032,-0.12916030043963406,0.0,0.0,0.9980612373508754,0.0019387626491244592
183,-1.19543743715472,0.22383854164033845,-0.5901193855188877,-0.6879141579925551,2.0045654269961735,-1.491043849172175,-0.2315500455488241,1.7244003146668567,-1.377073647354487,-2.483747062022209,-0.34841156662066863,2.0143122165155,1.3110002582321973,-0.13110567730537137,1.0,1.0,0.3888786009686232,0.6111213990313769
184,0.0196968017824333,1.4396728436754789,-0.537540899762103,-0.8168782060019346,1.829149311854658,-0.4809454853544264,-0.07605854945293258,0.5080461252737822,-0.7234025889534234,-1.4160079873166251,3.4521266872966136,0.2762223229566867,2.0471418477686067,-0.12796877378536217,1.0,1.0,0.03222992528106326,0.9677700747189368
185,-0.5493722600698342,-0.04552903832849775,-0.09802976784894853,0.6325937094816811,-0.47205114337862536,-1.185816599274045,-0.2471320409252209,-0.8073653740570526,-1.124352263343337,-0.9028035889375567,-0.7152744049519049,-0.7684097676750957,-0.48422870343185886,-0.12718613485111227,0.0,0.0,0.9892319977640135,0.010768002235986679
186,-0.44634364669516957,-0.17754581699123634,0.08958030289166365,-0.3945661160636838,-0.3601799472393647,-0.25726648150231946,-0.2237238889591858,-0.5955707146052286,-0.2046895816998754,-0.06297909278189431,-0.4365314145426421,-0.5721266438105252,-0.700028915832009,-0.12375974692787298,0.0,0.0,0.9844963964182385,0.015503603581761314
187,3.229598786648311,0.6087841804129146,0.6425385922620892,-0.8225574898040867,0.21075431460020735,0.8729815348582753,0.629104284019289,0.8731442097685448,0.738794016920363,0.7371396032108506,-0.28466522124151733,0.760828815702213,0.5171616500913632,0.5343877242531803,1.0,1.0,0.028402545762602455,0.9715974542373974
188,2.363656395679813,0.44601015820981116,-0.2343079310871823,-0.7019577242452447,2.6062610194991125,0.022429922018945475,-0.15614189910588505,-0.4522409870167002,-0.026427936709104306,-1.3325757070738287,-0.3051200705814279,-0.5423069810841994,0.7318849113081854,-0.06819144654246351,1.0,1.0,0.06457767241195014,0.9354223275880498
189,1.6995616406551632,0.42748040849785074,0.3835540396466608,-0.7916046323351218,0.21056587869912569,0.5790234859547805,0.5367524769464107,3.0089593508818986,0.5176513563129173,0.4519975269396211,-0.3479511001941472,3.1476739182068902,0.45254953260091724,0.14458687569735534,1.0,1.0,0.09224972387006092,0.9077502761299391
190,-0.6597802820085935,0.11590755381161595,0.41774229678820657,-0.5963421665214713,-0.14979028559829707,-0.8529760761453405,-0.06926034946818697,-0.01080767874161501,-0.8501577302626793,-0.7481868444245705,-0.4458488326815398,0.01085765789802847,0.08299996963590844,-0.11995446084791973,0.0,0.0,0.9146531935625587,0.08534680643744136
191,-0.5486743279897565,-0.3762860198973682,-0.15913250815181476,0.17055420134932842,-0.5426807473346912,-1.0923481224371698,-0.2482647985458307,-0.7002100365430078,-0.9881221888192,-0.7758590459315361,-0.31539961533294775,-0.6061574557847487,-0.6647136002291508,-0.12814503593715912,0.0,0.0,0.9917015608753385,0.008298439124661562
192,-0.43793866104764106,0.023308504246240213,-0.6020066672108052,0.6197430688478022,-0.3009308150621576,0.8548842838612211,-0.2530149991146925,-0.6455087531216801,0.8905731899528283,0.9832357669192396,-0.768715016441502,-0.6709088177221143,-0.027111587052767217,-0.13077346550160446,1.0,0.0,0.9546167735127569,0.04538322648724329
