,Sqrt_TS_History_1,Sqrt_TS_History_2,Sqrt_TS_History_3,Sqrt_TS_History_4,Sqrt_TS_History_5,Sqrt_TS_History_6,Sqrt_TS_History_7,CLASS1
1401,9.610007286071776,3.560741424560547,4.447381496429443,12.837739944458008,21.43294334411621,17.60939598083496,26.670196533203125,2
1402,8.265528678894043,10.848150253295898,6.115480899810791,8.839714050292969,8.875922203063965,8.726999282836914,7.199278354644775,1
1406,2.192088842391968,4.622110843658447,5.71304178237915,4.855888366699219,5.489907264709473,3.0003795623779297,5.026402473449707,1
1410,153.8369598388672,137.69703674316406,75.96674346923828,64.84317779541016,39.105918884277344,39.61466598510742,44.263519287109375,1
1417,10.263843536376951,13.476678848266602,8.676102638244629,17.947607040405273,9.174184799194336,11.686580657958984,11.195290565490724,2
1424,7.282096862792969,9.450289726257324,8.490074157714844,6.272060871124268,3.5158145427703857,5.985504150390625,5.254900932312012,1
1427,12.093573570251465,9.29659938812256,1.5071322917938232,1.3149560689926147,0.9108309149742126,4.269105911254883,3.9879307746887207,2
1440,18.864421844482425,15.393266677856444,16.473072052001953,15.126526832580566,16.62447166442871,10.44264030456543,9.033589363098145,1
1467,4.333619117736816,6.720481872558594,9.012579917907717,6.965230941772461,4.701751708984375,7.671997547149658,5.406227111816406,1
1480,6.680051803588867,3.6066019535064697,3.6658105850219727,6.368388175964356,11.881171226501465,8.978463172912598,13.197542190551758,2
1482,4.9369306564331055,3.91240906715393,2.6205596923828125,8.975130081176758,6.43438196182251,2.780132532119751,4.469364643096924,1
1489,6.362096309661865,4.379952430725098,9.842857360839844,4.651949882507324,6.539557933807373,6.89420223236084,10.53121280670166,1
1494,8.635672569274902,6.377019882202148,3.5449018478393555,4.640246391296387,6.79916524887085,8.232524871826172,6.009584903717041,1
1508,5.4211039543151855,5.371370315551758,4.8534464836120605,6.007842540740967,7.341312885284424,8.229151725769043,6.172617435455322,1
1509,33.787113189697266,25.397157669067383,14.956969261169434,10.399104118347168,12.459834098815918,12.405985832214355,10.423266410827637,2
1513,2.67261290550232,3.254363775253296,4.007882595062256,4.752320766448975,2.2641026973724365,2.1400341987609863,3.999711513519287,2
1514,2.838883876800537,2.595085620880127,2.573007345199585,3.490811586380005,5.874178886413574,4.828488826751709,1.232182502746582,2
1515,7.149993896484375,5.07123613357544,6.90421724319458,12.74176025390625,6.443851470947266,11.92082977294922,8.928892135620117,1
1518,12.645742416381836,13.822131156921388,8.78724193572998,8.117677688598633,8.492072105407715,11.251802444458008,8.901907920837402,1
1523,4.577686309814453,3.696115016937256,5.676374435424805,4.739346504211426,2.675736904144287,2.2095954418182373,3.12764835357666,1
1533,20.69865608215332,17.87799072265625,17.358686447143555,14.605805397033691,21.77088928222656,16.808759689331055,22.92036819458008,1
1535,3.228522539138794,2.2551870346069336,5.207834720611572,2.746158599853516,6.125215530395508,8.76546859741211,8.89505386352539,2
1536,6.515661239624023,5.899288654327393,20.97938537597656,19.061803817749023,3.365687847137451,3.872138738632202,4.351826190948486,2
1538,10.964715957641602,7.269917964935303,3.477879285812378,2.7738356590271,1.539585828781128,2.066640615463257,6.049949645996094,2
1549,8.421489715576172,7.0345234870910645,4.903452396392822,5.08656644821167,8.244876861572266,5.747292995452881,9.619769096374512,1
1551,2.6931583881378174,4.305440425872803,3.0413641929626465,5.829008102416992,5.121135711669922,2.3792569637298584,4.24542760848999,1
1557,4.809723377227783,2.474072217941284,6.223814010620117,2.8495118618011475,2.226719379425049,2.356164693832397,0.012698907405138,2
1563,4.847513675689697,2.7128751277923584,2.534980773925781,2.974491596221924,5.579793453216553,2.12129282951355,1.6746896505355835,1
1565,4.489653587341309,3.4192497730255127,1.8417329788208008,9.3851957321167,3.2885212898254395,3.4971554279327397,1.7389978170394895,2
1568,25.0219669342041,33.07802963256836,30.17539978027344,28.068443298339844,27.45963859558105,20.74216079711914,22.502685546875,1
1581,2.203248977661133,4.337142467498779,7.245416164398193,4.007362842559815,5.203588008880615,2.0598814487457275,4.0057525634765625,1
1589,11.39339828491211,10.70453643798828,12.128044128417969,10.01697826385498,8.551078796386719,6.684133052825928,11.319906234741213,1
1591,6.518451690673828,5.789592742919922,4.547427177429199,7.861919403076172,7.560266494750977,5.766351699829102,7.294474601745605,1
1594,3.745037078857422,2.6521964073181152,3.020740509033203,3.0790445804595947,2.8332440853118896,2.5193071365356445,2.802522897720337,2
1610,1.1533511877059937,0.807326078414917,1.436202049255371,0.1693334430456161,1.6757187843322754,3.6686666011810303,3.076003074645996,1
1614,5.19885778427124,12.881329536437988,15.671595573425291,13.687542915344238,11.889190673828123,18.75360679626465,23.027482986450195,1
1621,4.087709903717041,2.729689598083496,2.5468106269836426,9.690933227539062,4.142451763153076,5.5959792137146,3.759389162063599,1
1629,7.020442008972168,7.965579032897949,8.491621017456055,7.610336780548096,1.82247006893158,6.793057441711426,6.163133144378662,1
1633,4.234752178192139,2.9984655380249023,2.1778347492218018,0.6205976605415344,3.5488202571868896,2.383148431777954,2.0001890659332275,1
1634,3.0279386043548584,3.042504072189331,2.691128253936768,1.9727972745895384,1.7988402843475342,3.624701738357544,1.1309195756912231,1
1641,5.857810974121094,5.589922428131104,7.511818885803223,5.326014518737793,5.217313766479492,6.198064804077148,9.760536193847656,1
1643,10.414319038391112,8.99795150756836,16.784414291381836,7.001041412353516,5.292505741119385,3.488569736480713,2.929254531860352,1
1647,22.78628921508789,24.952810287475582,23.81855583190918,21.490816116333008,22.748348236083984,21.88235282897949,30.40022850036621,1
1663,6.342049598693848,1.7584917545318604,3.170079469680786,1.4276647567749023,2.018510103225708,8.229913711547852,4.572300434112549,2
1664,26.282546997070312,10.71497631072998,4.892770290374756,2.1762397289276123,2.3294014930725098,1.8426637649536133,6.6937785148620605,2
1677,3.4902796745300293,6.191749572753906,6.055826663970947,5.317044258117676,6.699728012084961,3.162376880645752,4.132580280303955,1
1684,1.6057233810424805,12.453614234924316,7.759493350982666,9.72258758544922,21.9322509765625,10.085945129394531,3.2007429599761963,2
1688,8.35873794555664,5.888396739959717,4.265769004821777,27.387842178344727,6.01837682723999,5.907977104187012,2.292322158813477,2
1690,27.98230743408203,50.99254989624024,19.446752548217773,3.775744199752808,8.009376525878906,3.6816036701202393,6.3314361572265625,2
1705,1.4304044246673584,1.3451727628707886,25.97590065002441,11.23621654510498,12.079869270324709,5.431458950042725,10.48305320739746,2
1711,10.22927951812744,11.756040573120115,10.16525650024414,11.936361312866213,12.17312717437744,11.578520774841309,12.002817153930664,1
1713,8.874739646911621,9.06997776031494,4.12327241897583,5.141417980194092,4.188515663146973,2.784019947052002,5.065334320068359,1
1720,16.946870803833008,19.1721134185791,18.267770767211918,20.10511016845703,24.674116134643555,24.904645919799805,31.613893508911133,1
1721,5.016502857208252,2.996396541595459,7.296090602874756,6.104893207550049,8.231240272521973,5.373580932617188,6.7380051612854,1
1722,1.2477742433547974,2.549340009689331,4.19563627243042,5.962777137756348,5.841946601867676,5.436624526977539,6.867742538452148,1
1731,7.77564811706543,4.952905654907227,4.120014190673828,3.3946192264556885,5.9950480461120605,6.73692512512207,5.044341087341309,1
1736,16.151779174804688,5.9433207511901855,9.97065544128418,10.704875946044922,12.531219482421877,9.191692352294922,6.482275485992432,2
1737,4.624119281768799,9.742698669433594,24.48567771911621,9.671184539794922,6.254897117614746,5.888105392456055,6.731448650360107,2
1744,11.140578269958496,3.0316314697265625,11.736050605773926,8.090184211730957,7.266416072845459,4.440558910369873,2.470172643661499,2
1756,2.896367073059082,3.298377513885498,6.034940242767334,3.068892002105713,0.5381969213485718,1.111189842224121,2.4892609119415283,2
1760,5.786891460418701,1.891275405883789,4.35841703414917,2.317548513412476,3.177545547485352,1.651351809501648,3.0058295726776123,2
1763,3.961411476135254,4.149406433105469,4.108899116516113,2.5751686096191406,5.746139049530029,4.911130905151367,4.347235679626465,1
1765,24.51595115661621,21.64366149902344,17.65932846069336,30.68365478515625,35.73386764526367,39.18397521972656,35.216548919677734,1
1772,15.545894622802734,4.519406318664551,27.999914169311523,11.7017183303833,6.13353967666626,7.169678688049316,5.484254837036133,2
1773,7.436038494110107,3.6723132133483887,7.803862571716309,6.576359748840332,19.201744079589844,19.115596771240234,9.098692893981934,1
1775,4.676788806915283,6.322361946105957,3.063271760940552,4.077661037445068,5.0071539878845215,6.106935977935791,4.516788959503174,1
1777,5.855898857116699,3.4839344024658203,5.921278476715088,3.5599915981292725,3.4629337787628174,5.859496593475342,7.362209320068359,1
1790,12.347532272338867,12.411852836608888,11.709558486938477,13.984833717346191,10.037049293518066,12.935691833496094,9.994565963745115,1
1792,11.622563362121582,23.077768325805664,12.867680549621582,16.45920753479004,7.878831386566162,10.397106170654297,7.596180915832519,1
1798,5.577437400817871,3.587336301803589,5.8871941566467285,13.969157218933104,9.011290550231934,14.850042343139648,8.810483932495117,1
1800,3.3220574855804443,4.17484712600708,6.269801139831543,3.882889747619629,0.0494954176247119,0.7171899080276489,3.668961524963379,1
1803,8.953624725341797,17.787866592407227,15.916082382202148,19.62998580932617,10.073155403137209,11.513800621032717,7.249626636505127,2
1804,14.76946258544922,7.237218856811523,3.705399751663208,8.21428108215332,6.369984149932861,7.173479080200195,7.908693313598633,1
1805,2.23342227935791,5.441956043243408,9.395722389221191,12.315999031066896,6.446346282958984,3.9743056297302246,0.4148910045623779,2
1811,13.28231143951416,15.147271156311035,6.086159706115723,5.911917209625244,12.757124900817873,12.11389446258545,4.533860206604004,1
1817,14.541267395019531,5.927952289581299,2.587438106536865,12.659357070922852,3.1443746089935303,2.0202949047088623,6.572597980499268,2
1826,1.0125831365585327,1.1091381311416626,5.634226322174072,12.58383846282959,2.0673232078552246,12.559478759765623,3.074113368988037,2
1828,16.4185848236084,16.6097354888916,15.827451705932615,15.387802124023438,13.419848442077637,12.988149642944336,14.78380012512207,1
1831,0.1960652619600296,2.3408656120300293,1.3721463680267334,2.26090407371521,2.7875702381134038,0.7229844927787781,2.7771689891815186,1
1832,48.53108978271485,20.04094886779785,36.209503173828125,20.128793716430664,21.451343536376957,8.748069763183594,10.82310962677002,2
1834,4.824882507324219,3.1764814853668213,5.912093162536621,2.98095703125,3.839430570602417,5.125093460083008,5.17108678817749,1
1838,4.151371955871582,5.194610595703125,6.410791397094727,3.5525665283203125,13.361749649047852,13.111262321472168,7.840146541595459,2
1839,99.8717269897461,86.459716796875,130.89515686035156,113.6656265258789,76.66492462158203,115.80601501464844,91.64202880859376,1
1851,71.7721176147461,37.58902359008789,19.81624412536621,13.17514991760254,17.009910583496094,10.01419734954834,12.861373901367188,2
1860,6.733360290527344,6.119851112365723,10.516834259033203,10.541430473327637,5.886552810668945,4.230828762054443,3.280517578125,2
1871,72.61880493164062,62.81983947753906,30.47736167907715,21.808103561401367,25.003795623779297,36.12778091430664,43.14232635498047,2
1872,6.677932262420654,5.63347053527832,3.0998709201812744,5.543964862823486,3.290223360061645,2.9233856201171875,2.4284861087799072,1
1873,3.6811251640319824,7.404052257537842,5.8416242599487305,7.044279098510742,6.928911209106445,11.627615928649902,10.433673858642578,1
1876,4.989034652709961,5.678500652313232,6.13487434387207,6.309726238250732,3.7430360317230233,5.334931373596191,3.006397485733032,1
1878,1.073457956314087,2.8005428314208984,2.683657646179199,2.286119222640991,2.4436421394348145,1.1743052005767822,2.2250430583953857,1
1881,1.2801421880722046,2.118717670440674,2.4526610374450684,3.280644178390503,2.237694025039673,3.2399725914001465,2.6382057666778564,1
1887,0.5097451210021973,2.427607536315918,0.9267221093177797,0.8258219957351685,1.162984848022461,3.5719990730285645,1.5935711860656738,1
1891,5.436763286590576,4.313657760620117,6.261502742767334,5.5193376541137695,4.557170391082764,5.6431097984313965,6.564277648925781,1
1893,9.969745635986328,2.9708025455474854,2.8635542392730717,0.1100135445594787,3.885228157043457,3.608604907989502,6.886962890625,2
1899,5.524232387542725,3.820063352584839,8.519946098327637,6.451390266418457,7.19336462020874,2.6366522312164307,4.616722106933594,1
1903,24.346195220947266,22.035253524780277,31.77673721313477,29.86021614074707,31.605518341064453,24.59225273132324,19.426347732543945,1
1907,16.738933563232422,26.48866271972656,8.300467491149902,15.778128623962402,27.13090133666992,67.23182678222656,33.704383850097656,2
1920,1.4062215089797974,3.492049217224121,6.079238414764404,2.5238401889801025,5.406642436981201,1.3891671895980835,3.741010189056397,2
1922,2.153553009033203,3.541869163513184,2.459975481033325,3.042396783828736,0.8094266057014465,2.3484504222869877,0.1712096184492111,2
1923,26.704376220703125,68.88383483886719,15.832822799682615,7.125255107879639,8.93826961517334,17.62410545349121,1.9416126012802124,2
1927,3.775449514389038,2.3386714458465576,2.1109654903411865,0.6301443576812744,3.4606966972351074,3.4207518100738525,3.951186418533325,1
1934,8.88694953918457,5.018225193023682,6.880142688751221,6.029153347015381,7.316234588623047,3.484871864318848,5.581100463867188,1
1935,1.7336710691452026,2.3253068923950195,2.443140745162964,1.7351504564285278,4.71837854385376,1.2021477222442627,1.3552861213684082,1
1941,10.203448295593262,4.381852149963379,4.522541522979736,6.208979606628418,6.026494979858398,2.936525821685791,3.1088826656341557,1
1942,5.094728469848633,3.524261713027954,0.1545270234346389,4.268704414367676,0.9557520151138306,3.3440072536468506,5.876501560211182,2
1946,7.546009063720703,12.69493579864502,7.716371059417725,8.381335258483887,5.094435691833496,4.96426248550415,7.642818927764893,1
1949,2.522426128387451,16.29952621459961,6.190201282501221,4.018493175506592,6.347235202789307,1.1896429061889648,5.052063941955566,1
1950,3.8029162883758554,4.8948588371276855,2.112349271774292,3.894497156143189,2.98409366607666,3.915038347244263,4.148144245147705,1
1956,6.496685028076172,3.251732349395752,1.770993947982788,1.523488998413086,1.2028608322143557,1.2089264392852783,1.2001924514770508,1
1957,1.2642470598220823,2.94219970703125,12.03355312347412,14.612223625183104,5.5918707847595215,0.516372799873352,5.659807205200195,2
1963,1.6654640436172483,3.62751841545105,3.4564950466156006,4.364740371704102,2.9849627017974854,5.306404113769531,2.2384908199310303,1
1966,1.7460538148880005,1.029998540878296,5.293190002441406,2.792435646057129,3.384044647216797,4.297262668609619,1.4110729694366455,1
1972,11.530141830444336,5.242676734924316,4.890092849731445,2.246055126190185,0.6162132620811462,2.617445945739746,9.018028259277344,2
1983,10.186312675476074,11.29391860961914,11.747546195983888,13.438915252685549,12.270569801330566,12.377985954284668,15.599745750427246,1
1991,10.76850128173828,10.435341835021973,9.81369972229004,12.676830291748049,14.43421745300293,16.114810943603516,11.21360969543457,1
1993,11.745014190673828,11.037739753723145,13.513734817504885,15.131638526916504,9.982635498046877,15.244743347167969,20.417407989501957,1
2000,13.464786529541016,13.009490966796877,11.051326751708984,11.167730331420898,13.358966827392578,13.96714973449707,10.271382331848145,1
2006,6.242201328277588,5.206419944763184,4.423959255218506,4.802590847015381,7.244511127471924,7.623945713043213,3.3552839756011963,1
2007,2.2461297512054443,2.391085386276245,0.1503361165523529,3.019798517227173,3.18831205368042,4.649420738220215,5.2742600440979,1
2016,2.6991093158721924,2.356571674346924,6.828639507293701,0.6708583235740662,3.629303216934204,0.2382528632879257,4.9781270027160645,1
2018,0.6326239705085754,2.439859628677368,0.5031937956809998,0.7111060619354248,0.1432097852230072,1.6852211952209473,0.6314613819122314,1
2019,3.860506296157837,5.640037536621094,1.0425821542739868,2.0756072998046875,2.651480197906494,7.493375778198242,2.404258728027344,1
2021,6.102996349334717,3.1723031997680664,3.939284324645996,2.805448532104492,4.837585926055908,1.157936453819275,3.752644300460816,1
2026,13.627140998840332,8.291304588317871,4.722177505493164,8.945505142211914,5.928278923034668,7.421955108642578,6.856340408325195,2
2029,4.166704654693604,8.035643577575684,9.72365951538086,10.295087814331056,8.728516578674316,8.703492164611816,5.067816257476807,1
2034,2.894782066345215,10.859088897705078,9.398211479187012,7.858002185821533,2.90826153755188,8.60643196105957,6.33516788482666,2
2036,15.610998153686523,8.713032722473145,4.925750255584717,3.064568281173706,3.4011261463165283,4.266884803771973,2.7076938152313232,2
2037,18.71681022644043,13.895315170288086,14.326667785644531,16.313478469848633,11.6739501953125,14.689651489257812,15.18483066558838,1
2039,3.7109973430633545,2.178130388259888,3.6989827156066895,3.5790674686431885,4.407641410827637,5.01507568359375,1.6661803722381592,1
2046,5.119707584381104,12.65335178375244,16.24053192138672,14.899927139282228,9.701470375061035,4.43442440032959,6.900554656982422,1
2051,61.57008361816406,32.17272186279297,8.9414644241333,28.48857307434082,24.96664047241211,35.412506103515625,17.937347412109375,2
2057,2.12660813331604,10.200326919555664,6.853175163269043,12.747979164123535,18.210174560546875,2.2850592136383057,2.760213851928711,2
2060,23.12060165405273,45.2446517944336,41.6049690246582,22.09498786926269,26.689287185668945,27.547800064086918,36.991676330566406,1
2065,22.68467330932617,17.363855361938477,17.757564544677734,14.596742630004885,17.99953842163086,18.04435920715332,16.02794075012207,1
2067,11.38300609588623,24.34895133972168,21.323944091796875,10.92626953125,15.652230262756348,22.140718460083008,36.42554473876953,1
2074,3.4284558296203613,4.117499828338623,4.756598949432373,0.6819889545440674,1.4905484914779663,2.515868902206421,4.058537006378174,1
2079,11.49112606048584,9.312957763671877,8.99164867401123,10.29014778137207,6.116349697113037,4.688393592834473,4.042738437652588,1
2081,3.859411001205444,2.269242525100708,4.239490032196045,3.381197690963745,2.7449793815612797,0.4889751672744751,0.8736543655395508,1
2083,15.032200813293455,15.014966011047363,23.857074737548828,13.980353355407717,11.653238296508787,19.58551788330078,14.305156707763672,1
2085,2.267423629760742,1.788588285446167,3.0251293182373047,1.6335158348083496,2.394099473953247,2.002214908599853,0.5560117959976196,2
2089,9.53597640991211,13.470749855041504,14.239391326904297,16.033100128173828,10.265089988708496,13.76192569732666,16.63945960998535,1
2090,20.992048263549805,9.196027755737305,10.371112823486328,14.37173843383789,17.550518035888672,12.337813377380373,7.915011882781982,1
2093,4.792952537536621,3.268465757369995,5.884814739227295,2.771886110305786,4.993568420410156,3.485175848007202,3.8261659145355225,1
2096,4.338047981262207,2.8092257976531982,2.048255920410156,3.265752077102661,2.3790457248687744,0.4378971755504608,0.5227104425430298,1
2097,11.25723361968994,9.355836868286133,9.11376953125,9.9402494430542,7.475747585296631,7.967774868011475,13.467884063720703,1
2098,37.76363754272461,33.506622314453125,35.506431579589844,29.544851303100582,26.94007873535156,33.75437927246094,38.84163665771485,1
2099,0.4424801766872406,2.928455114364624,4.711225509643555,6.430089950561523,3.779858112335205,3.2143733501434326,1.2226815223693848,1
2102,2.231376886367798,2.362291097640991,2.3392906188964844,4.467274188995361,3.4593117237091064,4.40167760848999,2.755427598953247,1
2103,3.830449104309082,3.3914268016815186,1.0793079137802124,4.1528143882751465,2.1689157485961914,1.4344477653503418,3.501932382583618,1
2107,6.041276454925537,5.912345886230469,4.216189384460449,6.396408081054688,5.709168434143066,2.63007926940918,2.7462716102600098,1
2121,1.2747957706451416,2.7006382942199707,1.8214120864868164,1.814618825912476,4.424184799194336,6.142900943756104,2.6870269775390625,1
2127,4.261495113372803,9.597177505493164,5.545873641967773,11.105630874633787,7.7725701332092285,6.019518852233887,6.390512943267822,2
2129,6.10666036605835,5.882938861846924,5.869552612304688,6.362526893615723,7.973241806030273,6.861658096313477,7.269530296325684,1
2131,20.684946060180664,25.967721939086918,31.560840606689453,33.98917388916016,23.64644432067871,15.1919527053833,14.526449203491213,1
2136,6.504351139068604,6.598507404327393,5.937422752380371,6.136173725128174,3.542033433914185,4.353045463562012,3.243216037750244,1
2142,2.0874600410461426,0.553345263004303,2.547619104385376,2.192783832550049,1.990393042564392,2.092705011367798,1.3103771209716797,1
2147,4.108601093292236,3.0693881511688232,3.5507583618164062,0.7945646643638611,0.3233197331428528,3.9899983406066895,5.68064022064209,1
2158,10.953210830688477,13.010184288024902,10.084321975708008,48.86405944824219,9.26295566558838,1.0174171924591064,0.5688496232032776,2
2161,40.78125,17.143362045288086,11.402169227600098,31.36274719238281,13.912044525146484,15.022051811218262,20.16602325439453,1
2164,4.042578220367432,4.86081075668335,2.2443580627441406,4.712003707885742,5.5080156326293945,3.09208345413208,5.062195301055908,1
2169,5.680885314941406,4.9821624755859375,7.623863697052002,6.498073101043701,3.768738031387329,4.898863315582275,4.908629417419434,2
2171,6.267067909240723,5.538841724395752,0.715779721736908,1.8459502458572388,3.3978185653686523,4.563228607177734,2.8023784160614014,1
2175,0.5123254060745239,1.6751006841659546,2.211056709289551,0.0739254727959632,3.42301344871521,2.035355806350708,0.5117084383964539,1
2194,6.720553398132324,5.973636150360107,5.89245080947876,6.411106109619141,3.697809934616089,3.869852066040039,5.801147937774658,1
2195,0.7138571739196777,3.1447689533233643,4.519435882568359,4.421869277954102,5.8799004554748535,10.709920883178713,7.216275215148926,2
2202,18.261642456054688,9.93006420135498,7.296931743621826,9.262686729431152,9.266758918762209,9.594537734985352,9.669966697692873,1
2203,15.362645149230955,25.053770065307617,44.67435073852539,9.085801124572754,30.15047645568848,41.66306686401367,78.0516128540039,2
2205,1.343576192855835,0.5857096314430237,0.5629284381866455,2.0961668491363525,3.678184986114502,2.2373502254486084,4.270191669464111,1
2213,7.580979824066162,4.792894840240479,5.908510684967041,7.942703247070312,13.074435234069824,13.103398323059082,12.143354415893556,1
2216,13.88143825531006,9.813983917236328,7.423043727874756,11.581308364868164,12.513904571533203,9.733847618103027,10.575369834899902,1
2224,6.920899391174316,12.46469497680664,9.580519676208496,9.482779502868652,11.47912311553955,9.4067964553833,10.482782363891602,1
2226,6.610188007354736,4.4779462814331055,5.003426551818848,5.007246971130371,3.289820671081543,5.623345375061035,6.664898872375488,1
2228,6.506433010101318,6.382742404937744,5.707541942596436,4.350377559661865,4.357104301452637,1.6445822715759275,3.202000617980957,1
2233,3.864887952804565,3.927051782608032,4.156195163726807,2.9947195053100586,2.379692792892456,5.338325500488281,4.7469096183776855,1
2237,6.7148942947387695,8.931824684143066,1.277527093887329,9.05315113067627,6.997589588165283,8.451028823852539,4.362816333770752,1
2240,4.069369792938232,4.933688640594482,2.6623713970184326,4.998162746429443,4.1637067794799805,5.251545429229736,3.037606716156006,1
2244,16.97603988647461,15.185977935791016,16.425094604492188,13.043686866760254,14.252729415893556,13.087138175964355,7.414749622344971,1
2246,39.141510009765625,24.00102996826172,7.874622821807861,7.902076721191406,6.163092613220215,5.320573329925537,13.28346824645996,2
2253,5.424947261810303,4.243700981140137,5.522226333618164,7.353446006774902,6.238443374633789,9.815227508544922,9.993703842163086,1
2258,2.2718522548675537,3.314886569976806,0.5961445569992065,1.052209973335266,4.1277570724487305,0.3667337596416473,3.7670376300811768,2
2269,4.664039611816406,1.65038001537323,6.22972583770752,5.893773078918457,5.940454006195068,3.840102672576904,3.961835861206055,1
2271,28.35411834716797,25.87311363220215,54.937782287597656,29.619508743286133,35.79677200317383,32.19484329223633,40.694374084472656,1
2276,5.3442254066467285,4.654597759246826,6.541954040527344,3.3592324256896973,0.4424285888671875,2.6011784076690674,2.601632833480835,2
2280,20.59885025024414,15.662304878234863,16.943883895874023,16.41921043395996,15.45647430419922,13.56820297241211,16.32514762878418,1
2281,5.082211494445801,5.962245464324951,5.659502506256104,4.97068977355957,2.984341621398926,2.655951499938965,4.104811191558838,1
2285,1.9508477449417116,0.5066611170768738,0.6046283841133118,1.637542486190796,1.0963613986968994,2.179650068283081,1.396392583847046,1
2287,12.204919815063477,4.291983127593994,5.419055938720703,4.961452960968018,6.2301859855651855,10.550188064575195,3.6109540462493896,2
2288,6.281929016113281,2.358717679977417,1.983716368675232,2.650878667831421,4.658839225769043,3.979378461837769,6.643006801605225,1
2308,0.0068842931650578,2.1127874851226807,0.7762385606765747,1.9714938402175903,1.1467978954315186,3.680727243423462,2.071753025054932,1
2311,7.753568649291992,6.838978290557861,16.162546157836914,16.703771591186523,9.079415321350098,8.192845344543457,15.28904151916504,1
2323,4.363944053649902,2.6350505352020264,1.833067536354065,3.5730865001678467,3.7395544052124015,3.3019790649414062,2.7102670669555664,2
2326,10.7890043258667,5.657776832580566,6.8388447761535645,6.874207496643066,11.822626113891602,12.675344467163086,5.939764499664307,1
2331,10.952123641967772,11.138830184936523,4.698675632476807,2.084773302078247,1.5477367639541626,1.8715791702270508,0.8269617557525635,1
2339,9.242587089538574,4.9384355545043945,1.1489043235778809,7.460688591003418,7.1267828941345215,7.464746475219727,3.553583860397339,1
2341,27.95865631103516,28.73794174194336,21.840131759643555,11.707195281982422,3.96134877204895,3.334227561950684,8.652329444885254,2
2342,5.688409805297852,6.370804309844971,7.573667526245117,5.905384540557861,6.298947811126709,5.978806495666504,7.754054546356201,1
2343,12.278897285461426,12.472798347473145,13.151971817016602,18.069580078125,18.054363250732425,11.93659496307373,14.085676193237305,2
2344,2.239430427551269,2.0256850719451904,1.884407877922058,1.104982614517212,0.8676226139068604,1.7664034366607666,5.105527400970459,1
2348,7.708757877349853,12.71805477142334,15.220451354980469,11.92967128753662,13.77523422241211,12.76854419708252,9.989425659179688,1
2350,4.332474231719971,1.5832828283309937,0.0798432379961013,4.896949291229248,7.1700758934021,7.143234729766846,4.3240509033203125,1
2364,2.323729515075684,2.4023938179016118,0.320469468832016,4.564316272735596,1.8861368894577024,5.724757194519043,3.619323968887329,1
2373,19.250926971435547,17.9404296875,17.269874572753906,18.2268009185791,20.145538330078125,13.952489852905272,18.026994705200195,1
2376,4.852186679840088,3.708293199539185,6.115445613861084,8.70435905456543,9.40235710144043,9.348017692565918,4.721511363983154,2
2380,1.2838462591171265,3.0352399349212646,2.474426031112671,0.666866660118103,1.7421807050704956,0.4420014321804046,3.839974164962769,1
2390,19.798175811767575,18.75132751464844,12.49203395843506,8.399519920349121,4.997034072875977,8.766934394836426,19.635822296142575,2
2393,12.235773086547852,15.81476593017578,19.333955764770508,17.771833419799805,8.39159870147705,11.33996295928955,19.134204864501957,2
2395,7.425603866577148,7.06238317489624,4.0602569580078125,0.1446338295936584,6.6667799949646,4.386280536651611,4.041947364807129,1
2397,4.246947288513184,8.03164005279541,4.690044403076172,4.972458362579346,6.422886848449707,3.5291502475738525,7.095762729644775,2
2404,11.203009605407717,6.495957851409912,5.054137229919434,8.008545875549316,6.840649604797363,3.612004995346069,8.34329605102539,2
2408,2.9874441623687744,3.646819829940796,4.898227214813232,0.2259483337402343,2.0309925079345703,2.3131773471832275,4.277922630310059,1
2409,3.52417516708374,4.998285293579102,4.9630208015441895,5.006287574768066,1.8100006580352783,6.775815486907959,4.72276496887207,1
2411,6.371814250946045,4.445225238800049,0.4724749326705932,1.7035853862762451,1.3394054174423218,3.0870532989501958,1.6368417739868164,1
2413,7.0206298828125,9.123943328857422,1.7789150476455688,9.20046043395996,0.691008448600769,3.253337144851685,0.9808050990104676,2
2420,2.1665775775909424,4.209506034851074,5.1459550857543945,3.70085883140564,4.07882833480835,3.876644372940064,1.853213667869568,1
2424,9.741236686706545,9.095688819885254,11.71385669708252,15.606690406799316,7.85945463180542,8.70970630645752,10.570691108703612,1
2427,2.401776075363159,1.751211643218994,1.957569360733032,2.8391809463500977,1.339688777923584,2.0816092491149902,2.740192174911499,1
2429,12.663813591003418,13.220478057861328,12.156453132629396,5.794403076171875,5.305019855499268,7.24546480178833,4.634002208709717,1
2432,1.275715470314026,2.2700774669647217,1.6445950269699097,2.378544807434082,2.608733892440796,1.7869985103607178,2.7985057830810547,1
2441,4.164937973022461,0.17122483253479,2.131028652191162,1.8488613367080688,2.436283588409424,13.724184036254885,21.445491790771484,2
2447,5.2271928787231445,4.069777965545654,4.658860683441162,1.601353645324707,5.030850410461426,4.447741985321045,2.4412026405334477,1
2450,3.938456535339356,6.759658336639404,2.1285207271575928,4.497669696807861,3.519539356231689,3.3396575450897217,2.669311761856079,1
2454,1.745682716369629,1.439931035041809,5.815912246704102,5.313212871551514,1.6018763780593872,3.0134084224700928,5.134932041168213,1
