,Signif_Avg,Pivot_Energy,Flux1000,Energy_Flux100,PL_Flux_Density,PL_Index,LP_Flux_Density,LP_Index,LP_beta,LP_SigCurv,LP_EPeak,PLEC_Flux_Density,PLEC_IndexS,PLEC_ExpfactorS,PLEC_Exp_Index,PLEC_SigCurv,PLEC_EPeak,Npred,Variability_Index,Frac_Variability,Signif_Peak,Flux_Peak,Time_Peak,Peak_Interval,ASSOC_PROB_BAY,ASSOC_PROB_LR,PL,LP,PLEC,Flux_Band_0,Flux_Band_1,Flux_Band_2,Flux_Band_3,Flux_Band_4,Flux_Band_5,Flux_Band_6,Flux_Band_7,nuFnu_Band_0,nuFnu_Band_1,nuFnu_Band_2,nuFnu_Band_3,nuFnu_Band_4,nuFnu_Band_5,nuFnu_Band_6,nuFnu_Band_7,Sqrt_TS_Band_0,Sqrt_TS_Band_1,Sqrt_TS_Band_2,Sqrt_TS_Band_3,Sqrt_TS_Band_4,Sqrt_TS_Band_5,Sqrt_TS_Band_6,Sqrt_TS_Band_7,Flux_History_0,Flux_History_1,Flux_History_2,Flux_History_3,Flux_History_4,Flux_History_5,Flux_History_6,Flux_History_7,Sqrt_TS_History_0,Sqrt_TS_History_1,Sqrt_TS_History_2,Sqrt_TS_History_3,Sqrt_TS_History_4,Sqrt_TS_History_5,Sqrt_TS_History_6,Sqrt_TS_History_7,HR_01,HR_02,HR_03,HR_04,HR_05,HR_06,HR_07,HR_12,HR_13,HR_14,HR_15,HR_16,HR_17,HR_23,HR_24,HR_25,HR_26,HR_27,HR_34,HR_35,HR_36,HR_37,HR_45,HR_46,HR_47,HR_56,HR_57,HR_67,CLASS1
654,15.98739,5578.7993,2.6297592e-10,3.6012196e-12,1.1393724e-14,1.714962,1.4055703e-14,1.4405103,0.17547663,2.9560971,27472.174,1.3133449e-14,1.4312717,0.15993002,0.6666667,2.9380682,34524.57,193.01917,38.753536,0.6162285,9.069978,1.2163865e-09,318230016.0,31560000.0,0.9998398,0.99201024,0.0,1.0,0.0,1.3138353516239933e-08,1.0444047848778835e-09,1.7768897464520703e-10,1.0479818401964991e-10,9.55206053143698e-11,4.1954530127785716e-11,1.549581817028578e-11,3.221689408305917e-12,2.277427595467896e-12,2.986035897711848e-13,1.4356633828808973e-13,2.773799798790749e-13,7.016852376917626e-13,1.0244536339035217e-12,1.0342037556204664e-12,4.239674746258498e-13,0.793073296546936,0.7687217593193054,1.3161064386367798,3.862156391143799,9.819380760192873,9.879258155822754,7.622980117797852,3.8904292583465576,5.455028095902037e-10,9.950871238117998e-10,1.2163865470427027e-09,5.56827250974834e-10,5.131220448539864e-10,3.5267966325136513e-10,2.6858457125022994e-10,4.648850748800726e-10,4.8429765701293945,8.874739646911621,9.06997776031494,4.12327241897583,5.141417980194092,4.188515663146973,2.784019947052002,5.065334320068359,0.0185694056498841,0.0311538378725778,0.0348431442427297,0.0354879350675764,0.0411735575312976,0.0479674354492485,0.0584875571201637,0.0125917166346864,0.0162842747869905,0.0169296859090723,0.0226214475274329,0.0294242387564187,0.0399615528806093,0.0036933154554612,0.0043388942129863,0.0100325886039489,0.0168387609108818,0.0273836152580481,0.0006455891030292,0.0063395080495414,0.0131462630327708,0.0236926959948948,0.0056939422502082,0.0125007800249137,0.023047459419959,0.0068073223111911,0.017355794786372,0.0105497188874282,1
655,4.8562965,1029.8175,1.0396028e-10,1.4383156e-12,1.3992632e-13,2.4448826,1.4352541e-13,2.43245,0.020475961,0.0,245739.5696030029,1.4091756e-13,2.4326222,0.011631403,0.6666667,0.0,62293.307950745526,420.5744,20.810194,0.54658055,59.97559028056714,2.074783507247393e-07,735220825.1676397,31749471.367806505,0.9836284,0.0,1.0,0.0,0.0,6.314651468386501e-09,1.9394623684831913e-09,4.93341922869206e-10,9.033344905429176e-11,1.1606847427625409e-11,5.201593929887727e-12,3.1046036035498218e-15,1.3134227050144026e-13,9.939996959210109e-13,4.46365410996033e-13,3.217219784849845e-13,2.0790155350319114e-13,7.569148080662989e-14,1.197141886490061e-13,2.024598267559726e-16,1.9729924887867265e-14,0.5137782692909241,1.3138819932937622,3.160664796829224,3.704308271408081,1.9520509243011477,1.9956773519515991,0.2799386489515605,0.0627168267965316,2.716389113643913e-09,3.809894177919659e-09,3.7204606062601893e-09,4.718198748365765e-11,2.3110662689118652e-11,9.842207604471298e-11,2.705537571756622e-09,1.6357998939772744e-12,1.1983671188354492,2.131769180297852,2.4289538860321045,24.283114319177226,24.340044591423894,21.872193356633993,1.984955072402954,30.326440398360216,0.0086498595831603,0.0184954407162828,0.0304369175739691,0.0444877243414551,0.0498736844372482,0.0969550499151173,0.073803220462189,0.009847156510419,0.0217927954904179,0.0358516609280296,0.0412416165025942,0.0883793094248361,0.0651949805392623,0.0119482030293367,0.0260136882098783,0.0314072148595076,0.0786005577923815,0.0553833793374336,0.0140698583292816,0.0194663167559087,0.0667150091914036,0.0434639377805209,0.005397936858479,0.052694613753563,0.0294120658544306,0.0473101338935479,0.0240179421919188,-0.0233186885422914,2
656,98.13947,2018.3262,4.5001225e-09,5.479883e-11,9.774039e-13,1.7378272,1.0217963e-12,1.6599728,0.03588295,3.8081057,230505.45,9.973158e-13,1.6514901,0.024900239,0.6666667,4.8856277,67018.42,4324.494,426.8869,0.43438935,36.98352,3.4906073e-08,665390016.0,31560000.0,0.999988,0.9971008,0.0,1.0,0.0,1.219521728046402e-08,1.1208765471337756e-08,5.9883822345341295e-09,2.401011833796929e-09,1.2684007177909962e-09,4.769035166773961e-10,2.491767625567576e-10,6.128655222203959e-11,1.999445314176951e-12,2.8355868000873308e-12,4.3296672670722894e-12,5.974460509650115e-12,8.990783811890779e-12,1.1672801614182047e-11,1.731773231761213e-11,1.0808449621424464e-11,0.6425157785415649,5.740151405334473,25.40066146850586,44.585079193115234,56.07979202270508,46.277862548828125,37.97676467895508,19.420543670654297,6.8338250613919635e-09,9.274524259694772e-09,1.1377731645723088e-08,1.1322264903412817e-08,1.2867719334508363e-08,1.7200493473978895e-08,1.7734812729486293e-08,2.3798762072146932e-08,14.598590850830078,16.946870803833008,19.1721134185791,18.267770767211918,20.10511016845703,24.674116134643555,24.904645919799805,31.613893508911133,0.0006291822247573,0.0052805895882884,0.0119848969027016,0.0166127116426788,0.023623148770307,0.0282205000265638,0.0380075138015982,0.0046514228176652,0.011355800308447,0.0159836964862761,0.0229943083160545,0.0275918077174466,0.0373792254506338,0.006704731638922,0.0113331162510177,0.0183448475945017,0.0229433294733919,0.0327334938936742,0.0046287363289543,0.0116415478342992,0.0162410961838951,0.0260344760227767,0.0070131894156529,0.0116132328884555,0.0214083195402973,0.0046004181575488,0.0143972917426651,0.0097975225099343,1
657,21.621521,2141.426,5.5751764e-10,6.2000023e-12,1.2451692e-13,2.088657,1.3644625e-13,2.01458,0.06864155,1.777926,1925.6588,1.347318e-13,1.9730462,0.085369624,0.6666667,2.181103,2851.9604,1059.3369,15.576925,0.07100992,59.97559028056714,2.074783507247393e-07,735220825.1676397,31749471.367806505,0.99979603,0.96918476,1.0,0.0,0.0,2.789285469262381e-09,4.332558312114543e-09,1.3076713045734323e-09,4.029669931071567e-10,1.4293555228306332e-10,3.472651680103134e-11,2.0155038662345026e-12,1.6326059427973494e-12,4.452723454707874e-13,1.0320637573724145e-12,8.884858994362421e-13,9.599122711978492e-13,9.711631455619485e-13,8.272243567225558e-13,1.369416461737688e-13,2.8039774820597113e-13,0.0219886321574449,2.265310287475586,6.720216274261475,11.994009017944336,14.001399040222168,9.013230323791504,2.6077842712402344,3.236734628677368,2.4835731249339688e-09,6.1172307219692365e-09,3.803520609579891e-09,8.256610506407469e-09,7.706035809462719e-09,9.946640844304966e-09,6.7464362984992485e-09,7.331536711063791e-09,2.2979066371917725,5.016502857208252,2.996396541595459,7.296090602874756,6.104893207550049,8.231240272521973,5.373580932617188,6.7380051612854,-0.0032265256085475,0.0055020398542277,0.0139326195872711,0.0212381573080721,0.031038069540153,0.0501717778379331,0.051557956050694,0.0087284105119077,0.0171583738590713,0.0244630065778793,0.0342611640601016,0.0533896607001225,0.054775369608592,0.008431226052522,0.0157379564842313,0.0255403912873924,0.0446820723411454,0.0460689847663797,0.0073077000923982,0.017112850261497,0.0362645080228028,0.0376523835783077,0.0098063765111758,0.0289644838125647,0.0303530351941732,0.0191635504517492,0.0205527762845052,0.001389773214623,1
658,19.517662,1531.9559,3.8288847e-10,3.2824958e-12,1.6278943e-13,2.1214445,1.7764016e-13,1.984231,0.09445983,2.1804993,1665.3158,1.7367298e-13,1.9366701,0.115724556,0.6666667,2.722948,2442.6692,762.59155,19.828981,0.21830171,59.97559028056714,2.074783507247393e-07,735220825.1676397,31749471.367806505,0.9962975,0.8130525,0.0,1.0,0.0,1.2966412832327025e-08,2.971299206677713e-09,7.042172400772984e-10,2.665913878541204e-10,1.0118583748663923e-10,1.3160946291113083e-11,2.331362533580794e-12,1.2652984783529641e-16,2.12726928086604e-12,7.450359231463144e-13,4.957028711116697e-13,6.40143808187249e-13,6.766701999075253e-13,3.0296861482266573e-13,1.4844207677291998e-13,1.6041621152720498e-17,1.366295337677002,2.8124313354492188,5.7176289558410645,11.22497844696045,14.074529647827148,5.877175331115723,2.316245079040528,0.3883986204559804,1.3142670285404279e-09,7.4890232903968e-10,1.378521963246726e-09,2.314201275055438e-09,2.708083535196692e-09,3.224767564091735e-09,3.44734885082687e-09,3.821432059680774e-09,2.2846052646636963,1.2477742433547974,2.549340009689331,4.19563627243042,5.962777137756348,5.841946601867676,5.436624526977539,6.867742538452148,0.010887533090053,0.0212994761069165,0.0282016294732391,0.0349889431554083,0.0489740579375803,0.0605271373146047,0.1211126317607486,0.0104143580934969,0.0173194142430667,0.0241105948343472,0.0381068436709872,0.0496723378585985,0.1103706353535158,0.006906301843252,0.0136996766799135,0.0277034799338787,0.0392782986455635,0.1000713031506216,0.0067940176465422,0.0208011579469413,0.0323807806650024,0.0932294342787535,0.0140091201173636,0.025592393232243,0.0864901997341733,0.011587427519473,0.0725690079712144,0.0610329022942113,1
659,7.516859,3288.9707,1.4520085e-10,1.628672e-12,1.3607039e-14,1.983776,1.6540995e-14,1.8115951,0.16449709,1.7442095,5831.3237,1.6188765e-14,1.7116497,0.24758632,0.6666667,1.8024987,7787.2188,260.66852,10.251304,0.0,59.97559028056714,2.074783507247393e-07,735220825.1676397,31749471.367806505,0.99053,0.0,1.0,0.0,0.0,9.47886192280423e-13,4.642908002505664e-10,2.4974644574626836e-10,1.0702241176607784e-10,3.573994572514394e-11,1.361545598488334e-11,2.322552523567612e-12,1.6077793099162951e-16,1.519486845425773e-16,1.1174669859153469e-13,1.7179542565002456e-13,2.575842642481285e-13,2.458477215208643e-13,3.277002963691239e-13,1.5976358690855674e-13,2.8807239811539026e-17,0.9985819577060491,0.2772256433963775,1.546741008758545,4.3238444328308105,5.386685848236084,4.245354652404785,1.9762548208236692,0.04930003209250344,1.382855940867955e-09,2.7289334800142256e-14,1.369777513637871e-09,2.4247587271375437e-10,1.1596561488858015e-09,2.1279233930471264e-09,3.181068963797884e-09,7.385554390282322e-10,1.4923619031906128,25.391720152906828,1.916571259498596,0.2743101716041565,1.2231839895248413,3.2590394020080566,3.799871444702149,1.317940354347229,-0.0422208319666083,-0.0378343280268774,-0.0318989101358044,-0.0243169692124331,-0.0177370677138933,-0.0058958382481231,0.0537311580084883,0.0043935221379619,0.0103358421277336,0.0179222632312607,0.0245021132422771,0.0363340382487449,0.0957348084591923,0.0059425898472407,0.0135298064554281,0.0201107560388057,0.0319456157300275,0.0913797218201952,0.007587826685315,0.0141698596311304,0.0260079632265075,0.0854835522950308,0.0065827407118212,0.0184237723606033,0.0779462842494154,0.0118424678904551,0.0714001789821865,0.0596081129895922,1
660,23.412285,1468.0398,7.65634e-10,5.80961e-12,3.3789993e-13,2.1057,3.897183e-13,1.8988302,0.15286049,3.8452756,2043.8802,3.7281628e-13,1.8886563,0.15217128,0.6666667,3.9021308,2664.1257,929.93976,33.338734,0.3121306,9.777516,7.834654e-09,665390016.0,31560000.0,0.9986515,0.89725727,0.0,1.0,0.0,1.0765973001980456e-08,1.352441603152954e-09,1.32746302838882e-09,5.379076073452892e-10,1.9962544117735348e-10,2.683917324497465e-11,4.282877438116506e-12,8.391705227400899e-16,1.7969140715320966e-12,3.503879857699038e-13,9.562007219007797e-13,1.2990564570228293e-12,1.323261704204437e-12,6.057304180809299e-13,2.628666869678581e-13,9.374829634801568e-17,1.1253297328948977,0.9200811386108398,7.552945613861084,14.429118156433104,15.669690132141112,6.907145977020264,3.195192575454712,-0.3783778442533219,2.925513609142172e-09,5.213545151150356e-09,3.446670060469614e-09,2.4112436491918743e-09,2.0088573027265966e-09,3.918876778641334e-09,4.647680906799678e-09,2.840155000072286e-09,5.5569844245910645,7.77564811706543,4.952905654907227,4.120014190673828,3.3946192264556885,5.9950480461120605,6.73692512512207,5.044341087341309,0.0152200863479569,0.0153547587965458,0.0218367783890398,0.0288520773737034,0.0427495684103598,0.0551165853156851,0.1086863430136982,0.0001347039289988,0.0066188918804513,0.013637979886978,0.0275474058404835,0.0399299954098428,0.0936211261861944,0.0064841937326996,0.0135033007647509,0.0274128036333759,0.0397955055300147,0.0934876012418186,0.0070197216649685,0.0209323306209687,0.0333199097257152,0.087056180244589,0.0139146535631552,0.0263063410216336,0.0800853995805339,0.0123962250175808,0.0662445663514641,0.0538925969941459,1
661,6.7883987,2332.9119,1.722688e-10,1.9804475e-12,3.217315e-14,2.208964,3.0775296e-14,2.206406,-0.024601651,0.18785739,245739.5696030029,3.0908974e-14,2.2534428,-0.031239992,0.6666667,0.0,62293.30821897673,401.55142,12.395023,0.0,59.97559028056714,2.074783507247393e-07,735220825.1676397,31749471.367806505,0.99648976,0.9679602,1.0,0.0,0.0,3.7458862400807647e-11,1.90969950963904e-09,5.857357376903849e-10,1.0264347011235131e-10,3.846145971153625e-11,7.845046660903687e-12,1.900171860136357e-12,2.697063492679286e-12,5.951411882569851e-15,4.4959896266030813e-13,3.924298494668854e-13,2.4165267226497483e-13,2.576831705913135e-13,1.8469529020331138e-13,1.2730726303873674e-13,4.4192267575383925e-13,0.9985819577060491,0.882784366607666,2.9798433780670166,3.170379638671875,4.587628364562988,3.5189576148986816,1.2500702142715454,2.0817325115203857,5.452843510056482e-09,7.161810589018103e-10,2.4268517750947183e-11,3.3659353082526877e-09,7.815954550238756e-10,1.266846405556521e-09,1.7167141042051524e-09,4.715544843492125e-09,3.827036857604981,0.3324874937534332,0.0063079656101763,2.0164616107940674,0.6636607646942139,1.7205575704574585,1.0369213819503784,3.4969499111175537,-0.0277616641340024,-0.0192555565481223,-0.0069740670203138,-0.0001815106099411,0.0106271961656651,0.0200723853857679,0.0177563098679001,0.0085106570963001,0.0207916226152191,0.0275802925021643,0.0383775378264678,0.0478074091841904,0.0454955472125387,0.0122831390249209,0.0190741126038797,0.0298766389801693,0.0393127473623638,0.0369992161017796,0.0067925650088576,0.0175999587689368,0.0270426668069739,0.0247273148134519,0.0108086859262039,0.0202538222039274,0.0179377626651742,0.0094472044332943,0.0071304592183789,-0.0023169012881189,1
662,40.131313,850.0899,1.1664008e-09,1.1491209e-11,1.9795949e-12,2.245064,2.113942e-12,2.1555028,0.06614942,3.4029622,262.42136,2.0584613e-12,2.135208,0.0651518,0.6666667,3.9323876,69371.70960062128,2705.149,347.02975,0.77240014,28.111853,5.2744173e-08,255223712.0,31332582.0,0.9998652,0.9778016,0.0,1.0,0.0,2.067202231614829e-08,1.1253718845694038e-08,3.752450794536344e-09,8.665062556367785e-10,2.3254981273979067e-10,4.05549864523902e-11,1.417058636231372e-12,2.037152566387456e-15,3.334591066814219e-12,2.718964810244362e-12,2.5469752175377725e-12,2.031969210947171e-12,1.5239036161435182e-12,9.237750538473866e-13,8.976857207880148e-14,2.6200499886830863e-16,1.7031784057617188,7.89630126953125,20.026613235473636,23.760156631469727,21.327787399291992,11.62263298034668,2.0492823123931885,0.3296122351823385,5.2744173473229245e-08,2.4610898208266008e-08,8.595593570248639e-09,1.5692542376655183e-08,1.514869651941808e-08,1.794668236243524e-08,1.335673172064844e-08,8.278559171515099e-09,28.111852645874023,16.151779174804688,5.9433207511901855,9.97065544128418,10.704875946044922,12.531219482421877,9.191692352294922,6.482275485992432,0.0045539845798297,0.0126749187371629,0.0233083293591713,0.0326579732694323,0.0447986076665636,0.0672803610074191,0.1082354647275051,0.0081214029359546,0.0187563356850819,0.0281081690463127,0.0402528351549226,0.0627456012861923,0.1037326102248354,0.0106365529914154,0.0199913296864506,0.0321419397242068,0.0546520480671656,0.095691823279292,0.0093567663069462,0.0215127414969174,0.0440410965794139,0.0851419303967336,0.0121584225551367,0.0346986289615133,0.0758455867150271,0.0225497196954937,0.0637459482951886,0.0412555314981784,2
663,36.336643,938.8886,1.1799255e-09,1.1756167e-11,1.6608252e-12,2.281863,1.7640272e-12,2.1936498,0.06861162,2.9448273,228.94809,1.7106764e-12,2.197836,0.052364744,0.6666667,2.656318,69371.70579678359,2594.0315,817.9129,1.383717,33.031807,8.4271576e-08,255223712.0,31332582.0,1.0,0.9866998,0.0,1.0,0.0,2.1495704771723467e-08,1.0362012581310864e-08,4.160210398396202e-09,8.848539123640363e-10,2.25324203739774e-10,3.0499304470854576e-11,9.114461789472283e-12,2.1397031629488892e-16,3.465763483492812e-12,2.49939760728346e-12,2.8163673650161147e-12,2.0693787395470453e-12,1.4709322085013077e-12,6.921685989126626e-13,5.74580313883466e-13,2.71196689392002e-17,0.6886824369430542,4.466405868530273,18.82570075988769,22.43028450012207,18.805776596069336,8.744452476501465,5.992181777954102,3.0291369776321986,8.427157638379867e-08,6.688502640628258e-09,1.5499098893201335e-08,5.131229841026652e-08,1.5699235689226043e-08,8.583203481293822e-09,6.5843290819600506e-09,1.105657787547898e-08,33.03180694580078,4.624119281768799,9.742698669433594,24.48567771911621,9.671184539794922,6.254897117614746,5.888105392456055,6.731448650360107,0.0054630592796913,0.0122118006143797,0.023451809197432,0.033173850946064,0.0470440397534763,0.0552301109144664,0.1218066421484366,0.0067491915988438,0.0179910549069372,0.027715814623253,0.041591669714987,0.049782072148911,0.1164210537346192,0.0112432285179777,0.0209705457609259,0.0348522614996207,0.0430473439730633,0.1097581043465073,0.009729611257981,0.0236182878535675,0.0318195158183556,0.0986365968856421,0.0138918689020421,0.0220967455253941,0.0889923912467452,0.0082073960074224,0.0751934818380533,0.067027451331755,2
664,12.573738,3986.9202,3.125285e-10,3.4959594e-12,1.989375e-14,1.9956142,2.2422251e-14,1.9553905,0.07724603,1.5840898,5321.572,2.1593089e-14,1.9146212,0.073341,0.6666667,1.1372075,9437.02,535.34625,18.248316,0.3158638,59.97559028056714,2.074783507247393e-07,735220825.1676397,31749471.367806505,0.99925345,0.9389544,1.0,0.0,0.0,4.646766860183504e-10,4.7494353691860883e-14,9.621711205554107e-10,1.82734605225221e-10,8.254220223991027e-11,2.4897431338821718e-11,6.1564594568130896e-12,1.556218803995535e-12,7.445387757926483e-14,1.1417715442954189e-17,6.609330053738982e-13,4.392967651971336e-13,5.66997620729537e-13,5.985380377090954e-13,4.228985325989421e-13,2.7748989087431064e-13,0.9985819577060491,11.082735871688174,3.066424369812012,4.716793537139893,8.625089645385742,7.265661716461182,3.4347341060638428,2.988622665405273,2.924577247043203e-09,2.350200922762724e-09,1.9581382096335812e-16,3.1504647779456722e-09,3.6119760515873614e-09,3.927992153762716e-09,3.022842198774356e-09,2.475477378638402e-09,4.4943156242370605,2.16011381149292,22.43115283463584,3.315206527709961,4.214293956756592,4.694077014923096,3.090343475341797,2.5320703983306885,0.0613799985864633,-0.0052070383059945,0.0065984579630288,0.0121488847524516,0.0204032992550172,0.029853818764879,0.0389790216209375,-0.066565761942158,-0.0548037368679721,-0.0492678527993678,-0.0410280810325096,-0.0315840553084688,-0.0224547005617267,0.0118050906647204,0.017354825197267,0.0256076169883009,0.0350554077085204,0.0441770935117185,0.0055508717689818,0.0138067000923356,0.0232599427586255,0.0323888941279761,0.0082564610921063,0.0177113577554621,0.0268428483433797,0.0094562794847615,0.0185905074084122,0.0091358339761651,1
665,5.0434575,726.8298,1.516735e-10,2.849326e-12,5.994193e-13,2.6804614,7.438962e-13,2.671042,0.20301348,1.5487807,139.21078,7.7569597e-13,2.5995522,0.5156646,0.6666667,1.4350877,77.510735,636.7028,27.661335,0.6507562,59.97559028056714,2.074783507247393e-07,735220825.1676397,31749471.367806505,0.88801926,0.0,1.0,0.0,0.0,2.3370719248738675e-10,7.20340675997022e-10,1.1105377728526378e-09,1.3174789037506685e-10,1.1906105441827908e-11,3.508512924632612e-12,8.143438944118378e-17,6.840252682034729e-16,3.6452574492988957e-14,1.6216550129642684e-13,7.055146397649814e-13,2.965952407719269e-13,7.563841588655029e-14,7.898481266819039e-14,5.173453489473572e-18,9.49718023531e-17,0.9985819577060491,0.1949335634708404,4.040769577026367,3.478989601135254,1.2421910762786863,1.4508296251296997,-0.31494207261471274,-0.14817798861866294,1.2136293747744276e-08,1.663331516965627e-08,7.423769154968339e-09,2.0784331287299067e-12,3.5223914895965436e-09,5.815616876958529e-09,9.096683406539795e-10,2.878870197786654e-10,3.5014472007751465,4.411242485046387,1.872560977935791,24.283114319177226,0.8300288915634155,1.3708200454711914,0.3089894354343414,30.326440398360216,-0.0079970515237284,-0.0111065067109867,0.0040235043422881,0.0205507921944005,0.0287430274027469,0.094860488352319,0.0824025894022166,-0.0031097313914435,0.0120201691029937,0.0285431527724496,0.0367316358120954,0.1027795708605906,0.0903401088040271,0.0151293349675034,0.0316500748545653,0.0398368168223847,0.1058554690596214,0.0934235943807109,0.0165286545437746,0.024722382146983,0.0908716671434244,0.0784050800428223,0.0081970771561081,0.0744548427604456,0.06195671709733,0.0662982282146123,0.0537869563995296,-0.0125560464243854,2
666,26.142519,1172.8663,2.0311322e-09,2.4413584e-11,1.8702834e-12,2.5463917,2.3532836e-12,2.615822,0.18634847,6.7476563,224.72234,2.3058957e-12,2.500562,0.30142683,0.6666667,6.2828245,69371.70531185475,3442.7732,138.79819,0.49152738,14.500087,8.578933e-08,255223712.0,31332582.0,0.99929386,0.9143064,0.0,1.0,0.0,5.479554143761334e-09,4.3043524300401266e-08,1.1395181687134937e-08,1.6608663333528282e-09,2.3409116312045336e-10,1.5674352440986358e-11,1.2611507432987168e-15,2.864196912515094e-17,8.930352659620999e-13,1.0443000630910859e-11,7.527039755372833e-12,3.711402279255038e-12,1.4101530273341598e-12,3.2561155377877626e-13,7.034553702154291e-17,2.724621475162132e-18,0.1040855720639228,5.378890037536621,16.23100471496582,16.79479217529297,10.741183280944824,3.764502763748169,-2.4583244191326052,-2.4145854246124046,8.578933119451905e-08,7.717016359265473e-08,1.91617459677218e-08,8.112834848361673e-08,5.508755762662077e-08,5.0451475885893167e-08,2.89770287764668e-08,1.510062652698707e-08,14.500086784362791,11.140578269958496,3.0316314697265625,11.736050605773926,8.090184211730957,7.266416072845459,4.440558910369873,2.470172643661499,-0.0154380115539905,-0.0054297788882692,0.0087277597612982,0.0227284067490631,0.0414104494499302,0.1013161705199683,0.1233113655836559,0.0100090716760465,0.0241625156759026,0.0381530311138534,0.0568121412862239,0.1165718496878175,0.1384857442793127,0.0141568677583551,0.0281547110581585,0.0468296986999196,0.1066872581439655,0.1286550030708198,0.0140034248201739,0.032694506151902,0.092670355743636,0.1147070572250615,0.0186996426837381,0.0787691498350757,0.1008656520597843,0.0601581173484547,0.0823212797939721,0.0222734671858275,2
667,8.875656,5542.38,2.3516408e-10,2.6454984e-12,7.890461e-15,1.9728146,9.057583e-15,1.9557076,0.08283272,1.3768555,7241.1846,8.775509e-15,1.8916131,0.09191806,0.6666667,0.91089076,13229.991,392.65375,11.568716,0.0,59.97559028056714,2.074783507247393e-07,735220825.1676397,31749471.367806505,0.9940975,0.9486065,1.0,0.0,0.0,1.2779984848165782e-09,2.5650054996662064e-12,3.0229505010304076e-10,1.8117980726817248e-10,6.236410693416515e-11,8.886271059271866e-12,1.1158103087327564e-11,7.674593303795568e-18,2.0495583041065665e-13,6.180207551842737e-16,2.082120554528638e-13,4.365404793291866e-13,4.295458574336136e-13,2.141086787033064e-13,7.685376857483052e-13,1.3812711647868532e-18,0.9985819577060491,11.082735871688174,0.6608362197875977,3.873456239700317,6.374373912811279,3.190542221069336,5.4406843185424805,2.7180600732802134,1.338726907107457e-09,3.941264647977505e-09,3.2160281104864903e-09,4.5292187778045445e-09,2.868660198274142e-09,1.5602055203345342e-09,1.85188253214218e-15,1.3618398631010111e-09,2.910576581954956,4.661945819854736,2.826749324798584,3.2174072265625,2.6767969131469727,1.882096767425537,17.061024406925675,1.035597562789917,0.0429246324843273,0.0103027675466889,0.0139102819401925,0.0213421982222715,0.0346348491969327,0.033100410921799,0.1202578570996961,-0.0326362980960422,-0.0290316851816194,-0.0216022241895753,-0.0083021259598693,-0.0098381999029722,0.0777344919532845,0.0036080314763746,0.0110418586003863,0.0243407672830761,0.0228054206128181,0.1100914916723695,0.0074341232948253,0.0207345567622227,0.0191989688789677,0.1065257736785601,0.0133024839555264,0.0117665249908589,0.0991701858060791,-0.0015361994167601,0.0859811289990206,0.0875057702895976,1
668,6.8834887,1972.3649,2.1303817e-10,2.6344111e-12,5.82994e-14,2.3250082,5.5560635e-14,2.3282068,-0.023510681,0.3160774,245739.5696030029,5.723056e-14,2.3452606,-0.013440469,0.6666667,0.0,62293.30813772908,483.6955,11.82565,0.0,59.97559028056714,2.074783507247393e-07,735220825.1676397,31749471.367806505,0.9997218,0.9286448,1.0,0.0,0.0,6.314771816562371e-09,3.752396171563532e-09,9.861664818089364e-10,9.843020842836836e-11,5.305918204800975e-11,4.333585140042784e-12,2.3543849161922203e-12,1.689521569522845e-12,9.987041575676425e-13,8.735657596598001e-13,6.519323926187925e-13,2.291475928277442e-13,3.5076227946490013e-13,1.0088677397830649e-13,1.5564307655202558e-13,2.650001528978208e-13,0.3519524931907654,1.6093668937683103,3.548790454864502,2.5409324169158936,4.975730419158936,2.4180428981781006,2.209815740585327,2.273897647857666,4.635277495168566e-09,4.141576859240104e-09,3.40650507801854e-09,4.85282092288486e-11,4.1743883905098755e-09,5.265024860534595e-09,7.917786426503426e-09,2.393244047382836e-09,2.803762912750244,2.446937799453736,1.3014999628067017,24.283114319177226,1.540088772773743,2.3018198013305664,2.9762825965881348,0.695298969745636,0.0038324879247371,0.0135388069678457,0.0298402445181616,0.0341202338892059,0.0510904745523505,0.0551337887042106,0.0573184622060128,0.0097068227040683,0.0260107312424713,0.0302917070711871,0.0472672417249715,0.0513121430137131,0.0534977262506093,0.0163080260141957,0.020590938849149,0.0375776602051172,0.0416260533258217,0.0438136556687712,0.0042843515097638,0.0212826765867331,0.0253352258449356,0.0275252968710516,0.0169998751675353,0.0210531595506509,0.0232436864438399,0.004054735577375,0.0062462794297091,0.002191599358996,1
