,y_pred,y_proba_0,y_proba_1
0,1,0.16494684037077773,0.8350531596292223
1,1,0.16488978283230002,0.8351102171677001
2,1,0.1649293341161523,0.8350706658838478
3,1,0.16496768141855422,0.8350323185814459
4,1,0.165042586111144,0.834957413888856
5,1,0.16516491765047975,0.8348350823495204
6,1,0.1650867110116954,0.8349132889883046
7,1,0.1589141973679634,0.8410858026320367
8,1,0.16358046277382163,0.8364195372261785
9,1,0.1649881449643032,0.8350118550356967
10,1,0.1632134477080362,0.8367865522919639
11,1,0.16403409258974141,0.8359659074102586
12,1,0.1612429006183693,0.8387570993816308
13,1,0.15850638894650754,0.8414936110534926
14,1,0.1612751446500134,0.8387248553499866
15,1,0.1649769270329367,0.8350230729670635
16,1,0.15887065283826174,0.8411293471617383
17,1,0.16390983098748713,0.8360901690125129
18,1,0.1637536509331693,0.8362463490668308
19,1,0.1650638367735448,0.8349361632264554
20,1,0.16435050885198113,0.835649491148019
21,1,0.16509366051042296,0.8349063394895773
22,1,0.16298705567987445,0.8370129443201257
23,1,0.16509325127121943,0.8349067487287807
24,1,0.15680314604322282,0.8431968539567773
25,1,0.15843662074651005,0.8415633792534901
26,1,0.16019944930543512,0.8398005506945652
27,1,0.16448160560787667,0.8355183943921233
28,1,0.16136179379815346,0.8386382062018465
29,1,0.16157711550026427,0.8384228844997358
30,1,0.16237106866144974,0.8376289313385504
31,1,0.1616925212330934,0.8383074787669065
32,1,0.1649927372267991,0.8350072627732009
33,1,0.1650994691440439,0.8349005308559562
34,1,0.15878887729814944,0.8412111227018505
35,1,0.1650963122870927,0.8349036877129075
36,1,0.16247406580490417,0.8375259341950958
37,1,0.15763673868588626,0.8423632613141138
38,1,0.16147779391350597,0.8385222060864941
39,1,0.16367605855829456,0.8363239414417055
40,1,0.1646772569434421,0.835322743056558
41,1,0.16032038245099348,0.8396796175490063
42,1,0.164833259918654,0.835166740081346
43,1,0.16387609990224705,0.8361239000977532
44,1,0.16075981876633633,0.8392401812336636
45,1,0.16508651554312884,0.8349134844568711
46,1,0.16478811347452646,0.8352118865254736
47,1,0.16303008729219332,0.8369699127078067
48,1,0.16295500140585625,0.8370449985941439
49,1,0.15905416855630922,0.8409458314436907
50,1,0.16510540191732104,0.8348945980826791
51,1,0.16505473256830078,0.8349452674316991
52,1,0.16496250842881074,0.8350374915711892
53,1,0.16503082585205245,0.8349691741479477
54,1,0.16500807432562903,0.8349919256743711
55,1,0.16509390198129378,0.8349060980187064
56,1,0.15930411701906325,0.8406958829809369
57,1,0.16355461471041144,0.8364453852895885
58,1,0.15804398487618318,0.8419560151238169
59,1,0.16434028472290296,0.835659715277097
60,1,0.1649784457097395,0.8350215542902607
61,1,0.1649279151044783,0.8350720848955218
62,1,0.16502548166159742,0.8349745183384026
63,1,0.16496869036099765,0.8350313096390025
64,1,0.165016761804136,0.8349832381958642
65,1,0.16506264559390277,0.8349373544060974
66,1,0.16509604948879425,0.834903950511206
67,1,0.16224904106155863,0.8377509589384415
68,1,0.1640313780186485,0.8359686219813515
69,1,0.16499547049658905,0.8350045295034111
70,1,0.16505885521492472,0.8349411447850754
71,1,0.16410146745125967,0.8358985325487402
72,1,0.16422071051080056,0.8357792894891996
73,1,0.16495147071235397,0.8350485292876462
74,1,0.16097471927378587,0.8390252807262142
75,1,0.16497896563671127,0.8350210343632888
76,1,0.16507753462400795,0.8349224653759922
77,1,0.1648943897727079,0.835105610227292
78,1,0.1651022929054371,0.8348977070945629
79,1,0.15970105973776716,0.840298940262233
80,1,0.1621166791135224,0.8378833208864777
81,1,0.16480916272283444,0.8351908372771657
82,1,0.16510199088199437,0.8348980091180058
83,1,0.16510565246721826,0.8348943475327818
84,1,0.16030083665733397,0.8396991633426663
85,1,0.16464200190667194,0.8353579980933281
86,1,0.16265528956161732,0.8373447104383827
87,1,0.16185527615229572,0.8381447238477042
88,1,0.16381167745461406,0.8361883225453861
89,1,0.16281970678327035,0.8371802932167297
90,1,0.16493317208174813,0.8350668279182519
91,1,0.1619542585252068,0.8380457414747932
92,1,0.1651116014975173,0.8348883985024826
93,1,0.16505695050959726,0.8349430494904031
94,1,0.16504092934155518,0.8349590706584451
95,1,0.16366283465198045,0.8363371653480197
96,1,0.16509253220512507,0.8349074677948751
97,1,0.164700200688423,0.8352997993115772
98,1,0.16412620574327375,0.8358737942567263
99,1,0.16465646663355832,0.8353435333664416
100,1,0.1614951681203883,0.8385048318796116
101,1,0.15874177303048653,0.8412582269695135
102,1,0.1648787709381832,0.835121229061817
