,CLASS,sum,iteration_1,iteration_2,iteration_3,iteration_4,iteration_5,iteration_6,iteration_7,iteration_8,iteration_9,iteration_10,AVG
17,1.0,6.426044243012952,0.981294474323406,0.9685739085690828,0.909615400473599,0.979196545646602,0.8458712314051928,0.153839391943358,0.934105671389352,0.272446544496443,0.3599764386656789,0.0211246361002378,0.6426044243012952
18,0.0,7.941466138693604,0.8519915523891404,0.941668569209842,0.8363135068181325,0.7932785551892227,0.9513877174547928,0.5607434773268829,0.960863635122949,0.9898094767677388,0.0615414592919835,0.9938681891229202,0.7941466138693605
19,1.0,5.82424268331075,0.9872174040282604,0.4425780966565847,0.9676442118329008,0.5346372619164865,0.0623778837944657,0.2814192251815379,0.0414662132289154,0.9682922560223034,0.7457687561147204,0.7928413745345753,0.582424268331075
20,0.0,7.0579559632728825,0.1916948643354696,0.9958650393737868,0.172717963191468,0.9775426582142648,0.9537773007671444,0.9434336623166352,0.4281757535563067,0.993989204688071,0.4036464838930967,0.9971130329366394,0.7057955963272883
21,1.0,5.957474390408808,0.9943863879130314,0.9926904020501008,0.0628241405026955,0.0420762514917576,0.9940310106797308,0.029342593860247,0.9890167528799428,0.9917235971387776,0.7669531056454613,0.0944301482470623,0.5957474390408808
22,1.0,6.459677601227995,0.5690484168744874,0.9624316111861712,0.059515321981778,0.9448080250172436,0.9950169683347534,0.9898826881549752,0.0525476120872471,0.7810197158117208,0.9848061629255834,0.1206010788540354,0.6459677601227994
23,0.0,8.693384380545163,0.9846623953239482,0.813516065632021,0.0164283914614155,0.9895469149127638,0.9860759873550804,0.9711905209329372,0.9861331587259536,0.9667789346341262,0.9865018318884748,0.9925501796784428,0.8693384380545164
24,1.0,4.875316511894732,0.4096293927041829,0.9402731490469816,0.4398615927670026,0.1608438731564311,0.6652362161375457,0.0293795576907474,0.9908142527254278,0.9893513832898242,0.0814021019096526,0.1685249924669359,0.48753165118947317
25,0.0,7.90851884692995,0.9667703578824586,0.7535772961747108,0.0122351591450115,0.9918651091393308,0.9302129579142868,0.3944362721196591,0.9133368320115738,0.9792718292373228,0.9966210147068602,0.9701920185987356,0.790851884692995
26,0.0,7.783407319783168,0.992194136826374,0.0262247868446332,0.9834940508744532,0.9810745052398612,0.9425172140395168,0.0839447309441116,0.9745445360075768,0.9536274853490068,0.8510137550582169,0.9947721185994184,0.7783407319783169
27,0.0,3.257185018728436,0.1433311544939907,0.0448548248719687,0.1262860091861114,0.9775658516259098,0.0157413965883769,0.3094700423878987,0.0173125224944157,0.4649557728844042,0.1630538912603594,0.9946135529350008,0.32571850187284357
28,0.0,6.652184250482814,0.722835152923398,0.5607487827520288,0.4432286125085188,0.0433742609724247,0.9102603472571904,0.6818578053087598,0.3608436953537682,0.9654898948159416,0.9894276195628964,0.9741180790278884,0.6652184250482814
29,1.0,6.341596790904239,0.6996806957714006,0.9819701227160356,0.5755909301589857,0.1120920039417572,0.9900748701849508,0.8697845549423773,0.9954909465422364,0.2214711055969725,0.8801556667633903,0.0152858942861328,0.6341596790904239
30,0.0,7.727892340309608,0.9286861557012202,0.9952928775036796,0.996200286568927,0.8197294448754799,0.9513838424257712,0.2051122167903165,0.9949385915051924,0.7483823505466601,0.1970960190300558,0.8910705553623037,0.7727892340309608
31,0.0,7.295312018869977,0.9664992493656556,0.97424037191315,0.9900853574635686,0.8007366019644024,0.6998821773251108,0.3069215980266765,0.1054768848983673,0.5619037201289221,0.8957632341005357,0.993802823683588,0.7295312018869977
32,0.0,5.430090699758461,0.830786821055967,0.2029070758609292,0.227595331079084,0.9722600128801844,0.9596276531041372,0.0527430183057812,0.02575358765853,0.9530182255011562,0.219920542433887,0.9854784318788046,0.5430090699758461
33,1.0,4.527862659755929,0.1353502174927863,0.902126805488501,0.1097862185300119,0.9856050931561652,0.2203519408964641,0.1374492940232831,0.9905056299836296,0.8674972663283249,0.140676220673633,0.0385139731831295,0.4527862659755929
34,0.0,6.182783687127638,0.9903009885606944,0.995324493606322,0.9841431699906248,0.9853676438304374,0.8795673927192397,0.5662543664286777,0.0365417059816097,0.3467757027383559,0.1449168765257042,0.2535913467459737,0.6182783687127638
35,0.0,6.5876958450493905,0.4167202948537472,0.84214251906798,0.992962581682926,0.2521654779999877,0.99520618486649,0.8807174846964442,0.9718393728713276,0.20562204002049,0.0342117500046844,0.9961081389853133,0.658769584504939
36,0.0,5.735528535202377,0.0661010578370914,0.8944855343393485,0.0047604046747653,0.983169810040614,0.9959049524764284,0.1525692060981733,0.8253406938242502,0.2865366406844361,0.5351397809487364,0.991520454278534,0.5735528535202377
37,1.0,6.367424472227476,0.9754328878678548,0.9664329438293304,0.0723676651378673,0.3659897073780172,0.1531794060903408,0.9960660358483888,0.9914908320093456,0.9910495019882472,0.7976420525400767,0.0577734395380076,0.6367424472227476
38,1.0,3.6382539602090915,0.9674831114003896,0.0686872086490504,0.0765992526454948,0.9916588742117036,0.0317162105922103,0.0438579697252044,0.080731698929373,0.0183816126271095,0.9850826444060728,0.3740553770224829,0.36382539602090913
39,1.0,5.8402454985288355,0.0487770511886836,0.9933950995848676,0.9138008550473192,0.0137003207244636,0.980943937613854,0.7030025168030796,0.9468457250064916,0.9897237275072166,0.0220235275261979,0.2280327375266618,0.5840245498528835
40,0.0,7.270398363764366,0.0115794188207068,0.9825073526199258,0.98539020713872,0.9973881947630868,0.950930039133673,0.989597944084043,0.037828090868999,0.3238190363520263,0.9948529319827796,0.9965051480004052,0.7270398363764367
41,0.0,7.552194077084239,0.9728969420044504,0.7044604804536527,0.0488190943754838,0.2370812207772192,0.9475716589171606,0.7731707471454304,0.9959554006939944,0.9238940179174744,0.9783003674708166,0.9700441473285558,0.7552194077084239
42,0.0,6.014527528510431,0.6195405938699875,0.6321483496094373,0.1332059250485183,0.9397718746372417,0.9618309201301972,0.7326168610979502,0.0560917669447461,0.2011493175918941,0.7658693716971433,0.9723025478833152,0.6014527528510432
43,0.0,6.46190464694531,0.1450645741979608,0.0376416607725053,0.9856093865270056,0.6569126978743117,0.0639538199051509,0.9452189039011344,0.8051441085028108,0.9823446527444482,0.8772451297537804,0.962769712766202,0.646190464694531
44,1.0,4.984032954860659,0.4684454515085124,0.397579131643905,0.1336332628530148,0.9511328902354,0.3781056458339642,0.4953179568828096,0.8172902539402298,0.1809439647667137,0.9936735900734373,0.1679108071226714,0.4984032954860659
45,0.0,6.278536331263991,0.0990426913232417,0.7993167605535754,0.0808987293870346,0.0976415843510084,0.4533319476118168,0.996817407013034,0.9434446230599304,0.9635297328072772,0.9897123405350078,0.8548005146220646,0.6278536331263991
46,0.0,7.09648521461241,0.052791214457814,0.9936157082740996,0.994936635660108,0.7909535008347415,0.97382733960389,0.0298845524206979,0.997248837098448,0.3167734675669347,0.9511948510765752,0.9952591076191,0.709648521461241
47,0.0,7.555642487820432,0.9951512065937134,0.2712127658342383,0.994780006107476,0.9961371031793972,0.0265766357197576,0.9749975633962212,0.4973604450706353,0.8332019271442326,0.978258031631286,0.9879668031434744,0.7555642487820432
48,0.0,7.012790917458313,0.9958637426501052,0.9959950148713536,0.9900967041270692,0.4968718086762315,0.3729336556048893,0.9834732202747734,0.2743405866032991,0.0597033140123361,0.9850775585830228,0.8584353120552336,0.7012790917458313
49,0.0,6.800950220225413,0.9781976461905808,0.5824321513859754,0.9936821499867372,0.4372980261008091,0.9895124642123854,0.9667924581473588,0.0608588703268803,0.9676509591169032,0.2059460340740369,0.6185794606837459,0.6800950220225414
50,0.0,7.206311418500354,0.8276387893224337,0.0259653204909693,0.9970736095008336,0.9737255595701478,0.4251248459964701,0.0501165193486972,0.9386563157212424,0.9950076360778308,0.9852303166468378,0.9877725058248908,0.7206311418500354
51,0.0,6.187342427951386,0.2116432916351591,0.9229538409172336,0.0685387470146617,0.9744347926955934,0.7544472843493631,0.9964674571683092,0.4938005996509221,0.0505846012546272,0.7198371240678524,0.994634689197665,0.6187342427951386
52,0.0,8.350750707272237,0.7460250629735592,0.9925715068050788,0.1907071098132549,0.9941678182443944,0.9977090864087944,0.9342755687812696,0.9949529197543304,0.9895230652918166,0.7502731506552034,0.7605454185445363,0.8350750707272236
53,0.0,5.064985739723956,0.968426794167706,0.0152172829094231,0.7233185261108102,0.6460793071761444,0.1488017621166335,0.9491310633764868,0.1332677306578106,0.5094629658833159,0.1513936444823137,0.8198866628433118,0.5064985739723956
54,0.0,7.322155118131995,0.7940386275210634,0.9758957752872436,0.9878313687324882,0.3892490307050307,0.98011658299307,0.9923576975810844,0.3840199009766326,0.0798491585310875,0.8096645686596352,0.9291324071446604,0.7322155118131995
55,0.0,7.658503458378608,0.992990082017892,0.6708192882153352,0.793013805712733,0.9529529898859506,0.9918394438329596,0.5920309998169901,0.1536217379126758,0.93885470371156,0.9969763918293368,0.5754040154431735,0.7658503458378607
56,0.0,6.238220970437336,0.0234612581814137,0.9318737989971952,0.0597399220163058,0.90995551341869,0.9635602993993329,0.9788571576572448,0.9952231042483298,0.8544727876446352,0.0908668018226753,0.4302103270515135,0.6238220970437336
57,0.0,6.2479715852401325,0.8442315381657426,0.9699186065261276,0.494530666373511,0.8133236225940482,0.9913639436736452,0.0186330808822537,0.9915848532899856,0.0380491214782435,0.0919677393149596,0.9943684129416148,0.6247971585240133
58,1.0,7.918096615475771,0.9890557718531794,0.9942851693681736,0.9342896596412326,0.581285202675464,0.998503982827857,0.9956096670959204,0.9678004820513404,0.982744861908214,0.0425241351533598,0.4319976829010287,0.7918096615475771
59,0.0,7.065045499831224,0.9887263122461172,0.9950143580116576,0.2781449647611947,0.9963157535641318,0.4510537666075241,0.9873215752260672,0.9837615727741156,0.1172942495035701,0.8961394234633057,0.3712735236735397,0.7065045499831224
60,0.0,6.237093342052523,0.2648464737599068,0.869140520154428,0.9554944250766207,0.2473229873392631,0.9922956431316214,0.0114610129305212,0.7877764113466129,0.7709977834430053,0.3519401776245681,0.9858179072459754,0.6237093342052523
61,0.0,6.565339778865859,0.0817049039090274,0.9964365231554956,0.995056732335035,0.2614681299883713,0.0588417592722969,0.998211596387918,0.9947324467989752,0.1991227446428896,0.9881851831924464,0.9915797591834034,0.6565339778865859
62,0.0,7.797870533362972,0.8682633181622956,0.9676826891787528,0.1005362219353724,0.988667446144348,0.9111970487905854,0.8851364400971106,0.997039724040795,0.9886792229850344,0.9404764787932194,0.1501919432354584,0.7797870533362972
63,0.0,7.053169028643915,0.949077625044009,0.981939000672804,0.3031530382522903,0.9966700505550344,0.9975299305649786,0.9959784978930872,0.0660187085475873,0.0183918034420133,0.9379973711537184,0.8064130025183929,0.7053169028643915
64,0.0,5.654152323012766,0.044378928853586,0.9930470052126348,0.9318776810598236,0.5747203386778877,0.1824764509997791,0.9524504462175224,0.0289803964771666,0.9895017845148066,0.0275815467728491,0.9291377442267104,0.5654152323012765
65,1.0,7.1617512281162785,0.9936164395674438,0.133967783931047,0.9878791680820328,0.9945378041371032,0.5196648469268497,0.9718937008481024,0.8751213796616966,0.9003306025779132,0.7363004657079337,0.048439036676156,0.7161751228116279
66,1.0,8.579674516838047,0.9968729279418392,0.989796594999101,0.9862851385319112,0.9312558313881688,0.9527721421357208,0.9854412959479186,0.996226744905138,0.9777907803258914,0.7495615122744331,0.0136715483879256,0.8579674516838047
67,0.0,5.526450944301665,0.8121367614323869,0.9927701959861522,0.4362097441214722,0.0182834340148404,0.9431941287476862,0.8399884500138086,0.1567652067392466,0.0597842858298038,0.2716258574167596,0.99569287999951,0.5526450944301665
68,0.0,7.948168825927672,0.4114944158149562,0.9970960577450192,0.9242725481084384,0.8826311918266354,0.9293356528082952,0.050984458859874,0.9571602292284644,0.8169574199085409,0.9944115139587963,0.983825337668652,0.7948168825927672
69,0.0,8.270701512442642,0.9940538794713222,0.9868423215192516,0.9978495628182978,0.9867200476059363,0.9899183485450894,0.9856143435359912,0.1230873786504807,0.7544175437215953,0.4587136348253377,0.9934844517493392,0.8270701512442642
70,0.0,7.150158031537371,0.8237705902895396,0.9900811103696447,0.0189785465138355,0.9875689702592748,0.3461001042249132,0.9930277337858228,0.3354908574976418,0.7252286007206225,0.974358735859782,0.9555527820162946,0.7150158031537371
71,0.0,7.934432543741469,0.99308135651556,0.9049985874495384,0.06747969700001,0.959264990241556,0.9924661532702156,0.9055116435143908,0.9917358493816364,0.9559065464174245,0.1716880545416849,0.9922996654094532,0.7934432543741469
72,0.0,4.941208535235045,0.8854918618600613,0.9832973740080412,0.9940689179702236,0.0618782186708356,0.0368933434727878,0.0614553299567821,0.9638862527555434,0.368003397298679,0.1397481156124106,0.4464857236296805,0.49412085352350454
73,1.0,6.025334061718115,0.9788849693253006,0.992338170897134,0.1050725064605489,0.982891581957422,0.0576503117478108,0.981549472296337,0.0068786475932637,0.7875359377638234,0.1641150022750979,0.968417461401376,0.6025334061718115
74,0.0,5.863205389515591,0.2428951747180157,0.9814418540685942,0.9263585206163631,0.8088861004405482,0.0841097017784892,0.58139972263536,0.0554350552515776,0.9792539923081118,0.9196096911549804,0.2838155765435503,0.5863205389515591
75,1.0,5.464959186892267,0.9905113688482998,0.9907948845407166,0.0531941962412756,0.3634833970694881,0.9488347503033342,0.0332473772413231,0.8209972236329465,0.2044561015112349,0.9943740556184346,0.0650658318852134,0.5464959186892268
76,0.0,6.136294907142593,0.0362501121778328,0.9965491459126832,0.9938880007656872,0.2863354833780825,0.1760621926991623,0.3282518651973127,0.7708141191459001,0.9859196922472172,0.7792314874624788,0.7829928081562371,0.6136294907142593
77,1.0,5.0913453312090455,0.4653568093548055,0.3394159184801265,0.2538451227652158,0.8570428595722884,0.9841014821391588,0.0819973842764108,0.995517576044251,0.9867434857443944,0.1161404642407033,0.0111842285916906,0.5091345331209045
78,0.0,5.973893848941035,0.3243502714458331,0.062501358446035,0.9849208090825272,0.0989280144401506,0.8608282515594254,0.7744118076704554,0.8587611841110331,0.0317431618783993,0.9825626814336376,0.9948863088735388,0.5973893848941035
79,0.0,7.575576334745072,0.0598728253990558,0.995481511014468,0.7828508992939026,0.8150279827817377,0.0562228421531948,0.9913939617728064,0.9775870082637552,0.9618552473123062,0.9455757797387546,0.9897082770150918,0.7575576334745072
80,1.0,5.263838698809938,0.582559552708718,0.9969832957210916,0.2298248167408823,0.9902889548332572,0.6277489122387492,0.4425292338721384,0.9700386674696716,0.1980789429390164,0.0193476722592687,0.2064386500271446,0.5263838698809937
81,0.0,7.190308819579096,0.98593782455599,0.1390691947863643,0.7382854272439419,0.087160000529083,0.9790556029210894,0.937967968775278,0.9068775968871554,0.9691058901796024,0.505562044187261,0.9412872695133296,0.7190308819579097
82,0.0,7.036332894737345,0.9650749071233046,0.9853410625987992,0.2694948701506816,0.9923791604790672,0.9910208007843654,0.1444426465880177,0.9969603004585006,0.2069216536818454,0.4887779055464504,0.995919587326314,0.7036332894737345
83,1.0,4.9268070738655405,0.9964689625057842,0.7175639599073325,0.0150654442183835,0.9752159732364496,0.4175623842649618,0.6068286445503601,0.9885720299832196,0.0728107749487801,0.123001286782613,0.0137176134676551,0.49268070738655406
84,0.0,8.420726048322194,0.6787781503637871,0.9931273741265524,0.99704181704504,0.9946289205330302,0.9943877648693922,0.8808495222572901,0.9512962972288366,0.9903906342714206,0.0296718340791164,0.9105537335477292,0.8420726048322195
85,1.0,7.375868776172669,0.9231562464595332,0.9793110572756294,0.9625930792232972,0.8966018631640752,0.996983071426358,0.9079274616362104,0.0959082055569464,0.3783218796306259,0.6026045331783997,0.6324613786215936,0.7375868776172669
86,0.0,6.714355477060588,0.9977883721758553,0.9883380857142444,0.1644524314431612,0.9068813844759984,0.1416524042331259,0.6834072315390174,0.2528459453458467,0.5872046995454362,0.9964089436601488,0.9953759789277534,0.6714355477060587
87,0.0,6.136536052272359,0.9963209700216475,0.974881484111818,0.8176687143921908,0.9930004778089628,0.1081401589902648,0.1271961681515111,0.9023478971991992,0.1915821626272116,0.033675021797026,0.9917229971725282,0.6136536052272359
88,0.0,5.212440968442639,0.9913657731251184,0.997396515424585,0.0719570304167982,0.9952547562445996,0.0772271847077952,0.9401960750075224,0.1866811121761304,0.0761408241711419,0.2550497042481628,0.6211719929207857,0.5212440968442639
89,0.0,5.903612738577964,0.8830986608822462,0.0533753932481936,0.0606336756860194,0.9765171201546669,0.0484329916172019,0.9752059225632014,0.7788471139112957,0.9869473310920682,0.2860190449405826,0.8545354844824882,0.5903612738577964
90,1.0,6.564563382443864,0.1495478543581667,0.955573337859284,0.8995430440210124,0.996420923961126,0.9928110384413756,0.4726526063505311,0.1319053489087958,0.9524357988147484,0.9879259898994676,0.0257474398293572,0.6564563382443864
91,1.0,5.482062897488396,0.7650427201903338,0.3618435503786444,0.0499887143441607,0.4300421876485178,0.2655378982095559,0.71458722507461,0.9875775737906776,0.8171768570733511,0.9660240870649606,0.124242083713583,0.5482062897488396
92,1.0,5.678661428917817,0.8965027792374046,0.8156432202148413,0.9908796843192954,0.94395532085323,0.0420455512953933,0.0345653126462795,0.9275179007341314,0.9316023944713102,0.0455850891933874,0.0503641759525423,0.5678661428917817
93,0.0,6.212461839185336,0.972547140655497,0.0703407264564543,0.922435769316184,0.3407254862897058,0.7224297750614832,0.9920022110972968,0.1506793835739542,0.9223282565933488,0.1244321098194959,0.994540980321915,0.6212461839185336
94,0.0,4.506859327983105,0.0501416057375448,0.0964446734621753,0.0620991371693992,0.94886463966429,0.2837902380116409,0.9909688141051084,0.2595437876866007,0.0928010577324331,0.9935096141111563,0.728695760302756,0.4506859327983105
95,1.0,7.61948058481588,0.9797927730260128,0.8556034975615818,0.9692930750111776,0.9067768966903555,0.9305531034496886,0.9678967608800626,0.9310762373573164,0.0176087031823796,0.9563720401114908,0.1045074975458146,0.7619480584815881
96,1.0,5.178710310973683,0.2726577097421172,0.1392804186700752,0.9186816664043886,0.987708019698108,0.9885133262991008,0.7752670674594861,0.4019307433280008,0.1654520197531604,0.0561058466451803,0.4731134929740654,0.5178710310973683
97,0.0,7.073598517058043,0.9226385162819952,0.020775185887764,0.9097087779759956,0.995043046177916,0.6593154732252768,0.6525233428524351,0.5643554934319975,0.4060498699016417,0.9667209362627625,0.9764678750602585,0.7073598517058043
98,1.0,8.39710573109523,0.9941959705667482,0.9964749858160374,0.58097845652192,0.894730038928649,0.9690318568942108,0.2948723360672207,0.99686078180987,0.9932917612543825,0.9901851659233178,0.6864843773128736,0.839710573109523
99,0.0,8.172353474079298,0.8933326822020268,0.9764345060768548,0.6983809862602216,0.8388729323309223,0.9935749555694944,0.9839843893788348,0.1347560345888419,0.992652390683378,0.9869817386784778,0.673382858310247,0.8172353474079298
100,0.0,8.924856188179545,0.9683088840249748,0.8443391363948767,0.9328572348556696,0.9620190309222868,0.9772835576241492,0.9961126276972924,0.9888647225248828,0.7753049176966254,0.5141220093838755,0.9656440670549118,0.8924856188179545
101,0.0,8.017910545991835,0.9868972119659032,0.8852398322831808,0.99780596817735,0.064934556124295,0.7143319021629052,0.9555328766943808,0.9833291072356,0.68533833318213,0.7557303319019388,0.9887704262641508,0.8017910545991835
102,0.0,6.881966856091832,0.9539630130721092,0.9572490034336384,0.9836797350387372,0.757039095744365,0.2489413535607997,0.9982010757305132,0.0545205392157056,0.922805667161503,0.0135292172142717,0.9920381559201884,0.6881966856091832
103,0.0,7.748057707395159,0.9939839429332232,0.99680699116723,0.9884549946378474,0.9869241177568993,0.0231140179881439,0.2340482286100902,0.9803073356996872,0.9959823451747148,0.5618362500263923,0.9865994834009296,0.7748057707395158
104,1.0,4.852974377501873,0.9460442663581852,0.2569707896303768,0.6241870666496372,0.7098413825729237,0.1349185398383076,0.1429162959590371,0.7596208757337194,0.0762274386581617,0.226446801690716,0.9758009204108083,0.4852974377501873
105,0.0,8.403848167527508,0.6795331454245283,0.7636340307964293,0.056252233273015,0.992365072836458,0.9971881959795064,0.9772922617711138,0.9930730368025674,0.972082629389376,0.9936693703379684,0.9787581909165456,0.8403848167527508
106,1.0,6.633758868244621,0.9956953809910176,0.6151207256897229,0.2006977157558721,0.996901488353411,0.9960033582878486,0.6341022266526871,0.9950316242878362,0.0513160772289697,0.9967687831569676,0.1521214878402879,0.6633758868244621
107,0.0,6.82908953193276,0.97759601772867,0.9921972320817024,0.1292735653262308,0.9774313128364176,0.6691389499102972,0.9954503810248608,0.971965238088674,0.1154239005942727,0.0130761600165344,0.9875367743251005,0.6829089531932759
108,1.0,5.157978879702461,0.706708081566604,0.571632139202311,0.12927289868192,0.7148070422280183,0.9928401793328346,0.0567346264787809,0.9835185918000248,0.7250027151218281,0.2189278757893487,0.0585347295007903,0.5157978879702461
109,1.0,8.692165073611381,0.9637988390977756,0.9915132826986108,0.9328941983961672,0.9830778484022,0.876862419366144,0.8227522086292497,0.992064399234818,0.9926052115258333,0.9836461551159446,0.1529505111446375,0.8692165073611381
110,1.0,4.103476191192713,0.1250972926863335,0.1948707558852006,0.6090591348385874,0.973361873251082,0.9959578781084758,0.987772983881864,0.0228609025677911,0.0062329070341226,0.121836324277406,0.0664261386618486,0.4103476191192713
111,1.0,4.245959782289283,0.1175044048687625,0.9793366398826292,0.026668125868405,0.7864329456113551,0.1866309906401125,0.9725630777277025,0.9620914833173448,0.1174153931565315,0.0435416591349988,0.0537750620814414,0.4245959782289283
112,0.0,5.736827012273316,0.5355431916427646,0.971754598164654,0.9933028781258356,0.0217924618447744,0.0751847183678338,0.0494839102148339,0.1291903302990653,0.993680578701262,0.993179664590612,0.9737146803216794,0.5736827012273316
113,0.0,6.263657145085414,0.8161437488059855,0.4426732803985193,0.841047444894665,0.983068349189249,0.3562838463534487,0.9954109956270422,0.5688596023468987,0.9843672948945642,0.0343304984240244,0.2414720841510173,0.6263657145085414
114,0.0,7.156153399090328,0.9957420511357948,0.4070436564460036,0.7051717352789406,0.9948798790507928,0.1262754516599202,0.5742013939139823,0.9289606563891268,0.4825208461994593,0.9868155150012224,0.954542214015086,0.7156153399090328
115,0.0,7.205176700719405,0.2194897859803747,0.9961236088513848,0.953730947887082,0.9599262486910364,0.010744039293914,0.9938932093172376,0.1097626353361301,0.995103287910351,0.9921106715427228,0.9742922659091716,0.7205176700719405
116,1.0,5.223530470391989,0.4755703438650898,0.7412232546873747,0.8323950902522299,0.6820010534393257,0.0531981083917678,0.095367990052927,0.9341808447841456,0.3792493973902784,0.9736370835992668,0.0567073039295827,0.5223530470391988
117,1.0,7.430865900967086,0.9824662636947272,0.93562688161986,0.8745332342816841,0.4227850849973896,0.2348932685827184,0.9940276006934032,0.9215499790419038,0.9768248071317226,0.9629299537849644,0.1252288271387114,0.7430865900967085
118,0.0,8.565019679756903,0.964524181981092,0.8412402035696489,0.9920517327003524,0.2985173353962668,0.683377550334588,0.8439057245760704,0.9823560334960326,0.9847660647390342,0.9878441832973236,0.986436669666494,0.8565019679756902
119,0.0,8.687979579864892,0.9886047609505016,0.970037381775692,0.9709690169785938,0.929096097875334,0.9744653893797504,0.0777367627590787,0.9908604695008394,0.994956475717939,0.9785351957591528,0.8127180291680098,0.8687979579864893
120,0.0,6.884746104458903,0.9914015979993748,0.9914732233132586,0.0281690544354802,0.9914044617735852,0.969040095771034,0.5392919906586864,0.1832414034293469,0.9583987234861416,0.2384225431009167,0.993903010491078,0.6884746104458903
121,0.0,3.724563740864307,0.6929803469803166,0.0526739023269539,0.0367615112017772,0.1582954886609971,0.0688210236091418,0.0686617383679713,0.992637379413385,0.1457628859921318,0.5423276870358129,0.9656417772758196,0.37245637408643073
122,0.0,5.523241120274076,0.0272914210907976,0.9335381534391912,0.2378745581472257,0.9824945774554958,0.2248492694068829,0.2693807320476279,0.9515953916412428,0.4520388614360939,0.4634348563261612,0.980743299283357,0.5523241120274076
123,0.0,4.981496510576725,0.1438381146358438,0.0478717509546557,0.9974588422340668,0.4711560035969246,0.977347837012039,0.022539771558247,0.0489454848132618,0.9959447587909976,0.9954105241944042,0.2809834227862844,0.4981496510576725
