,Fit Results,KS Statistic,P-Value
0,"  params: FitParams(a=0.5203326073643011, b=0.32951493142114496, loc=-1.3480578848283633, scale=5.348057884828364)
 success: False
 message: 'Optimization converged to parameter values that are inconsistent with the data.'",0.2830148282972096,0.001
