,Fit Results,KS Statistic,P-Value
0,"  params: FitParams(a=1.2068106533714644, b=0.708740531717793, loc=-0.6934586744485531, scale=24.693458674448557)
 success: True
 message: 'The fit was performed successfully.'",0.2544485979551294,0.001
