,Fit Results,KS Statistic,P-Value
0,"  params: FitParams(a=1.9448843489852068, b=0.954310724765384, loc=-1.0740199265078705, scale=6.074019926507871)
 success: True
 message: 'The fit was performed successfully.'",0.27521281971447115,0.006
