,Fit Results,KS Statistic,P-Value
0,"  params: FitParams(a=1.8087461981534894, b=0.5399206769078557, loc=-0.8915466048684693, scale=5.89154660486847)
 success: True
 message: 'The fit was performed successfully.'",0.42740243776507797,0.017
