,Fit Results,KS Statistic,P-Value
0,"  params: FitParams(a=0.9564615006504532, b=0.8289204254261817, loc=-0.10243716166443054, scale=24.102437161664433)
 success: True
 message: 'The fit was performed successfully.'",0.13412020992568754,0.282
