,Fit Results,KS Statistic,P-Value
0,"  params: FitParams(a=1.4614784612683391, b=0.5158512193684784, loc=-0.4211544996850495, scale=5.42115449968505)
 success: True
 message: 'The fit was performed successfully.'",0.3866019215123389,0.009
