,Fit Results,KS Statistic,P-Value
0,"  params: FitParams(a=1.6815349418240086, b=0.946686189927844, loc=-1.6620096330271972, scale=6.662009633027198)
 success: True
 message: 'The fit was performed successfully.'",0.22807773866742898,0.01
