,Fit Results,KS Statistic,P-Value
0,"  params: FitParams(a=2.369856199319247, b=0.7410741671494718, loc=-1.4133703190390772, scale=6.413370319039078)
 success: True
 message: 'The fit was performed successfully.'",0.37094896018305146,0.029
