,Fit Results,KS Statistic,P-Value
0,"  params: FitParams(a=1.552005074687186, b=0.6589887280770642, loc=-0.7435137917245397, scale=5.74351379172454)
 success: True
 message: 'The fit was performed successfully.'",0.3325957274844124,0.005
