,y_pred,y_proba_0,y_proba_1
0,1,0.1930297131537016,0.8069702868462985
1,1,0.19323472925477167,0.8067652707452282
2,1,0.19376362746014814,0.8062363725398519
3,1,0.19332673503994635,0.8066732649600536
4,1,0.19385225875828324,0.8061477412417167
5,1,0.1926868298140921,0.807313170185908
6,1,0.19502326783283622,0.8049767321671639
7,1,0.1975090475664561,0.802490952433544
8,1,0.1936237094938556,0.8063762905061445
9,1,0.19321397985899297,0.8067860201410072
10,1,0.19471971836633561,0.8052802816336643
11,1,0.1940539602587878,0.8059460397412123
12,1,0.19466163790734964,0.8053383620926503
13,1,0.19790903713890176,0.8020909628610984
14,1,0.1955426358285634,0.8044573641714367
15,1,0.19323332693958273,0.8067666730604172
16,1,0.19647130623808917,0.8035286937619108
17,1,0.193372188580038,0.8066278114199621
18,1,0.19340557742857814,0.8065944225714219
19,1,0.19315898321563604,0.8068410167843639
20,1,0.1933007326908042,0.8066992673091958
21,1,0.1935754035458479,0.8064245964541522
22,1,0.19438054691361795,0.8056194530863822
23,1,0.19316317388015974,0.8068368261198403
24,1,0.20365889997752165,0.7963411000224783
25,1,0.1983097201314516,0.8016902798685486
26,1,0.19550353669140902,0.8044964633085911
27,1,0.1933424744906304,0.8066575255093698
28,1,0.19512259488361447,0.8048774051163855
29,1,0.19374472164518916,0.8062552783548108
30,1,0.1937614588132871,0.806238541186713
31,1,0.1948459386186541,0.8051540613813459
32,1,0.19312395029794716,0.8068760497020531
33,1,0.1941705501064929,0.8058294498935071
34,1,0.19607301188279508,0.8039269881172049
35,1,0.19510574912655126,0.8048942508734488
36,1,0.1942962770540837,0.8057037229459162
37,1,0.19812587204243431,0.8018741279575655
38,1,0.1950329093592403,0.8049670906407597
39,1,0.19327398043986735,0.8067260195601327
40,1,0.1930318995625383,0.8069681004374619
41,1,0.19492437156465203,0.805075628435348
42,1,0.192762875892264,0.807237124107736
43,1,0.19319818034519873,0.8068018196548014
44,1,0.19802072735371995,0.80197927264628
45,1,0.19491907507260997,0.80508092492739
46,1,0.19277717156950364,0.8072228284304964
47,1,0.19432490155312637,0.8056750984468737
48,1,0.1938744383357332,0.8061255616642666
49,1,0.1980764952585723,0.8019235047414277
50,1,0.19534724200332437,0.8046527579966757
51,1,0.1928408413054362,0.807159158694564
52,1,0.1937668669805844,0.8062331330194157
53,1,0.19338230173915774,0.8066176982608424
54,1,0.19430526784893795,0.8056947321510621
55,1,0.19283790697555184,0.8071620930244482
56,1,0.19719643261855438,0.8028035673814455
57,1,0.1930033248486206,0.8069966751513794
58,1,0.20612194521095342,0.7938780547890467
59,1,0.19331681376200832,0.8066831862379917
60,1,0.1931624436591876,0.8068375563408126
61,1,0.1927277189459618,0.8072722810540383
62,1,0.1932576746052388,0.8067423253947613
63,1,0.19298159204577284,0.8070184079542273
64,1,0.19379603827882746,0.8062039617211726
65,1,0.19298110330967191,0.8070188966903281
66,1,0.19514983644840517,0.8048501635515949
67,1,0.19391435453195682,0.8060856454680432
68,1,0.19334847842148248,0.8066515215785175
69,1,0.1934259352568053,0.8065740647431948
70,1,0.1928179574026061,0.8071820425973939
71,1,0.19299511271588368,0.8070048872841165
72,1,0.1930318857361077,0.8069681142638926
73,1,0.19339105774964663,0.8066089422503534
74,1,0.19432565228218351,0.8056743477178164
75,1,0.1939844935819314,0.8060155064180687
76,1,0.19370017157950517,0.8062998284204947
77,1,0.19280642263160605,0.807193577368394
78,1,0.19530923120683957,0.8046907687931606
79,1,0.196098192723328,0.8039018072766719
80,1,0.19429534658690917,0.8057046534130909
81,1,0.1935524509845666,0.8064475490154335
82,1,0.19527337059498842,0.8047266294050116
83,1,0.19536493591490278,0.8046350640850972
84,1,0.1953784080695175,0.8046215919304822
85,1,0.1929148451180645,0.8070851548819356
86,1,0.19399876036236235,0.8060012396376376
87,1,0.1948293983674098,0.8051706016325901
88,1,0.19325652479161534,0.8067434752083846
89,1,0.19352299301086345,0.8064770069891365
90,1,0.1928648729906227,0.8071351270093773
91,1,0.19546523729806392,0.804534762701936
92,1,0.19284036273066882,0.8071596372693313
93,1,0.19317570585905344,0.8068242941409466
94,1,0.1930397544213987,0.8069602455786015
95,1,0.19401115132846614,0.8059888486715339
96,1,0.19507358555733964,0.8049264144426604
97,1,0.19304645820245278,0.8069535417975475
98,1,0.19415449715984473,0.8058455028401553
99,1,0.19309324498470415,0.806906755015296
100,1,0.19424302762653997,0.80575697237346
101,1,0.1958597827513614,0.8041402172486386
102,1,0.1926234823650954,0.8073765176349047
103,1,0.20119224039657083,0.7988077596034292
104,1,0.19301328215018176,0.8069867178498183
105,1,0.19343617029878551,0.8065638297012144
106,1,0.19365933023811793,0.8063406697618822
107,1,0.19313185113786843,0.8068681488621315
108,1,0.19403487404806447,0.8059651259519358
109,1,0.1945787710131395,0.8054212289868605
110,1,0.19345279164846643,0.8065472083515337
111,1,0.19335522567713212,0.8066447743228679
112,1,0.19325934649399226,0.8067406535060078
113,1,0.19291193843970503,0.8070880615602951
114,1,0.1929271108706579,0.807072889129342
115,1,0.1950615216846619,0.8049384783153382
116,1,0.19387995529100993,0.80612004470899
117,1,0.19372824738935787,0.8062717526106422
118,1,0.20439213142277887,0.7956078685772211
119,1,0.19296434912131114,0.8070356508786889
120,1,0.19493592953166022,0.8050640704683399
121,1,0.19295950919999552,0.8070404908000045
122,1,0.193515162195206,0.806484837804794
123,1,0.19480583107252009,0.80519416892748
124,1,0.19694889685106168,0.8030511031489382
125,1,0.19335711516981977,0.8066428848301802
126,1,0.19310371413097788,0.8068962858690222
127,1,0.19503008879981204,0.804969911200188
128,1,0.19318885168603062,0.8068111483139694
129,1,0.19350243563070196,0.806497564369298
130,1,0.19311846550932935,0.8068815344906705
131,1,0.19346846685308566,0.8065315331469144
132,1,0.19407906249778994,0.8059209375022102
133,1,0.20648535858165645,0.7935146414183435
134,1,0.19552058568319708,0.804479414316803
135,1,0.19389145423174722,0.8061085457682526
136,1,0.19260103704990367,0.8073989629500964
137,1,0.19293371717923963,0.8070662828207604
138,1,0.20189132463369192,0.798108675366308
139,1,0.19294449788368961,0.8070555021163104
140,1,0.19295596130188733,0.8070440386981128
141,1,0.19245310930811557,0.8075468906918845
142,1,0.1930616741495746,0.8069383258504255
143,1,0.1930336570796239,0.8069663429203763
144,1,0.19276833459276696,0.8072316654072331
145,1,0.19430047993929922,0.8056995200607007
146,1,0.19412082896633173,0.8058791710336684
147,1,0.19647806962954728,0.8035219303704526
148,1,0.19279817867291968,0.8072018213270804
149,1,0.1953546764082678,0.8046453235917325
150,1,0.19428437466747234,0.8057156253325275
151,1,0.1967129964711019,0.8032870035288979
152,1,0.19527666107676814,0.804723338923232
153,1,0.19340497400890583,0.8065950259910941
154,1,0.19319229002352606,0.8068077099764739
155,1,0.1968759082726182,0.803124091727382
156,1,0.19418850744681632,0.8058114925531837
157,1,0.19483443588404376,0.8051655641159563
158,1,0.20162493814881932,0.7983750618511807
159,1,0.19860382894204442,0.8013961710579555
160,1,0.19525647868361456,0.8047435213163855
161,1,0.19290700779690578,0.8070929922030942
162,1,0.19427230827741832,0.8057276917225817
163,1,0.1940669635114939,0.8059330364885062
164,1,0.19601993957584884,0.8039800604241512
165,1,0.19274142772229408,0.8072585722777061
