,Accuracy,ROC AUC,ROC Weighted Av,Logarithmic Loss,F1 Score,CMatrix11,CMatrix12,CMatrix21,CMatrix22
0,89.39759036144578,0.8829714546006682,0.8829714546006682,3.8214957810148302,0.8503401360544218,246.0,21.0,23.0,125.0
