,class0 iteration 1,class1 iteration 1,class0 iteration 2,class1 iteration 2,class0 iteration 3,class1 iteration 3,class0 iteration 4,class1 iteration 4,class0 iteration 5,class1 iteration 5,class0 iteration 6,class1 iteration 6,class0 iteration 7,class1 iteration 7,class0 iteration 8,class1 iteration 8,class0 iteration 9,class1 iteration 9,class0 iteration 10,class1 iteration 10
0,0.10848192195184303,0.8915180780481571,0.06421947307792511,0.9357805269220749,0.7369694203207958,0.2630305796792041,0.001873114133662157,0.9981268858663377,0.020401713400773812,0.9795982865992261,0.05930974485886522,0.9406902551411347,0.0025398692015202286,0.9974601307984798,0.0003847873341743968,0.9996152126658255,0.0007180382327068191,0.9992819617672932,0.04702604896319662,0.9529739510368034
1,0.293618874916188,0.706381125083812,0.0034922485705826344,0.9965077514294173,0.11919354159861655,0.8808064584013835,0.39080323234381575,0.6091967676561841,0.1674360783011469,0.8325639216988531,0.0672302076620287,0.9327697923379713,0.6162715905873636,0.3837284094126364,0.0013329214266282641,0.9986670785733718,0.014342842270357536,0.9856571577296425,0.24361080009122932,0.7563891999087706
2,0.9054393070438529,0.09456069295614722,0.13202229059975623,0.8679777094002438,0.2217619632734229,0.7782380367265771,0.2866270414032802,0.7133729585967197,0.5666192294879897,0.4333807705120103,0.0650791160393033,0.9349208839606966,0.006324433882500302,0.9936755661174995,0.014428751099359283,0.9855712489006407,0.15213447634654773,0.8478655236534521,0.7958926137598664,0.2041073862401336
3,0.08552975526438544,0.9144702447356146,0.008440645810655002,0.991559354189345,0.16889030144197442,0.8311096985580256,0.19824756120786086,0.8017524387921391,0.1194404269511751,0.8805595730488249,0.28184170639684886,0.7181582936031512,0.007371126134026862,0.9926288738659732,0.15133149114556646,0.8486685088544336,0.4773987619724318,0.5226012380275682,0.05685041347261457,0.9431495865273855
4,0.40828813512419054,0.5917118648758095,0.049596737252197196,0.950403262747803,0.03914862711489457,0.9608513728851055,0.40682582088837904,0.593174179111621,0.17664617256606707,0.8233538274339331,0.021683475224576344,0.9783165247754237,0.43297883017570304,0.567021169824297,0.055274532807395894,0.9447254671926041,0.09254006901321635,0.9074599309867836,0.6748231095194159,0.3251768904805841
5,0.9516896630152971,0.04831033698470294,0.2445255335143032,0.7554744664856967,0.014249611001470753,0.9857503889985292,0.6971810761850878,0.30281892381491204,0.53070672135059,0.4692932786494099,0.5077060735733574,0.4922939264266426,0.5037607470401214,0.4962392529598786,0.012792000346037957,0.987207999653962,0.011158247535656729,0.9888417524643434,0.36669787171710244,0.6333021282828976
6,0.10733886727255601,0.892661132727444,0.15257232859777634,0.8474276714022236,0.3385626412888899,0.6614373587111101,0.6494370535590164,0.35056294644098374,0.011541599535202618,0.9884584004647973,0.7163732822888826,0.2836267177111173,0.03919308547005525,0.9608069145299447,0.8633215536302352,0.13667844636976484,0.005945587933549578,0.9940544120664505,0.9565053252462394,0.0434946747537606
7,0.012112869488881906,0.9878871305111181,0.01142001278687188,0.9885799872131281,0.22730380812683143,0.7726961918731685,0.9600122488805194,0.039987751119480594,0.5124106917665214,0.48758930823347857,0.057976525578235405,0.9420234744217645,0.40691040645737414,0.5930895935426259,0.05822931075506066,0.9417706892449396,0.025035773002137062,0.9749642269978629,0.056113976126868546,0.9438860238731316
8,0.03988058928417946,0.9601194107158205,0.002432640143864884,0.997567359856135,0.6255847136202167,0.3744152863797833,0.5469653486124019,0.45303465138759813,0.005366583337618058,0.9946334166623819,0.834535807286002,0.16546419271399798,0.08834813773958812,0.9116518622604118,0.0014934578212411286,0.9985065421787589,0.01963455504337248,0.9803654449566276,0.06459880085026679,0.9354011991497332
9,0.18440871468594594,0.815591285314054,0.21517741938605334,0.7848225806139466,0.12274233887754171,0.8772576611224583,0.0017771927416938781,0.998222807258306,0.5412380526221441,0.45876194737785597,0.23988529937603814,0.7601147006239619,0.8738029797359275,0.12619702026407248,0.08711042584581538,0.9128895741541847,0.24227131968812712,0.7577286803118728,0.331943055960786,0.6680569440392139
10,0.5108226998032721,0.48917730019672784,0.01227008420589768,0.9877299157941023,0.5625511256666746,0.4374488743333253,0.0011425783237238641,0.998857421676276,0.07041238873412552,0.9295876112658746,0.3439353272382578,0.6560646727617421,0.0005835789239649669,0.9994164210760351,0.7619397055230314,0.2380602944769686,0.09698517630077504,0.903014823699225,0.11816152679559484,0.8818384732044052
11,0.5632247444389656,0.43677525556103436,0.013821630988601364,0.9861783690113987,0.024972389231205417,0.9750276107687945,0.3397659767790695,0.6602340232209305,0.0821856026700293,0.9178143973299708,0.5335996252130135,0.4664003747869865,0.006269737499023797,0.9937302625009762,0.0002629204409274388,0.9997370795590725,0.050425271919022886,0.9495747280809772,0.008080994816051157,0.9919190051839489
12,0.015366333823271905,0.9846336661767282,0.05799891960747776,0.9420010803925223,0.12006676723606982,0.8799332327639302,0.09866164093178298,0.9013383590682171,0.09949183784027579,0.9005081621597242,0.45139688980787473,0.5486031101921253,0.020608176241713027,0.9793918237582868,0.5915990272462286,0.40840097275377146,0.27295811130431236,0.7270418886956878,0.06593578157579331,0.9340642184242067
13,0.6796302153473193,0.32036978465268084,0.21314105550021756,0.7868589444997824,0.14474726688998624,0.8552527331100137,0.0027757016766950526,0.9972242983233048,0.21198024870269716,0.7880197512973027,0.22855183348393235,0.7714481665160676,0.024129226180094922,0.975870773819905,0.6557283188332298,0.3442716811667702,0.00021921790220365002,0.9997807820977964,0.004116179715341594,0.9958838202846586
14,0.1556712410955001,0.8443287589044999,0.0005142728676064357,0.9994857271323936,0.16198620740969194,0.8380137925903082,0.233988587240344,0.7660114127596561,0.01927722630419042,0.9807227736958097,0.5226215192607008,0.4773784807392992,0.2711486909719504,0.7288513090280497,0.060753184871883324,0.9392468151281166,0.002542764488046023,0.997457235511954,0.006445416195400844,0.9935545838045992
15,0.7015192102422331,0.29848078975776693,0.9973364036155333,0.002663596384466693,0.1628932455698447,0.8371067544301554,0.5839976525573627,0.41600234744263737,0.5842872304840458,0.41571276951595415,0.11773718865839289,0.8822628113416071,0.002769084511005282,0.9972309154889947,0.4542655784917816,0.5457344215082184,0.00029959310895573134,0.9997004068910442,0.3623344839416919,0.637665516058308
16,0.1422628870879278,0.8577371129120722,0.28391566926736533,0.7160843307326348,0.1352011765961728,0.8647988234038273,0.9598257115808542,0.0401742884191459,0.2162537316784277,0.7837462683215723,0.9496670935264303,0.050332906473569694,0.004190602153924949,0.995809397846075,0.011038807785611771,0.9889611922143882,0.10872886811158818,0.8912711318884119,0.03422709264518893,0.9657729073548111
17,0.07678786366862575,0.9232121363313743,0.30032335685851136,0.6996766431414887,0.10421662379295556,0.8957833762070445,0.2085006487996483,0.7914993512003516,0.06665722719171736,0.9333427728082826,0.26569726982769265,0.7343027301723073,0.12907155924423858,0.8709284407557615,0.01848206631957572,0.9815179336804242,0.6257998797950821,0.3742001202049178,0.0057154670064980765,0.9942845329935018
18,0.051042065789978254,0.9489579342100217,0.12551910865731114,0.8744808913426889,0.42523858479515686,0.5747614152048431,0.6884210496449794,0.31157895035502065,0.07330968448318446,0.9266903155168155,0.4060249064499164,0.5939750935500836,0.000822696077366758,0.9991773039226333,0.006008564765958946,0.9939914352340409,0.9413367880516688,0.05866321194833116,0.31319508462367607,0.6868049153763239
19,0.05744267430716725,0.9425573256928328,0.07874827125976425,0.9212517287402358,0.13745584608753963,0.8625441539124605,0.0008261086499730119,0.9991738913500271,0.13085629564315168,0.8691437043568484,0.17245093261407476,0.8275490673859253,0.8202464655831596,0.17975353441684044,0.006739110886598576,0.9932608891134013,0.0032547149260410135,0.9967452850739591,0.09836549163645283,0.9016345083635471
20,0.006931260607647416,0.9930687393923525,0.01720094096457152,0.9827990590354286,0.7609898610094599,0.23901013899054013,0.0020855065757145797,0.9979144934242854,0.23387492195341997,0.7661250780465799,0.003154272299508332,0.9968457277004916,0.005544558812079381,0.9944554411879206,0.5886703916295625,0.4113296083704375,0.0036876350903432,0.9963123649096568,0.8117003550999126,0.18829964490008724
21,0.0024084823060242623,0.9975915176939758,0.04340781434922614,0.9565921856507739,0.8586724537004482,0.14132754629955194,0.23190730584314218,0.7680926941568579,0.1883671713030668,0.8116328286969331,0.45231255343552645,0.5476874465644735,0.001479286497107668,0.9985207135028922,0.5890836742101975,0.41091632578980253,0.031952939658441926,0.9680470603415581,0.0759935093948475,0.9240064906051526
22,0.0008629627115639193,0.9991370372884362,0.09511960777002382,0.9048803922299762,0.08213512588629765,0.9178648741137024,0.89772093917375,0.10227906082625005,0.8109671439476992,0.18903285605230086,0.2663777489897582,0.7336222510102418,0.7305001767711887,0.26949982322881133,0.0023763762989688518,0.9976236237010312,0.05506508985136545,0.9449349101486346,0.12578570815729734,0.8742142918427026
23,0.10159375886501434,0.8984062411349857,0.3268968458799691,0.673103154120031,0.7773879789989708,0.22261202100102917,0.2910069302698027,0.7089930697301974,0.7393592768710484,0.26064072312895153,0.6338772065753961,0.36612279342460397,0.9253840480699639,0.07461595193003613,0.319584965028048,0.6804150349719521,0.028160109759885966,0.9718398902401141,0.25495733177209523,0.7450426682279049
24,0.002955866181596045,0.9970441338184038,0.03173207548087387,0.9682679245191261,0.20774763789030454,0.7922523621096955,0.025997241256552405,0.9740027587434475,0.04768370973740035,0.9523162902625997,0.9768299703494815,0.023170029650518353,0.3704788439380822,0.6295211560619178,0.033549988051392664,0.9664500119486072,0.017607039172013582,0.9823929608279865,0.05147151692547445,0.9485284830745255
25,0.5004942555711702,0.4995057444288299,0.0010200073115802066,0.9989799926884197,0.21992408588109025,0.7800759141189098,0.3191673118149539,0.6808326881850462,0.40261413930431245,0.5973858606956876,0.7107454706001322,0.2892545293998678,0.0019244809301859124,0.9980755190698142,0.6343669758184174,0.36563302418158267,0.43662723641944956,0.5633727635805506,0.7241651763890365,0.27583482361096345
26,0.011554122043089077,0.9884458779569109,0.3941276803819628,0.6058723196180372,0.011183812719066122,0.988816187280934,0.011323303605708369,0.9886766963942917,0.026284993977137194,0.9737150060228629,0.7075823977312982,0.29241760226870184,0.002349024960838708,0.9976509750391613,0.0024205414193040563,0.9975794585806959,0.46017938108614775,0.5398206189138522,0.5345925109070784,0.46540748909292173
27,0.3526309395250843,0.6473690604749157,0.007248547670325079,0.992751452329675,0.0993387253587743,0.9006612746412257,0.49267237266245356,0.5073276273375464,0.2698172057967176,0.7301827942032825,0.18686147709739104,0.813138522902609,0.25283305558590713,0.7471669444140929,0.5431781071971823,0.4568218928028177,0.4415576331250687,0.5584423668749312,0.11028941398238465,0.8897105860176154
28,0.31962317843320054,0.6803768215667995,0.3983731693378564,0.6016268306621436,0.9872068163866636,0.012793183613336506,0.004600189214721296,0.9953998107852786,0.21899191646081215,0.7810080835391878,0.02155158096843248,0.9784484190315675,0.018083688985515177,0.981916311014485,0.6993214962339159,0.30067850376608407,0.08067757344244024,0.9193224265575598,0.0006891362023297542,0.9993108637976704
29,0.1911279849246615,0.8088720150753386,0.5109100530216751,0.48908994697832486,0.5096388898900808,0.4903611101099193,0.0014080645796299418,0.9985919354203701,0.48906672887044866,0.5109332711295513,0.8671760090742451,0.13282399092575486,0.8748736249307563,0.12512637506924384,0.1452414683568296,0.8547585316431704,0.0054710100519358654,0.9945289899480642,0.023547024165303097,0.9764529758346969
30,0.113023436210556,0.886976563789444,0.4799161540972273,0.5200838459027727,0.4102101993829529,0.5897898006170472,0.0071854948632724455,0.9928145051367275,0.027465525209247055,0.972534474790753,0.027620962323811858,0.9723790376761882,0.016094593865007622,0.9839054061349923,0.041616322615791936,0.958383677384208,0.44432015733954816,0.5556798426604519,0.745344358203232,0.25465564179676814
31,0.7330892688842978,0.26691073111570224,0.9855989741441424,0.014401025855857463,0.3436419017338276,0.6563580982661724,0.4016201663286524,0.5983798336713475,0.03241699679165344,0.9675830032083464,0.02341472961968789,0.9765852703803122,0.9741924455736852,0.02580755442631476,0.07140467672707396,0.928595323272926,0.26247007140179046,0.7375299285982095,0.008383537338613167,0.9916164626613868
32,0.5017819854210852,0.4982180145789149,0.34247810056496253,0.6575218994350374,0.16099136225870986,0.8390086377412901,0.08363476779624024,0.9163652322037598,0.03820015701071078,0.9617998429892893,0.5520848181060903,0.44791518189390966,0.0705089344398951,0.9294910655601049,0.14359685828825147,0.8564031417117486,0.0015497997605069314,0.9984502002394929,0.8813433120122636,0.1186566879877365
33,0.15363055167389708,0.846369448326103,0.035472642652332784,0.9645273573476671,0.19949391225223048,0.8005060877477694,0.017264006813644907,0.9827359931863551,0.497226057877883,0.502773942122117,0.04912435447852952,0.9508756455214705,0.28245295899911327,0.7175470410008866,0.9287880837115381,0.07121191628846182,0.5361709082389272,0.46382909176107273,0.3543074165418957,0.6456925834581044
34,0.2069586958509832,0.7930413041490167,0.4683353599210983,0.5316646400789018,0.3392547227462165,0.6607452772537835,0.0648480909298949,0.9351519090701051,0.01851564973185176,0.9814843502681482,0.6838103003990168,0.3161896996009832,0.0041716361972616856,0.9958283638027383,0.7993123272874564,0.20068767271254373,0.039076292588622816,0.9609237074113771,0.001054882805324686,0.9989451171946755
35,0.007231656262733588,0.9927683437372664,0.5310799735366472,0.4689200264633529,0.054513052979024555,0.9454869470209755,0.3799168387769156,0.6200831612230844,0.09505405134877339,0.9049459486512266,0.2705293185943602,0.7294706814056399,0.4326579719698037,0.5673420280301963,0.04251325076614374,0.9574867492338562,0.008850219128242154,0.9911497808717579,0.37401463070045693,0.6259853692995432
36,0.5201678562784545,0.4798321437215455,0.7199696500290634,0.28003034997093657,0.2665089357597812,0.7334910642402188,0.881166144389913,0.11883385561008705,0.06877722131576917,0.9312227786842306,0.004946922068471515,0.9950530779315285,0.014482917032091924,0.9855170829679081,0.0016337454886652613,0.9983662545113348,0.014619627296766403,0.9853803727032335,0.7768676452830174,0.2231323547169825
37,0.07074196718223277,0.9292580328177671,0.0034579592211056998,0.9965420407788944,0.01695306443290656,0.9830469355670935,0.44841005218286795,0.551589947817132,0.5628209735288452,0.43717902647115475,0.14152663730443496,0.858473362695565,0.0008360513840830252,0.999163948615917,0.005343195703721881,0.9946568042962781,0.07145721693555751,0.9285427830644425,0.062395466946135555,0.9376045330538645
38,0.040628847545857424,0.9593711524541426,0.09058527482098966,0.9094147251790105,0.11063335574518399,0.8893666442548159,0.0018431395029220089,0.9981568604970781,0.1736755343627228,0.8263244656372771,0.07888659491599506,0.9211134050840049,0.02966577202072922,0.9703342279792707,0.07642230170400796,0.9235776982959919,0.7363239133306065,0.2636760866693935,0.022024795996216116,0.9779752040037838
39,0.31059275517566015,0.6894072448243398,0.05124832010169729,0.9487516798983027,0.7177963033992318,0.28220369660076805,0.02548926754101779,0.9745107324589821,0.050551105283304934,0.9494488947166951,0.3033048870002545,0.6966951129997455,0.24358676985889588,0.7564132301411041,0.0005787479844605592,0.9994212520155393,0.43406678226916906,0.5659332177308309,0.061991877422306566,0.9380081225776934
40,0.004266594299802274,0.9957334057001977,0.3441428633512141,0.655857136648786,0.017601513643410872,0.982398486356589,0.003847300047659585,0.9961526999523403,0.08656896960318403,0.9134310303968161,0.14012353509495207,0.859876464905048,0.16221298856877414,0.8377870114312259,0.1425894294002452,0.8574105705997548,0.612874170949755,0.387125829050245,0.28876612296084775,0.7112338770391522
41,0.3718891665590368,0.6281108334409632,0.5856936126385565,0.41430638736144354,0.30396507619179336,0.6960349238082066,0.0037772946375061343,0.9962227053624939,0.7061104885413247,0.2938895114586752,0.1844866881336807,0.8155133118663194,0.08649946373505686,0.9135005362649432,0.120156364065317,0.8798436359346831,0.49013878792543597,0.509861212074564,0.13908314837357763,0.8609168516264225
42,0.049954266498320334,0.9500457335016798,0.21792002190236887,0.7820799780976311,0.15329490855881506,0.846705091441185,0.5399762933775394,0.4600237066224606,0.03386768366427011,0.9661323163357298,0.6141976799001768,0.3858023200998231,0.9940155654918449,0.005984434508154974,0.000705711204903281,0.9992942887950967,0.7335717568784945,0.2664282431215055,0.0036331771926001013,0.9963668228073999
