,Frac_Variability,HR_24,Signif_Avg,Pivot_Energy,HR_35,HR_37,LP_Flux_Density,HR_36,HR_47,HR_57,PLEC_ExpfactorS,HR_46,Photon Index,Variability_Index,CLASS1,y_pred,y_probs_bll,y_probs_fsrq
0,0.10152160070833188,0.26936355172484966,2.4676727506812703,-0.7470476959162109,0.04125502322327526,0.6250112779353907,1.5543266466993293,-0.3181249443835119,0.5860998108549897,0.5803498562069915,-0.457074860382717,-0.3956239457513889,-0.005285797658299048,0.20472902292302061,1.0,1.0,0.3100861627968048,0.6899138372031952
1,-0.33467921865859585,-0.511319908907058,-0.2854562993576927,0.3325990412584144,-0.8758921527386442,0.904546661930672,-0.2528757454630299,-0.6503072383540667,1.1659090853188099,1.337183034484081,0.6148493528839366,-0.4081004166560706,-1.627783655939329,-0.12387235456020103,0.0,0.0,0.9928285127954272,0.007171487204572712
2,-1.188077311015338,-0.07084392346041546,-0.3039033042780292,0.5723638733901092,-0.4318726380698918,-1.3500614307992331,-0.2536719568834569,-0.7678588109769645,-1.3715436264283822,-1.0683921264215033,-0.8353468345191086,-0.8196599955663467,-0.6262291943744805,-0.12622987441194944,0.0,0.0,0.9930749217459001,0.006925078254099798
3,-0.399123593306772,-5.408932297552741,-0.5047264709627657,3.1238164018736065,-2.114295379158269,-0.1385467617214408,-0.25571077223774946,-1.795478810898019,0.8397971119942468,0.9932789339903934,2.5055555102552307,-0.7849775690478658,-2.0970902559022235,-0.12334266818282015,0.0,0.0,0.9965079903324524,0.003492009667547543
4,-0.28002803215836364,-0.7102048502039714,-0.23661720821257792,0.5004875439434352,-0.6213063007630628,0.08211764254987307,-0.25403250286814993,-0.9169552299109838,0.20279250441934699,0.4104565464095762,-0.1877151679451903,-0.8403713505618013,-1.5127222953312733,-0.12325912130810517,0.0,0.0,0.9965057148123503,0.003494285187649581
5,-0.2609042572051098,-0.5793284287446039,-0.4090410920812526,0.04164910605242216,-0.5079297454440826,0.37565317442658136,-0.2525674349575567,1.0487108494076096,0.5125844998938831,0.6325969981869163,1.5176481006395468,1.2687073920307608,-1.3181720532398429,-0.12448305675253732,0.0,0.0,0.9753507617256464,0.024649238274353537
6,0.04165294519250683,1.5834118043473269,-0.5651605094841554,-0.6150433869711348,-0.014479987047539554,0.24577554059280482,-0.24303060982985789,-0.6933171485861759,-0.3576598406036705,0.24434823134007322,-0.9466588249376917,-1.4370056849543997,1.2355172401143772,-0.12454740960530726,1.0,1.0,0.22071637221539536,0.7792836277846049
7,-0.3605895384379156,0.06013950290554644,-0.5188324968196383,-0.32663668995249345,0.12386069634412308,1.6210869323517298,-0.2517623434948049,-0.37378875452352517,1.7162436680702238,1.4984383523729066,-0.024611834258453428,-0.3187983098250125,0.49810260508699755,-0.12472575792694301,0.0,0.0,0.6956764927224506,0.30432350727754953
8,-0.20432383997647288,-0.22751464068859895,-0.3510213505186477,1.0864028121461757,-0.28283339752937164,-1.295196418889997,-0.2535341911209549,-0.6232415666129665,-1.2376292677677816,-1.0954752239951018,-0.7656073649407803,-0.575985480531711,-0.24975232656148696,-0.1239676967939706,0.0,0.0,0.9869905455932007,0.013009454406799584
9,-1.188077311015338,-0.47741442068826034,-0.40019788679130924,5.07540148940491,-1.0722727618386076,-1.7725527051774033,-0.25586042035500867,-1.1041192738944545,-1.6001602405591366,-1.1314480589122344,-0.4378633672869607,-0.9491318527504995,-1.7629305043407242,-0.12577806525198346,0.0,0.0,0.9970547372902203,0.0029452627097795547
10,-1.188077311015338,0.45671205920661045,-0.5654532489465028,-0.6344351558823113,0.05656997846856836,-1.2015144077943802,-0.22870414746813839,1.0039200536295367,-1.285643841727055,-1.1872278568594732,0.2875508835798091,0.9960094735045499,1.2648752499943856,-0.12679887395942074,1.0,1.0,0.49161070215027863,0.5083892978497213
11,-0.3491638426258612,-0.35006441329679094,4.029255451743024,-0.48245956453975125,-0.5419340396370971,-1.2054730880663103,0.2778063739140573,-0.7116210748495146,-1.1221513450016507,-0.870456613202612,-0.6279313947383476,-0.6422287681545161,-1.2637140632124346,0.05039649767631758,0.0,0.0,0.959143703553603,0.04085629644639711
12,-0.35854307821264253,-0.08890030930952884,-0.022307767923805337,-0.43190467205972216,-0.30526912621149216,0.3814693638155071,-0.22545595714892253,-0.36631349410821884,0.37639330418596406,0.5302285910561401,-0.18435666702175382,-0.4034791456886545,-0.6450385906171546,-0.12083703766021137,0.0,0.0,0.9741878798794374,0.025812120120562686
13,0.18875778350303726,0.005908512924600058,-0.02055738899300162,-0.40183881807826904,-0.3661719265636645,-1.0762026309162835,-0.22167884135695223,-0.4500634478435307,-1.097611453471214,-0.8402730866506813,-0.4498618765556969,-0.48548680599348476,-0.5476844274244608,-0.11302270289571084,1.0,0.0,0.9700556990987488,0.029944300901251268
14,-0.36669542497177254,0.6129577315072807,-0.39781481208969,-0.6525031113672914,-0.06366372893486089,0.3198948638808244,-0.19214890400366305,1.2706106032083004,0.27360222732539413,0.3420490400825153,-0.6201879527526898,1.2966648810790073,1.5836200264029017,-0.12316868213889917,0.0,1.0,0.12476220671952658,0.8752377932804734
15,0.41703734691248634,-0.14725077822206306,-0.27216943899054175,-0.19627931134183635,-0.5570020621914994,0.6118299702568547,-0.2442933096626339,-0.3827082327708685,0.7729398583550571,0.8861329614189497,-0.10550715367830371,-0.23366948446071184,-0.543893331856413,-0.11727460298999974,0.0,0.0,0.9547039882103551,0.04529601178964475
16,0.3301866652366431,-0.26095468058159266,-0.20756129449994057,0.2547721825555587,-0.594755276061396,-1.383027027684785,-0.2525217720342558,-0.6088867745883983,-1.2913257237473166,-1.0128488350122806,-0.530003751342186,-0.5201498520408588,-0.7398540371483732,-0.11848529437155281,0.0,0.0,0.9876624912171235,0.012337508782876368
17,-0.019864752734213346,0.21464275993013782,-0.1613950467391579,-0.3109492381079225,-0.39029562785209637,0.3550612058732147,-0.23459046158883365,-0.25308818685871665,0.3368517880694174,0.5500997529856428,-0.6815076349936857,-0.2973749037615847,0.2500452207214415,-0.11401990680476416,0.0,0.0,0.8458712314051928,0.15412876859480706
18,-0.2474692313616058,-0.13879867299798518,2.1187963510421257,-0.5430554538218426,-0.349510363618478,-0.6600243342241618,0.15317628721186677,-0.5460341783430653,-0.601174603305929,-0.4488780527166806,-0.5711064415598985,-0.5030782989269992,-0.6297843344963626,-0.02805599283069735,0.0,0.0,0.9513877174547929,0.04861228254520724
19,0.5640206296206494,0.5581686418713948,1.4485973252241726,-0.8394369610668422,0.30578811837838793,-0.731763828624307,3.0227261894313697,0.03705051051010137,-0.8396957211953915,-0.868782155967695,-0.4214190855793618,-0.07107614959953408,0.6389352185943865,0.19363702574143518,1.0,1.0,0.06237788379446572,0.9376221162055345
20,1.0884257239551987,-0.21388049921657817,-0.2060475535331294,0.644266810894433,-0.4368777688706514,1.0181917528467874,-0.2529336933973671,-0.8089641907539208,1.0934340812054173,1.2137910849110602,-0.44621964782641554,-0.7944888930082835,-0.5939009562602334,-0.1129423937019513,0.0,0.0,0.9537773007671444,0.046222699232855664
21,-1.188077311015338,-0.36076854090038096,-0.29851885617210155,0.3548620614814149,-0.35949239266877125,-1.3997149977149121,-0.25339692242841355,-0.8107564148075015,-1.3487125936294138,-1.1548910662416303,-0.8076040889878832,-0.7815994298601401,-0.67742362197775,-0.12714993392973953,0.0,0.0,0.9940310106797308,0.005968989320269393
22,-0.05554747943076674,-0.502473595696746,0.19070840034717604,0.2229507389396862,-0.5580258638400819,-1.2883997596043375,-0.24142772009327224,-0.78076644997684,-1.1580542943090522,-0.9415591664908075,-0.48092296614140023,-0.6607068534318893,-1.2860095108855576,-0.11176486475713455,0.0,0.0,0.9950169683347534,0.0049830316652465555
