,Frac_Variability,HR_24,Signif_Avg,Pivot_Energy,HR_35,HR_37,LP_Flux_Density,HR_36,HR_47,HR_57,PLEC_ExpfactorS,HR_46,Photon Index,Variability_Index,CLASS1,y_pred,y_probs_bll,y_probs_fsrq
366,-0.6847153656980762,-0.13102372711115443,0.22194789016758862,-0.20115134329646445,-0.33414893344537133,-0.6612689578232066,-0.2244764737405589,-0.43435069005505056,-0.6651678505595605,-0.464384479998136,-0.28602813342484296,-0.45132620710906124,-0.5183272576576983,-0.1175150837537649,0.0,0.0,0.9804997252921069,0.019500274707893055
367,-1.1519719274174034,-0.34573397552535684,0.8892301380444589,-0.14469176921817362,-0.46726955495460043,-0.8171767773957972,-0.18951018404662698,-0.6445053265012529,-0.7301315380303529,-0.544962099339591,-0.3638365426457683,-0.5649074615252055,-0.9013018618097617,-0.1220894971279238,0.0,0.0,0.991842650157268,0.008157349842731986
368,-0.19015087692941254,-0.004502959603859594,-0.3849043743120865,-0.06204097830991712,-0.5121783999404684,0.13391113303955052,-0.26551971872836855,-0.40720268823583333,0.22821614454361558,0.39894801448236855,-0.5319865510861457,-0.32532669931665237,0.12509736704553526,-0.1182209366909412,0.0,0.0,0.9311596209698138,0.06884037903018608
369,0.18258548738973862,0.3616204276552052,0.35854291263271126,-0.7863993687572363,0.13741335874442845,0.4214849482193002,0.2435727149369717,4.366684489639976,0.4167100983408457,0.3359245590417054,-0.42726724821398526,4.633140831364534,0.4905302658444312,-0.06814162484780212,1.0,1.0,0.29051501606120267,0.7094849839387971
370,-1.182628699374311,-0.6231398613363964,-0.4822934805887162,0.2585965668349814,-0.35334150553089283,0.07522554389167224,-0.26857080644907655,-0.655917519942145,0.04526025470148404,0.25858359765430544,-0.3378687112779875,-0.7340259478469133,-0.3782898406119842,-0.12209235086632464,0.0,0.0,0.9886718763491533,0.011328123650846688
371,0.8103822188163258,0.286724550693953,0.2775191003264146,-0.6968338868527386,0.2629467345285319,0.5215998137461494,-0.06713937006524717,-0.07075734318651272,0.46867369651726537,0.3670049653839381,-0.13247476518747325,-0.14947035368835623,0.39059361973724366,-0.03795996222585971,1.0,1.0,0.29526394472635875,0.7047360552736415
372,-1.182628699374311,0.16996550052052267,-0.5320883691690161,0.8305319618666367,-0.7868613519421371,0.42076032051093126,-0.26977123145940635,-0.9064538701234831,0.5510070758397498,0.8207986902469082,-0.13951245043175675,-0.8200233775056288,-0.5250570107738325,-0.1234819568026066,0.0,0.0,0.9845881066446486,0.015411893355351466
373,-0.046295695835176204,0.4101548574037048,0.14778377810787394,-0.7052881615617398,0.16446361520835154,0.6017163586530723,-0.07779438038980621,-0.2321141479583681,0.5272005647178589,0.4965603850434676,-0.42838535824764823,-0.348290895277384,0.6291991544345931,-0.09633441279969307,1.0,1.0,0.38833609101828676,0.6116639089817134
374,1.4884288355220552,0.35536936044136164,1.516279622872722,-0.5800218996562674,0.07995218045240808,1.8833607006343316,0.17341104566518983,-0.1516704161686642,1.8578106828884902,1.7859115461309834,-0.2692191063967991,-0.23670434613803173,0.45867040370481654,0.5705434145740561,1.0,1.0,0.16191538490744345,0.8380846150925565
375,-1.182628699374311,-0.3226700548280136,-0.47721062877371756,-0.06613900877580131,-0.032294691461832954,0.44211496638312564,-0.26546013464851315,-0.5481731168219351,0.5682479107943817,0.44520508983885854,0.5543574411605646,-0.444675556782775,-0.02834008010125719,-0.12335584660524516,0.0,0.0,0.9456267259280781,0.054373274071921975
376,-0.35848652534677544,0.6864375077624719,-0.46701754514467325,-0.7568517607812701,2.4140358174321666,0.2832282247664609,-0.1927651778193599,1.5756914842580685,0.18502079449553732,-1.0015364374869542,-0.34027870483179895,1.554874787908843,1.6180550859925635,-0.12021964063219988,1.0,1.0,0.06502607215056444,0.9349739278494354
377,0.9104276976175846,0.41078261798394683,0.03787442670584779,-0.6870910500632766,0.05987824567190026,0.14599510453942519,-0.09514493883964438,-0.19831463055318663,0.07530559827096184,0.10960821317421812,-0.2498910065849131,-0.2970395058447018,0.4028696664464504,-0.07582648243562473,1.0,1.0,0.31725788167026286,0.6827421183297372
378,-1.182628699374311,-0.8739849436605263,-0.5097221850273663,5.111570541747698,-4.911582975811537,-1.3442886021512057,-0.2702432986448071,-3.491525285755949,1.0466815188118268,1.28668244655936,2.8026602349822882,-0.8799258453891703,-2.092576144302719,-0.12240520850707359,0.0,0.0,0.9927701148090566,0.007229885190943279
379,-0.048439804330729926,-0.4670276930432435,-0.06843385960412474,-0.2350247685218361,-0.4008627133764076,1.1243887991113706,-0.2513708669693803,-0.5240552394881981,1.256715926187399,1.3000162907681407,0.13210320527232555,-0.4272468698393858,-1.0760935498066766,-0.11347818432325081,0.0,0.0,0.9801786340678132,0.0198213659321866
380,0.4185437921320252,0.48971984502806565,-0.5273110825729068,-0.5835965278497778,2.6407515487265396,-0.09460386081555971,-0.24942037502364436,-0.5945683330939605,-0.14132042936416137,-1.489152182642999,-0.8752485360096912,-0.6845366751915074,0.8396926894145915,-0.11793470877063823,1.0,1.0,0.2126658207704339,0.7873341792295663
381,-0.10599419754145596,-0.3689630959941292,-0.08909792416295538,-0.07441487821566493,-0.3464660727483918,1.041908320636574,-0.2583541035889874,-0.6341353838552679,1.1788717838676295,1.1916013228887665,-0.46528002923262146,-0.5368471781077312,-0.28720705391787166,-0.11451418798432093,0.0,0.0,0.9604290768355741,0.03957092316442577
382,-0.7432882672373415,0.4093148990208374,-0.2616582779748623,-0.4820303105007271,-0.16359158584518138,1.9802439940469385,-0.23388061808511748,-0.2916625705930086,1.9926500876745852,2.0068281913497614,-0.6762620502623603,-0.3428843853869586,0.779886552311524,-0.12062874750691772,1.0,0.0,0.5727320729541571,0.42726792704584293
383,-1.182628699374311,-0.9332359078558903,-0.43709807194944006,0.21757397048808905,-0.4748184013592552,-0.05527871666630179,-0.26729120568664183,-0.6082305311433428,0.02705748467259734,0.1961678746500845,0.8198953381639763,-0.548729333826852,-1.299496292445887,-0.1220795053691796,1.0,0.0,0.9944119138132027,0.00558808618679721
384,0.8626969961674529,0.46898553292950834,0.3849687920769429,-0.7756390331754116,0.30127528080170457,0.9944960988595587,0.22404793992866429,2.3345693820753346,0.9381710386811485,0.8060712037290783,0.0031161982024021655,2.3948170527376815,0.43296834217702057,-0.008262700263801425,1.0,1.0,0.13117974001144064,0.8688202599885594
