,FPR,TPR,Thresholds
0,0.0,0.0,inf
1,0.0,0.00411522633744856,0.9931800952015205
2,0.0,0.2716049382716049,0.9506695480970627
3,0.0022222222222222222,0.2716049382716049,0.9506629519877423
4,0.0022222222222222222,0.39094650205761317,0.928185773449
5,0.0044444444444444444,0.39094650205761317,0.9256421538853508
6,0.0044444444444444444,0.5637860082304527,0.8569332795551187
7,0.006666666666666667,0.5637860082304527,0.8566589887610686
8,0.006666666666666667,0.5802469135802469,0.8490036136882091
9,0.008888888888888889,0.5802469135802469,0.847683388958516
10,0.008888888888888889,0.6049382716049383,0.8351922347341765
11,0.011111111111111112,0.6049382716049383,0.8336044642541947
12,0.011111111111111112,0.6090534979423868,0.8320049984930638
13,0.015555555555555555,0.6090534979423868,0.8296746117599472
14,0.015555555555555555,0.6172839506172839,0.8270925896746834
15,0.017777777777777778,0.6172839506172839,0.8204883973353159
16,0.017777777777777778,0.6296296296296297,0.8121770207234208
17,0.02,0.6296296296296297,0.8102757611542174
18,0.02,0.6460905349794238,0.7950846211739127
19,0.022222222222222223,0.6460905349794238,0.7940080378475185
20,0.022222222222222223,0.6707818930041153,0.7848345010340554
21,0.02666666666666667,0.6707818930041153,0.765706250307304
22,0.02666666666666667,0.6748971193415638,0.7633880468411266
23,0.028888888888888888,0.6748971193415638,0.7632758429649323
24,0.028888888888888888,0.7160493827160493,0.7142000022184047
25,0.03111111111111111,0.7160493827160493,0.7121129361931317
26,0.03111111111111111,0.7283950617283951,0.7096895357393268
27,0.03333333333333333,0.7283950617283951,0.7074463245520235
28,0.03333333333333333,0.7325102880658436,0.7071674472680771
29,0.035555555555555556,0.7325102880658436,0.6966405242007438
30,0.035555555555555556,0.7489711934156379,0.6696815445321366
31,0.03777777777777778,0.7489711934156379,0.6611156987921286
32,0.03777777777777778,0.7736625514403292,0.6007052180486198
33,0.04,0.7736625514403292,0.599562197906172
34,0.04,0.7818930041152263,0.5928630122955094
35,0.051111111111111114,0.7818930041152263,0.5609011135409924
36,0.051111111111111114,0.8065843621399177,0.5367413334055364
37,0.06,0.8065843621399177,0.5055281860138965
38,0.06,0.8106995884773662,0.5041299377869335
39,0.06222222222222222,0.8106995884773662,0.49033706395701604
40,0.06222222222222222,0.8148148148148148,0.4799994941572668
41,0.06666666666666667,0.8148148148148148,0.4697648082633452
42,0.06666666666666667,0.823045267489712,0.4649619192373442
43,0.06888888888888889,0.823045267489712,0.45745950034956706
44,0.06888888888888889,0.8271604938271605,0.44964722012744557
45,0.07333333333333333,0.8271604938271605,0.4433297479411259
46,0.07333333333333333,0.831275720164609,0.4418195613013631
47,0.07555555555555556,0.831275720164609,0.4379890591440631
48,0.07555555555555556,0.8353909465020576,0.4352594081244411
49,0.08444444444444445,0.8353909465020576,0.4146905504469057
50,0.08444444444444445,0.8436213991769548,0.3946035028319783
51,0.09777777777777778,0.8436213991769548,0.35076917151173237
52,0.09777777777777778,0.8477366255144033,0.34599046469321937
53,0.1,0.8477366255144033,0.34177095301407256
54,0.1,0.8518518518518519,0.33878133214344697
55,0.10222222222222223,0.8518518518518519,0.33191010436723134
56,0.10222222222222223,0.8559670781893004,0.33075165639392723
57,0.10888888888888888,0.8559670781893004,0.31870323379064897
58,0.10888888888888888,0.8641975308641975,0.3074504768649735
59,0.12,0.8641975308641975,0.27068449295639896
60,0.12,0.8683127572016461,0.26872765676597277
61,0.12444444444444444,0.8683127572016461,0.26230147123127434
62,0.12444444444444444,0.8724279835390947,0.25853154020595076
63,0.1288888888888889,0.8724279835390947,0.2485416398329709
64,0.1288888888888889,0.8765432098765432,0.24457583562758306
65,0.13333333333333333,0.8765432098765432,0.2423220857328448
66,0.13333333333333333,0.8930041152263375,0.23172477160818633
67,0.14666666666666667,0.8930041152263375,0.20456452593901414
68,0.14666666666666667,0.9012345679012346,0.19761416413535685
69,0.16666666666666666,0.9012345679012346,0.17405680057220504
70,0.16666666666666666,0.9053497942386831,0.17048822743426592
71,0.17777777777777778,0.9053497942386831,0.16043745036850438
72,0.17777777777777778,0.9094650205761317,0.15894220032686085
73,0.18666666666666668,0.9094650205761317,0.154151410684725
74,0.18666666666666668,0.9135802469135802,0.14866010090720236
75,0.18888888888888888,0.9135802469135802,0.14426164966049831
76,0.18888888888888888,0.9218106995884774,0.1387974495660241
77,0.19555555555555557,0.9218106995884774,0.13585483465799858
78,0.19555555555555557,0.9259259259259259,0.13274392717933542
79,0.21777777777777776,0.9259259259259259,0.12319131397461427
80,0.21777777777777776,0.9300411522633745,0.1175984997986
81,0.24,0.9300411522633745,0.09759722920374422
82,0.24,0.934156378600823,0.09615847973697395
83,0.24888888888888888,0.934156378600823,0.09041083651390518
84,0.24888888888888888,0.9382716049382716,0.08943517775135418
85,0.25555555555555554,0.9382716049382716,0.08790260474633695
86,0.25555555555555554,0.9423868312757202,0.08761293691708574
87,0.2733333333333333,0.9423868312757202,0.07978302941625645
88,0.2733333333333333,0.9465020576131687,0.07840179402435721
89,0.28,0.9465020576131687,0.07472271916618874
90,0.28,0.9506172839506173,0.07383950293480665
91,0.30444444444444446,0.9506172839506173,0.0573876488416987
92,0.30444444444444446,0.9547325102880658,0.05712087345518781
93,0.31333333333333335,0.9547325102880658,0.05444234449878589
94,0.31333333333333335,0.9588477366255144,0.05405660530051498
95,0.32,0.9588477366255144,0.052567716962551046
96,0.32,0.9629629629629629,0.051408943410919325
97,0.3622222222222222,0.9629629629629629,0.04116430633246303
98,0.3622222222222222,0.9670781893004116,0.04103142765972147
99,0.36444444444444446,0.9670781893004116,0.04101222246979579
100,0.36444444444444446,0.9711934156378601,0.04089339881972937
101,0.40444444444444444,0.9711934156378601,0.03291639331942199
102,0.40444444444444444,0.9753086419753086,0.03274017949779308
103,0.4088888888888889,0.9753086419753086,0.03224738989342553
104,0.4088888888888889,0.9794238683127572,0.031995605387471024
105,0.4666666666666667,0.9794238683127572,0.02522200289230437
106,0.4666666666666667,0.9835390946502057,0.025194257218201656
107,0.5711111111111111,0.9835390946502057,0.01595643020763699
108,0.5711111111111111,0.9876543209876543,0.015606719626913911
109,0.6511111111111111,0.9876543209876543,0.010593043235980338
110,0.6511111111111111,0.9917695473251029,0.010485172645264492
111,0.8088888888888889,0.9917695473251029,0.006406279540672516
112,0.8088888888888889,0.9958847736625515,0.006277039788798115
113,0.8266666666666667,0.9958847736625515,0.0057247167980426
114,0.8266666666666667,1.0,0.005615774501009895
115,1.0,1.0,0.0017361262999215023
