,FPR,TPR,Thresholds
0,0.0,0.0,1.9999894226457389
1,0.0,0.006756756756756757,0.9999894226457389
2,0.0,0.40540540540540543,0.9608573785351457
3,0.003745318352059925,0.40540540540540543,0.9592557964759021
4,0.003745318352059925,0.5540540540540541,0.9362692749712737
5,0.00749063670411985,0.5540540540540541,0.9315312086342412
6,0.00749063670411985,0.5675675675675675,0.924723048572062
7,0.011235955056179775,0.5675675675675675,0.9229150855856209
8,0.011235955056179775,0.581081081081081,0.921595357552022
9,0.0149812734082397,0.581081081081081,0.921132593512525
10,0.0149812734082397,0.7162162162162162,0.83331831123624
11,0.018726591760299626,0.7162162162162162,0.8309024742372039
12,0.018726591760299626,0.722972972972973,0.8297991896926041
13,0.02247191011235955,0.722972972972973,0.826897221065928
14,0.02247191011235955,0.7297297297297297,0.8210431336549578
15,0.026217228464419477,0.7297297297297297,0.8075616064513362
16,0.026217228464419477,0.75,0.7839911809020655
17,0.0299625468164794,0.75,0.7811969149202435
18,0.0299625468164794,0.7635135135135135,0.7673313620223569
19,0.033707865168539325,0.7635135135135135,0.7497999924353482
20,0.033707865168539325,0.777027027027027,0.7281535693110294
21,0.04119850187265917,0.777027027027027,0.716344868726662
22,0.04119850187265917,0.8040540540540541,0.6314827501093511
23,0.0449438202247191,0.8040540540540541,0.5998044480485462
24,0.0449438202247191,0.8108108108108109,0.5778919138282466
25,0.04868913857677903,0.8108108108108109,0.5721331325373834
26,0.04868913857677903,0.831081081081081,0.5484870131324381
27,0.052434456928838954,0.831081081081081,0.5271712498344687
28,0.052434456928838954,0.8445945945945946,0.5184778883657005
29,0.0599250936329588,0.8445945945945946,0.49667142339367765
30,0.0599250936329588,0.8513513513513513,0.4781409818982701
31,0.06367041198501873,0.8513513513513513,0.44793248515451467
32,0.06367041198501873,0.8648648648648649,0.4271355649831678
33,0.07116104868913857,0.8648648648648649,0.3818226032073113
34,0.07116104868913857,0.8716216216216216,0.3632851046000336
35,0.0749063670411985,0.8716216216216216,0.3624928299054261
36,0.0749063670411985,0.8783783783783784,0.32848308057716613
37,0.09737827715355805,0.8783783783783784,0.27451272320343667
38,0.09737827715355805,0.8851351351351351,0.27365415609423943
39,0.11610486891385768,0.8851351351351351,0.24075427694331789
40,0.11610486891385768,0.8918918918918919,0.23815410357793973
41,0.1198501872659176,0.8918918918918919,0.2371157435598899
42,0.1198501872659176,0.8986486486486487,0.23156400271545372
43,0.13108614232209737,0.8986486486486487,0.1896286516915194
44,0.13108614232209737,0.9054054054054054,0.1868163716848873
45,0.13857677902621723,0.9054054054054054,0.1777014933034841
46,0.13857677902621723,0.9121621621621622,0.17510127307232626
47,0.14232209737827714,0.9121621621621622,0.16403562628044577
48,0.14232209737827714,0.9256756756756757,0.15553298480425123
49,0.1647940074906367,0.9256756756756757,0.12287043718096684
50,0.1647940074906367,0.9391891891891891,0.09540178594021947
51,0.1947565543071161,0.9391891891891891,0.06794718539455773
52,0.1947565543071161,0.9459459459459459,0.06692752024729495
53,0.20599250936329588,0.9459459459459459,0.06346751981405521
54,0.20599250936329588,0.9527027027027027,0.058650944574221334
55,0.20973782771535582,0.9527027027027027,0.055312643835734775
56,0.20973782771535582,0.9594594594594594,0.05513380060879787
57,0.2546816479400749,0.9594594594594594,0.04180613301171847
58,0.2546816479400749,0.9797297297297297,0.039571280001717696
59,0.3595505617977528,0.9797297297297297,0.0269596253699978
60,0.3595505617977528,0.9864864864864865,0.02671230033397316
61,0.6367041198501873,0.9864864864864865,0.011397447351072714
62,0.6367041198501873,0.9932432432432432,0.011050388878235784
63,0.9887640449438202,0.9932432432432432,0.0018995708065905562
64,0.9887640449438202,1.0,0.0016223889940380676
65,1.0,1.0,0.0001592470574664626
