,class0 iteration 1,class1 iteration 1,class0 iteration 2,class1 iteration 2,class0 iteration 3,class1 iteration 3,class0 iteration 4,class1 iteration 4,class0 iteration 5,class1 iteration 5
0,0.47343518640391596,0.5265648135960841,0.3156837846566255,0.6843162153433746,0.5319232213844776,0.4680767786155225,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
1,0.5458615198025016,0.4541384801974983,0.35810561033684574,0.6418943896631543,0.4760951740622317,0.5239048259377683,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
2,0.3901909248921247,0.6098090751078753,0.4130473696177928,0.5869526303822072,0.5349979712051334,0.46500202879486674,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
3,0.5033788306653781,0.4966211693346219,0.44519206607213624,0.5548079339278638,0.5622934297741975,0.4377065702258025,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
4,0.5447559321311105,0.4552440678688895,0.4942312841367647,0.5057687158632354,0.46893653607212293,0.5310634639278771,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
5,0.5157261487028396,0.4842738512971604,0.2115871361811011,0.788412863818899,0.5689695767449875,0.4310304232550125,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
6,0.5399024190018867,0.46009758099811326,0.5312440717106505,0.46875592828934964,0.49586649117891,0.5041335088210901,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
7,0.5232572285515024,0.47674277144849764,0.5395939003221695,0.46040609967783047,0.5763893415842758,0.4236106584157242,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
8,0.4773298054785765,0.5226701945214235,0.49260126866856896,0.5073987313314312,0.5318479003797122,0.46815209962028775,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
9,0.5054201863221497,0.4945798136778503,0.5105761597069588,0.4894238402930412,0.5757508336406894,0.42424916635931054,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
10,0.5452083077477381,0.454791692252262,0.4876864232649306,0.5123135767350694,0.5473998243528386,0.4526001756471613,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
11,0.5390487263277242,0.4609512736722758,0.466614673829976,0.533385326170024,0.3773843250615954,0.6226156749384046,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
12,0.5386734045746503,0.4613265954253497,0.5154667661802056,0.4845332338197944,0.4456280661125603,0.5543719338874398,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
13,0.35994355662093586,0.6400564433790642,0.40163596770869925,0.5983640322913008,0.5542082152180002,0.44579178478199977,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
14,0.5244296105941331,0.47557038940586693,0.39253364621493747,0.6074663537850625,0.574334917779348,0.425665082220652,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
15,0.49742610204506976,0.5025738979549302,0.47915767315968516,0.5208423268403148,0.5467321568671634,0.45326784313283663,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
16,0.33484812114918966,0.6651518788508104,0.5138973081218665,0.48610269187813343,0.5534017686303239,0.446598231369676,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
17,0.5284554037942659,0.471544596205734,0.5323197828174455,0.46768021718255437,0.539109196853822,0.46089080314617803,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
18,0.5152445658254822,0.48475543417451783,0.4932703382957418,0.5067296617042583,0.49919042209495534,0.5008095779050447,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
19,0.539383574830677,0.46061642516932305,0.5436898663694206,0.45631013363057943,0.5693281596008148,0.4306718403991853,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
20,0.47376580041430716,0.526234199585693,0.5225237198106731,0.4774762801893268,0.5464121347016546,0.45358786529834544,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
21,0.45814837842896666,0.5418516215710334,0.5390667514384397,0.4609332485615603,0.5606818818585928,0.43931811814140714,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
22,0.5239506595482507,0.4760493404517493,0.44390710681433,0.5560928931856701,0.3320433838796827,0.6679566161203173,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
23,0.47247532671389453,0.5275246732861054,0.4941097303444734,0.5058902696555265,0.5522532207068206,0.4477467792931794,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
24,0.5313368864225275,0.4686631135774725,0.5185062588401672,0.48149374115983273,0.5235315217501,0.47646847824989996,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
25,0.5105005077521553,0.4894994922478447,0.3533807424482682,0.6466192575517319,0.5566931822645198,0.44330681773548014,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
26,0.5298187950433774,0.47018120495662263,0.48822795367568184,0.511772046324318,0.5765144520324395,0.42348554796756055,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
27,0.513654112669301,0.4863458873306989,0.5486318129812762,0.4513681870187238,0.5559225008551893,0.44407749914481054,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
28,0.543237283875049,0.45676271612495095,0.5310422655194065,0.4689577344805936,0.5651093742796351,0.4348906257203649,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
29,0.5217985706948448,0.47820142930515513,0.3078440669630492,0.6921559330369508,0.4736811125155687,0.5263188874844313,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
30,0.5395127757889503,0.46048722421104965,0.508288478587066,0.4917115214129339,0.49221123019783375,0.5077887698021663,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
31,0.5041309709992967,0.49586902900070323,0.5136977845539471,0.4863022154460529,0.19028621318935107,0.809713786810649,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
32,0.5202154675814314,0.4797845324185685,0.5309651310965559,0.46903486890344415,0.49943581603350273,0.5005641839664973,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
33,0.49045731062285125,0.5095426893771487,0.526762462702334,0.4732375372976659,0.5710004235306843,0.4289995764693157,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
34,0.5467524396664588,0.4532475603335412,0.4533021111133394,0.5466978888866606,0.5402649702479132,0.4597350297520868,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
35,0.45643964142333343,0.5435603585766666,0.3952817062959067,0.6047182937040934,0.5673429250038107,0.4326570749961893,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
36,0.5266866852799973,0.4733133147200026,0.4627474840159769,0.5372525159840232,0.5393415166579417,0.4606584833420584,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
37,0.5074173972386451,0.49258260276135496,0.21588285231189347,0.7841171476881066,0.19761477152525506,0.8023852284747448,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
38,0.5358397840265013,0.46416021597349877,0.5440877513625096,0.45591224863749036,0.5329491232568874,0.46705087674311274,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
39,0.48003614936575423,0.5199638506342458,0.5033317023606892,0.49666829763931075,0.5641672529589823,0.43583274704101777,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
40,0.4937314968116174,0.5062685031883827,0.362312611150031,0.637687388849969,0.44244013949307714,0.557559860506923,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
41,0.5115945162317328,0.48840548376826715,0.523401714647076,0.47659828535292403,0.5399075473517259,0.4600924526482741,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
42,0.5353365496735579,0.4646634503264421,0.43294156348790996,0.5670584365120901,0.5664209915575246,0.43357900844247543,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
43,0.45407508768228305,0.545924912317717,0.4594156380749951,0.5405843619250048,0.5507917773018877,0.44920822269811234,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
44,0.5362197390867876,0.4637802609132125,0.5328367411652516,0.4671632588347484,0.5498720957438358,0.4501279042561642,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
45,0.4634643924808528,0.5365356075191472,0.21141028975527743,0.7885897102447227,0.3051835755712987,0.6948164244287013,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
46,0.5297309346415626,0.4702690653584374,0.5022129984847888,0.49778700151521127,0.5323666087553252,0.4676333912446748,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
47,0.4442780940684502,0.5557219059315498,0.4995375096194522,0.5004624903805478,0.4450947076940633,0.5549052923059367,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
48,0.34336054863528637,0.6566394513647137,0.2535149377323632,0.7464850622676368,0.45391058800175665,0.5460894119982432,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
49,0.5112747627286626,0.48872523727133743,0.529360107496459,0.470639892503541,0.5297635153799654,0.47023648462003453,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
50,0.4750756372401164,0.5249243627598836,0.5338918396519546,0.46610816034804536,0.5655077173664321,0.4344922826335679,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
51,0.5309340314328278,0.4690659685671722,0.5376470424600358,0.4623529575399642,0.5417683159798956,0.45823168402010445,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
52,0.5453803965702646,0.45461960342973545,0.5380044511970453,0.4619955488029547,0.577649648837468,0.422350351162532,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
53,0.5518938525901906,0.4481061474098095,0.5285087155788164,0.4714912844211837,0.4744466384180697,0.5255533615819303,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
54,0.516282231134469,0.4837177688655309,0.3072001254885749,0.6927998745114251,0.5526444395042136,0.44735556049578634,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
55,0.3122992871399527,0.6877007128600472,0.4927948381851207,0.5072051618148792,0.5735746877074922,0.4264253122925078,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
56,0.5500569968651993,0.44994300313480073,0.5229523414911954,0.4770476585088046,0.5555331999731412,0.4444668000268588,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
57,0.5233108350811142,0.47668916491888574,0.5144810405879183,0.48551895941208156,0.4399485923819325,0.5600514076180675,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
58,0.49381673678194116,0.5061832632180588,0.514870987754996,0.4851290122450041,0.5151646401160488,0.48483535988395127,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
59,0.5463011360989212,0.45369886390107894,0.4898489633286733,0.5101510366713267,0.33516732635687224,0.6648326736431278,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
60,0.5108392756795608,0.4891607243204392,0.5234489372113548,0.47655106278864523,0.5554353669880673,0.4445646330119327,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
61,0.37216339577564994,0.6278366042243502,0.5239899347457101,0.4760100652542899,0.5021780907666404,0.4978219092333596,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
62,0.367391368443821,0.632608631556179,0.4465059642391786,0.5534940357608213,0.5360343166142405,0.4639656833857594,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
63,0.53437204210661,0.46562795789338984,0.4649051622620286,0.5350948377379714,0.193371278466603,0.806628721533397,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
64,0.5395912358351647,0.4604087641648354,0.32806893984028634,0.6719310601597137,0.5421353066186843,0.45786469338131575,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
65,0.5430492496336077,0.45695075036639227,0.5343164798512579,0.46568352014874215,0.45261658484326717,0.5473834151567328,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
66,0.3043270973083415,0.6956729026916585,0.4999230082373831,0.5000769917626169,0.5334229959133315,0.46657700408666847,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
67,0.4281898100601776,0.5718101899398225,0.24546037131650858,0.7545396286834914,0.447226305499577,0.552773694500423,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
68,0.5319229699083221,0.46807703009167784,0.5416446584377596,0.45835534156224045,0.49041904812214554,0.5095809518778543,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
69,0.3212121407384493,0.6787878592615506,0.5309206975085259,0.46907930249147417,0.5490160019267613,0.45098399807323875,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
70,0.5392699995707666,0.4607300004292334,0.4971228702192086,0.5028771297807915,0.5757577577362822,0.4242422422637177,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
71,0.4778332032408059,0.5221667967591941,0.360562891830134,0.639437108169866,0.5116754447887493,0.4883245552112506,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
72,0.5386431388076309,0.4613568611923692,0.5360337019236528,0.46396629807634726,0.47683307324618995,0.52316692675381,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
73,0.49739783429703277,0.5026021657029672,0.31817591906577947,0.6818240809342205,0.5631583555778719,0.4368416444221281,0.45126460174567684,0.5487353982543232,0.5360844575574404,0.46391554244255967
