,prob0,prob1,pred_class,class
0,0.4734351864039159,0.5265648135960841,1.0,1.0
1,0.5458615198025016,0.4541384801974983,0.0,1.0
2,0.3901909248921247,0.6098090751078753,1.0,1.0
3,0.5033788306653781,0.4966211693346219,0.0,1.0
4,0.5447559321311105,0.4552440678688895,0.0,1.0
5,0.5157261487028396,0.4842738512971604,0.0,1.0
6,0.5399024190018867,0.4600975809981132,0.0,1.0
7,0.5232572285515024,0.4767427714484976,0.0,1.0
8,0.4773298054785765,0.5226701945214235,1.0,1.0
9,0.5054201863221497,0.4945798136778503,0.0,1.0
10,0.5452083077477381,0.454791692252262,0.0,1.0
11,0.5390487263277242,0.4609512736722758,0.0,1.0
12,0.5386734045746503,0.4613265954253497,0.0,1.0
13,0.3599435566209358,0.6400564433790642,1.0,1.0
14,0.5244296105941331,0.4755703894058669,0.0,1.0
15,0.4974261020450697,0.5025738979549302,1.0,1.0
16,0.3348481211491896,0.6651518788508104,1.0,1.0
17,0.5284554037942659,0.471544596205734,0.0,0.0
18,0.5152445658254822,0.4847554341745178,0.0,1.0
19,0.539383574830677,0.460616425169323,0.0,1.0
20,0.4737658004143071,0.526234199585693,1.0,1.0
21,0.4581483784289666,0.5418516215710334,1.0,1.0
22,0.5239506595482507,0.4760493404517493,0.0,1.0
23,0.4724753267138945,0.5275246732861054,1.0,1.0
24,0.5313368864225275,0.4686631135774725,0.0,1.0
25,0.5105005077521553,0.4894994922478447,0.0,1.0
26,0.5298187950433774,0.4701812049566226,0.0,1.0
27,0.513654112669301,0.4863458873306989,0.0,1.0
28,0.543237283875049,0.4567627161249509,0.0,1.0
29,0.5217985706948448,0.4782014293051551,0.0,1.0
30,0.5395127757889503,0.4604872242110496,0.0,1.0
31,0.5041309709992967,0.4958690290007032,0.0,1.0
32,0.5202154675814314,0.4797845324185685,0.0,1.0
33,0.4904573106228512,0.5095426893771487,1.0,1.0
34,0.5467524396664588,0.4532475603335412,0.0,1.0
35,0.4564396414233334,0.5435603585766666,1.0,1.0
36,0.5266866852799973,0.4733133147200026,0.0,1.0
37,0.5074173972386451,0.4925826027613549,0.0,1.0
38,0.5358397840265013,0.4641602159734987,0.0,1.0
39,0.4800361493657542,0.5199638506342458,1.0,1.0
40,0.4937314968116174,0.5062685031883827,1.0,1.0
41,0.5115945162317328,0.4884054837682671,0.0,1.0
42,0.5353365496735579,0.4646634503264421,0.0,1.0
43,0.454075087682283,0.545924912317717,1.0,1.0
44,0.5362197390867876,0.4637802609132125,0.0,1.0
45,0.4634643924808528,0.5365356075191472,1.0,1.0
46,0.5297309346415626,0.4702690653584374,0.0,1.0
47,0.4442780940684502,0.5557219059315498,1.0,1.0
48,0.3433605486352863,0.6566394513647137,1.0,1.0
49,0.5112747627286626,0.4887252372713374,0.0,1.0
50,0.4750756372401164,0.5249243627598836,1.0,1.0
51,0.5309340314328278,0.4690659685671722,0.0,1.0
52,0.5453803965702646,0.4546196034297354,0.0,1.0
53,0.5518938525901906,0.4481061474098095,0.0,1.0
54,0.516282231134469,0.4837177688655309,0.0,1.0
55,0.3122992871399527,0.6877007128600472,1.0,1.0
56,0.5500569968651993,0.4499430031348007,0.0,1.0
57,0.5233108350811142,0.4766891649188857,0.0,1.0
58,0.4938167367819411,0.5061832632180588,1.0,1.0
59,0.5463011360989212,0.4536988639010789,0.0,1.0
60,0.5108392756795608,0.4891607243204392,0.0,1.0
61,0.3721633957756499,0.6278366042243502,1.0,1.0
62,0.367391368443821,0.632608631556179,1.0,1.0
63,0.53437204210661,0.4656279578933898,0.0,1.0
64,0.5395912358351647,0.4604087641648354,0.0,1.0
65,0.5430492496336077,0.4569507503663922,0.0,1.0
66,0.3043270973083415,0.6956729026916585,1.0,1.0
67,0.4281898100601776,0.5718101899398225,1.0,1.0
68,0.5319229699083221,0.4680770300916778,0.0,1.0
