,CLASS1,Frac_Variability,HR_24,Signif_Avg,Pivot_Energy,HR_35,HR_37,LP_Flux_Density,HR_36,HR_47,HR_57,PLEC_ExpfactorS,HR_46,PL_Index,ASSOC_PROB_LR
80,1,0.2576234,0.000922932466841,11.777328,6929.809,0.0028820169798976,0.0165545352632777,7.59911e-15,0.0111689089851525,0.0210624736017292,0.0136731706365275,0.14722097,0.0156776300729227,1.7710534,0.9859474
85,1,0.19884299,0.0161053019704575,12.1987915,2113.031,0.0207421956346172,0.0340547517419825,6.413591e-14,0.0284588353733395,0.0256318061712667,0.0133219663490372,0.05094392,0.0200333374492426,2.137794,0.8603775
86,2,0.65228546,0.0391180612241817,19.939705,443.26532,0.0352527287213804,0.0739554209425667,7.258816e-12,0.0905955405288035,0.0500267236152075,0.0388038589411572,0.28113157,0.0667231661456605,2.737509,0.97896254
91,2,0.90885466,0.0280232877978365,28.707115,851.2023,0.0250757809010884,0.0916220801775947,2.1009665e-12,0.0997125390792284,0.0769157232649855,0.066699541152696,0.15271719,0.0850273780580828,2.5111988,0.93868506
92,1,0.2706897,0.0166902578006398,10.465015,1596.9047,0.0212336777189115,0.0873865735298024,1.1699035e-13,0.0255028342705885,0.080966909564715,0.0662758732346478,0.030496497,0.0190405643405235,2.2390501,0.0
93,1,0.10265498,0.0044530657416785,15.602418,3904.386,0.0117555196114059,0.0292857547633182,2.1489472e-14,0.0117122905494216,0.0270529730530434,0.0175362723514959,0.09381978,0.0094779865331133,1.7408901,0.98570234
97,1,0.25407124,0.0174371820626267,22.789745,2267.393,0.0140281738949986,0.1285910684277724,1.2047839e-13,0.0276924414263413,0.1213936423822602,0.1147699277609155,0.042256515,0.0203850083646936,2.0810044,0.9766397
98,2,1.3735869,0.026209313925954,18.718227,1445.7444,0.0350015037035905,0.1024802724717158,5.3134645e-13,0.1382554992406738,0.0915857702178871,0.0677216839859831,0.19722515,0.127451564838867,2.60885,0.99271715
103,1,0.34275222,0.0178152660524711,29.602173,969.3571,0.0210821593283753,0.1295990270655027,8.6834945e-13,0.0281997259834786,0.1207236740101351,0.1088141727947334,0.06340823,0.0191881837733011,2.1219785,0.853463
106,1,0.31218225,0.0160750499629742,27.131353,1939.0461,0.0158872281876792,0.1763649384739489,1.6362279e-13,0.0226319916071152,0.1689493103410526,0.1609286242484976,0.035742424,0.0149912090854632,2.0184522,0.98146844
109,1,0.18697871,0.0101938275969183,32.22765,1482.6697,0.0184089424164553,0.0889635078005851,3.880967e-13,0.0246417390562352,0.0833680079988804,0.0706703038433418,0.09329797,0.0190070692893088,1.9541789,0.922496
110,1,0.43549657,0.0186630726236681,61.90344,880.4098,0.0193871523501876,0.0478042134057007,3.5510807e-12,0.0337865423593512,0.0386274364322979,0.0284434220654826,0.04447557,0.0246004301335391,2.1359894,0.98650587
115,2,0.5585473,0.0250431557203076,24.017208,917.8061,0.0313070275166469,0.1052970640948689,1.2857135e-12,0.0426260901953987,0.0922240065629832,0.0742347542727672,0.15733433,0.029441403584621,2.445408,0.8584
134,2,1.6535703,0.0213238734743761,89.21285,635.79504,0.0239094759923014,0.1118524711561029,1.5294375e-11,0.0375869165924328,0.1011900976036768,0.0881788147638928,0.08525154,0.0268133497777761,2.2192743,0.97664165
137,1,0.4917453,0.0176382625188252,19.135262,1398.9402,0.0259589540968764,0.0790144944178063,2.4648244e-13,0.0342739123089922,0.0715692167443617,0.0531645879954828,0.08087436,0.0267931680340099,2.3062565,0.95868856
142,2,0.70863044,0.0245162968944926,52.35371,644.55035,0.0310154838779969,0.088305677089728,5.876119e-12,0.0358735851379003,0.0761478098998315,0.0574475330028336,0.0650643,0.0236437935095816,2.4212196,0.9721535
144,2,0.75941986,0.023470323407359,53.71871,580.7013,0.03103956010747,0.1048903620020501,9.980944e-12,0.1150025199184437,0.0941278498859338,0.0740920270632635,0.12655683,0.1042630236501289,2.4055793,0.96144694
153,1,0.66033083,0.0228540579371318,6.9553857,1139.5641,0.0316978905678643,0.0801843206714113,1.484273e-13,0.0289371007848199,0.0667504358802773,0.0486099808192785,0.055638097,0.0154369595980376,2.3752236,0.9183363
156,1,0.26706934,0.0106169701901536,76.817635,1674.1256,0.0113339448098318,0.0340269970127729,8.4164446e-13,0.0195312596662096,0.0292008032143588,0.0227018073843875,0.05817273,0.0147016528969321,1.750551,0.9957444
162,1,0.27859876,0.0098979771529752,36.550503,2297.5273,0.0133588882871046,0.0407657405216142,2.1648705e-13,0.021027120679859,0.0355133230236574,0.0274217857269648,0.08306574,0.0157688321766755,1.844213,0.9807465
166,1,0.54187524,0.011373893420757,69.93408,3312.808,0.0104277779494247,0.0243449333239943,2.8358793e-13,0.0181951653573719,0.0200614979043734,0.0139206893303052,0.036669333,0.0139107216045507,1.7666059,0.99686116
172,1,0.0,0.0239951005821965,7.230222,971.94495,0.0215104481732087,0.0938183559864636,2.762044e-13,0.1073375160523172,0.0813098923807013,0.0724541256645109,0.08604557,0.0948612422373546,2.4457152,0.0
173,1,0.21633819,0.0140550888725049,18.241486,2534.6191,0.0147836636071171,0.0764229055391052,7.0205655e-14,0.022927846076655,0.0708026305058204,0.0617089613661725,0.07126599,0.0172792333391162,1.9738592,0.9222525
177,1,0.21209995,0.0073236243893411,12.513439,4434.8145,0.0149468379838474,0.0192013138413443,1.2325032e-14,0.0281934196721441,0.0138861619301601,0.0042556972380381,0.0058042393,0.0228802797676424,1.784351,0.93249863
183,1,0.6108893,0.0240182631702102,8.099487,1687.8866,0.0203972850539479,0.0346486911213158,7.091639e-14,0.0810658329280294,0.0199565750947174,0.0142614852184433,0.22353947,0.0664427406894101,2.273834,0.86717445
191,1,0.0,0.0201746837709168,7.270876,3203.5183,0.0075312470332911,0.0482464317131003,1.489017e-14,0.0205589293654721,0.0488533098807889,0.0407299841556111,0.062644646,0.0211669766038109,2.0401893,0.9343784
192,2,0.2779596,0.0183187402183216,16.853624,1624.0604,0.0220017775270647,0.1127194018508421,1.7911329e-13,0.0288999019148421,0.1029537577005433,0.0909431658489648,0.05682916,0.019025030367333,2.2201,0.96907693
197,1,0.31231037,0.0066354511999482,11.949308,2666.2856,0.0133997583425028,0.1123644517608683,3.9742098e-14,0.0278222020678632,0.1088987409409798,0.0991139249436859,0.25455245,0.024315931941186,1.9283468,0.8348597
198,2,0.49642843,0.0143349031535183,67.48478,1393.5527,0.0159970849362484,0.0441674252326001,1.4347894e-12,0.0247507642358003,0.0377789330435591,0.0281902581247198,0.054796502,0.0183545014691635,1.9500101,0.0
203,1,0.818748,0.0107390759338454,47.78714,2118.0635,0.0128369210967623,0.0375609426908386,3.0710742e-13,0.0182796401672667,0.03288736313175,0.0247359484486105,0.05570586,0.0136014437137044,1.8176591,0.978807
204,1,0.368834,0.0151281457100817,32.64234,2359.9734,0.0139281685907296,0.0353190240116525,1.852997e-13,0.0225940303697166,0.0281112138250654,0.0214013833889195,0.033176165,0.0153815641506159,1.9494241,0.9635115
209,1,0.76364005,0.0159584471907134,21.445501,1896.5369,0.0190377158644343,0.1228609820915503,2.2770075e-13,0.0288985917458419,0.1164979994621301,0.1040666774017163,0.12004691,0.0224474004936,2.1619983,0.9756226
213,1,0.5644799,0.0162667289352449,27.240294,2448.3782,0.013133283193994,0.0340495565194897,1.09179735e-13,0.0237196041464511,0.025808857252232,0.0209256309007747,0.014974518,0.0154746841837891,1.981125,0.8821757
218,1,0.0,0.0226258843498135,8.034237,2790.8643,0.0174756437493475,0.0962962273624443,2.6038379e-14,0.0295948461338114,0.087509506426864,0.0789534495226979,0.07972321,0.0207388904937755,2.2760062,0.9637283
221,1,0.3549441,0.0165639171240279,13.841837,1588.0786,0.0179678658753154,0.0986903743615758,1.2302152e-13,0.0794797866235073,0.0906434681203336,0.080865904388679,0.13394596,0.0714063272256819,2.1858766,0.0
224,1,0.46739912,0.017517086002846,54.94009,885.1005,0.0215562528532298,0.1263457206414397,2.9163555e-12,0.0369687650834847,0.1182166719335413,0.1050756455435086,0.09655015,0.0287252219380787,2.1184964,0.9800565
225,2,1.1394556,0.025178559936098,44.944794,629.8015,0.022063821083004,0.10793054162737,4.704294e-12,0.0869648993065914,0.095779306386275,0.0860716882336172,0.04880281,0.0747665718544619,2.4348743,0.99956787
226,2,0.7945252,0.0216315333314482,30.092163,777.66565,0.026352048057965,0.0924065715565649,2.3459472e-12,0.0392654928114415,0.0826492360562523,0.0662157656694615,0.10372893,0.0294444315448464,2.3436754,0.96346974
227,1,0.2655233,0.016487628501751,87.6642,954.7823,0.0173647690158248,0.0455835725773093,4.3266783e-12,0.0288493246402202,0.0376329924536059,0.0282411577993527,0.04484241,0.0208898820091301,2.014316,0.99265975
230,2,0.64903826,0.0247586923672016,28.416601,667.8174,0.0262875077681737,0.0855231843403748,3.4950543e-12,0.087657284238405,0.0728782928936394,0.0593691497825471,0.16115604,0.0750167569565226,2.4185624,0.9994314
231,1,0.444219,0.0096140465869364,69.56279,2226.9585,0.0112314278274785,0.0349493240985338,3.732008e-13,0.0187176101635536,0.0305090428164501,0.0237272099320181,0.07233405,0.0142737768678018,1.7687656,0.98780984
232,2,0.7548437,0.0335608210846353,17.510614,400.69135,0.0401220611406514,0.0758121943606928,7.946459e-12,0.0868949552167827,0.058189482982952,0.0357990245987278,0.25829273,0.0693007494364006,2.6829588,0.9989938
237,1,0.20691784,0.00992057939294,35.67798,2212.2485,0.0116823592222281,0.0332665789228971,1.7011007e-13,0.0171675987405602,0.0289101905414389,0.0215926112830778,0.060283758,0.01280797541348,1.7788253,0.9793809
241,1,0.32834288,0.0132551247636271,31.172943,2823.0833,0.0159384945194138,0.0320132395113585,1.11435085e-13,0.019163502089628,0.0261503384433955,0.0160829512026821,0.03029539,0.0132971839801584,1.8780916,0.98556924
242,1,0.26946416,0.0121101072343477,37.178997,1485.3032,0.0156946319649063,0.1064635504661361,4.7446205e-13,0.0331177484451587,0.1009915443911149,0.0909208386981605,0.13381986,0.0275913228066078,1.9424087,0.93044215
254,1,0.3344144,0.0170670408708507,45.370388,1025.1377,0.0210090530197275,0.0957621769932347,1.4448372e-12,0.0433038488238049,0.0864121757480338,0.0749038209224813,0.15909277,0.0338896666736115,2.1141944,0.9749586
261,1,0.0,0.0135596225229686,13.494346,4659.956,0.0066721675443493,0.0257649130790891,1.3757528e-14,0.0146282202965433,0.0247215680218551,0.0190960282912734,0.07770122,0.0135844177194532,1.8286432,0.85617274
266,1,0.2758661,0.0127722280632917,50.52877,1438.547,0.0157481675983688,0.0970239150234587,8.911409e-13,0.0304791779627845,0.0904812871548043,0.0814001226509061,0.11933132,0.0238834095251457,1.9449022,0.96675324
281,2,0.7865966,0.0213771523532847,59.444836,1837.2594,0.0222995403566599,0.0451999961097227,1.3686524e-12,0.0361212346455741,0.034452288639955,0.0229235613076727,0.070376866,0.0253666274795941,2.2838695,0.9938474
285,1,0.0,0.0196678899463453,8.742901,1932.7537,0.0190125135485962,0.0840388328876302,6.345988e-14,0.0252373273462004,0.0761176032073388,0.065130383979358,0.065324254,0.0172685750483494,2.1993947,0.9256447
286,1,0.39539698,0.007196246492014,26.588034,3320.7654,0.013161983026967,0.0293936987589032,7.295687e-14,0.0197207649064789,0.0232196330139537,0.0162379978782306,0.044468794,0.0135441326397022,1.8221352,0.9799282
290,2,0.66361696,0.0308832095772613,16.462927,449.92404,0.0296775777393519,0.0954570333644074,4.23353e-12,0.1417195048937647,0.0788867774141676,0.0659663338640071,0.13981676,0.1253200487946144,2.64323,0.96323603
291,1,0.8237543,0.01977275088354,23.681274,779.1218,0.0325715169541303,0.1264703332831807,1.4847088e-12,0.0326973341842137,0.1175825562107587,0.0942872165458021,0.07186441,0.0236823806531169,2.3312454,0.8724629
301,2,0.078214355,0.0272573186540331,8.110159,819.1394,0.0304666870646652,0.0543315121119428,5.8408904e-13,0.1129596547223463,0.0415988797040209,0.0239043940188387,0.22125942,0.1003428270986177,2.6504521,0.94355536
302,2,0.9711829,0.0250400988576839,216.54633,461.98013,0.0299581145372331,0.1941219433075907,1.2720666e-10,0.0534452440362259,0.1821947957769657,0.165124112573377,0.11192935,0.0411079554233407,2.34918,0.99779016
303,1,0.09274889,0.0136307254666605,25.096943,1553.1144,0.0155921949382302,0.1242833123601267,3.2142743e-13,0.035323920770898,0.1168331552440472,0.108902153420031,0.10159296,0.0277714066077364,2.0401638,0.98420507
305,2,1.1002387,0.0296408387619525,34.527103,1018.31445,0.033323371697461,0.0650084693541287,3.2656395e-12,0.1287307264601433,0.0501318670172801,0.0317538861442891,0.24590252,0.1140245624777541,2.627819,0.9834958
308,1,0.14599109,0.0166493709380695,46.39756,3649.7273,0.0145900115469353,0.0346032781531882,1.5578837e-13,0.0225710536079722,0.0274561480044305,0.0200233756522931,0.027281975,0.0154196165395761,1.9886951,0.99804956
312,1,0.28900188,0.0183314915309073,12.511329,2873.151,0.0160448557171519,0.0305715757419868,3.1801323e-14,0.0193859204302399,0.0220671741504458,0.014533849117953,0.0224474,0.0108775722043587,1.9899724,0.9849699
318,2,0.34870806,0.0313589767755044,14.940613,503.13306,0.0319328453501319,0.0932532307750964,2.7189535e-12,0.1130339508714662,0.0754990656351876,0.061503533167475,0.19803242,0.0953466011769659,2.7253609,0.9599597
319,1,0.37257105,0.0178567891302745,155.20131,776.33264,0.0196566988413879,0.0527974406510162,1.6273611e-11,0.030980867786037,0.0441237872596396,0.0331751717788833,0.04311852,0.0222929653626737,2.0751011,0.98634654
320,2,0.52293426,0.0321573158767094,6.812342,914.672,0.0269092561109851,0.1006717485401114,4.423198e-13,0.087748537812209,0.081039410778063,0.0739628579492224,0.24511173,0.0680729490134015,2.4949648,0.80259
323,1,0.0,0.0128181437659841,17.96409,2050.6216,0.0146145761035431,0.1089461429610895,9.505695e-14,0.0320277037478014,0.1024947954106442,0.0944820012603355,0.13491113,0.025508834495912,2.0050452,0.0
325,2,0.76530045,0.0232232444495859,70.55322,555.12805,0.0283206201841278,0.1024591161798592,1.3550956e-11,0.0377014575401217,0.0910233869439385,0.0743542501482267,0.06913465,0.0261694616812457,2.350551,0.9895597
326,2,0.86603665,0.0254909289015775,21.271841,585.7902,0.0300706062945108,0.0908070677703605,2.323596e-12,0.1031127090358789,0.0764145618193124,0.0609027639995382,0.1052051,0.0887522690758506,2.4346988,0.9561726
327,2,1.0150174,0.0197033004944445,38.742313,1153.0234,0.0207620115349868,0.1279753559224062,1.277995e-12,0.0336194266009347,0.1182623275691809,0.1074989719310179,0.067620836,0.0237650154323237,2.2274601,0.9911733
330,1,0.379281,0.0176649687337938,37.64927,1621.4591,0.0177864619809951,0.0986145413544047,4.884237e-13,0.0272077814613714,0.090795578843094,0.0809701012379039,0.036726777,0.019322324997146,2.0986667,0.93434227
331,1,0.41812518,0.0138618130764708,10.510932,7858.0493,0.0119049744079372,0.021735085063547,2.8453723e-15,0.0141954755795458,0.0134148350856584,0.0098326549104398,0.046242874,0.0058734928573557,1.6899698,0.9549992
333,2,0.70797324,0.0309297925360595,13.947945,647.2438,0.0322412543263486,0.0913489308079749,1.7092876e-12,0.0246573447496181,0.0772972666322445,0.0592822748812935,0.0071407384,0.0105094230486578,2.6467783,0.95811075
336,1,0.20147334,0.01659851726384,41.88115,1187.8068,0.0202022039725566,0.0429696906442101,1.129604e-12,0.0308500918063017,0.034393153125593,0.0227872678991148,0.08335209,0.0222667607938428,2.079746,0.9521294
337,1,0.7662553,0.0154844615380607,47.701366,2526.1877,0.0133328688647985,0.0352271928337888,2.6090146e-13,0.0204430429648553,0.0285433513911389,0.0219046121171887,0.025479095,0.0137543554009301,1.9143653,0.97986233
338,2,0.8799592,0.0236489708335375,30.647429,737.8447,0.0211035118971741,0.1141920152462642,2.309534e-12,0.0397776098639741,0.1046918266995585,0.0933133748235734,0.030038582,0.030174013203351,2.4031923,0.9324269
340,1,0.03718294,0.0118424545010684,15.63953,2546.6372,0.0126220394037826,0.1159633286074136,4.1906257e-14,0.0235455919739885,0.1079519971609787,0.1034927709207416,0.102895185,0.0154356480644211,1.9070705,0.8079768
345,2,0.99932146,0.0224010939876702,26.498932,1094.6694,0.0233525472687585,0.0995658801662248,1.0690321e-12,0.1079750014882435,0.089380374949288,0.0763909507899071,0.12551114,0.0978065707136953,2.352834,0.969648
349,2,0.57976186,0.0210919318848924,57.702072,1049.114,0.023757741717293,0.1674943180106877,2.9393428e-12,0.0385558562007116,0.1578166068566207,0.1443108304684414,0.07559359,0.0286263561722847,2.310125,0.9810753
350,1,0.0,0.0088038191394909,17.84154,3083.7349,0.0105895810288488,0.0681704872648319,3.8382268e-14,0.0177899708921456,0.0649104262539652,0.0576225037427284,0.14729014,0.014516265707429,1.7700862,0.9556969
352,1,0.0,0.0185898971473278,4.3986087,1587.877,0.0294038897807071,0.1166098367429564,5.857805e-14,0.0737304765358275,0.108726435165843,0.0875059859807339,0.3132977,0.0657845692832465,2.3699274,0.0
356,1,0.13753784,0.0138372798944392,91.17019,1145.064,0.0157085877721359,0.037494161243953,2.4088739e-12,0.0235304323548254,0.0310975546795128,0.0217984123077356,0.034177598,0.0171289399602139,1.9139365,0.9939917
361,1,0.2866901,0.0134493810668007,15.483045,2938.1946,0.0172340814626482,0.1110026405703497,3.280714e-14,0.0182250837556958,0.1056234727629579,0.0939482848588749,0.08369369,0.0127833678627898,1.9275442,0.8821089
365,1,0.35518366,0.0145914159556382,15.22335,7320.02,0.0032780666374612,0.0177650767366268,6.2941265e-15,0.0075237672600127,0.0207575642685316,0.0144878538008581,0.06991389,0.0105171218298356,1.6909957,0.99553746
367,1,0.2986392,0.0137397450911966,24.63712,3197.745,0.0153483792974916,0.0287561183914663,5.6115858e-14,0.0188101266698787,0.0218311020113354,0.0134136593441437,0.03530833,0.0118823089546389,1.8547863,0.94905514
373,1,0.49980885,0.0172789185868904,28.198174,970.0506,0.0220361489152514,0.0906690408374426,8.811564e-13,0.0603008654415445,0.0826619237170009,0.0687702947293947,0.123492286,0.0522587057096266,2.183942,0.94340515
379,2,1.170488,0.0279054514388645,13.1522255,705.30426,0.0290805626334878,0.0908537874060705,1.1111264e-12,0.1081205325461369,0.0746201954535895,0.0619368668837052,0.19961171,0.0919386039885499,2.529519,0.9498617
383,1,0.0,0.021327823643874,6.4977074,3093.7573,0.0157178845611508,0.0848579919021934,1.5094236e-14,0.0227272659329018,0.0745566555692945,0.0692324487587716,0.020469045,0.0123632538135082,2.0862076,0.9479418
384,1,0.12554996,0.0179517140451509,25.454832,1104.9729,0.0198898700322966,0.1041774928352699,6.892214e-13,0.1134953061023238,0.0953428098974809,0.0844626358706182,0.0999501,0.104678004775373,2.157527,0.92697704
385,1,0.96830565,0.0137075069506775,17.10013,2696.778,0.0126225231212037,0.0814755271509696,6.130067e-14,0.0225544916485564,0.0757070765492365,0.0689238871973695,0.09624562,0.016752431919108,1.9352778,0.0
398,1,0.060885843,0.0091403161390109,10.988258,2480.4307,0.0144211029677242,0.1009617055004623,4.2875768e-14,0.0831589090764825,0.0935833881198663,0.0866667875685063,0.28498036,0.0757571397966636,2.0112772,0.9019316
399,2,0.69751227,0.0266319941004973,20.428009,572.5509,0.0267728667152913,0.1088619887037518,3.3658857e-12,0.0339672756850043,0.0966090714284417,0.0823290739863713,0.1357927,0.021593206691736,2.4772136,0.9004478
402,1,0.5288636,0.0072558304607844,38.43588,4006.6326,0.0119737231561862,0.029278501872685,1.0208316e-13,0.0188023317469726,0.0246440627989985,0.0173108474266024,0.06655211,0.0141657815927167,1.8156923,0.9960408
406,2,0.44215408,0.0232426932956188,65.05709,715.51337,0.0241860605363765,0.107201099066721,6.4049634e-12,0.0721345283835902,0.095545467406797,0.0832308371370148,0.08961462,0.0604095939402866,2.3127844,0.9996379
407,2,0.0,0.0037251130134444,9.965991,2938.8613,0.0146175724699536,0.0733425570096342,2.7193595e-14,0.0250892065871214,0.067132208339579,0.0587880105863109,0.29150736,0.0188510808209454,1.9250971,0.9660044
408,1,0.0,0.0166413265089746,14.5246,1831.0087,0.02128623891675,0.0993383726347756,8.536557e-14,0.0218753829492388,0.0904976627960005,0.0782175278354206,0.016586993,0.0129570036624398,2.1276338,0.0
412,2,1.1010146,0.0234165945575039,59.269447,642.4592,0.025176459297403,0.0891232514687304,6.43264e-12,0.106624480581487,0.0779336642542147,0.064090599164886,0.11242983,0.0954713322389217,2.354668,0.9994233
417,1,0.16313803,0.0116517212181394,30.855371,2301.4739,0.0128272696396433,0.0341353572375225,1.8415105e-13,0.0229912674077768,0.0303487066807197,0.0213174217173037,0.09451896,0.0192023634388289,1.9000372,0.934782
423,1,0.15536742,0.0086079528112373,104.148834,2421.055,0.0094904399322219,0.0377783335988891,7.7568366e-13,0.0190935489572756,0.0337288714391758,0.0282980394478075,0.092333734,0.0150400846683882,1.7204688,0.99699736
426,2,0.95034295,0.0215860365316559,70.62777,738.83,0.0256101260809421,0.1027906891096671,7.914135e-12,0.0440378667722508,0.0925472630644756,0.0773842757811165,0.09849189,0.0337114123698553,2.3099995,0.99022245
429,2,0.8475463,0.0281723383057522,38.22627,404.0092,0.0325128816017969,0.0849349970059401,1.2547221e-11,0.0817968551501528,0.0704989330758484,0.0525672789726104,0.10330953,0.0673538420365658,2.5580194,0.99955803
430,1,0.31523117,0.0158358711999,40.553074,3459.0796,0.0158164994707492,0.0287652154996448,1.3489813e-13,0.0218564538709044,0.021008678996303,0.012954609923203,0.011932902,0.0140976185292198,1.9565228,0.92641735
431,1,0.48239565,0.014082806490572,15.999188,3155.156,0.0157661416063225,0.0437126061197248,4.0652808e-14,0.0200737825540343,0.0367206578940626,0.0279657379165549,0.020783074,0.0130724308481377,1.9688947,0.9208453
434,1,0.23253256,0.0191588918012559,16.476215,1608.5587,0.017398618358601,0.0931943773806256,1.458737e-13,0.0335740849265951,0.0856947784938438,0.0759188579127071,0.06773091,0.0260207145855181,2.1661005,0.83506286
443,1,0.44392523,0.0136096501000879,7.608292,4313.077,0.0088887138850838,0.0947768671504389,1.0059004e-14,0.021228108031267,0.0894932443242379,0.0859605702711308,0.25028765,0.0159010854759785,1.8783762,0.9757411
445,1,0.6684058,0.018700309802729,87.57336,762.67505,0.0201627856667447,0.0454470289109377,7.2409813e-12,0.033024222297597,0.0364976605728041,0.0253074334249168,0.046273082,0.0240671096413098,2.1205719,0.9927386
447,1,0.6692759,0.0188305385379465,6.682879,1997.585,0.0172444339161691,0.0795284039254405,3.581034e-14,0.0699017855169971,0.066578173154786,0.0623695049395565,0.16074762,0.0569344340589223,2.2340415,0.9659322
450,2,0.61903656,0.0260063711077934,9.924049,851.6177,0.027066223291561,0.0302059832170883,4.4454395e-13,0.0336834868101513,0.0181834846730266,0.0031423289739312,0.2392534,0.0216631588062043,2.4516993,0.9372629
451,1,0.39411476,0.0127767506808785,45.684544,1701.2908,0.0140653001034886,0.0342037617486397,3.3008684e-13,0.0181439949838719,0.0279743818271029,0.020148154643775,0.026055926,0.011909996328384,1.8332139,0.85978067
454,1,0.30240378,0.0184968624959399,111.308716,863.61633,0.021824846760366,0.0985895500361154,9.330115e-12,0.0347550994623152,0.089802049004139,0.0769302342008239,0.07534102,0.0258970828341818,2.1271718,0.9610755
457,1,0.53462356,0.0136608904139998,21.65224,1465.6677,0.0212808650989229,0.0341847024283943,2.1808598e-13,0.0287569256896531,0.0267128337379305,0.012913231447612,0.053876963,0.0212828048473549,2.0592484,0.81945413
459,1,0.0,0.0128139832130802,15.893586,1753.6908,0.0159822269320906,0.0960943155078261,1.160884e-13,0.0319262091615955,0.0895403508272674,0.0802353140639336,0.1384248,0.0253207068204851,2.0509503,0.95747644
464,1,0.25417575,0.0088745721875367,23.2941,3788.7065,0.0117631591715434,0.037528303811424,4.3913593e-14,0.0166967420867902,0.0306917260390909,0.025776523722653,0.080857515,0.0098534068556814,1.7966598,0.0
477,2,0.64194876,0.0275781986624272,15.044248,584.08923,0.03059749025467,0.0734228038240961,2.6685563e-12,0.0923577156554726,0.0603846229340571,0.0429217395546995,0.14692846,0.0793574571040525,2.5920868,0.9803126
478,1,0.40652758,0.015261418225667,27.619675,2361.1997,0.0159557970637856,0.0341420964392209,1.3042001e-13,0.0203280704208839,0.027584198608839,0.018196212023271,0.017514648,0.0137658275001448,1.9987,0.9853644
