,CLASS1,Frac_Variability,HR_24,Signif_Avg,Pivot_Energy,HR_35,HR_37,LP_Flux_Density,HR_36
1197,2,1.2227577,0.021339066188868,17.181293,895.9469,0.0773477488126848,0.0398656931202226,7.883529e-13,0.0966298716750202
1201,2,0.40446264,0.0321164581976035,56.70437,362.9587,0.0365622579383954,0.0973858076564004,3.4668518e-11,0.1435288208515956
1202,1,0.36292544,0.0196421322664043,11.58108,4492.4756,0.0160570692187638,0.0671766696653714,1.544844e-14,0.0233527122972883
1208,2,0.47432557,0.0270731318190832,35.91865,897.76544,0.0268795084172886,0.087764677413432,1.9163495e-12,0.0356229165807989
1213,2,0.47262236,0.0259521482838855,28.776577,521.2506,0.0262478766643005,0.1004163598111282,4.5437486e-12,0.0504985628064747
1214,2,1.2417216,0.025660766776293,9.002826,1038.1726,0.0268907249691105,0.0714606357949263,3.7299496e-13,0.1237077478504379
1215,2,0.4193569,0.021341442260405,247.8632,692.18915,0.0229512850593045,0.0589695286857043,5.3371585e-11,0.0380379331191282
1225,1,0.0,0.0186840658494241,17.336464,7180.868,0.0132137412286997,0.0266413370221579,1.0498434e-14,0.0172543525670759
1228,1,0.572055,0.0137993840583813,18.076883,3059.1711,0.0122336982348419,0.0273136877541229,3.4708998e-14,0.0252049798160199
1233,2,0.58392316,0.0242544035078078,111.60072,470.3668,0.0291452719700206,0.1124199466122722,4.493319e-11,0.0503446411217813
1237,2,0.5866785,0.0272942383994627,9.943801,918.3888,0.0239760163567898,0.0814886093602355,6.153294e-13,0.0304039734547226
1238,1,0.7299626,0.0148723107514181,8.66409,2413.4478,0.0213817023301782,0.0812866834560495,5.7194545e-14,0.0280267118813533
1241,1,0.0,0.0140721824805826,7.5825114,7255.873,0.0131465032447906,0.0291293087680323,2.9542318e-15,0.0137234407520657
1242,2,0.5023414,0.0311914596774754,7.4945703,836.69385,0.0265453399189466,0.1312577460308031,4.852491e-13,0.0765953087416767
1243,1,0.2248146,0.0105861953712389,10.160359,3974.6125,0.0132220381895552,0.0885642747328105,1.839544e-14,0.0195671757317827
1248,2,1.2714287,0.023851939441642,81.1929,860.49896,0.0297565868992607,0.1400557414065535,1.0792603e-11,0.1550084948239804
1249,1,0.05355176,0.0164437933909645,19.857424,4749.828,0.0117452398912418,0.0300481740406166,2.9285768e-14,0.0216753056693277
1250,1,0.4444297,0.0176957832253389,11.708472,2883.3381,0.0125148638878989,0.0887193559824853,2.9687255e-14,0.0262038489467506
1254,2,0.6052876,0.0226221555925921,14.05636,1088.083,0.0310144568144299,0.1330897266082039,6.1338006e-13,0.029170090797005
1255,1,0.48934713,0.0104674051178305,13.928334,2573.504,0.0152845728740269,0.0771840300781351,4.1655915e-14,0.0171145798309549
1256,1,0.4745475,0.0164250718459903,20.664488,4141.065,0.0155699171830663,0.028541135186537,3.6664817e-14,0.0207551674813792
1262,1,0.4538875,0.018480916658601,11.571869,2239.4846,0.0200947300152665,0.085124785465334,6.921101e-14,0.0272374578957981
1263,1,0.0,0.0135124698130007,11.40915,3510.7053,0.0212021229936631,0.1057816230705901,2.600817e-14,0.0189183732104639
1264,1,0.3309874,0.0061182020033324,32.16244,3794.9016,0.0076625909939281,0.0260955972869528,4.3724386e-14,0.0129261051432677
1266,2,0.4985989,0.0244693188386174,27.303608,1051.6042,0.0255976642886677,0.1573825805956142,8.903867e-13,0.0829731741043956
1268,1,0.31197006,0.0077667687055121,68.68331,3785.2827,0.0075266933408287,0.0190532665341837,1.2070783e-13,0.0120360868784319
1269,2,0.3848825,0.0219459914115906,8.535216,1288.1206,0.0641852741586162,0.074592587665877,2.0449546e-13,0.0961959931629099
1276,2,0.5054677,0.0253600118529176,17.994814,930.51465,0.0251769806019036,0.0977932161848085,1.2896424e-12,0.0390595849194506
1277,1,0.57400674,0.0176369658122126,118.629745,1036.9147,0.0202408506380784,0.0424109004206278,8.161667e-12,0.0292516444207824
1278,1,0.3789301,0.0207363914145659,6.454687,1203.6725,0.1230734160874697,0.0390905518329371,1.3250109e-13,0.0516520509019238
1279,1,0.0,0.0149528736662508,9.482065,4614.7646,0.0114817568461478,0.0965850620376549,1.3089478e-14,0.0189922404907136
1280,1,0.37512848,0.0160614479981814,18.71456,2988.2473,0.0134988632807217,0.0272371797610541,3.7381932e-14,0.0211773969461787
1282,2,1.6804475,0.0191940501286166,58.84804,1110.5452,0.0225580140315411,0.1275830384961996,3.340075e-12,0.0399938653877072
1292,1,0.58287233,0.0350230939517614,8.055637,1114.4358,0.022512726580407,0.0741168896718204,2.0020858e-13,0.0324239548485666
1298,2,1.3912292,0.0219616825019705,75.04797,961.34717,0.0266203980036842,0.1293655602782914,4.1536423e-12,0.037279358722876
1299,1,0.2900184,0.0106713966298139,32.84967,2438.0178,0.0157722991455664,0.1078828213190196,2.5268752e-13,0.0223864628795879
1303,1,0.08410534,0.0098205080298638,21.449156,2599.8071,0.0142680479099337,0.0260128140571362,6.3355666e-14,0.0235280980959062
1305,1,0.38787973,0.0195621910853157,66.86216,843.9112,0.021200053100054,0.1052991506541617,3.583643e-12,0.0335728060997228
1306,2,0.5824248,0.1214237548191802,7.0000205,385.93753,0.1473706048054019,0.067279556119354,6.2749987e-12,0.1575708847629854
1307,2,0.0,-0.031419008066001,6.0421925,6256.8594,0.0063340395802193,0.0698937111126356,8.173303e-15,0.070508530086446
1314,3,0.0,0.0259534860860505,11.429428,1427.063,0.0210725984992162,0.0330095472005196,1.725305e-13,0.0301487322886468
1320,2,0.0,0.0247502885002584,15.130138,897.68317,0.0249435439230622,0.0866333983613219,8.364111e-13,0.1013508031363333
1322,1,0.63675,0.0197157770553589,9.614018,3338.8547,0.0134118728968622,0.0315132049866259,2.1492506e-14,0.0211181814104272
1323,1,0.42126828,0.0148781068592599,135.02632,1565.2386,0.0164679802692316,0.0358515383832139,4.684456e-12,0.0231778649594808
1339,2,0.21031582,0.0164146586250874,10.133104,2076.7922,0.0179778017149806,0.1472015493288931,6.29896e-14,0.0369776023376556
1340,1,0.38820568,0.0168462519919637,7.855156,1530.7094,0.0235603362016905,0.1651640515445669,1.0004519e-13,0.1231565583458934
1342,1,0.72789097,0.0169281520062561,11.687562,1948.3816,0.0192454690739877,0.0964332996599613,1.2856507e-13,0.0354865972069132
1344,2,0.7200915,0.0213689683324845,93.77892,860.0025,0.0240430046386203,0.1015466703374003,7.000153e-12,0.038419276252953
1347,1,0.09590281,0.009778299652904,19.097061,2138.5198,0.0172390378574571,0.0354288629380478,1.2035079e-13,0.0255222958203314
1350,1,0.0,0.0129345575213385,6.603601,3938.591,0.0153299047681733,0.0867101692422012,7.693214e-15,0.0241971474237163
1355,1,0.18835746,0.0159018985303232,17.091045,2621.1262,0.011838496962249,0.0861136271185937,5.1366284e-14,0.0278211992231209
1360,2,0.33104116,0.0284235549857992,7.294941,939.1377,0.0464239622588838,0.0351877644349536,6.6555545e-13,0.0430660737466478
1364,2,1.0391853,0.0311648069294145,27.482376,698.3393,0.0351684580498859,0.0666902006566899,7.985531e-12,0.0404875598303838
1370,1,1.732129,0.0196520842417793,75.35938,1016.3238,0.0212187415816816,0.0911938759104906,3.4373524e-12,0.037163876621973
1372,2,0.5235435,0.0234362281618595,79.96186,625.76685,0.0257354908081201,0.1860950965442344,2.0758426e-11,0.0465485805161313
1375,2,1.7166674,0.0188320118185676,7.9966693,3849.4316,0.0155409890011717,0.086349764502332,1.5063402e-14,0.0264024026940916
1381,2,0.44013086,0.023556248103888,59.144497,760.4456,0.0246218458083327,0.0516365375932679,7.838225e-12,0.047004200497654
1385,2,0.7621923,0.0252112541416606,8.6001835,1334.0428,0.023235959129887,0.0332389773222489,1.4190491e-13,0.0290698105535183
1387,1,0.18792966,0.0079293832665163,4.0922785,2280.3843,0.0277023049126631,0.0792533320752492,2.6790487e-14,0.0959083805567251
1400,1,0.2717615,0.0113353274238639,14.119129,2607.9622,0.0177019957927695,0.1127639352025663,1.004663e-13,0.028164502098593
1401,2,0.7417449,0.0291774248040848,21.570189,281.0474,0.0373998785927528,0.0420017137153522,4.9975198e-11,0.0949215411750342
1402,1,0.14297648,0.0079892765112575,30.270435,4207.4043,0.0117494295843854,0.035676350758321,6.135169e-14,0.0168275610677802
1406,1,0.0,0.0114881901326683,20.878815,2184.4753,0.0135409148695705,0.111934797482095,9.824656e-14,0.0232232616674393
1408,1,0.96364325,0.0114096053880101,10.60397,3298.4612,0.0172787405801015,0.0304618559890945,1.9306671e-14,0.0293046474677428
1410,1,0.75329214,0.0196540607869825,249.87148,653.401,0.0219302982671769,0.0585064935827778,4.749829e-11,0.0341175826568911
1414,2,1.0900371,0.026302509370081,16.56795,681.25714,0.0354859813803103,0.0955130085952827,3.5523511e-12,0.039621635642971
1417,2,0.7851708,0.0317792177948688,49.626972,449.3913,0.0367331428754544,0.0814269846478484,1.848414e-11,0.1000721659971465
1424,1,0.2482548,0.0157846049327643,25.662888,4575.322,0.0123870026681964,0.027900004616181,3.3471764e-14,0.0180234413920852
1427,2,1.0177257,0.0322639485528144,12.975497,957.7873,0.0310063859060146,0.0698318091591861,5.9736867e-13,0.0331066319078028
1433,2,0.09358869,0.0296600463549499,7.580756,1372.3969,0.0528762590532435,0.1205947862147254,3.8655342e-13,0.0702725365046735
1440,1,0.5816141,0.0108846911658061,76.43496,1981.5234,0.0120743523643768,0.0283368851680875,5.779974e-13,0.0192530856316825
1448,1,0.0,0.0184006796515155,5.924904,3239.5044,0.0189270763618523,0.1009084158602865,1.24655315e-14,0.0215605906923997
1455,2,0.48197055,0.0197427971512447,9.553469,1668.7797,0.0278407267576347,0.1018068979142059,9.5841703e-14,0.0256939959382259
1456,1,0.0,0.0122379454550662,16.323015,4082.0757,0.0130550519833624,0.022006842759066,1.962596e-14,0.021363496580364
1467,1,0.24483563,0.0149097222008606,27.388674,1593.9229,0.0176219008815899,0.0399599448673982,3.3166617e-13,0.0297751182278091
1475,1,0.0,-0.0400913460800242,6.060359,12823.48,-0.0089799077063158,0.0030883485208665,9.049481e-16,-0.0069592066649634
1480,2,0.67327636,0.0338839921094914,22.582521,473.3806,0.0438394672060785,0.0922657331727659,1.3177585e-11,0.1083799418046135
1482,1,0.556782,0.0110245545068184,18.00206,2197.1323,0.0169685312500358,0.10153535924356,1.04155806e-13,0.0292730523046954
1489,1,0.22191396,0.0112872606042005,28.699732,2395.201,0.0118268485632175,0.0369308574731252,1.1820452e-13,0.0212762330146641
1494,1,0.20942451,0.0149610045544161,22.978104,1655.1942,0.0167116324870813,0.0529611121177439,2.2976513e-13,0.0298212088481092
1502,1,0.19373378,-0.1022935386916232,13.408011,11159.678,0.0013116370736957,0.0115019982732574,4.8412647e-15,0.0136777781940101
1504,2,0.50838804,0.0360709700513115,16.757677,347.184,0.0648544148133427,0.0757880743882671,1.5305038e-11,0.0811402941389848
1508,1,0.0,0.0166337898552988,22.023596,3591.774,0.0170604689628639,0.0297503382126003,6.2734384e-14,0.0216074748713664
1509,2,0.76090306,0.0239791494626668,60.79063,713.85504,0.0252136476265602,0.1021695095320209,6.455123e-12,0.0441737482213294
1510,1,0.3681649,0.0217873252891359,8.908189,2584.269,0.0177564096048112,0.0871298379836406,2.7403425e-14,0.0241899956997273
1513,2,0.04574248,0.0374212709901788,9.513901,819.5167,0.0301269408909639,0.0881204484615264,2.4489718e-12,0.0773128812531843
1514,2,0.22636685,0.0318120128032535,13.078906,581.13007,0.023454525319733,0.0838710416861958,2.1248357e-12,0.0408089410452261
1515,1,0.47972074,0.01550313190394,31.036577,2987.4067,0.0147542937278082,0.1059943277484144,1.0077725e-13,0.0199412879080272
1516,1,0.0,0.0227492027645036,7.155027,2509.2432,0.0200783508395504,0.0384551780981909,5.515108e-14,0.0400100115259365
1518,1,0.2075906,0.0120248845198517,42.19593,2076.5833,0.01359923096855,0.0422509503027978,3.0675088e-13,0.0278989693494002
1523,1,0.55482936,0.0146734571022595,16.044662,4187.8467,0.0149456076349363,0.0712582276162016,1.90694e-14,0.016718235275962
1532,1,0.35995728,0.0062435805782539,9.285021,3651.0706,0.018775313234672,0.0256823580295575,1.4697684e-14,0.0246552678837693
1533,1,0.31745616,0.0161840368347404,68.23372,1191.9451,0.0184694661086477,0.0501113849389656,2.1894355e-12,0.0295490432872005
1535,2,0.65885615,0.024330218267274,16.701574,835.253,0.0300811043161829,0.09599370000348,9.932556e-13,0.0924731046016729
1536,2,0.76043755,0.0243072401638586,32.646084,773.14886,0.0299627215678092,0.0459102697244775,5.05072e-12,0.0549891591963541
1537,2,0.9388121,0.0306418912027904,6.6365814,963.96063,0.0716862998965213,0.0976085437983981,3.2760632e-13,0.0413944060299964
1538,2,1.07923,0.0276352860350571,21.234486,464.88724,0.0304743182814717,0.040599887531073,9.063578e-12,0.1055518959779984
1547,2,0.50485533,0.0199256392634977,8.7503,1597.9011,0.0259933479513187,0.0997728754616764,1.0811008e-13,0.0754302815039023
1549,1,0.0,0.0025987714582139,26.778605,3053.8494,0.0123495210283051,0.1666891398669351,1.3218421e-13,0.0249254402008978
1551,1,0.39377475,0.0211524139692304,15.486256,1229.1926,0.0229788067226851,0.0917998914076336,4.4415207e-13,0.0758486451550107
1557,2,0.5469602,0.0304972143711277,12.047324,939.27167,0.0289917440576373,0.0893554426390654,5.977986e-13,0.0859815390312565
1563,1,0.40142262,0.0223049492581211,10.706359,1627.1892,0.023503787259029,0.1722086159198839,2.4596669e-13,0.0375238942999031
1565,2,0.7484529,0.0249800841204047,11.582193,1055.1176,0.0241954282357388,0.0530930001768494,3.9157132e-13,0.031282428605803
1568,1,0.19357546,0.0150243827992994,89.55751,1303.206,0.0177887147606151,0.0512822842621792,2.8051801e-12,0.029487580636062
1571,1,0.61358166,0.0184753751841768,8.484193,3603.572,0.0157372456931054,0.0705916396378573,1.2506728e-14,0.022239755050547
1581,1,0.5497792,0.0202254734570385,13.36516,2011.1968,0.0217136315063371,0.0368133070804953,8.829356e-14,0.0255076809877118
1583,1,0.0,0.0017180027456949,5.6307,9136.141,0.0010240278987249,0.0627670717458898,2.3418917e-15,0.0132077676331465
1589,1,0.3822409,0.0153782748859073,46.907944,1772.5565,0.0162810326222057,0.0452377337600821,4.796684e-13,0.0280091642393218
1591,1,0.24864615,0.0133343108434688,29.062435,2054.5532,0.0130215592225958,0.0983056794321968,2.500842e-13,0.023424929678083
1594,2,0.0,0.019830101352219,8.753725,1771.487,0.0262386334157535,0.0335819340063279,9.736477e-14,0.0344736605606816
1604,1,0.0,-0.0856090206569565,11.720515,16276.542,0.0095127437542626,0.0164027780476012,1.6106247e-15,0.010958717242818
1610,1,0.0,-0.0019696110903446,6.8361025,4632.0435,0.0122661307512225,0.0979214777232611,8.235906e-15,0.0187041216838168
1611,1,0.5622563,0.0183999729226928,8.464605,7916.4062,0.012966413537125,0.0253230866132775,5.2679922e-15,0.0205900626569539
1614,1,0.40684476,0.0138392266117486,58.99663,1761.3152,0.0130838541779914,0.0324651109892438,6.3939164e-13,0.0217707520109311
1615,2,0.24843489,0.0269119897935965,5.2244143,514.2134,0.0207625682005024,0.0959249725175794,9.500005e-13,0.0218098790037019
1621,1,0.44039777,0.0100652449955698,14.727509,3654.2031,0.0114666604995218,0.0331790314284617,4.1508433e-14,0.0261560802062177
1623,1,0.4511411,0.0197842834420518,11.074554,2945.3516,0.0149688899368128,0.0305282321034926,2.4546125e-14,0.0204148391120588
1629,1,0.2351775,0.0164649211671611,28.905853,1351.7965,0.0173322518318723,0.0405753143864857,5.3531593e-13,0.0294284871908991
1632,2,0.3351617,0.0256346934083238,12.170346,522.1108,0.0861845799999893,0.142517736363945,2.54341e-12,0.0854417140195163
1633,1,0.6736696,0.0089157229206674,13.375583,3476.355,0.0112848242980788,0.0750847446990601,2.6391653e-14,0.0197389321483545
1634,1,0.0,0.0143015083886034,7.1709127,4480.7544,0.0152899611612027,0.0752671972847335,1.0042659e-14,0.013017920311158
1637,3,0.19972272,0.0135411114229931,45.12229,2426.1682,0.0146953045704418,0.0316523296401292,2.3782576e-13,0.0215716213771594
1641,1,0.31236702,0.0181768201388101,26.967234,1236.1757,0.0207067925752357,0.1089648384105011,5.62503e-13,0.1003133842730333
1643,1,1.0621176,0.0198102889682361,23.510777,1771.7241,0.0211527177273779,0.1132787144334695,5.1719474e-13,0.0376310368924127
1647,1,0.2395896,0.0110188254641453,103.309135,2064.887,0.0122959681798852,0.0523835135904766,1.1865517e-12,0.0209502679535173
1656,2,0.86660117,0.0272409582895477,14.547417,771.29956,0.0325213854606383,0.0721815321955198,1.4730559e-12,0.0895135817417889
1663,2,1.6312078,0.0232811324945605,26.559017,885.76697,0.0273494602590729,0.1412260136086243,1.8140625e-12,0.0361987988008206
1664,2,0.89864933,0.0311767257216469,29.423487,444.56415,0.0303061704961601,0.1754225141209108,1.045667e-11,0.0394277652558923
1671,2,0.6226574,0.031915711529558,13.200107,383.21298,0.07938781617207,0.0749942406177883,6.384425e-12,0.0748496326361782
1677,1,0.0,0.0088935009363927,17.985044,7899.9976,0.0120478174545695,0.0217331384978035,1.0806413e-14,0.0170082432201005
1684,2,1.0288708,0.0317644251124647,20.563713,628.9199,0.057676822140186,0.0897841654268055,8.6562155e-12,0.151364435698524
1688,2,0.86472374,0.0291454320244134,27.626427,1111.0568,0.0314601028615019,0.069601723515959,2.7667428e-12,0.0493923455707442
1690,2,1.4640449,0.0188262735159794,52.55027,1062.681,0.020027896204114,0.1270665765530251,1.6542139e-12,0.0394447914365403
1692,1,0.4770578,0.0160376752649214,16.26939,2406.3914,0.0169171002662218,0.0940855226281721,6.329851e-14,0.0263304046652568
1694,2,0.2796072,0.0177961962365441,4.1163273,3950.7642,0.0180436967270186,0.1064888665185162,5.7070933e-15,0.0236552176100173
1698,2,0.54609764,0.0454297508548443,5.4603157,330.2847,0.0720443279429624,0.0284678704484308,6.2157527e-12,0.0785414176257672
1699,1,0.17942138,0.0116872068309128,11.313972,6365.5747,0.0088702708410961,0.0171275320457966,4.9573607e-15,0.0203981949596626
1702,1,0.82682824,0.0229240371064139,14.900751,906.87476,0.0289196351872898,0.1443717711084613,6.8858065e-13,0.0351056250724188
1705,2,0.80918473,0.0270679137674761,34.907345,553.41064,0.0268061321807525,0.1055301326382392,8.461605e-12,0.0499254500448585
1708,2,1.1234199,0.024393113537391,91.61296,824.11725,0.0284258455310495,0.1292700228498969,1.5845342e-11,0.0445494204596444
1709,1,0.0,-0.0417448930644638,4.4315,7008.9663,0.0111839275557928,0.1123190539733438,1.7781242e-15,0.0220942122949162
1711,1,0.33767372,0.0087137008581434,38.209976,3248.945,0.0101163376295264,0.023698815400895,1.2284634e-13,0.0197783883411821
1713,1,0.6162285,0.0043388942129863,15.98739,5578.7993,0.0063395080495414,0.0236926959948948,1.4055703e-14,0.0131462630327708
1715,2,0.54658055,0.0260136882098783,4.8562965,1029.8175,0.0194663167559087,0.0434639377805209,1.4352541e-13,0.0667150091914036
1720,1,0.43438935,0.0113331162510177,98.13947,2018.3262,0.0116415478342992,0.0260344760227767,1.0217963e-12,0.0162410961838951
1721,1,0.07100992,0.0157379564842313,21.621521,2141.426,0.017112850261497,0.0376523835783077,1.3644625e-13,0.0362645080228028
1722,1,0.21830171,0.0136996766799135,19.517662,1531.9559,0.0208011579469413,0.0932294342787535,1.7764016e-13,0.0323807806650024
1725,1,0.0,0.0135298064554281,7.516859,3288.9707,0.0141698596311304,0.0854835522950308,1.6540995e-14,0.0260079632265075
1731,1,0.3121306,0.0135033007647509,23.412285,1468.0398,0.0209323306209687,0.087056180244589,3.897183e-13,0.0333199097257152
1734,1,0.0,0.0190741126038797,6.7883987,2332.9119,0.0175999587689368,0.0247273148134519,3.0775296e-14,0.0270426668069739
1736,2,0.77240014,0.0199913296864506,40.131313,850.0899,0.0215127414969174,0.0851419303967336,2.113942e-12,0.0440410965794139
1737,2,1.383717,0.0209705457609259,36.336643,938.8886,0.0236182878535675,0.0986365968856421,1.7640272e-12,0.0318195158183556
1739,1,0.3158638,0.017354825197267,12.573738,3986.9202,0.0138067000923356,0.0323888941279761,2.2422251e-14,0.0232599427586255
1743,2,0.6507562,0.0316500748545653,5.0434575,726.8298,0.024722382146983,0.0784050800428223,7.438962e-13,0.0908716671434244
1744,2,0.49152738,0.0281547110581585,26.142519,1172.8663,0.032694506151902,0.1147070572250615,2.3532836e-12,0.092670355743636
1745,1,0.0,0.0110418586003863,8.875656,5542.38,0.0207345567622227,0.1065257736785601,9.057583e-15,0.0191989688789677
1746,1,0.0,0.020590938849149,6.8834887,1972.3649,0.0212826765867331,0.0275252968710516,5.5560635e-14,0.0253352258449356
1756,2,0.45133662,0.0298377927471048,12.054968,850.76794,0.0291068333699464,0.0770872335601663,1.1392717e-12,0.0368411531906722
1760,2,0.6067344,0.027356312954818,9.751144,880.9632,0.0284670292485539,0.090554627204463,6.3175723e-13,0.0894756069900871
1763,1,0.0,0.0154532696649223,17.054016,2811.4155,0.0176764553708903,0.035166197767668,7.1562026e-14,0.0235965287203007
1765,1,0.42806557,0.0171476858247391,94.476944,1033.9956,0.0198006812499327,0.0458485506242259,4.0297947e-12,0.0321901469261592
1772,2,0.7208718,0.0240174793972494,42.798534,687.1215,0.0330865029117953,0.0673758136353403,5.4382306e-12,0.0429236983079713
1773,1,0.50419235,0.0171415857684805,40.037594,1416.1589,0.0186728574167241,0.1147329265592658,1.1784265e-12,0.0315505801243702
1775,1,0.16390799,0.0170637842378322,21.515911,1338.9369,0.0208528645839705,0.039122280201513,4.3483758e-13,0.032320333072738
1777,1,0.66625804,0.0192882674858561,24.611385,1588.863,0.0212229360336877,0.1122750993923826,6.508633e-13,0.0453316941949787
1790,1,0.112940684,0.0131300667603814,39.958965,1711.7299,0.0137530426051802,0.0373101502665684,3.8093346e-13,0.0221976839021501
1792,1,0.6127209,0.0141634888655012,41.689476,1316.024,0.0183309951008483,0.0934909217146876,6.1329425e-13,0.0337215200108299
1793,1,0.33417127,0.0216331721602931,17.74199,933.68536,0.0243470339819664,0.1203149365009988,6.199132e-13,0.0370815211941511
1796,3,0.0,0.0139624855929417,7.749467,9883.537,0.0069760909551536,0.0223437155593881,1.7022853e-15,0.0159886545268202
1798,1,0.50500846,0.0166873196587597,30.333746,1935.0239,0.0184137633591401,0.0353269023330589,2.8517808e-13,0.0251858194743268
1800,1,0.4017481,-0.0089111244919974,13.369087,5906.1167,0.013549844708554,0.0286227603055071,1.6337453e-14,0.0149016877032599
1803,2,0.8100294,0.0217981695289848,33.522633,979.7549,0.0241493539671022,0.1236677555535182,2.4801992e-12,0.0336759644997458
1804,1,0.36330625,0.0079679362898098,29.126858,3359.345,0.0103020779367751,0.0267277000522949,4.6579822e-14,0.0150965009063304
1805,2,0.7063997,0.0308003101387083,17.09506,727.67114,0.0295309290153235,0.0931292247586249,2.145229e-12,0.0320906118910712
1806,1,0.73618996,0.0256950018421309,12.901998,600.9179,0.0921328011541076,0.0369924317416777,1.9538906e-12,0.1019918350522143
1809,1,1.5123271,0.0181184543571765,5.3778706,8761.841,0.0094127032717119,0.0226039914124524,1.6249963e-15,0.0179396733618976
1811,1,0.38609183,0.0197254266041857,43.294113,863.3683,0.0218308944900188,0.039931127641657,2.0811326e-12,0.0299507143378482
1817,2,1.0685992,0.0236435411003056,39.272427,591.90216,0.0279312706972959,0.0965609653548132,7.426631e-12,0.1435853753717811
1820,1,0.25967097,0.0253081828731131,13.786714,1213.5345,0.0258324443041623,0.0361822968466777,3.2302993e-13,0.027407839865487
1826,2,0.919595,0.0243094548538073,23.24747,929.95215,0.0308160681234407,0.0765743577578145,1.2679878e-12,0.1129377585038193
1828,1,0.08075449,0.0138318021185975,59.528973,1470.1066,0.0157112343528541,0.0900937668759511,1.0644905e-12,0.0289533162634631
1831,1,0.12012008,0.0073879325635387,9.103139,3059.4285,0.0169071684243793,0.0840801737869952,2.5914314e-14,0.0238981371627162
1832,2,0.67964154,0.0198591487828754,92.253296,765.29,0.0226770268818416,0.0525296461559322,8.889737e-12,0.0375179961958314
1834,1,0.0,0.016177878487825,15.572915,2380.5884,0.0186096837722507,0.1050056049924448,9.988442e-14,0.029038408760467
1837,1,0.0,0.0084172928666504,7.373902,7514.045,0.0133565052483709,0.1117105406195766,3.9553076e-15,0.0153829452319029
1838,2,0.52763784,0.0274596024252503,25.743517,480.37427,0.0310405196214163,0.0614941196352905,1.0223876e-11,0.0981342499522556
1839,1,0.34593248,0.0179075358690485,318.78537,1606.1707,0.0199038815925525,0.0455560253679601,9.3360415e-12,0.0312054885743589
1843,1,0.07208706,0.0204480236098629,15.243702,3327.8267,0.0165820345579034,0.0350352096284275,4.7530532e-14,0.0178574002941148
1845,1,0.70838255,0.0138980674939108,7.232071,10222.458,-0.0077958679998561,0.0122137817802386,1.4989545e-15,0.0010824829140167
1846,2,0.87834066,0.0289033587334768,6.254815,549.47296,0.0742956877715403,0.0944706764132106,1.2608525e-12,0.1099224915293566
1847,1,0.1352263,0.0141846649629672,14.697172,5053.4736,0.0147504885367082,0.0230366149512459,1.3027358e-14,0.0189184882475495
1851,2,1.222705,0.0224179920086581,75.831154,597.1089,0.0229543126744731,0.1282259681412236,1.4669864e-11,0.0436954137771363
1860,2,0.5298519,0.0260181636140026,20.650263,1112.9417,0.030258329189185,0.1038890095236216,1.2062627e-12,0.1106607789931426
1861,1,0.2795865,0.0154643325149997,4.871942,5360.3486,0.003358256798285,0.0882092685213737,3.828786e-15,0.0587286261279577
1864,2,0.0,0.0134119329315681,3.8715343,5504.86,0.0052310711336911,0.065215036813465,4.879742e-15,0.0112086209914494
1865,1,0.34437758,0.0205876037813585,9.089206,1728.8649,0.0184017246407321,0.1040813933377068,7.678112e-14,0.0312456620027742
1868,2,1.00236,0.0198023606486624,6.627137,1894.2649,0.0215782055016129,0.0675484026297682,4.4757705e-14,0.1013969640519632
1871,2,0.6193912,0.0230896293032177,134.91803,688.5124,0.0254680113142732,0.1161911426340387,3.5303295e-11,0.0424344256416115
1872,1,0.0,0.0097169593018639,15.722685,2242.509,0.0153242144113692,0.1106800843317483,8.240413e-14,0.0282390552881132
1873,1,0.37042874,0.0185633088065563,28.018559,1521.0173,0.0215867315461452,0.0412336866692591,5.384661e-13,0.0326497951220308
1876,1,0.43399435,0.0039779814618773,15.766313,6450.779,0.0128420354970003,0.0241062480541871,8.944538e-15,0.0186901630694651
1878,1,0.0,0.0124867428401572,8.528998,2416.8494,0.0279762060000477,0.1136713553015372,9.041374e-14,0.1317798066262716
1881,1,0.034755643,0.0125569121243056,5.0836277,2594.0796,0.0163162695662363,0.0710002658306315,2.0316873e-14,0.137854998972782
1887,1,0.0,0.0124080054711755,6.3647194,2367.091,0.0163839948878414,0.0966074099710274,3.1341856e-14,0.0848107166924948
1891,1,0.020400073,0.0140391598234129,16.33907,2801.1086,0.0102717765988478,0.1214620490289563,4.845323e-14,0.0258951270849649
1892,2,1.0054741,0.0230314621106229,14.544433,681.74097,0.0325938519268882,0.0715354741568482,1.6858107e-12,0.0682935568750878
1893,2,1.1357791,0.0224463215105998,30.680183,805.6224,0.029962241924767,0.104811600911261,1.98965e-12,0.0423825307841338
1899,1,0.16597795,0.0162693475091641,19.618368,3272.6353,0.0138887339166474,0.1230081119379528,4.9827425e-14,0.0222871655515198
1903,1,0.33443576,0.0170889330707315,88.16355,1654.7288,0.0173021793018817,0.042904403181468,2.3456168e-12,0.0273127892051324
1906,2,1.1553286,0.028048720233444,11.242895,868.88556,0.0248936381830014,0.0926857842155204,9.864754e-13,0.0418546826019794
1907,2,0.72932494,0.0251114502838858,107.73347,599.7917,0.029030981462474,0.0529035103786518,3.0211125e-11,0.0481687580410515
1911,1,0.09211737,-0.0194317117512235,6.2715855,9831.278,0.0038951748291973,0.017980926400506,1.8882006e-15,0.0141656539883492
