,Accuracy,ROC AUC,ROC Weighted Av,Logarithmic Loss,F1 Score,CMatrix11,CMatrix12,CMatrix21,CMatrix22
0,88.74458874458875,0.8926570458404075,0.8926570458404075,4.0568614204201126,0.8414634146341463,136.0,19.0,7.0,69.0
