,Accuracy,ROC AUC,ROC Weighted Av,Logarithmic Loss,F1 Score,CMatrix11,CMatrix12,CMatrix21,CMatrix22
0,90.1213171577123,0.8902775587446775,0.8902775587446775,3.5606382030843635,0.8592592592592593,346.0,27.0,30.0,174.0
