,Accuracy,ROC AUC,ROC Weighted Av,Logarithmic Loss,F1 Score,CMatrix11,CMatrix12,CMatrix21,CMatrix22
0,90.64124783362219,0.8982191610821544,0.8982191610821544,3.373236192395713,0.8820960698689956,321.0,19.0,35.0,202.0
