,Accuracy,ROC AUC,ROC Weighted Av,Logarithmic Loss,F1 Score,CMatrix11,CMatrix12,CMatrix21,CMatrix22
0,88.09523809523809,0.8693760611205433,0.8693760611205433,4.290911117752042,0.8220064724919094,280.0,30.0,25.0,127.0
