,Accuracy,ROC AUC,ROC Weighted Av,Logarithmic Loss,F1 Score,CMatrix11,CMatrix12,CMatrix21,CMatrix22
0,86.74351585014409,0.8555118110236221,0.8555118110236221,4.778121198557317,0.8174603174603174,198.0,22.0,24.0,103.0
