,Accuracy,ROC AUC,ROC Weighted Av,Logarithmic Loss,F1 Score,CMatrix11,CMatrix12,CMatrix21,CMatrix22
0,88.62405200433369,0.8727472905019209,0.8727472905019209,4.100307265284184,0.8335974643423139,555.0,51.0,54.0,263.0
