,Accuracy,ROC AUC,ROC Weighted Av,Logarithmic Loss,F1 Score,CMatrix11,CMatrix12,CMatrix21,CMatrix22
0,89.25476603119584,0.8825596816976128,0.8825596816976128,3.8729748875654484,0.845771144278607,690.0,64.0,60.0,340.0
