,Accuracy,ROC AUC,ROC Weighted Av,Logarithmic Loss,F1 Score,CMatrix11,CMatrix12,CMatrix21,CMatrix22
0,91.0891089108911,0.9090798219403622,0.9090798219403622,3.2118106980401424,0.875,484.0,45.0,27.0,252.0
