,Accuracy,ROC AUC,ROC Weighted Av,Logarithmic Loss,F1 Score,CMatrix11,CMatrix12,CMatrix21,CMatrix22
0,87.60806916426513,0.8622641509433963,0.8622641509433963,4.466504598651405,0.833976833976834,196.0,16.0,27.0,108.0
