,Accuracy,ROC AUC,ROC Weighted Av,Logarithmic Loss,F1 Score,CMatrix11,CMatrix12,CMatrix21,CMatrix22
0,91.35446685878964,0.9064243759177679,0.9064243759177679,3.11616599905912,0.8760330578512396,211.0,16.0,14.0,106.0
