,Accuracy,ROC AUC,ROC Weighted Av,Logarithmic Loss,F1 Score,CMatrix11,CMatrix12,CMatrix21,CMatrix22
0,87.60806916426513,0.8659952263850716,0.8659952263850716,4.466504598651405,0.8273092369477911,201.0,22.0,21.0,103.0
