,Accuracy,ROC AUC,ROC Weighted Av,Logarithmic Loss,F1 Score,CMatrix11,CMatrix12,CMatrix21,CMatrix22
0,90.48991354466858,0.9045277014320845,0.9045277014320845,3.4277825989650315,0.8715953307392995,202.0,21.0,12.0,112.0
