,Accuracy,ROC AUC,ROC Weighted Av,Logarithmic Loss,F1 Score,CMatrix11,CMatrix12,CMatrix21,CMatrix22
0,90.37536092396536,0.9017750059966418,0.9017750059966418,3.4690715485194565,0.87146529562982,600.0,60.0,40.0,339.0
