,Accuracy,ROC AUC,ROC Weighted Av,Logarithmic Loss,F1 Score,CMatrix11,CMatrix12,CMatrix21,CMatrix22
0,88.56152512998267,0.8737712243074174,0.8737712243074174,4.122844235150315,0.8374384236453202,341.0,32.0,34.0,170.0
